Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_qhh\Release\CED_Schedule.exe' --solver GA --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_100.txt --cnum 100 --enum 100 --dnum 300 --tnum 100 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/100/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_100.txt"
Gen 2850: best_fit = 55.6047
Gen 2900: best_fit = 55.6047
Gen 2950: best_fit = 55.601
Gen 3000: best_fit = 55.597
Gen 3050: best_fit = 55.5886
Gen 3100: best_fit = 55.5856
Gen 3150: best_fit = 55.5856
Gen 3200: best_fit = 55.5856
Gen 3250: best_fit = 55.5856
Gen 3300: best_fit = 55.5856
Gen 3350: best_fit = 55.5819
Gen 3400: best_fit = 55.5775
Gen 3450: best_fit = 55.5775
Gen 3500: best_fit = 55.5775
Gen 3550: best_fit = 55.5775
Gen 3600: best_fit = 55.5775
Gen 3650: best_fit = 55.5775
Gen 3700: best_fit = 55.5775
Gen 3750: best_fit = 55.5775
Gen 3800: best_fit = 55.5775
Gen 3850: best_fit = 55.5705
Gen 3900: best_fit = 55.5705
Gen 3950: best_fit = 55.5705
Gen 4000: best_fit = 55.5705
Gen 4050: best_fit = 55.5705
Gen 4100: best_fit = 55.5674
Gen 4150: best_fit = 55.5674
Gen 4200: best_fit = 55.5674
Gen 4250: best_fit = 55.564
Gen 4300: best_fit = 55.5597
Gen 4350: best_fit = 55.5554
Gen 4400: best_fit = 55.5554
Gen 4450: best_fit = 55.5554
Gen 4500: best_fit = 55.5554
Gen 4550: best_fit = 55.5554
Gen 4600: best_fit = 55.5554
Gen 4650: best_fit = 55.5486
Gen 4700: best_fit = 55.5409
Gen 4750: best_fit = 55.5409
Gen 4800: best_fit = 55.5409
Gen 4850: best_fit = 55.5366
Gen 4900: best_fit = 55.5329
Gen 4950: best_fit = 55.5329
Gen 5000: best_fit = 55.5329
Gen 5050: best_fit = 55.5329
Gen 5100: best_fit = 55.5329
Gen 5150: best_fit = 55.5295
Gen 5200: best_fit = 55.5295
Gen 5250: best_fit = 55.5295
Gen 5300: best_fit = 55.5261
Gen 5350: best_fit = 55.5261
Gen 5400: best_fit = 55.5261
Gen 5450: best_fit = 55.5261
Gen 5500: best_fit = 55.5261
Gen 5550: best_fit = 55.5261
Gen 5600: best_fit = 55.5233
Gen 5650: best_fit = 55.5233
Gen 5700: best_fit = 55.5233
Gen 5750: best_fit = 55.5233
Gen 5800: best_fit = 55.5203
Gen 5850: best_fit = 55.5169
Gen 5900: best_fit = 55.5138
Gen 5950: best_fit = 55.5095
Gen 6000: best_fit = 55.5095
Gen 6050: best_fit = 55.5095
Gen 6100: best_fit = 55.5095
Gen 6150: best_fit = 55.5058
Gen 6200: best_fit = 55.5058
Gen 6250: best_fit = 55.4981
Gen 6300: best_fit = 55.4981
Gen 6350: best_fit = 55.4981
Gen 6400: best_fit = 55.4981
Gen 6450: best_fit = 55.4981
Gen 6500: best_fit = 55.4981
Gen 6550: best_fit = 55.4981
Gen 6600: best_fit = 55.4981
Gen 6650: best_fit = 55.4941
Gen 6700: best_fit = 55.4941
Gen 6750: best_fit = 55.4941
Gen 6800: best_fit = 55.4941
Gen 6850: best_fit = 55.491
Gen 6900: best_fit = 55.491
Gen 6950: best_fit = 55.491
Gen 7000: best_fit = 55.4873
Gen 7050: best_fit = 55.4836
Gen 7100: best_fit = 55.4836
Gen 7150: best_fit = 55.4736
Gen 7200: best_fit = 55.4736
Gen 7250: best_fit = 55.4702
Gen 7300: best_fit = 55.4659
Gen 7350: best_fit = 55.4659
Gen 7400: best_fit = 55.4628
Gen 7450: best_fit = 55.4585
Gen 7500: best_fit = 55.4585
Gen 7550: best_fit = 55.4585
Gen 7600: best_fit = 55.4554
Gen 7650: best_fit = 55.4507
Gen 7700: best_fit = 55.4507
Gen 7750: best_fit = 55.4507
Gen 7800: best_fit = 55.4507
Gen 7850: best_fit = 55.447
Gen 7900: best_fit = 55.4427
Gen 7950: best_fit = 55.4427
Gen 8000: best_fit = 55.4427
Gen 8050: best_fit = 55.4427
Gen 8100: best_fit = 55.4427
Gen 8150: best_fit = 55.4396
Gen 8200: best_fit = 55.4396
Gen 8250: best_fit = 55.4362
Gen 8300: best_fit = 55.4362
Gen 8350: best_fit = 55.4362
Gen 8400: best_fit = 55.4322
Gen 8450: best_fit = 55.4322
Gen 8500: best_fit = 55.4322
Gen 8550: best_fit = 55.4322
Gen 8600: best_fit = 55.4322
Gen 8650: best_fit = 55.4322
Gen 8700: best_fit = 55.4322
Gen 8750: best_fit = 55.4279
Gen 8800: best_fit = 55.4252
Gen 8850: best_fit = 55.4221
Gen 8900: best_fit = 55.4221
Gen 8950: best_fit = 55.4221
Gen 9000: best_fit = 55.4221
Gen 9050: best_fit = 55.4221
Gen 9100: best_fit = 55.4221
Gen 9150: best_fit = 55.4221
Gen 9200: best_fit = 55.4221
Gen 9250: best_fit = 55.4221
Gen 9300: best_fit = 55.4221
Gen 9350: best_fit = 55.4221
Gen 9400: best_fit = 55.4221
Gen 9450: best_fit = 55.4221
Gen 9500: best_fit = 55.4221
Gen 9550: best_fit = 55.4221
Gen 9600: best_fit = 55.4221
Gen 9650: best_fit = 55.4221
Gen 9700: best_fit = 55.419
Gen 9750: best_fit = 55.419
Gen 9800: best_fit = 55.419
Gen 9850: best_fit = 55.419
Gen 9900: best_fit = 55.419
Gen 9950: best_fit = 55.419
Gen 10000: best_fit = 55.419

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 55.419
Time = 9.285 s

exit code 0
