gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.315,0.545,0.1225,0.0175,0.1125,0.8525,0.025,0.01,0.055,0.8475,0.05,0.0475,0.1425,0.2,0.2825,0.0408333,0.284167,0.00833333,0.0166667,0.025
100,0.455,0.3975,0.145,0.0025,0.4425,0.5425,0.015,0,0.0125,0.86,0.125,0.0025,0.299167,0.136667,0.286667,0.0483333,0.180833,0.005,0.0416667,0.00166667
150,0.4625,0.4025,0.1325,0.0025,0.345,0.6475,0.005,0.0025,0.0125,0.8625,0.1225,0.0025,0.269167,0.138333,0.2875,0.0441667,0.215833,0.00166667,0.0408333,0.0025
200,0.46,0.41,0.125,0.005,0.6775,0.315,0,0.0075,0.0125,0.85,0.135,0.0025,0.379167,0.140833,0.283333,0.0416667,0.105,0,0.045,0.005
250,0.4275,0.4325,0.14,0,0.71,0.2725,0.0175,0,0.015,0.78,0.1975,0.0075,0.379167,0.149167,0.26,0.0466667,0.0908333,0.00583333,0.0658333,0.0025
300,0.56,0.2925,0.1375,0.01,0.775,0.215,0.005,0.005,0.005,0.8525,0.1375,0.005,0.445,0.0991667,0.284167,0.0458333,0.0716667,0.00166667,0.0458333,0.00666667
350,0.7675,0.0825,0.15,0,0.4,0.4575,0.1425,0,0.025,0.725,0.2225,0.0275,0.389167,0.0358333,0.241667,0.05,0.1525,0.0475,0.0741667,0.00916667
400,0.7425,0.0825,0.175,0,0.3075,0.53,0.16,0.0025,0.0475,0.745,0.18,0.0275,0.35,0.0433333,0.248333,0.0583333,0.176667,0.0533333,0.06,0.01
450,0.5275,0.265,0.2075,0,0.2,0.5775,0.22,0.0025,0.06,0.6825,0.2375,0.02,0.2425,0.108333,0.2275,0.0691667,0.1925,0.0733333,0.0791667,0.0075
500,0.59,0.21,0.1975,0.0025,0.205,0.695,0.1,0,0.02,0.8625,0.1075,0.01,0.265,0.0766667,0.2875,0.0658333,0.231667,0.0333333,0.0358333,0.00416667
550,0.5525,0.2775,0.17,0,0.0575,0.715,0.225,0.0025,0.0825,0.8125,0.0925,0.0125,0.203333,0.12,0.270833,0.0566667,0.238333,0.075,0.0308333,0.005
600,0.5425,0.28,0.1725,0.005,0.0825,0.7175,0.1975,0.0025,0.085,0.86,0.035,0.02,0.208333,0.121667,0.286667,0.0575,0.239167,0.0658333,0.0116667,0.00916667
650,0.5925,0.2275,0.18,0,0.1125,0.665,0.2175,0.005,0.0125,0.94,0.0325,0.015,0.235,0.08,0.313333,0.06,0.221667,0.0725,0.0108333,0.00666667
700,0.485,0.33,0.185,0,0.2425,0.57,0.1875,0,0.0425,0.6925,0.2525,0.0125,0.2425,0.124167,0.230833,0.0616667,0.19,0.0625,0.0841667,0.00416667
750,0.38,0.425,0.1925,0.0025,0.1225,0.535,0.34,0.0025,0.125,0.7675,0.1075,0,0.1675,0.183333,0.255833,0.0641667,0.178333,0.113333,0.0358333,0.00166667
800,0.4225,0.3975,0.175,0.005,0.275,0.36,0.3625,0.0025,0.055,0.885,0.0525,0.0075,0.2325,0.150833,0.295,0.0583333,0.12,0.120833,0.0175,0.005
850,0.565,0.2825,0.15,0.0025,0.0775,0.415,0.505,0.0025,0.0375,0.7725,0.165,0.025,0.214167,0.106667,0.2575,0.05,0.138333,0.168333,0.055,0.01
