gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.03,0.84,0.1125,0.0175,0.09,0.885,0.0225,0.0025,0.1325,0.8325,0.0225,0.0125,0.04,0.324167,0.2775,0.0375,0.295,0.0075,0.0075,0.0108333
100,0.105,0.7875,0.1075,0,0.1525,0.84,0.0025,0.005,0.7025,0.265,0.0125,0.02,0.0858333,0.496667,0.0883333,0.0358333,0.28,0.000833333,0.00416667,0.00833333
150,0.14,0.6825,0.1775,0,0.62,0.2475,0.1225,0.01,0.84,0.1475,0.0125,0,0.253333,0.5075,0.0491667,0.0591667,0.0825,0.0408333,0.00416667,0.00333333
200,0.15,0.725,0.125,0,0.695,0.18,0.125,0,0.69,0.195,0.1125,0.0025,0.281667,0.471667,0.065,0.0416667,0.06,0.0416667,0.0375,0.000833333
250,0.215,0.7325,0.0525,0,0.4725,0.44,0.0875,0,0.255,0.405,0.3375,0.0025,0.229167,0.329167,0.135,0.0175,0.146667,0.0291667,0.1125,0.000833333
300,0.245,0.675,0.0075,0.0725,0.6675,0.2875,0.0425,0.0025,0.555,0.3475,0.09,0.0075,0.304167,0.41,0.115833,0.0025,0.0958333,0.0141667,0.03,0.0275
350,0.25,0.6225,0.0025,0.125,0.665,0.255,0.0775,0.0025,0.56,0.34,0.0975,0.0025,0.305,0.394167,0.113333,0.000833333,0.085,0.0258333,0.0325,0.0433333
400,0.245,0.6025,0.0275,0.125,0.4775,0.375,0.1475,0,0.3825,0.355,0.2525,0.01,0.240833,0.328333,0.118333,0.00916667,0.125,0.0491667,0.0841667,0.045
450,0.2425,0.625,0.01,0.1225,0.605,0.14,0.2475,0.0075,0.46,0.35,0.1875,0.0025,0.2825,0.361667,0.116667,0.00333333,0.0466667,0.0825,0.0625,0.0441667
500,0.25,0.6125,0.015,0.1225,0.3375,0.315,0.345,0.0025,0.3175,0.445,0.2375,0,0.195833,0.31,0.148333,0.005,0.105,0.115,0.0791667,0.0416667
550,0.25,0.62,0.005,0.125,0.25,0.305,0.4425,0.0025,0.3575,0.4525,0.19,0,0.166667,0.325833,0.150833,0.00166667,0.101667,0.1475,0.0633333,0.0425
600,0.24,0.5725,0.06,0.1275,0.0425,0.5,0.4575,0,0.3125,0.4625,0.225,0,0.0941667,0.295,0.154167,0.02,0.166667,0.1525,0.075,0.0425
650,0.25,0.6175,0.0075,0.125,0.0225,0.5625,0.4125,0.0025,0.525,0.41,0.065,0,0.0908333,0.380833,0.136667,0.0025,0.1875,0.1375,0.0216667,0.0425
700,0.24,0.6425,0.0675,0.05,0.01,0.525,0.465,0,0.27,0.625,0.105,0,0.0833333,0.304167,0.208333,0.0225,0.175,0.155,0.035,0.0166667
750,0.2575,0.73,0.0125,0,0,0.35,0.645,0.005,0.23,0.695,0.075,0,0.0858333,0.32,0.231667,0.00416667,0.116667,0.215,0.025,0.00166667
800,0.2575,0.625,0.0025,0.115,0.01,0.355,0.635,0,0.54,0.4,0.06,0,0.0891667,0.388333,0.133333,0.000833333,0.118333,0.211667,0.02,0.0383333
850,0.2475,0.6225,0.005,0.125,0.0075,0.1825,0.805,0.005,0.445,0.5025,0.0525,0,0.085,0.355833,0.1675,0.00166667,0.0608333,0.268333,0.0175,0.0433333
900,0.2525,0.615,0.005,0.1275,0.01,0.2975,0.685,0.0075,0.5725,0.36,0.0675,0,0.0875,0.395833,0.12,0.00166667,0.0991667,0.228333,0.0225,0.045
950,0.2525,0.62,0.005,0.1225,0,0.3225,0.675,0.0025,0.67,0.2775,0.0525,0,0.0841667,0.43,0.0925,0.00166667,0.1075,0.225,0.0175,0.0416667
1000,0.225,0.53,0.12,0.125,0.0025,0.435,0.5575,0.005,0.5975,0.2775,0.12,0.005,0.0758333,0.375833,0.0925,0.04,0.145,0.185833,0.04,0.045
1050,0.25,0.615,0.015,0.12,0.0125,0.465,0.52,0.0025,0.385,0.5375,0.0775,0,0.0875,0.333333,0.179167,0.005,0.155,0.173333,0.0258333,0.0408333
1100,0.245,0.5975,0.0275,0.13,0,0.5225,0.475,0.0025,0.525,0.4025,0.0725,0,0.0816667,0.374167,0.134167,0.00916667,0.174167,0.158333,0.0241667,0.0441667
1150,0.2425,0.59,0.0425,0.125,0,0.6825,0.3175,0,0.5775,0.315,0.08,0.0275,0.0808333,0.389167,0.105,0.0141667,0.2275,0.105833,0.0266667,0.0508333
1200,0.2375,0.5875,0.05,0.125,0.005,0.6325,0.3575,0.005,0.2975,0.505,0.185,0.0125,0.0808333,0.295,0.168333,0.0166667,0.210833,0.119167,0.0616667,0.0475
