gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.03,0.865,0.0975,0.0075,0.23,0.7325,0.0275,0.01,0.1625,0.795,0.0275,0.015,0.0866667,0.3425,0.265,0.0325,0.244167,0.00916667,0.00916667,0.0108333
100,0.005,0.8975,0.0925,0.005,0.4325,0.5575,0.01,0,0.4975,0.485,0.0075,0.01,0.145833,0.465,0.161667,0.0308333,0.185833,0.00333333,0.0025,0.005
150,0.0025,0.8775,0.12,0,0.345,0.605,0.0475,0.0025,0.5175,0.42,0.06,0.0025,0.115833,0.465,0.14,0.04,0.201667,0.0158333,0.02,0.00166667
200,0.0025,0.925,0.0725,0,0.3475,0.6025,0.0425,0.0075,0.3625,0.46,0.1775,0,0.116667,0.429167,0.153333,0.0241667,0.200833,0.0141667,0.0591667,0.0025
250,0,0.9025,0.0975,0,0.6025,0.25,0.1475,0,0.5475,0.385,0.0625,0.005,0.200833,0.483333,0.128333,0.0325,0.0833333,0.0491667,0.0208333,0.00166667
300,0.0025,0.9125,0.085,0,0.6675,0.2525,0.08,0,0.6775,0.2575,0.0575,0.0075,0.223333,0.53,0.0858333,0.0283333,0.0841667,0.0266667,0.0191667,0.0025
350,0.0025,0.83,0.0975,0.07,0.835,0.1025,0.06,0.0025,0.7675,0.1525,0.0775,0.0025,0.279167,0.5325,0.0508333,0.0325,0.0341667,0.02,0.0258333,0.025
400,0.0025,0.86,0.0125,0.125,0.24,0.6525,0.1075,0,0.3375,0.4675,0.1925,0.0025,0.0808333,0.399167,0.155833,0.00416667,0.2175,0.0358333,0.0641667,0.0425
450,0.005,0.865,0.005,0.125,0.43,0.5225,0.0475,0,0.2775,0.64,0.0825,0,0.145,0.380833,0.213333,0.00166667,0.174167,0.0158333,0.0275,0.0416667
500,0.0075,0.8625,0.0075,0.1225,0.475,0.37,0.1475,0.0075,0.41,0.4875,0.1025,0,0.160833,0.424167,0.1625,0.0025,0.123333,0.0491667,0.0341667,0.0433333
550,0.005,0.8425,0.0275,0.125,0.5925,0.275,0.1325,0,0.565,0.3175,0.1175,0,0.199167,0.469167,0.105833,0.00916667,0.0916667,0.0441667,0.0391667,0.0416667
600,0.0025,0.81,0.0575,0.13,0.4875,0.3175,0.1525,0.0425,0.565,0.305,0.1275,0.0025,0.163333,0.458333,0.101667,0.0191667,0.105833,0.0508333,0.0425,0.0583333
650,0.0025,0.84,0.0325,0.125,0.15,0.55,0.3,0,0.4325,0.3925,0.175,0,0.0508333,0.424167,0.130833,0.0108333,0.183333,0.1,0.0583333,0.0416667
700,0.0025,0.91,0.005,0.0825,0.335,0.4925,0.17,0.0025,0.3875,0.5275,0.08,0.005,0.1125,0.4325,0.175833,0.00166667,0.164167,0.0566667,0.0266667,0.03
750,0.0025,0.8675,0,0.13,0.4875,0.325,0.155,0.0325,0.5675,0.415,0.0175,0,0.163333,0.478333,0.138333,0,0.108333,0.0516667,0.00583333,0.0541667
800,0.0075,0.8375,0.025,0.13,0.44,0.375,0.125,0.06,0.5875,0.3425,0.07,0,0.149167,0.475,0.114167,0.00833333,0.125,0.0416667,0.0233333,0.0633333
850,0.01,0.7825,0.0825,0.125,0.31,0.53,0.11,0.05,0.46,0.3875,0.1525,0,0.106667,0.414167,0.129167,0.0275,0.176667,0.0366667,0.0508333,0.0583333
900,0.0025,0.855,0.0075,0.135,0.455,0.4075,0.1375,0,0.8375,0.14,0.015,0.0075,0.1525,0.564167,0.0466667,0.0025,0.135833,0.0458333,0.005,0.0475
950,0.005,0.7375,0.1325,0.125,0.385,0.505,0.1075,0.0025,0.4075,0.395,0.1875,0.01,0.13,0.381667,0.131667,0.0441667,0.168333,0.0358333,0.0625,0.0458333
1000,0.0025,0.7675,0.1025,0.1275,0.1425,0.58,0.2425,0.035,0.4375,0.355,0.205,0.0025,0.0483333,0.401667,0.118333,0.0341667,0.193333,0.0808333,0.0683333,0.055
1050,0.0025,0.83,0.04,0.1275,0.2825,0.37,0.2775,0.07,0.54,0.305,0.125,0.03,0.095,0.456667,0.101667,0.0133333,0.123333,0.0925,0.0416667,0.0758333
1100,0.0025,0.805,0.08,0.1125,0.08,0.5025,0.3525,0.065,0.2275,0.6075,0.1325,0.0325,0.0275,0.344167,0.2025,0.0266667,0.1675,0.1175,0.0441667,0.07
1150,0.0025,0.865,0.0325,0.1,0.01,0.545,0.3725,0.0725,0.215,0.6375,0.13,0.0175,0.00416667,0.36,0.2125,0.0108333,0.181667,0.124167,0.0433333,0.0633333
1200,0.0075,0.7875,0.0825,0.1225,0.02,0.5475,0.3675,0.065,0.18,0.5425,0.2125,0.065,0.00916667,0.3225,0.180833,0.0275,0.1825,0.1225,0.0708333,0.0841667
1250,0.005,0.7725,0.125,0.0975,0.015,0.57,0.4125,0.0025,0.1775,0.625,0.135,0.0625,0.00666667,0.316667,0.208333,0.0416667,0.19,0.1375,0.045,0.0541667
1300,0.0025,0.8025,0.0775,0.1175,0.0475,0.56,0.3925,0,0.235,0.6325,0.1,0.0325,0.0166667,0.345833,0.210833,0.0258333,0.186667,0.130833,0.0333333,0.05
1350,0.005,0.685,0.1775,0.1325,0.005,0.5575,0.4325,0.005,0.2075,0.6275,0.16,0.005,0.00333333,0.2975,0.209167,0.0591667,0.185833,0.144167,0.0533333,0.0475
1400,0.0025,0.695,0.175,0.1275,0.015,0.54,0.435,0.01,0.1025,0.625,0.27,0.0025,0.00583333,0.265833,0.208333,0.0583333,0.18,0.145,0.09,0.0466667
1450,0.0075,0.8125,0.0475,0.1325,0.04,0.5325,0.4075,0.02,0.1,0.7525,0.1475,0,0.0158333,0.304167,0.250833,0.0158333,0.1775,0.135833,0.0491667,0.0508333
