gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.315,0.5875,0.08,0.0175,0.02,0.96,0.02,0,0.215,0.7425,0.025,0.0175,0.111667,0.2675,0.2475,0.0266667,0.32,0.00666667,0.00833333,0.0116667
100,0.4975,0.4575,0.045,0,0.2,0.7875,0.005,0.0075,0.71,0.27,0.015,0.005,0.2325,0.389167,0.09,0.015,0.2625,0.00166667,0.005,0.00416667
150,0.5225,0.4375,0.04,0,0.2875,0.7075,0.0025,0.0025,0.5875,0.28,0.1275,0.005,0.27,0.341667,0.0933333,0.0133333,0.235833,0.000833333,0.0425,0.0025
200,0.5275,0.425,0.0475,0,0.3075,0.6825,0.0075,0.0025,0.3975,0.3425,0.2575,0.0025,0.278333,0.274167,0.114167,0.0158333,0.2275,0.0025,0.0858333,0.00166667
250,0.5625,0.3925,0.045,0,0.605,0.32,0.0625,0.0125,0.475,0.225,0.295,0.005,0.389167,0.289167,0.075,0.015,0.106667,0.0208333,0.0983333,0.00583333
300,0.7425,0.21,0.0425,0.005,0.725,0.22,0.055,0,0.4875,0.2675,0.245,0,0.489167,0.2325,0.0891667,0.0141667,0.0733333,0.0183333,0.0816667,0.00166667
350,0.715,0.2175,0.0675,0,0.7225,0.1575,0.12,0,0.33,0.2775,0.3925,0,0.479167,0.1825,0.0925,0.0225,0.0525,0.04,0.130833,0
400,0.5975,0.315,0.0825,0.005,0.525,0.28,0.1925,0.0025,0.3775,0.245,0.375,0.0025,0.374167,0.230833,0.0816667,0.0275,0.0933333,0.0641667,0.125,0.00333333
450,0.49,0.4325,0.0775,0,0.295,0.45,0.2525,0.0025,0.32,0.37,0.31,0,0.261667,0.250833,0.123333,0.0258333,0.15,0.0841667,0.103333,0.000833333
500,0.675,0.2975,0.0275,0,0.43,0.435,0.135,0,0.6875,0.17,0.135,0.0075,0.368333,0.328333,0.0566667,0.00916667,0.145,0.045,0.045,0.0025
550,0.395,0.4875,0.1175,0,0.345,0.37,0.2825,0.0025,0.41,0.2875,0.3,0.0025,0.246667,0.299167,0.0958333,0.0391667,0.123333,0.0941667,0.1,0.00166667
600,0.505,0.4275,0.065,0.0025,0.3,0.4475,0.2525,0,0.4075,0.3375,0.255,0,0.268333,0.278333,0.1125,0.0216667,0.149167,0.0841667,0.085,0.000833333
650,0.5175,0.415,0.065,0.0025,0.2825,0.6125,0.1025,0.0025,0.4275,0.355,0.215,0.0025,0.266667,0.280833,0.118333,0.0216667,0.204167,0.0341667,0.0716667,0.0025
700,0.355,0.525,0.12,0,0.1075,0.58,0.31,0.0025,0.3175,0.27,0.4125,0,0.154167,0.280833,0.09,0.04,0.193333,0.103333,0.1375,0.000833333
750,0.505,0.4175,0.075,0.0025,0.195,0.3525,0.4025,0.05,0.6175,0.125,0.2575,0,0.233333,0.345,0.0416667,0.025,0.1175,0.134167,0.0858333,0.0175
800,0.535,0.4075,0.05,0.0075,0.195,0.375,0.3075,0.1225,0.6175,0.145,0.2375,0,0.243333,0.341667,0.0483333,0.0166667,0.125,0.1025,0.0791667,0.0433333
850,0.495,0.45,0.0525,0.0025,0.0375,0.44,0.4,0.1225,0.3325,0.1825,0.48,0.005,0.1775,0.260833,0.0608333,0.0175,0.146667,0.133333,0.16,0.0433333
900,0.4725,0.4575,0.07,0,0.02,0.48,0.37,0.13,0.415,0.145,0.44,0,0.164167,0.290833,0.0483333,0.0233333,0.16,0.123333,0.146667,0.0433333
950,0.3775,0.5425,0.0775,0.0025,0.045,0.6025,0.23,0.1225,0.4575,0.135,0.4075,0,0.140833,0.333333,0.045,0.0258333,0.200833,0.0766667,0.135833,0.0416667
1000,0.385,0.51,0.1,0.005,0.0825,0.6125,0.18,0.125,0.3725,0.1275,0.4925,0.0075,0.155833,0.294167,0.0425,0.0333333,0.204167,0.06,0.164167,0.0458333
1050,0.4975,0.465,0.0325,0.005,0.045,0.73,0.1,0.125,0.5875,0.12,0.2925,0,0.180833,0.350833,0.04,0.0108333,0.243333,0.0333333,0.0975,0.0433333
1100,0.6025,0.3675,0.0275,0.0025,0.1225,0.5975,0.1575,0.1225,0.6525,0.095,0.2525,0,0.241667,0.34,0.0316667,0.00916667,0.199167,0.0525,0.0841667,0.0416667
1150,0.5725,0.3825,0.035,0.01,0.0575,0.69,0.13,0.1225,0.505,0.2025,0.2875,0.005,0.21,0.295833,0.0675,0.0116667,0.23,0.0433333,0.0958333,0.0458333
1200,0.72,0.2525,0.0275,0,0.0375,0.7125,0.125,0.125,0.615,0.16,0.225,0,0.2525,0.289167,0.0533333,0.00916667,0.2375,0.0416667,0.075,0.0416667
1250,0.5925,0.37,0.035,0.0025,0.0425,0.7025,0.13,0.125,0.45,0.26,0.285,0.005,0.211667,0.273333,0.0866667,0.0116667,0.234167,0.0433333,0.095,0.0441667
1300,0.7425,0.25,0.0025,0.005,0.0375,0.705,0.1275,0.13,0.5775,0.2375,0.1775,0.0075,0.26,0.275833,0.0791667,0.000833333,0.235,0.0425,0.0591667,0.0475
