gen,CCHIHH_Full mean,CCHIHH_Full var,CGA mean,CGA var,IMOMA mean,IMOMA var,DSAC_DE mean,DSAC_DE var
3350,0.3441074,3.820956400000031e-07,0.3656909,5.288270689999957e-06,0.38069040000000004,1.6923612400000293e-06,0.3339044,5.837090239999995e-06
3400,0.3440808,4.050175600000007e-07,0.36542759999999996,5.841280040000003e-06,0.38066180000000005,1.735495760000032e-06,0.3337937,5.784717610000003e-06
3450,0.34405830000000004,3.837508100000032e-07,0.3652908,5.750082359999994e-06,0.3806026,1.971069840000046e-06,0.33366470000000004,5.7749222100000155e-06
3500,0.3440359,4.1010889000000546e-07,0.3651275,5.6851272500000495e-06,0.3805556,2.03377724000005e-06,0.33354439999999996,5.711793439999956e-06
3550,0.3440093,4.3358120999999904e-07,0.3649579,5.410532290000014e-06,0.3804861,1.9847668900000474e-06,0.33343639999999997,5.719723839999959e-06
3600,0.3439665,4.421886499999949e-07,0.3648701,5.541992290000016e-06,0.3804411,2.0353108900000493e-06,0.3333355,5.619713849999955e-06
3650,0.3438787,4.49527210000003e-07,0.364684,5.749891000000008e-06,0.3804146,1.926255440000042e-06,0.3332083,5.67618301000002e-06
3700,0.3438582,4.375531600000027e-07,0.364441,5.542254599999998e-06,0.3804146,1.926255440000042e-06,0.3331083,5.6969814099999915e-06
3750,0.3438582,4.375531600000027e-07,0.3642246,5.287325639999997e-06,0.3804146,1.926255440000042e-06,0.3329845,5.66659384999996e-06
3800,0.34383559999999996,4.1632704000000056e-07,0.364098,5.262753599999976e-06,0.38036349999999997,1.950899850000039e-06,0.3328518,5.609005159999971e-06
3850,0.3437682,3.9139835999998926e-07,0.36398169999999996,5.314856610000015e-06,0.3802411,2.0120768900000296e-06,0.3327214,5.385231039999973e-06
3900,0.34376419999999996,3.892239599999902e-07,0.3638163,5.306716610000021e-06,0.3802411,2.0120768900000296e-06,0.33261280000000004,5.4553523599999935e-06
3950,0.3437398,3.971735599999944e-07,0.363622,5.159896800000016e-06,0.3801941,2.0095072900000254e-06,0.3324759,5.437963489999966e-06
4000,0.34369489999999997,4.004152899999957e-07,0.36342810000000003,4.9396244900000184e-06,0.3801941,2.0095072900000254e-06,0.3323562,5.393807159999984e-06
4050,0.34365199999999996,4.289847999999969e-07,0.36332590000000003,4.636503690000002e-06,0.3801369,1.7919756900000191e-06,0.3322312,5.402101160000058e-06
4100,0.34362539999999997,4.517384399999958e-07,0.3631585,4.757719450000005e-06,0.3800858,1.7452311600000205e-06,0.33211880000000005,5.374134359999979e-06
4150,0.3435826,4.720352399999923e-07,0.3629093,4.666830009999999e-06,0.3800613,1.718626610000021e-06,0.33199290000000004,5.193704490000022e-06
4200,0.3435581,4.309978899999967e-07,0.3627806,4.715058639999984e-06,0.3800613,1.718626610000021e-06,0.33186210000000005,5.150171089999967e-06
4250,0.34347019999999995,4.800667600000015e-07,0.3626582,4.608658559999977e-06,0.3800123,1.8038670100000277e-06,0.3317253,5.23208161000001e-06
4300,0.3434293,4.6039381000000234e-07,0.3624988,4.716848959999988e-06,0.3799898,1.7953231600000264e-06,0.3316179,5.197086890000006e-06
4350,0.3433619,5.255974899999944e-07,0.3623027,4.866360809999983e-06,0.3799898,1.7953231600000264e-06,0.3314896,5.138729440000022e-06
4400,0.3433415,5.40926049999993e-07,0.36223740000000004,4.616943639999975e-06,0.3799184,1.8122474400000268e-06,0.3313574,5.0014968400000126e-06
4450,0.3432986,5.788886399999949e-07,0.3620823,4.581542209999969e-06,0.3799184,1.8122474400000268e-06,0.3312523,4.936455610000007e-06
