gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.025,0.8,0.165,0.01,0.0875,0.8875,0.0225,0.0025,0.0825,0.7725,0.1175,0.0275,0.0375,0.294167,0.2575,0.055,0.295833,0.0075,0.0391667,0.0133333
100,0.005,0.845,0.1475,0.0025,0.1425,0.855,0,0.0025,0.245,0.3875,0.365,0.0025,0.0491667,0.363333,0.129167,0.0491667,0.285,0,0.121667,0.0025
150,0.0025,0.865,0.1325,0,0.2,0.795,0.0025,0.0025,0.2575,0.4675,0.2725,0.0025,0.0675,0.374167,0.155833,0.0441667,0.265,0.000833333,0.0908333,0.00166667
200,0.0025,0.8625,0.1325,0.0025,0.3025,0.685,0.01,0.0025,0.215,0.4975,0.2875,0,0.101667,0.359167,0.165833,0.0441667,0.228333,0.00333333,0.0958333,0.00166667
250,0,0.865,0.07,0.065,0.65,0.335,0.005,0.01,0.115,0.6375,0.225,0.0225,0.216667,0.326667,0.2125,0.0233333,0.111667,0.00166667,0.075,0.0325
300,0.5325,0.31,0.0225,0.135,0.65,0.325,0.0225,0.0025,0.125,0.6725,0.1925,0.01,0.394167,0.145,0.224167,0.0075,0.108333,0.0075,0.0641667,0.0491667
350,0.7375,0.135,0.0025,0.125,0.67,0.2125,0.1175,0,0.1425,0.65,0.2075,0,0.469167,0.0925,0.216667,0.000833333,0.0708333,0.0391667,0.0691667,0.0416667
400,0.7225,0.155,0.0075,0.115,0.605,0.265,0.1225,0.0075,0.2275,0.6325,0.1325,0.0075,0.4425,0.1275,0.210833,0.0025,0.0883333,0.0408333,0.0441667,0.0433333
450,0.4775,0.5225,0,0,0.385,0.4025,0.21,0.0025,0.2175,0.555,0.2225,0.005,0.2875,0.246667,0.185,0,0.134167,0.07,0.0741667,0.0025
500,0.4675,0.5225,0.01,0,0.245,0.3625,0.39,0.0025,0.1975,0.635,0.16,0.0075,0.2375,0.24,0.211667,0.00333333,0.120833,0.13,0.0533333,0.00333333
550,0.2125,0.785,0.0025,0,0.135,0.6125,0.2525,0,0.2175,0.6225,0.1425,0.0175,0.115833,0.334167,0.2075,0.000833333,0.204167,0.0841667,0.0475,0.00583333
600,0.34,0.6525,0.0075,0,0.0925,0.5325,0.3725,0.0025,0.2825,0.565,0.14,0.0125,0.144167,0.311667,0.188333,0.0025,0.1775,0.124167,0.0466667,0.005
650,0.3275,0.6675,0.0025,0.0025,0.23,0.4025,0.3675,0,0.1825,0.66,0.1575,0,0.185833,0.283333,0.22,0.000833333,0.134167,0.1225,0.0525,0.000833333
700,0.3975,0.5975,0,0.005,0.105,0.435,0.4525,0.0075,0.23,0.5375,0.195,0.0375,0.1675,0.275833,0.179167,0,0.145,0.150833,0.065,0.0166667
750,0.2075,0.785,0.005,0.0025,0.0575,0.485,0.45,0.0075,0.185,0.5425,0.2675,0.005,0.0883333,0.323333,0.180833,0.00166667,0.161667,0.15,0.0891667,0.005
800,0.325,0.6675,0,0.0075,0.0475,0.5925,0.35,0.01,0.1925,0.5375,0.2525,0.0175,0.124167,0.286667,0.179167,0,0.1975,0.116667,0.0841667,0.0116667
850,0.41,0.58,0.0075,0.0025,0.0725,0.58,0.34,0.0075,0.23,0.595,0.1625,0.0125,0.160833,0.27,0.198333,0.0025,0.193333,0.113333,0.0541667,0.0075
900,0.195,0.7975,0.0075,0,0.0325,0.4425,0.525,0,0.2125,0.585,0.1925,0.01,0.0758333,0.336667,0.195,0.0025,0.1475,0.175,0.0641667,0.00333333
950,0.3925,0.5925,0.0125,0.0025,0.01,0.4175,0.57,0.0025,0.24,0.4375,0.2925,0.03,0.134167,0.2775,0.145833,0.00416667,0.139167,0.19,0.0975,0.0116667
1000,0.3875,0.5925,0.02,0,0,0.4925,0.505,0.0025,0.2575,0.44,0.2825,0.02,0.129167,0.283333,0.146667,0.00666667,0.164167,0.168333,0.0941667,0.0075
1050,0.595,0.4025,0.0025,0,0.095,0.4525,0.45,0.0025,0.2275,0.4325,0.3075,0.0325,0.23,0.21,0.144167,0.000833333,0.150833,0.15,0.1025,0.0116667
1100,0.345,0.645,0.01,0,0.0625,0.5875,0.35,0,0.2625,0.47,0.2375,0.03,0.135833,0.3025,0.156667,0.00333333,0.195833,0.116667,0.0791667,0.01
1150,0.325,0.6675,0.005,0.0025,0.015,0.6425,0.335,0.0075,0.235,0.5425,0.2125,0.01,0.113333,0.300833,0.180833,0.00166667,0.214167,0.111667,0.0708333,0.00666667
1200,0.385,0.61,0,0.005,0.01,0.6825,0.3025,0.005,0.2275,0.5375,0.2,0.035,0.131667,0.279167,0.179167,0,0.2275,0.100833,0.0666667,0.015
1250,0.25,0.725,0.025,0,0.0025,0.635,0.36,0.0025,0.245,0.4925,0.26,0.0025,0.0841667,0.323333,0.164167,0.00833333,0.211667,0.12,0.0866667,0.00166667
1300,0.2125,0.7775,0.01,0,0.0075,0.525,0.4675,0,0.2575,0.4375,0.3025,0.0025,0.0733333,0.345,0.145833,0.00333333,0.175,0.155833,0.100833,0.000833333
1350,0.285,0.7125,0.0025,0,0.0075,0.4925,0.4975,0.0025,0.315,0.4425,0.24,0.0025,0.0975,0.3425,0.1475,0.000833333,0.164167,0.165833,0.08,0.00166667
1400,0.5275,0.4625,0.0075,0.0025,0.0025,0.5875,0.4075,0.0025,0.245,0.44,0.2825,0.0325,0.176667,0.235833,0.146667,0.0025,0.195833,0.135833,0.0941667,0.0125
1450,0.4475,0.5375,0.01,0.005,0,0.615,0.385,0,0.2375,0.42,0.2975,0.045,0.149167,0.258333,0.14,0.00333333,0.205,0.128333,0.0991667,0.0166667
1500,0.25,0.72,0.025,0.005,0.005,0.5725,0.4175,0.005,0.25,0.51,0.23,0.01,0.085,0.323333,0.17,0.00833333,0.190833,0.139167,0.0766667,0.00666667
1550,0.26,0.74,0,0,0.0025,0.5175,0.475,0.005,0.2925,0.3925,0.28,0.035,0.0875,0.344167,0.130833,0,0.1725,0.158333,0.0933333,0.0133333
1600,0.375,0.6225,0,0.0025,0.005,0.405,0.5825,0.0075,0.32,0.3225,0.31,0.0475,0.126667,0.314167,0.1075,0,0.135,0.194167,0.103333,0.0191667
1650,0.415,0.5725,0.01,0.0025,0,0.3975,0.6025,0,0.3225,0.3925,0.2525,0.0325,0.138333,0.298333,0.130833,0.00333333,0.1325,0.200833,0.0841667,0.0116667
1700,0.41,0.5825,0.0025,0.005,0.0025,0.5175,0.475,0.005,0.2375,0.32,0.4375,0.005,0.1375,0.273333,0.106667,0.000833333,0.1725,0.158333,0.145833,0.005
