gen,CCHIHH_Full mean,CCHIHH_Full var,GDE mean,GDE var,CGA mean,CGA var,IMOMA mean,IMOMA var
4100,0.34362539999999997,4.517384399999958e-07,0.3511549,7.159506900000165e-07,0.3631585,4.757719450000005e-06,0.3800858,1.7452311600000205e-06
4150,0.3435826,4.720352399999923e-07,0.3511549,7.159506900000165e-07,0.3629093,4.666830009999999e-06,0.3800613,1.718626610000021e-06
4200,0.3435581,4.309978899999967e-07,0.3511549,7.159506900000165e-07,0.3627806,4.715058639999984e-06,0.3800613,1.718626610000021e-06
4250,0.34347019999999995,4.800667600000015e-07,0.3511549,7.159506900000165e-07,0.3626582,4.608658559999977e-06,0.3800123,1.8038670100000277e-06
4300,0.3434293,4.6039381000000234e-07,0.3511549,7.159506900000165e-07,0.3624988,4.716848959999988e-06,0.3799898,1.7953231600000264e-06
4350,0.3433619,5.255974899999944e-07,0.3511549,7.159506900000165e-07,0.3623027,4.866360809999983e-06,0.3799898,1.7953231600000264e-06
4400,0.3433415,5.40926049999993e-07,0.3511549,7.159506900000165e-07,0.36223740000000004,4.616943639999975e-06,0.3799184,1.8122474400000268e-06
4450,0.3432986,5.788886399999949e-07,0.3511549,7.159506900000165e-07,0.3620823,4.581542209999969e-06,0.3799184,1.8122474400000268e-06
4500,0.3432986,5.788886399999949e-07,0.3511549,7.159506900000165e-07,0.3619208,4.508260560000026e-06,0.3798633,1.5375574100000131e-06
4550,0.3432128,6.323343600000043e-07,0.3511549,7.159506900000165e-07,0.3618002,4.534495960000027e-06,0.3798633,1.5375574100000131e-06
4600,0.3431822,6.928171600000024e-07,0.3511549,7.159506900000165e-07,0.3617185,4.525027449999989e-06,0.379804,1.3833206000000103e-06
4650,0.3431516,6.776334400000034e-07,0.3511549,7.159506900000165e-07,0.3615083,4.5496516099999986e-06,0.379804,1.3833206000000103e-06
4700,0.3431311,7.011612899999983e-07,0.3511549,7.159506900000165e-07,0.36136749999999995,4.638634850000003e-06,0.3797795,1.4659958500000095e-06
4750,0.3431311,7.011612899999983e-07,0.3511549,7.159506900000165e-07,0.3612204,4.193186640000001e-06,0.379755,1.5134156000000094e-06
4800,0.3431107,6.995660099999983e-07,0.3511549,7.159506900000165e-07,0.3611161,4.041474490000004e-06,0.37972229999999996,1.6192314100000126e-06
4850,0.3430639,7.102220899999922e-07,0.3511549,7.159506900000165e-07,0.36088529999999996,4.330102409999984e-06,0.37965079999999995,1.377412160000014e-06
4900,0.3430618,7.041965599999942e-07,0.3511549,7.159506900000165e-07,0.3607343,4.167020410000035e-06,0.37965079999999995,1.377412160000014e-06
4950,0.3430618,7.041965599999942e-07,0.3511549,7.159506900000165e-07,0.3605525,4.412453049999988e-06,0.37965079999999995,1.377412160000014e-06
5000,0.3430414,7.364530399999918e-07,0.3511549,7.159506900000165e-07,0.36042589999999997,4.202575289999989e-06,0.3795446,1.4026628400000184e-06
5050,0.3430414,7.364530399999918e-07,0.3511549,7.159506900000165e-07,0.3602665,4.571243849999999e-06,0.37948729999999997,1.4963552100000198e-06
5100,0.342976,7.011599999999875e-07,0.3511549,7.159506900000165e-07,0.3601583,4.4213336099999925e-06,0.37948729999999997,1.4963552100000198e-06
5150,0.3429514,7.027360399999883e-07,0.3511549,7.159506900000165e-07,0.35997840000000003,4.512828639999983e-06,0.3794649,1.528974090000021e-06
5200,0.3429514,7.027360399999883e-07,0.3511549,7.159506900000165e-07,0.3598579,4.338505489999994e-06,0.3794649,1.528974090000021e-06
5250,0.3429494,7.078216399999934e-07,0.3511549,7.159506900000165e-07,0.359611,5.14726959999999e-06,0.3794649,1.528974090000021e-06
5300,0.3429086,7.864840399999926e-07,0.3511549,7.159506900000165e-07,0.3595252,4.802154759999999e-06,0.37942,1.5923872000000135e-06
5350,0.3429086,7.864840399999926e-07,0.3511549,7.159506900000165e-07,0.3593904,5.007203040000008e-06,0.3793669,1.5699062900000177e-06
5400,0.3428616,7.844062399999923e-07,0.3511549,7.159506900000165e-07,0.359321,5.0843024000000305e-06,0.3793669,1.5699062900000177e-06
5450,0.3428616,7.844062399999923e-07,0.3511549,7.159506900000165e-07,0.3592309,5.490338290000029e-06,0.37934640000000003,1.5919294400000127e-06
5500,0.3428616,7.844062399999923e-07,0.3511549,7.159506900000165e-07,0.3590228,4.688162960000027e-06,0.379326,1.643019200000022e-06
5550,0.3428616,7.844062399999923e-07,0.3511549,7.159506900000165e-07,0.3589656,4.571440240000029e-06,0.379326,1.643019200000022e-06
5600,0.3428616,7.844062399999923e-07,0.3511549,7.159506900000165e-07,0.358841,4.791588199999999e-06,0.3792974,1.6606768400000234e-06
5650,0.3428616,7.844062399999923e-07,0.3511549,7.159506900000165e-07,0.35873879999999997,4.692103560000014e-06,0.3792688,1.7187405600000251e-06
5700,0.3428595,7.903116499999902e-07,0.3511549,7.159506900000165e-07,0.3586631,4.741838690000035e-06,0.3792688,1.7187405600000251e-06
5750,0.3428595,7.903116499999902e-07,0.3511549,7.159506900000165e-07,0.35856720000000003,4.81336056000001e-06,0.3792688,1.7187405600000251e-06
5800,0.3428575,7.931496499999852e-07,0.3511549,7.159506900000165e-07,0.3584875,4.7564134499999985e-06,0.3792647,1.7294436100000141e-06
5850,0.3428575,7.931496499999852e-07,0.3511549,7.159506900000165e-07,0.3583037,4.820452610000009e-06,0.3792218,1.8348609599999967e-06
5900,0.3428514,7.765936399999911e-07,0.3511549,7.159506900000165e-07,0.35818950000000005,4.728808850000004e-06,0.3792218,1.8348609599999967e-06
5950,0.3428494,7.822592399999968e-07,0.3511549,7.159506900000165e-07,0.3581589,4.6411614900000165e-06,0.3792218,1.8348609599999967e-06
6000,0.3428494,7.822592399999968e-07,0.3511549,7.159506900000165e-07,0.3580425,4.19165424999998e-06,0.37914630000000005,1.6476070099999919e-06
6050,0.3428494,7.822592399999968e-07,0.3511549,7.159506900000165e-07,0.3579691,4.294960689999984e-06,0.37914630000000005,1.6476070099999919e-06
6100,0.3428494,7.822592399999968e-07,0.3511549,7.159506900000165e-07,0.3578157,4.0664106100000185e-06,0.37914630000000005,1.6476070099999919e-06
6150,0.3428494,7.822592399999968e-07,0.3511549,7.159506900000165e-07,0.3577503,3.975544610000062e-06,0.3790973,1.644206410000007e-06
6200,0.3428289,7.540368899999958e-07,0.3511549,7.159506900000165e-07,0.357638,4.228001000000009e-06,0.3790728,1.679219360000014e-06
6250,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.3574563,4.159982610000006e-06,0.37902990000000003,1.8029306900000225e-06
6300,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.35740310000000003,4.22588249000003e-06,0.37898489999999996,1.7003666900000215e-06
6350,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.3572704,3.982413839999993e-06,0.37898489999999996,1.7003666900000215e-06
6400,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.3571478,4.042492360000025e-06,0.378897,1.8994514000000136e-06
6450,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.357101,4.096912400000027e-06,0.378897,1.8994514000000136e-06
6500,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.3570193,4.007572809999997e-06,0.3788459,1.974665490000012e-06
6550,0.342788,8.463339999999905e-07,0.3511549,7.159506900000165e-07,0.3569253,4.0812820099999966e-06,0.3788459,1.974665490000012e-06
6600,0.342786,8.463539999999904e-07,0.3511263,6.350470100000133e-07,0.3568477,3.884893609999984e-06,0.3788459,1.974665490000012e-06
6650,0.3427655,9.143422499999934e-07,0.3511263,6.350470100000133e-07,0.3567742,3.6381873599999907e-06,0.3788214,2.036412840000012e-06
6700,0.3427655,9.143422499999934e-07,0.3511263,6.350470100000133e-07,0.3567435,3.6775870499999945e-06,0.3787745,2.1326406500000106e-06
6750,0.3427655,9.143422499999934e-07,0.3511263,6.350470100000133e-07,0.35666600000000004,3.652848000000034e-06,0.37863569999999996,2.6961964100000076e-06
6800,0.3427655,9.143422499999934e-07,0.3511263,6.350470100000133e-07,0.356576,3.560525600000018e-06,0.37863569999999996,2.6961964100000076e-06
6850,0.3427655,9.143422499999934e-07,0.3511263,6.350470100000133e-07,0.356482,3.428556600000003e-06,0.37863569999999996,2.6961964100000076e-06
6900,0.3427635,9.213802500000003e-07,0.3511263,6.350470100000133e-07,0.35637989999999997,3.3247812900000123e-06,0.37863569999999996,2.6961964100000076e-06
6950,0.3427635,9.213802500000003e-07,0.3511263,6.350470100000133e-07,0.35625929999999995,3.0542528099999876e-06,0.3786132,2.7540641600000013e-06
7000,0.3427635,9.213802500000003e-07,0.3511263,6.350470100000133e-07,0.35616949999999997,2.9737684499999982e-06,0.3785867,2.640138009999995e-06
7050,0.3427614,9.149498400000024e-07,0.3511263,6.350470100000133e-07,0.3560981,2.9278028900000087e-06,0.3785091,2.634558089999989e-06
7100,0.3427308,9.536507600000017e-07,0.3511263,6.350470100000133e-07,0.3560204,3.004706040000005e-06,0.3785091,2.634558089999989e-06
7150,0.3427063,8.947732099999902e-07,0.3511263,6.350470100000133e-07,0.3559449,3.1010840899999944e-06,0.3784621,2.412116489999976e-06
7200,0.3426818,8.667609599999902e-07,0.3511263,6.350470100000133e-07,0.3558815,3.178597649999985e-06,0.3784621,2.412116489999976e-06
7250,0.3426613,8.886160099999907e-07,0.3511263,6.350470100000133e-07,0.3558407,3.077757209999977e-06,0.3784376,2.3119286399999784e-06
7300,0.3426613,8.886160099999907e-07,0.35109979999999996,6.815041600000055e-07,0.3557652,2.983967359999978e-06,0.3783784,2.29345823999998e-06
7350,0.3426613,8.886160099999907e-07,0.35109979999999996,6.815041600000055e-07,0.3556938,2.9600665599999768e-06,0.3783784,2.29345823999998e-06
7400,0.3426409,9.178736899999873e-07,0.35109979999999996,6.815041600000055e-07,0.3556221,3.087944889999961e-06,0.3783784,2.29345823999998e-06
7450,0.3426409,9.178736899999873e-07,0.35109979999999996,6.815041600000055e-07,0.35561600000000004,3.112998199999974e-06,0.3783784,2.29345823999998e-06
7500,0.34262040000000005,8.986918399999916e-07,0.35109979999999996,6.815041600000055e-07,0.3555302,2.9173189599999832e-06,0.3783784,2.29345823999998e-06
7550,0.3426,8.971087999999927e-07,0.35109979999999996,6.815041600000055e-07,0.355422,2.9562194000000015e-06,0.3783784,2.29345823999998e-06
7600,0.342598,8.90412799999986e-07,0.35109979999999996,6.815041600000055e-07,0.35541999999999996,2.94485139999999e-06,0.3783784,2.29345823999998e-06
7650,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.3553486,2.916287039999985e-06,0.3783784,2.29345823999998e-06
7700,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.35532620000000004,2.950268159999985e-06,0.3783784,2.29345823999998e-06
7750,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.35525470000000003,2.9127486099999958e-06,0.3783784,2.29345823999998e-06
7800,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.35518510000000003,2.7795438899999903e-06,0.3783702,2.333380759999993e-06
7850,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.3551564,2.8335324400000165e-06,0.3783436,2.2311950399999976e-06
7900,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.3551523,2.8409440100000186e-06,0.3783436,2.2311950399999976e-06
7950,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.3550666,2.540736440000033e-06,0.3782905,2.4402176499999913e-06
8000,0.3425714,8.082028399999901e-07,0.35109979999999996,6.815041600000055e-07,0.3550585,2.5229612500000225e-06,0.37821699999999997,2.445269400000001e-06
8050,0.342551,8.095981999999906e-07,0.35109979999999996,6.815041600000055e-07,0.3550299,2.5410426900000144e-06,0.37819250000000004,2.4771806499999997e-06
8100,0.342551,8.095981999999906e-07,0.35109979999999996,6.815041600000055e-07,0.3549441,2.490809890000009e-06,0.3781191,2.733045489999998e-06
8150,0.3425306,8.768284399999846e-07,0.35109979999999996,6.815041600000055e-07,0.35490330000000003,2.4086782099999973e-06,0.3781191,2.733045489999998e-06
8200,0.3425306,8.768284399999846e-07,0.35109979999999996,6.815041600000055e-07,0.3548501,2.266374290000009e-06,0.3780946,2.6400606399999995e-06
8250,0.3425306,8.768284399999846e-07,0.35109979999999996,6.815041600000055e-07,0.35482559999999996,2.170003039999999e-06,0.3780701,2.59693329e-06
8300,0.3425102,8.799047599999844e-07,0.35109979999999996,6.815041600000055e-07,0.354799,2.1400333999999978e-06,0.3779843,2.427526009999985e-06
8350,0.3425102,8.799047599999844e-07,0.35109979999999996,6.815041600000055e-07,0.35479289999999997,2.125770489999996e-06,0.3779843,2.427526009999985e-06
8400,0.3425102,8.799047599999844e-07,0.35109979999999996,6.815041600000055e-07,0.3547418,2.1296905599999964e-06,0.3779638,2.4305415599999846e-06
8450,0.3425102,8.799047599999844e-07,0.35109979999999996,6.815041600000055e-07,0.3547397,2.124500409999998e-06,0.3779638,2.4305415599999846e-06
8500,0.3425102,8.799047599999844e-07,0.35109979999999996,6.815041600000055e-07,0.3546661,2.1476070900000056e-06,0.3779372,2.3902957599999857e-06
8550,0.3425102,8.799047599999844e-07,0.35109979999999996,6.815041600000055e-07,0.3546007,2.151617009999992e-06,0.37786569999999997,2.289363209999992e-06
8600,0.34248979999999996,9.071591599999897e-07,0.35109979999999996,6.815041600000055e-07,0.3544966,2.0935056399999895e-06,0.37779419999999997,2.4396895600000126e-06
8650,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.3544437,1.9739380099999944e-06,0.3777922,2.436606360000009e-06
8700,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.3543946,1.8513162400000023e-06,0.377737,2.233315800000011e-06
8750,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.3543844,1.8575102399999874e-06,0.377737,2.233315800000011e-06
8800,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.3543333,1.8023572099999999e-06,0.3776818,2.1625039600000114e-06
8850,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.3542659,1.6841172899999932e-06,0.3776818,2.1625039600000114e-06
8900,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.35422919999999997,1.6829535599999834e-06,0.3776062,1.964734360000015e-06
8950,0.34246940000000003,8.494108399999946e-07,0.35109979999999996,6.815041600000055e-07,0.354178,1.6092239999999924e-06,0.3776042,1.965963160000013e-06
9000,0.342449,7.991533999999853e-07,0.35109979999999996,6.815041600000055e-07,0.3540984,1.7400062399999816e-06,0.3776042,1.965963160000013e-06
9050,0.3424265,8.084796499999867e-07,0.35109979999999996,6.815041600000055e-07,0.3540903,1.7401802099999685e-06,0.3776042,1.965963160000013e-06
9100,0.3424265,8.084796499999867e-07,0.35109979999999996,6.815041600000055e-07,0.353976,1.6650205999999931e-06,0.3776042,1.965963160000013e-06
9150,0.3424265,8.084796499999867e-07,0.35109979999999996,6.815041600000055e-07,0.3539107,1.7254542099999894e-06,0.3776042,1.965963160000013e-06
9200,0.3424265,8.084796499999867e-07,0.3510732,6.669539600000056e-07,0.3539045,1.7197412499999864e-06,0.3775716,1.9425150400000114e-06
9250,0.3424245,8.097496499999846e-07,0.3510732,6.669539600000056e-07,0.3538576,1.7985290399999916e-06,0.3775716,1.9425150400000114e-06
9300,0.3424245,8.097496499999846e-07,0.3510732,6.669539600000056e-07,0.3538167,1.7630460099999857e-06,0.3775716,1.9425150400000114e-06
