Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T50_E50_D150.txt --cnum 50 --enum 50 --dnum 150 --tnum 50 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T50_E50_D150.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 50/50/150/50/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T50_E50_D150.txt"
Gen 7150: best_fit = 997.394
Gen 7200: best_fit = 997.313
Gen 7250: best_fit = 997.313
Gen 7300: best_fit = 997.306
Gen 7350: best_fit = 996.561
Gen 7400: best_fit = 996.399
Gen 7450: best_fit = 996.374
Gen 7500: best_fit = 996.257
Gen 7550: best_fit = 996.057
Gen 7600: best_fit = 995.995
Gen 7650: best_fit = 995.995
Gen 7700: best_fit = 995.995
Gen 7750: best_fit = 995.995
Gen 7800: best_fit = 995.995
Gen 7850: best_fit = 995.785
Gen 7900: best_fit = 995.785
Gen 7950: best_fit = 995.469
Gen 8000: best_fit = 995.461
Gen 8050: best_fit = 995.461
Gen 8100: best_fit = 995.451
Gen 8150: best_fit = 994.49
Gen 8200: best_fit = 994.49
Gen 8250: best_fit = 994.49
Gen 8300: best_fit = 994.151
Gen 8350: best_fit = 993.863
Gen 8400: best_fit = 993.742
Gen 8450: best_fit = 993.48
Gen 8500: best_fit = 993.48
Gen 8550: best_fit = 993.161
Gen 8600: best_fit = 993.125
Gen 8650: best_fit = 993.118
Gen 8700: best_fit = 993.118
Gen 8750: best_fit = 993.118
Gen 8800: best_fit = 993.112
Gen 8850: best_fit = 993.112
Gen 8900: best_fit = 992.982
Gen 8950: best_fit = 992.77
Gen 9000: best_fit = 992.624
Gen 9050: best_fit = 992.396
Gen 9100: best_fit = 992.023
Gen 9150: best_fit = 992.023
Gen 9200: best_fit = 992.012
Gen 9250: best_fit = 992.012
Gen 9300: best_fit = 992.012
Gen 9350: best_fit = 991.463
Gen 9400: best_fit = 991.373
Gen 9450: best_fit = 991.372
Gen 9500: best_fit = 991.233
Gen 9550: best_fit = 991.062
Gen 9600: best_fit = 990.938
Gen 9650: best_fit = 990.938
Gen 9700: best_fit = 990.938
Gen 9750: best_fit = 990.774
Gen 9800: best_fit = 990.774
Gen 9850: best_fit = 990.729
Gen 9900: best_fit = 990.723
Gen 9950: best_fit = 990.497
Gen 10000: best_fit = 990.497

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 990.497
Time = 13.069 s

exit code 0
