Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T50_E50_D150.txt --cnum 50 --enum 50 --dnum 150 --tnum 50 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T50_E50_D150.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 50/50/150/50/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T50_E50_D150.txt"
Gen 1800: best_fit = 1015.62
Gen 1850: best_fit = 1014.14
Gen 1900: best_fit = 1014.06
Gen 1950: best_fit = 1013.76
Gen 2000: best_fit = 1013.66
Gen 2050: best_fit = 1013.58
Gen 2100: best_fit = 1013.44
Gen 2150: best_fit = 1013.43
Gen 2200: best_fit = 1013.43
Gen 2250: best_fit = 1013.29
Gen 2300: best_fit = 1013.29
Gen 2350: best_fit = 1013.25
Gen 2400: best_fit = 1013.25
Gen 2450: best_fit = 1013.03
Gen 2500: best_fit = 1012.51
Gen 2550: best_fit = 1012.5
Gen 2600: best_fit = 1012.46
Gen 2650: best_fit = 1012.26
Gen 2700: best_fit = 1012.1
Gen 2750: best_fit = 1011.88
Gen 2800: best_fit = 1011.73
Gen 2850: best_fit = 1011.63
Gen 2900: best_fit = 1011.55
Gen 2950: best_fit = 1011.28
Gen 3000: best_fit = 1011.28
Gen 3050: best_fit = 1011.14
Gen 3100: best_fit = 1010.68
Gen 3150: best_fit = 1010.68
Gen 3200: best_fit = 1010.67
Gen 3250: best_fit = 1010.41
Gen 3300: best_fit = 1009.89
Gen 3350: best_fit = 1009.89
Gen 3400: best_fit = 1009.85
Gen 3450: best_fit = 1009.85
Gen 3500: best_fit = 1009.85
Gen 3550: best_fit = 1009.82
Gen 3600: best_fit = 1009.62
Gen 3650: best_fit = 1009.61
Gen 3700: best_fit = 1007.25
Gen 3750: best_fit = 1007.11
Gen 3800: best_fit = 1007.08
Gen 3850: best_fit = 1006.19
Gen 3900: best_fit = 1006.19
Gen 3950: best_fit = 1006.19
Gen 4000: best_fit = 1006.03
Gen 4050: best_fit = 1005.9
Gen 4100: best_fit = 1005.9
Gen 4150: best_fit = 1005.67
Gen 4200: best_fit = 1005.57
Gen 4250: best_fit = 1004.99
Gen 4300: best_fit = 1004.92
Gen 4350: best_fit = 1004.42
Gen 4400: best_fit = 1004.18
Gen 4450: best_fit = 1003.83
Gen 4500: best_fit = 1003.4
Gen 4550: best_fit = 1003.4
Gen 4600: best_fit = 990.506
Gen 4650: best_fit = 990.211
Gen 4700: best_fit = 989.975
Gen 4750: best_fit = 989.665
Gen 4800: best_fit = 989.665
Gen 4850: best_fit = 989.604
Gen 4900: best_fit = 989.548
Gen 4950: best_fit = 989.5
Gen 5000: best_fit = 989.379
Gen 5050: best_fit = 989.379
Gen 5100: best_fit = 989.321
Gen 5150: best_fit = 988.964
Gen 5200: best_fit = 988.964
Gen 5250: best_fit = 988.907
Gen 5300: best_fit = 988.851
Gen 5350: best_fit = 988.736
Gen 5400: best_fit = 988.443
Gen 5450: best_fit = 987.935
Gen 5500: best_fit = 987.818
Gen 5550: best_fit = 987.818
Gen 5600: best_fit = 987.702
Gen 5650: best_fit = 987.702
Gen 5700: best_fit = 987.632
Gen 5750: best_fit = 987.599
Gen 5800: best_fit = 987.478
Gen 5850: best_fit = 987.469
Gen 5900: best_fit = 987.469
Gen 5950: best_fit = 987.469
Gen 6000: best_fit = 987.383
Gen 6050: best_fit = 987.34
Gen 6100: best_fit = 987.15
Gen 6150: best_fit = 986.71
Gen 6200: best_fit = 986.681
Gen 6250: best_fit = 984.407
Gen 6300: best_fit = 984.16
Gen 6350: best_fit = 984.121
Gen 6400: best_fit = 984.121
Gen 6450: best_fit = 983.844
Gen 6500: best_fit = 983.814
Gen 6550: best_fit = 983.732
Gen 6600: best_fit = 983.728
Gen 6650: best_fit = 983.603
Gen 6700: best_fit = 983.603
Gen 6750: best_fit = 983.603
Gen 6800: best_fit = 983.566
Gen 6850: best_fit = 983.566
Gen 6900: best_fit = 983.509
Gen 6950: best_fit = 983.493
Gen 7000: best_fit = 983.493
Gen 7050: best_fit = 983.325
Gen 7100: best_fit = 983.149
Gen 7150: best_fit = 983.149
Gen 7200: best_fit = 983.06
Gen 7250: best_fit = 982.646
Gen 7300: best_fit = 982.599
Gen 7350: best_fit = 982.513
Gen 7400: best_fit = 982.513
Gen 7450: best_fit = 982.513
Gen 7500: best_fit = 982.034
Gen 7550: best_fit = 982.034
Gen 7600: best_fit = 982.032
Gen 7650: best_fit = 981.969
Gen 7700: best_fit = 981.969
Gen 7750: best_fit = 981.777
Gen 7800: best_fit = 981.777
Gen 7850: best_fit = 981.771
Gen 7900: best_fit = 981.771
Gen 7950: best_fit = 981.771
Gen 8000: best_fit = 981.771
Gen 8050: best_fit = 981.771
Gen 8100: best_fit = 981.771
Gen 8150: best_fit = 981.771
Gen 8200: best_fit = 981.771
Gen 8250: best_fit = 981.771
Gen 8300: best_fit = 981.771
Gen 8350: best_fit = 981.771
Gen 8400: best_fit = 981.641
Gen 8450: best_fit = 981.573
Gen 8500: best_fit = 981.573
Gen 8550: best_fit = 981.448
Gen 8600: best_fit = 981.369
Gen 8650: best_fit = 981.223
Gen 8700: best_fit = 981.177
Gen 8750: best_fit = 981.108
Gen 8800: best_fit = 980.955
Gen 8850: best_fit = 980.795
Gen 8900: best_fit = 980.492
Gen 8950: best_fit = 980.492
Gen 9000: best_fit = 980.353
Gen 9050: best_fit = 980.353
Gen 9100: best_fit = 980.353
Gen 9150: best_fit = 980.353
Gen 9200: best_fit = 980.353
Gen 9250: best_fit = 980.344
Gen 9300: best_fit = 980.258
Gen 9350: best_fit = 980.258
Gen 9400: best_fit = 980.258
Gen 9450: best_fit = 980.258
Gen 9500: best_fit = 980.16
Gen 9550: best_fit = 979.993
Gen 9600: best_fit = 979.752
Gen 9650: best_fit = 979.751
Gen 9700: best_fit = 979.669
Gen 9750: best_fit = 979.611
Gen 9800: best_fit = 979.441
Gen 9850: best_fit = 979.441
Gen 9900: best_fit = 979.441
Gen 9950: best_fit = 978.995
Gen 10000: best_fit = 978.955

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 978.955
Time = 14.26 s

exit code 0
