gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH_base mean,CCHIHH_base var,CCHIHH_stable mean,CCHIHH_stable var
2250,1014.7365,240.14766025000117,1034.757,254.65090099999952,954.3154000000001,78.71118344000034,948.0472,16.960911160000155,944.3742,6.7022521600000315
2300,1014.6365,239.89344025000105,1034.757,254.65090099999952,954.3081,78.67012669000026,947.8603999999999,15.392110239999994,944.3442000000001,6.675109959999995
2350,1014.4185,228.10179024999988,1034.725,252.46216499999997,954.3053,78.63960441000032,947.7455,15.569670250000154,944.292,6.8063034
2400,1013.7062,204.30770995999958,1034.725,252.46216499999997,954.2977999999999,78.63042355999991,947.6836,15.512105640000133,944.2311,6.974956890000011
2450,1013.4451999999999,196.40355535999896,1034.725,252.46216499999997,954.2959000000001,78.60845169,947.1147000000001,13.201370409999996,944.1870999999999,7.053893090000059
2500,1013.1186,201.27518963999918,1034.725,252.46216499999997,954.2926,78.62060463999981,946.6807000000001,11.673348409999967,943.6094999999999,9.02427525000008
2550,1012.7978999999999,190.3169156899994,1034.725,252.46216499999997,954.2923999999999,78.62039923999978,946.365,11.327697999999934,943.5889999999999,9.076669600000086
2600,1012.5696,182.76550144000026,1034.725,252.46216499999997,954.2881,78.59999828999983,946.1078,13.062551760000005,943.5718,9.138057760000077
2650,1012.3710000000001,182.06716900000032,1034.725,252.46216499999997,954.284,78.54522859999989,945.9081,13.634972090000005,943.5037,9.499749210000086
2700,1012.217,184.37768100000045,1034.725,252.46216499999997,954.2834999999999,78.54181224999995,945.7708,13.919909560000017,943.4622999999999,9.655185610000077
2750,1012.0290000000001,185.98064900000082,1034.725,252.46216499999997,954.2767,78.54476321000001,945.436,16.07996480000018,943.4026,9.919918040000066
2800,1011.949,183.4623890000005,1034.725,252.46216499999997,954.2562,78.26904575999994,945.3789,16.033717290000055,943.3431,10.050174290000006
2850,1011.6474000000001,187.7356848400005,1034.725,252.46216499999997,954.2549000000001,78.24739389000004,945.3239,16.03648169,943.3280000000001,10.14874499999998
2900,1011.3889999999999,191.5701689999997,1033.095,165.35496500000025,954.2523000000001,78.25975961000012,945.0153,13.986602809999974,943.2987,10.319800609999964
2950,1011.1594000000001,192.4442352400005,1033.095,165.35496500000025,954.2434999999999,78.4846382500002,944.8626,14.172132840000051,943.2860000000001,10.340282000000034
3000,1011.0475,191.91307624999962,1033.095,165.35496500000025,954.2432000000001,78.48626775999996,944.8275,14.339402050000123,943.259,10.362341800000044
3050,1010.9914000000001,191.88153763999932,1033.095,165.35496500000025,954.2423000000001,78.50781181000015,944.8052,14.405359360000016,943.2279000000001,10.454202890000012
3100,1010.8007,191.07349840999944,1033.095,165.35496500000025,954.2405999999999,78.49681843999994,944.7704,14.356006040000064,943.1904000000001,10.523314040000107
3150,1010.7182999999999,192.2922120099993,1033.095,165.35496500000025,954.2202,78.2970027600002,944.6290000000001,14.391328199999904,943.1380999999999,10.534897090000102
3200,1010.5155000000001,195.43468224999938,1033.095,165.35496500000025,954.2201000000001,78.29598769000012,944.5009,13.997570089999996,943.1366,10.535503840000086
3250,1010.4603,194.36866280999914,1033.095,165.35496500000025,954.2201000000001,78.29598769000012,944.4099,13.944018889999986,943.1191000000001,10.40153029000011
3300,1010.3466000000001,194.30979603999975,1033.026,168.25786400000047,954.2191999999999,78.31482395999993,944.2922000000001,13.482588559999986,943.0895,10.422868450000061
3350,1010.2266,195.50306803999928,1033.026,168.25786400000047,954.1841000000001,78.2988438899999,944.1508,13.079666359999905,942.8234,9.268148240000102
3400,1010.1251,195.1652060900005,1032.929,170.64066900000026,954.1671,78.31781408999993,944.0817,12.834515809999974,942.7904000000001,9.16831744000009
3450,1010.0040999999999,195.05648929000046,1032.929,170.64066900000026,954.1537000000001,78.33453060999983,944.0323000000001,12.953149209999967,942.7800000000001,9.19859720000011
3500,1009.9517,195.3159500100009,1032.929,170.64066900000026,954.1487999999999,78.28173575999985,943.9593000000001,12.843288209999992,942.7494,9.217742840000124
3550,1009.7379000000001,199.35130449000087,1032.929,170.64066900000026,954.1450000000001,78.2658207999999,943.9266,12.875977440000037,942.7253000000001,9.224126810000168
3600,1009.6700000000001,200.14929900000124,1032.929,170.64066900000026,954.1313,78.25613940999986,943.85,12.62976119999998,942.707,9.236581400000173
3650,1009.653,200.45355000000114,1032.929,170.64066900000026,954.1307,78.24830580999974,943.7704,12.429188040000042,942.6908999999999,9.292302690000083
3700,1009.347,201.52195719999952,1031.746,136.97840400000035,954.1155999999999,78.7086510399998,943.7098,12.371328359999922,942.3263000000001,9.649424810000113
3750,1009.2158,203.43112136000005,1031.746,136.97840400000035,954.1051,78.6792634899998,943.6619000000001,12.42861189000001,942.1865,10.00829445000016
3800,1008.9653000000001,203.49041560999976,1031.456,138.75958400000044,954.1013999999999,78.69433524000004,943.6403,12.33140000999991,942.1277,10.310246010000139
3850,1008.6647,205.81787600999928,1031.456,138.75958400000044,954.101,78.6868826,943.5004999999999,12.386790650000052,942.0682,10.663988960000118
3900,1008.5436,205.18490584000057,1030.227,132.77804100000026,954.0985000000001,78.68385364999997,943.0600000000001,9.587499400000016,942.066,10.675901800000132
3950,1008.4599000000001,206.0379442899996,1030.227,132.77804100000026,954.0853999999999,78.50758404000013,942.9627,9.42593780999999,941.8224,11.822831240000127
4000,1008.2061,202.9974468899999,1030.227,132.77804100000026,954.0848,78.51490835999995,942.9135,9.22561144999992,941.8194,11.826632640000124
4050,1008.0108,205.6260123599997,1030.227,132.77804100000026,954.0847,78.51494080999996,942.9015999999999,9.276992239999968,941.811,11.831481000000107
4100,1007.9647000000001,204.39163660999978,1030.227,132.77804100000026,954.0839,78.53538769000002,942.8720999999999,9.249841689999936,941.7941000000001,11.875925090000086
4150,1007.7722,205.24398235999962,1030.227,132.77804100000026,954.0839,78.53538769000002,942.8218999999999,9.06489229000004,941.7941000000001,11.875925090000086
4200,1007.6638,205.97452755999953,1030.227,132.77804100000026,954.0793,78.48857600999997,942.5609000000001,9.371876490000007,941.7908,11.893739360000087
4250,1007.414,201.03401140000074,1030.227,132.77804100000026,954.0606,78.38824863999996,942.4741,9.132903490000016,941.7702999999999,11.85255221000008
4300,1007.2557,204.30781761000057,1029.087,151.64960100000036,954.0561,78.34391088999992,942.3915,9.164246050000004,941.7422,11.809921760000115
4350,1007.142,203.98403100000067,1029.087,151.64960100000036,953.9777,77.34463160999977,942.3102999999999,9.163362410000106,941.7342000000001,11.866676960000145
4400,1006.9433999999999,205.88708503999965,1029.087,151.64960100000036,953.9763,77.33114180999965,941.8062,9.85633876000014,941.7248999999999,11.864228690000132
4450,1006.8008,203.15165036000013,1029.087,151.64960100000036,953.9725000000001,77.29182104999964,941.7708,9.88550556000012,941.7037,11.695294610000026
4500,1006.4979,202.99517948999966,1029.087,151.64960100000036,953.9724,77.29059103999953,941.7206,9.912714840000081,941.699,11.684332800000046
4550,1006.4122,200.85325715999923,1029.087,151.64960100000036,953.9699,77.25989928999955,941.7,9.957469000000001,941.6745000000001,11.80637485000003
4600,1004.9945,224.89693884999966,1029.087,151.64960100000036,953.9699,77.25989928999955,941.6802,9.882060560000031,941.6745000000001,11.80637485000003
4650,1004.8848,225.83191815999936,1027.898,185.48259600000026,953.9697,77.2574488099996,941.6039000000001,9.66226449,941.6733,11.811092210000108
4700,1003.3235000000001,187.1828004499998,1027.898,185.48259600000026,953.9688,77.27666355999972,941.5477999999999,9.884644559999996,941.6668999999999,11.84225069000006
4750,1003.0481,188.60428709000013,1027.898,185.48259600000026,953.9687,77.27543880999976,941.5274999999999,9.87857824999992,941.6600000000001,11.850980800000016
4800,1002.9314,189.31340983999996,1027.898,185.48259600000026,953.9579,77.14422528999981,941.4941999999999,9.945070959999972,941.65,11.858200800000017
4850,1002.8527,189.9965428099998,1027.49,164.02506000000068,953.9579,77.14422528999981,941.4602000000001,10.021030559999955,941.6421,11.865177290000023
4900,1002.7743,190.89170800999995,1027.49,164.02506000000068,953.9576000000001,77.14514283999979,941.4306,10.14845703999997,941.6323,11.834470410000083
4950,1002.5644,188.63341024000084,1027.49,164.02506000000068,953.9539000000001,77.09564368999992,941.3943999999999,10.122025039999992,941.6196,11.846322240000132
5000,1002.4475,189.4880068500009,1027.375,161.11728500000044,953.9536,77.09114903999966,941.3601000000001,10.089686490000059,941.6129999999999,11.89196080000016
5050,1002.3461,188.59391689,1027.375,161.11728500000044,953.9528,77.08482755999968,941.3416000000001,10.047735239999993,941.5997,11.951643210000169
5100,1002.2528,189.28947495999984,1027.163,166.48046100000045,953.9504000000001,77.05564103999967,941.2966,9.839648840000036,941.5674000000001,12.066431640000062
5150,1001.6535,197.51428604999995,1027.163,166.48046100000045,953.9496999999999,77.04652920999973,941.2464,9.964454240000034,941.5669,12.061527290000067
5200,999.7361000000001,140.7323452899996,1027.163,166.48046100000045,953.9496999999999,77.04652920999973,941.235,9.877966200000026,941.5504000000001,12.124954239999983
5250,999.5483,141.8062808099997,1027.163,166.48046100000045,953.9491,77.03872608999963,941.2199,9.821079090000062,941.5448,12.145776159999993
5300,999.3868,143.9093155600003,1027.163,166.48046100000045,953.9491,77.03872608999963,941.2054,9.801985240000057,941.4928,12.418319359999941
5350,999.3530999999999,144.31238049000038,1027.163,166.48046100000045,953.948,77.05593999999996,941.1789000000001,9.620293089999956,941.4877,12.440734410000006
5400,997.8878000000001,138.06406436000015,1027.163,166.48046100000045,953.9476000000001,77.05377663999995,941.1629,9.713027089999944,941.4833000000001,12.444408410000005
5450,997.7349,140.27828129000042,1027.163,166.48046100000045,953.9473,77.0498784099999,941.1514,9.733641640000037,941.4799999999999,12.45743120000001
5500,997.5914,139.99325463999963,1027.163,166.48046100000045,953.9469999999999,77.05915720000004,941.1368,9.682843160000006,941.4738,12.497573360000029
5550,997.5289,139.68503089000038,1026.456,153.53458400000056,953.9466,77.05396184000001,941.1268,9.719854559999971,941.4681,12.543560690000042
5600,997.4286,139.89982963999958,1026.318,157.78415600000056,953.9454,77.05403384000002,940.8016,8.926593440000012,941.4681,12.543560690000042
5650,997.0006,120.86558983999998,1026.318,157.78415600000056,953.9442999999999,77.04676700999993,940.7605,8.78817925000002,941.4631999999999,12.495012960000063
5700,996.9318,121.73224856000024,1026.318,157.78415600000056,953.9442999999999,77.04676700999993,940.7457,8.817846810000065,941.4405,12.573698050000008
5750,996.8482,122.52187476000024,1026.318,157.78415600000056,953.9439,77.04487269,940.72,8.642482399999954,941.4404000000001,12.574464239999989
5800,995.7284,138.4301460400005,1026.318,157.78415600000056,953.9439,77.04487269,940.6982,8.718957159999942,941.4388999999999,12.585978689999978
5850,995.6351000000001,138.72591629000024,1026.318,157.78415600000056,953.9438,77.04367016000003,940.6653,8.801005809999904,941.426,12.45960899999996
5900,994.7659,104.95224368999996,1026.318,157.78415600000056,953.9438,77.04367016000003,940.6360000000001,8.849675199999934,941.4246999999999,12.470164609999895
5950,994.5923999999999,100.90930383999992,1026.318,157.78415600000056,953.9438,77.04367016000003,940.6304,8.852786639999932,941.4194,12.443272039999915
6000,994.2389999999999,93.30301599999974,1026.318,157.78415600000056,953.9438,77.04367016000003,940.6173999999999,8.904233239999956,941.4194,12.443272039999915
6050,994.1899999999999,93.55231019999997,1026.318,157.78415600000056,953.9438,77.04367016000003,940.5736999999999,9.095021809999992,941.4155999999999,12.472581439999924
6100,994.0192999999999,93.3652808100001,1026.318,157.78415600000056,953.9433999999999,77.03847624000001,940.5707,9.098306810000016,941.4132999999999,12.455695609999974
6150,993.8777,92.9077498099999,1026.296,156.6607040000004,953.9279999999999,76.84252020000002,940.5620999999999,9.108117690000018,941.4132,12.455787759999971
6200,993.865,93.03385899999986,1026.296,156.6607040000004,953.9279999999999,76.84252020000002,940.5544,9.134224040000031,941.4132,12.455787759999971
6250,992.8572,108.21444855999951,1026.296,156.6607040000004,953.9277,76.83869420999996,940.5422000000001,9.14207076000003,941.4073000000001,12.475275409999906
6300,991.8113,86.51662160999999,1026.296,156.6607040000004,953.9277,76.83869420999996,940.5346999999999,9.121280609999987,941.3777,12.348510009999966
6350,991.7518,86.38622776000017,1025.732,179.80049600000083,953.9277,76.83869420999996,940.5216,9.169541039999967,941.3774999999999,12.348705449999962
6400,991.6085999999999,88.18106384000006,1025.732,179.80049600000083,953.9277,76.83869420999996,940.5074000000001,9.158655239999952,941.3747999999999,12.370908359999998
6450,991.4788000000001,87.8805991599999,1025.732,179.80049600000083,953.9277,76.83869420999996,940.4943999999999,9.134886640000031,941.3495999999999,12.317861639999894
6500,991.4045,86.24630125000027,1025.732,179.80049600000083,953.9276,76.83680084,940.4768,9.169764760000016,941.3474,12.33470263999993
6550,991.3041,86.41326588999996,1025.732,179.80049600000083,953.9276,76.83680084,940.4681,9.15471749000004,941.3474,12.33470263999993
6600,991.1389999999999,85.49995740000035,1025.732,179.80049600000083,953.9261999999999,76.88006896000005,940.4379999999999,9.25878020000005,941.3468999999999,12.33522828999993
6650,991.0241,86.03741229000039,1024.3129999999999,124.14022100000065,953.9261999999999,76.88006896000005,940.4266,9.278809839999951,941.3363999999999,12.195350440000059
6700,990.8190000000001,86.89387100000025,1024.3129999999999,124.14022100000065,953.926,76.8776678000001,940.402,9.398777199999952,941.333,12.166776199999992
6750,990.7807,86.77060460999998,1024.3129999999999,124.14022100000065,953.926,76.8776678000001,940.3843999999999,9.440875839999935,941.333,12.166776199999992
6800,990.6263999999999,87.57935043999997,1024.3129999999999,124.14022100000065,953.926,76.8776678000001,940.3747999999999,9.399401959999985,941.333,12.166776199999992
6850,990.4924000000001,86.76788463999969,1024.3129999999999,124.14022100000065,953.926,76.8776678000001,940.2760000000001,10.01853359999989,941.3192999999999,12.155312410000086
6900,990.211,83.75155260000001,1024.3129999999999,124.14022100000065,953.926,76.8776678000001,940.2535,9.890846449999994,941.3192999999999,12.155312410000086
6950,990.1061,83.46282688999983,1024.3129999999999,124.14022100000065,953.9259,76.87639249000013,940.2455,9.908624850000045,941.3171,12.126180890000024
7000,989.9913,84.61425460999999,1024.3129999999999,124.14022100000065,953.9259,76.87639249000013,940.2126000000001,9.888276240000048,941.3171,12.126180890000024
7050,989.8664000000001,84.94452543999972,1024.3129999999999,124.14022100000065,953.9244999999999,76.87645465000011,940.2076999999999,9.899366410000043,941.3171,12.126180890000024
7100,989.7106,84.67549863999983,1024.3129999999999,124.14022100000065,953.9208999999998,76.87677649000013,940.1976000000001,9.895596840000008,941.3099,12.159837290000015
7150,989.6506999999999,85.07762640999997,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.1858,9.845625760000054,941.3092,12.165295959999973
7200,989.5761,84.40233568999992,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.1596999999999,9.907912810000115,941.3081,12.155180689999899
7250,989.4102999999999,85.31114860999979,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.1472,9.964681760000069,941.3008,12.173795559999927
7300,989.3817999999999,85.50090155999985,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.1012000000001,9.829826160000014,941.2843,12.268804209999905
7350,989.1751,84.23743349000009,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.0930000000001,9.821382200000055,941.2821,12.248534289999965
7400,989.0604999999999,85.19436764999998,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.0718,9.732154560000037,941.2816999999999,12.24737420999996
7450,988.9834000000001,85.42570784000006,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.0709999999999,9.734393600000049,941.2816999999999,12.24737420999996
7500,988.8859,85.78071348999995,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.0595,9.817670850000056,941.2726,12.294075039999928
7550,988.78,86.20365800000002,1024.3129999999999,124.14022100000065,953.9185,76.84799425000013,940.05,9.858439800000045,941.2726,12.294075039999928
7600,988.7001,84.38707468999992,1024.3129999999999,124.14022100000065,953.918,76.84527400000012,940.0427,9.841106610000029,941.2603999999999,12.184020839999942
7650,988.4879999999999,83.03046679999999,1024.3129999999999,124.14022100000065,953.9177999999999,76.84287996000018,940.0343999999999,9.836440040000017,941.2566,12.207075439999949
7700,988.4345999999999,83.56713623999998,1024.3129999999999,124.14022100000065,953.9177999999999,76.84287996000018,940.0255999999999,9.801704040000045,941.2564,12.207781639999933
7750,988.3987000000001,83.86120280999995,1024.3129999999999,124.14022100000065,953.9177999999999,76.84287996000018,940.0236000000001,9.80904964000005,941.2547000000001,12.21381340999995
7800,988.3056,84.81476224000002,1024.3129999999999,124.14022100000065,953.9177999999999,76.84287996000018,940.0207,9.791485809999998,941.2536,12.218221439999938
7850,988.1456000000001,85.4735292400003,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,940.0168,9.801035559999995,941.2536,12.218221439999938
7900,988.0108,85.38279276000003,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,940.0008,9.735805360000024,941.2479,12.167163689999922
7950,987.9453,85.4743676099999,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,939.9954,9.748351640000017,941.2477000000001,12.165382809999864
8000,987.8922,85.81496296000002,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,939.9891,9.761981690000015,941.2459000000001,12.141377289999825
8050,987.7977000000001,84.24285761,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,939.988,9.764828399999915,941.2446,12.12495463999991
8100,987.7438,84.9121477600002,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,939.9724,9.793343040000089,941.2446,12.12495463999991
8150,987.6006,83.60685383999993,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,939.9590000000001,9.798401800000029,941.2446,12.12495463999991
8200,987.5644,84.28403503999994,1024.3129999999999,124.14022100000065,953.9128999999999,76.78445089000007,939.9529,9.78629229000006,941.2446,12.12495463999991
8250,987.5494999999999,84.36868745000004,1024.3129999999999,124.14022100000065,953.9098,76.78486536000007,939.9468999999999,9.807488689999996,941.2384,12.087759639999929
8300,987.4714,84.38301143999982,1024.3129999999999,124.14022100000065,953.9033999999999,76.78626824000007,939.9334999999999,9.78410645000002,941.2384,12.087759639999929
8350,987.1987999999999,75.07684116000016,1024.3129999999999,124.14022100000065,953.8972,76.78833036000006,939.924,9.775927199999929,941.2384,12.087759639999929
8400,987.1298,73.99301976000007,1024.3129999999999,124.14022100000065,953.8902,76.79149016000007,939.9199000000001,9.785389689999915,941.2384,12.087759639999929
8450,987.0537,73.04720661000007,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.9086,9.825716439999947,941.2293,12.105147409999924
8500,987.0259,72.90753669000011,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.9042999999999,9.79913380999987,941.2254999999999,12.134326849999933
8550,986.3017,71.25178260999995,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.8957,9.834676209999923,941.2235000000001,12.142284849999925
8600,986.1960999999999,71.52799388999989,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.8833999999999,9.907906639999862,941.2233,12.143827009999976
8650,985.6863,55.33619241000004,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.8833999999999,9.907906639999862,941.2064,12.118689639999994
8700,985.6673000000001,55.39447680999997,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.8815000000001,9.912348649999862,941.2004999999999,12.149860450000014
8750,985.5986999999999,55.734981210000186,1024.3129999999999,124.14022100000065,953.8879999999999,76.79266540000008,939.8735,9.930828649999844,941.2004999999999,12.149860450000014
8800,985.0583,59.4974216100001,1022.168,108.80561600000071,953.8879999999999,76.79266540000008,939.8681,9.943289689999839,941.1942999999999,12.18752421000002
8850,984.8895,59.7962180499999,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8618,9.96444495999984,941.1851,12.198282690000019
8900,984.8106,59.45152843999998,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8558999999999,9.99610628999984,941.1851,12.198282690000019
8950,984.7337,58.8919960100004,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8456,10.01539363999987,941.1851,12.198282690000019
9000,984.6735000000001,59.11358845000002,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8323,9.889313409999888,941.1742,12.28705556000005
9050,983.7076999999999,65.9894614099999,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8317999999999,9.890143959999886,941.1734,12.290333640000066
9100,983.4744999999999,67.52625405000015,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8317999999999,9.890143959999886,941.1734,12.290333640000066
9150,983.4495999999999,67.85622884000001,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8248,9.911195159999952,941.1734,12.290333640000066
9200,983.3841,68.63245488999988,1021.258,107.22767600000063,953.8879999999999,76.79266540000008,939.8248,9.911195159999952,941.1734,12.290333640000066
9250,983.2936,66.78148703999969,1021.258,107.22767600000063,953.8369999999999,76.20764440000008,939.8239,9.913245089999954,941.1734,12.290333640000066
9300,983.2200999999999,66.76335548999977,1021.258,107.22767600000063,953.8358000000001,76.19444296000015,939.8236999999999,9.913593409999946,941.1734,12.290333640000066
9350,983.1164000000001,66.54140163999973,1021.258,107.22767600000063,953.6827,74.7227692100001,939.8219999999999,9.916583199999955,941.1734,12.290333640000066
