gen,migration_true mean,migration_true var,migration_false mean,migration_false var
5950,0.03922445,2.9434662465000023e-06,0.04727341,1.0711324580900004e-05
6000,0.03920631,2.9812197528999988e-06,0.04724845,1.0608122730500002e-05
6050,0.03919125,3.015438328499998e-06,0.04721921,1.05226199869e-05
6100,0.03917738,3.044940749599999e-06,0.04719737,1.0595370652100005e-05
6150,0.03916113,3.0659087921000014e-06,0.04716097,1.0916733398100007e-05
6200,0.039151000000000005,3.079739926000002e-06,0.04712367,1.1032881962100004e-05
6250,0.039136080000000004,3.111072411600001e-06,0.04710007,1.1063429568100006e-05
6300,0.03912684,3.1331118204000022e-06,0.04707662,1.1072762785600005e-05
6350,0.03911196,3.1568796803999996e-06,0.04703873,1.1087542864100006e-05
6400,0.03910379,3.1684035808999986e-06,0.047006229999999996,1.118533799810001e-05
6450,0.03908342,3.1896362935999994e-06,0.046972269999999997,1.1285200904100001e-05
6500,0.039074359999999995,3.1576421504e-06,0.046948250000000004,1.12156027805e-05
6550,0.03906371,3.1729557308999997e-06,0.04692443,1.1214261448099994e-05
6600,0.03905124,3.1927138464000007e-06,0.04687345,1.1018420138499994e-05
6650,0.039038630000000005,3.2033933381e-06,0.04685843,1.1104546400099995e-05
6700,0.03901554,3.197488134399999e-06,0.04683196,1.1141354276399996e-05
6750,0.039001469999999996,3.200186168099997e-06,0.04679379,1.1177702040899999e-05
6800,0.03899049,3.180241338899997e-06,0.046773579999999995,1.1207118439600005e-05
6850,0.0389799,3.1752466419999997e-06,0.046748670000000006,1.1237273392100004e-05
6900,0.03896508,3.1622749635999968e-06,0.04670414,1.1045892324399999e-05
6950,0.03895269,3.1403664849000043e-06,0.04667059,1.1092999234899996e-05
7000,0.038929389999999994,3.1099409448999996e-06,0.04663035,1.1086024064500001e-05
7050,0.038918140000000004,3.106514634400002e-06,0.04657828,1.1248742083600005e-05
7100,0.03889318,3.1227104495999974e-06,0.04655281,1.1299083446900004e-05
7150,0.038883829999999994,3.127552286099999e-06,0.04653176,1.1344337378399996e-05
7200,0.0388625,3.126822107999995e-06,0.04651245,1.1395830978499998e-05
7250,0.038845210000000005,3.1238470269e-06,0.04644295,1.14767025765e-05
7300,0.0388301,3.0825162519999977e-06,0.04637502,1.1541574127600003e-05
7350,0.038821220000000004,3.0722725556000016e-06,0.04636949,1.1582988896899999e-05
