Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '7' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 70
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3192.24
[Normalization] alpha = 0.8

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0588948
Gen 100: best_fit = 0.0575234
Gen 150: best_fit = 0.0549912
Gen 200: best_fit = 0.0549685
Gen 250: best_fit = 0.0538861
Gen 300: best_fit = 0.0535836
Gen 350: best_fit = 0.0528777
Gen 400: best_fit = 0.0512943
Gen 450: best_fit = 0.0511227
Gen 500: best_fit = 0.0508415
Gen 550: best_fit = 0.0508114
Gen 600: best_fit = 0.0502036
Gen 650: best_fit = 0.0501904
Gen 700: best_fit = 0.0501057
Gen 750: best_fit = 0.0500614
Gen 800: best_fit = 0.049927
Gen 850: best_fit = 0.0498182
Gen 900: best_fit = 0.049756
Gen 950: best_fit = 0.0496536
Gen 1000: best_fit = 0.0494872
Gen 1050: best_fit = 0.0490609
Gen 1100: best_fit = 0.0490135
Gen 1150: best_fit = 0.0489848
Gen 1200: best_fit = 0.048849
Gen 1250: best_fit = 0.0485584
Gen 1300: best_fit = 0.0483517
Gen 1350: best_fit = 0.0481443
Gen 1400: best_fit = 0.0481044
Gen 1450: best_fit = 0.048054
Gen 1500: best_fit = 0.0474804
Gen 1550: best_fit = 0.0472036
Gen 1600: best_fit = 0.0471944
Gen 1650: best_fit = 0.0471566
Gen 1700: best_fit = 0.0465026
Gen 1750: best_fit = 0.0459749
Gen 1800: best_fit = 0.0458708
Gen 1850: best_fit = 0.0458153
Gen 1900: best_fit = 0.0456142
Gen 1950: best_fit = 0.0456053
Gen 2000: best_fit = 0.0454149
Gen 2050: best_fit = 0.0452046
Gen 2100: best_fit = 0.0449241
Gen 2150: best_fit = 0.044866
Gen 2200: best_fit = 0.0446292
Gen 2250: best_fit = 0.0445433
Gen 2300: best_fit = 0.044431
Gen 2350: best_fit = 0.044392
Gen 2400: best_fit = 0.044344
Gen 2450: best_fit = 0.0443292
Gen 2500: best_fit = 0.0442488
Gen 2550: best_fit = 0.044227
Gen 2600: best_fit = 0.0441964
Gen 2650: best_fit = 0.0441784
Gen 2700: best_fit = 0.0441471
Gen 2750: best_fit = 0.0440796
Gen 2800: best_fit = 0.0440519
Gen 2850: best_fit = 0.0440294
Gen 2900: best_fit = 0.044023
Gen 2950: best_fit = 0.0439269
Gen 3000: best_fit = 0.0439009
Gen 3050: best_fit = 0.0438908
Gen 3100: best_fit = 0.0438896
Gen 3150: best_fit = 0.0438555
Gen 3200: best_fit = 0.0438318
Gen 3250: best_fit = 0.0438255
Gen 3300: best_fit = 0.0437916
Gen 3350: best_fit = 0.0437692
Gen 3400: best_fit = 0.0435207
Gen 3450: best_fit = 0.0434982
Gen 3500: best_fit = 0.0433003
Gen 3550: best_fit = 0.0432906
Gen 3600: best_fit = 0.04324
Gen 3650: best_fit = 0.0431887
Gen 3700: best_fit = 0.0431323
Gen 3750: best_fit = 0.0431108
Gen 3800: best_fit = 0.0430561
Gen 3850: best_fit = 0.0430234
Gen 3900: best_fit = 0.042998
Gen 3950: best_fit = 0.0429972
Gen 4000: best_fit = 0.0429774
Gen 4050: best_fit = 0.0428613
Gen 4100: best_fit = 0.0428608
Gen 4150: best_fit = 0.0428183
Gen 4200: best_fit = 0.0428075
Gen 4250: best_fit = 0.0427623
Gen 4300: best_fit = 0.0427471
Gen 4350: best_fit = 0.0427354
Gen 4400: best_fit = 0.0427048
Gen 4450: best_fit = 0.042663
Gen 4500: best_fit = 0.042648
Gen 4550: best_fit = 0.0426187
Gen 4600: best_fit = 0.042609
Gen 4650: best_fit = 0.0425976
Gen 4700: best_fit = 0.0425682
Gen 4750: best_fit = 0.0425551
Gen 4800: best_fit = 0.0425199
Gen 4850: best_fit = 0.042486
Gen 4900: best_fit = 0.0424476
Gen 4950: best_fit = 0.0424362
Gen 5000: best_fit = 0.0424181
Gen 5050: best_fit = 0.0423985
Gen 5100: best_fit = 0.0423916
Gen 5150: best_fit = 0.0423645
Gen 5200: best_fit = 0.0423587
Gen 5250: best_fit = 0.0423308
Gen 5300: best_fit = 0.0423095
Gen 5350: best_fit = 0.0420758
Gen 5400: best_fit = 0.04205
Gen 5450: best_fit = 0.0419657
Gen 5500: best_fit = 0.0419342
Gen 5550: best_fit = 0.0418427
Gen 5600: best_fit = 0.0418142
Gen 5650: best_fit = 0.0417505
Gen 5700: best_fit = 0.0416416
Gen 5750: best_fit = 0.0416416
Gen 5800: best_fit = 0.0415952
Gen 5850: best_fit = 0.0415824
Gen 5900: best_fit = 0.0415598
Gen 5950: best_fit = 0.0415528
Gen 6000: best_fit = 0.0414946
Gen 6050: best_fit = 0.0414589
Gen 6100: best_fit = 0.0414302
Gen 6150: best_fit = 0.0414121
Gen 6200: best_fit = 0.0413973
Gen 6250: best_fit = 0.0413735
Gen 6300: best_fit = 0.0413442
