Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '4' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3190.71
[Normalization] alpha = 0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0708414
Gen 50: best_fit = 0.0536641
Gen 100: best_fit = 0.0497182
Gen 150: best_fit = 0.0458639
Gen 200: best_fit = 0.0441818
Gen 250: best_fit = 0.042956
Gen 300: best_fit = 0.0422205
Gen 350: best_fit = 0.0415191
Gen 400: best_fit = 0.0410389
Gen 450: best_fit = 0.04068
Gen 500: best_fit = 0.0401012
Gen 550: best_fit = 0.0398735
Gen 600: best_fit = 0.0396722
Gen 650: best_fit = 0.0394946
Gen 700: best_fit = 0.0393186
Gen 750: best_fit = 0.0391905
Gen 800: best_fit = 0.0390755
Gen 850: best_fit = 0.03898
Gen 900: best_fit = 0.0388569
Gen 950: best_fit = 0.0387755
Gen 1000: best_fit = 0.0386843
Gen 1050: best_fit = 0.0385692
Gen 1100: best_fit = 0.0385075
Gen 1150: best_fit = 0.0384576
Gen 1200: best_fit = 0.0384189
Gen 1250: best_fit = 0.038373
Gen 1300: best_fit = 0.0383491
Gen 1350: best_fit = 0.0383063
Gen 1400: best_fit = 0.0382522
Gen 1450: best_fit = 0.0382372
Gen 1500: best_fit = 0.0381853
Gen 1550: best_fit = 0.0381643
Gen 1600: best_fit = 0.0381342
Gen 1650: best_fit = 0.0381128
Gen 1700: best_fit = 0.0381057
Gen 1750: best_fit = 0.0381057
Gen 1800: best_fit = 0.0381057
Gen 1850: best_fit = 0.0380927
Gen 1900: best_fit = 0.0379958
Gen 1950: best_fit = 0.0379729
Gen 2000: best_fit = 0.0379374
Gen 2050: best_fit = 0.0379237
Gen 2100: best_fit = 0.0378803
Gen 2150: best_fit = 0.0378465
Gen 2200: best_fit = 0.037818
Gen 2250: best_fit = 0.037801
Gen 2300: best_fit = 0.0377756
Gen 2350: best_fit = 0.0377444
Gen 2400: best_fit = 0.0377303
Gen 2450: best_fit = 0.0377281
Gen 2500: best_fit = 0.0377202
Gen 2550: best_fit = 0.0377051
Gen 2600: best_fit = 0.037685
Gen 2650: best_fit = 0.0376603
Gen 2700: best_fit = 0.0376493
Gen 2750: best_fit = 0.0376364
Gen 2800: best_fit = 0.0376168
Gen 2850: best_fit = 0.0375913
Gen 2900: best_fit = 0.0375782
Gen 2950: best_fit = 0.0375647
Gen 3000: best_fit = 0.0375193
Gen 3050: best_fit = 0.0375093
Gen 3100: best_fit = 0.0375018
Gen 3150: best_fit = 0.0374873
Gen 3200: best_fit = 0.0374689
Gen 3250: best_fit = 0.0374608
Gen 3300: best_fit = 0.0374401
Gen 3350: best_fit = 0.0374273
Gen 3400: best_fit = 0.0374117
Gen 3450: best_fit = 0.0374056
Gen 3500: best_fit = 0.0373935
Gen 3550: best_fit = 0.0373887
Gen 3600: best_fit = 0.0373792
Gen 3650: best_fit = 0.0373698
Gen 3700: best_fit = 0.0373634
Gen 3750: best_fit = 0.0373584
Gen 3800: best_fit = 0.0373499
Gen 3850: best_fit = 0.037335
Gen 3900: best_fit = 0.0373143
Gen 3950: best_fit = 0.0373012
Gen 4000: best_fit = 0.0372811
