Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '7' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3169.94
[Normalization] alpha = 0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0742006
Gen 50: best_fit = 0.0543694
Gen 100: best_fit = 0.0515398
Gen 150: best_fit = 0.0483409
Gen 200: best_fit = 0.044598
Gen 250: best_fit = 0.0435379
Gen 300: best_fit = 0.0428151
Gen 350: best_fit = 0.0421175
Gen 400: best_fit = 0.041726
Gen 450: best_fit = 0.0411588
Gen 500: best_fit = 0.0406868
Gen 550: best_fit = 0.0404722
Gen 600: best_fit = 0.0402081
Gen 650: best_fit = 0.0400521
Gen 700: best_fit = 0.0398891
Gen 750: best_fit = 0.0397268
Gen 800: best_fit = 0.0396213
Gen 850: best_fit = 0.0394809
Gen 900: best_fit = 0.0394116
Gen 950: best_fit = 0.0393513
Gen 1000: best_fit = 0.0392862
Gen 1050: best_fit = 0.0392208
Gen 1100: best_fit = 0.039171
Gen 1150: best_fit = 0.0390641
Gen 1200: best_fit = 0.0389912
Gen 1250: best_fit = 0.0388423
Gen 1300: best_fit = 0.0387922
Gen 1350: best_fit = 0.0387126
Gen 1400: best_fit = 0.0386688
Gen 1450: best_fit = 0.0386183
Gen 1500: best_fit = 0.0385742
Gen 1550: best_fit = 0.0385342
Gen 1600: best_fit = 0.0384969
Gen 1650: best_fit = 0.038471
Gen 1700: best_fit = 0.0384341
Gen 1750: best_fit = 0.0384092
Gen 1800: best_fit = 0.0383865
Gen 1850: best_fit = 0.0383684
Gen 1900: best_fit = 0.0383546
Gen 1950: best_fit = 0.038318
Gen 2000: best_fit = 0.0382695
Gen 2050: best_fit = 0.0382431
Gen 2100: best_fit = 0.0382216
Gen 2150: best_fit = 0.0382138
Gen 2200: best_fit = 0.0381779
Gen 2250: best_fit = 0.0381543
Gen 2300: best_fit = 0.0381382
Gen 2350: best_fit = 0.0381008
Gen 2400: best_fit = 0.0380866
Gen 2450: best_fit = 0.0380705
Gen 2500: best_fit = 0.0380531
Gen 2550: best_fit = 0.0380348
Gen 2600: best_fit = 0.0380126
Gen 2650: best_fit = 0.0379886
Gen 2700: best_fit = 0.0379691
Gen 2750: best_fit = 0.0379517
Gen 2800: best_fit = 0.0379216
Gen 2850: best_fit = 0.0379071
Gen 2900: best_fit = 0.0378978
Gen 2950: best_fit = 0.0378843
Gen 3000: best_fit = 0.0378757
Gen 3050: best_fit = 0.0378699
Gen 3100: best_fit = 0.0378534
Gen 3150: best_fit = 0.0378226
Gen 3200: best_fit = 0.0378085
Gen 3250: best_fit = 0.0378039
Gen 3300: best_fit = 0.0378003
Gen 3350: best_fit = 0.037789
Gen 3400: best_fit = 0.0377832
Gen 3450: best_fit = 0.037774
Gen 3500: best_fit = 0.037762
Gen 3550: best_fit = 0.0377608
Gen 3600: best_fit = 0.0377539
Gen 3650: best_fit = 0.037748
Gen 3700: best_fit = 0.0377184
Gen 3750: best_fit = 0.0377033
Gen 3800: best_fit = 0.0376909
Gen 3850: best_fit = 0.0376842
Gen 3900: best_fit = 0.0376769
