Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '2' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 70
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3191.01
[Normalization] alpha = 0.8

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0582493
Gen 100: best_fit = 0.0536073
Gen 150: best_fit = 0.0532974
Gen 200: best_fit = 0.0532634
Gen 250: best_fit = 0.052812
Gen 300: best_fit = 0.0509961
Gen 350: best_fit = 0.0507068
Gen 400: best_fit = 0.0504187
Gen 450: best_fit = 0.0503792
Gen 500: best_fit = 0.0503409
Gen 550: best_fit = 0.0502163
Gen 600: best_fit = 0.0502098
Gen 650: best_fit = 0.0501378
Gen 700: best_fit = 0.0500369
Gen 750: best_fit = 0.0499964
Gen 800: best_fit = 0.0499307
Gen 850: best_fit = 0.0498809
Gen 900: best_fit = 0.0498426
Gen 950: best_fit = 0.0497082
Gen 1000: best_fit = 0.0496996
Gen 1050: best_fit = 0.0495988
Gen 1100: best_fit = 0.0495791
Gen 1150: best_fit = 0.0492525
Gen 1200: best_fit = 0.049231
Gen 1250: best_fit = 0.0491318
Gen 1300: best_fit = 0.0490288
Gen 1350: best_fit = 0.0487368
Gen 1400: best_fit = 0.0487039
Gen 1450: best_fit = 0.0478457
Gen 1500: best_fit = 0.0477415
Gen 1550: best_fit = 0.0477346
Gen 1600: best_fit = 0.0477186
Gen 1650: best_fit = 0.0476592
Gen 1700: best_fit = 0.0475644
Gen 1750: best_fit = 0.0474353
Gen 1800: best_fit = 0.0473583
Gen 1850: best_fit = 0.0473126
Gen 1900: best_fit = 0.0472439
Gen 1950: best_fit = 0.0469707
Gen 2000: best_fit = 0.046934
Gen 2050: best_fit = 0.046901
Gen 2100: best_fit = 0.0467151
Gen 2150: best_fit = 0.0461385
Gen 2200: best_fit = 0.0459746
Gen 2250: best_fit = 0.0456486
Gen 2300: best_fit = 0.0455224
Gen 2350: best_fit = 0.0455015
Gen 2400: best_fit = 0.0454326
Gen 2450: best_fit = 0.04541
Gen 2500: best_fit = 0.0453557
Gen 2550: best_fit = 0.0453392
Gen 2600: best_fit = 0.0453215
Gen 2650: best_fit = 0.0452649
Gen 2700: best_fit = 0.045213
Gen 2750: best_fit = 0.045186
Gen 2800: best_fit = 0.0450561
Gen 2850: best_fit = 0.0449735
Gen 2900: best_fit = 0.0449383
Gen 2950: best_fit = 0.0448878
Gen 3000: best_fit = 0.0448533
Gen 3050: best_fit = 0.0448384
Gen 3100: best_fit = 0.0447747
Gen 3150: best_fit = 0.0445736
Gen 3200: best_fit = 0.044555
Gen 3250: best_fit = 0.0444804
Gen 3300: best_fit = 0.0444511
Gen 3350: best_fit = 0.0444404
Gen 3400: best_fit = 0.0444126
Gen 3450: best_fit = 0.0441049
Gen 3500: best_fit = 0.0440055
Gen 3550: best_fit = 0.0439751
Gen 3600: best_fit = 0.0439449
Gen 3650: best_fit = 0.0439109
Gen 3700: best_fit = 0.0439052
Gen 3750: best_fit = 0.0438793
Gen 3800: best_fit = 0.0438394
Gen 3850: best_fit = 0.0438015
Gen 3900: best_fit = 0.0437788
Gen 3950: best_fit = 0.0437487
Gen 4000: best_fit = 0.043683
Gen 4050: best_fit = 0.0436041
Gen 4100: best_fit = 0.0435804
Gen 4150: best_fit = 0.0435417
Gen 4200: best_fit = 0.0435417
Gen 4250: best_fit = 0.0435285
Gen 4300: best_fit = 0.0434398
Gen 4350: best_fit = 0.0434069
Gen 4400: best_fit = 0.0433351
Gen 4450: best_fit = 0.0433168
Gen 4500: best_fit = 0.0432911
Gen 4550: best_fit = 0.0431679
Gen 4600: best_fit = 0.0431513
Gen 4650: best_fit = 0.0431354
Gen 4700: best_fit = 0.0431083
Gen 4750: best_fit = 0.0430682
Gen 4800: best_fit = 0.0430555
Gen 4850: best_fit = 0.043014
Gen 4900: best_fit = 0.0428282
Gen 4950: best_fit = 0.0427848
Gen 5000: best_fit = 0.0427424
Gen 5050: best_fit = 0.0427306
Gen 5100: best_fit = 0.0426948
Gen 5150: best_fit = 0.0426318
Gen 5200: best_fit = 0.0426143
Gen 5250: best_fit = 0.0425038
Gen 5300: best_fit = 0.0424804
Gen 5350: best_fit = 0.0424548
Gen 5400: best_fit = 0.0424385
Gen 5450: best_fit = 0.0424009
Gen 5500: best_fit = 0.042393
Gen 5550: best_fit = 0.0423753
Gen 5600: best_fit = 0.0423601
Gen 5650: best_fit = 0.0423427
Gen 5700: best_fit = 0.0422963
Gen 5750: best_fit = 0.0422821
Gen 5800: best_fit = 0.0422466
Gen 5850: best_fit = 0.0422466
Gen 5900: best_fit = 0.0422464
Gen 5950: best_fit = 0.0422076
Gen 6000: best_fit = 0.0421956
Gen 6050: best_fit = 0.0421677
Gen 6100: best_fit = 0.0421401
Gen 6150: best_fit = 0.0420828
Gen 6200: best_fit = 0.0420576
Gen 6250: best_fit = 0.0420176
Gen 6300: best_fit = 0.0419703
Gen 6350: best_fit = 0.0419347
