Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '9' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 70
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3194.07
[Normalization] alpha = 0.8

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0567019
Gen 100: best_fit = 0.0555215
Gen 150: best_fit = 0.0534648
Gen 200: best_fit = 0.0523669
Gen 250: best_fit = 0.0521245
Gen 300: best_fit = 0.0516845
Gen 350: best_fit = 0.0516513
Gen 400: best_fit = 0.0515177
Gen 450: best_fit = 0.0514977
Gen 500: best_fit = 0.0513559
Gen 550: best_fit = 0.0513144
Gen 600: best_fit = 0.051273
Gen 650: best_fit = 0.0511814
Gen 700: best_fit = 0.0511057
Gen 750: best_fit = 0.0510918
Gen 800: best_fit = 0.0509796
Gen 850: best_fit = 0.0506237
Gen 900: best_fit = 0.0503493
Gen 950: best_fit = 0.0503471
Gen 1000: best_fit = 0.050154
Gen 1050: best_fit = 0.0501452
Gen 1100: best_fit = 0.0496434
Gen 1150: best_fit = 0.0495798
Gen 1200: best_fit = 0.0493831
Gen 1250: best_fit = 0.0490875
Gen 1300: best_fit = 0.0488821
Gen 1350: best_fit = 0.0486851
Gen 1400: best_fit = 0.0485426
Gen 1450: best_fit = 0.0484699
Gen 1500: best_fit = 0.048449
Gen 1550: best_fit = 0.0483821
Gen 1600: best_fit = 0.0482341
Gen 1650: best_fit = 0.0482092
Gen 1700: best_fit = 0.0481853
Gen 1750: best_fit = 0.048075
Gen 1800: best_fit = 0.0480514
Gen 1850: best_fit = 0.0479409
Gen 1900: best_fit = 0.0478519
Gen 1950: best_fit = 0.0477966
Gen 2000: best_fit = 0.0477774
Gen 2050: best_fit = 0.0477416
Gen 2100: best_fit = 0.0474489
Gen 2150: best_fit = 0.0473862
Gen 2200: best_fit = 0.0472988
Gen 2250: best_fit = 0.0472065
Gen 2300: best_fit = 0.0471773
Gen 2350: best_fit = 0.0471757
Gen 2400: best_fit = 0.0471363
Gen 2450: best_fit = 0.0470994
Gen 2500: best_fit = 0.0470616
Gen 2550: best_fit = 0.0470123
Gen 2600: best_fit = 0.046955
Gen 2650: best_fit = 0.0469377
Gen 2700: best_fit = 0.0469089
Gen 2750: best_fit = 0.0468873
Gen 2800: best_fit = 0.0468695
Gen 2850: best_fit = 0.0467215
Gen 2900: best_fit = 0.0467107
Gen 2950: best_fit = 0.0466694
Gen 3000: best_fit = 0.0464716
Gen 3050: best_fit = 0.0463879
Gen 3100: best_fit = 0.0463801
Gen 3150: best_fit = 0.0462799
Gen 3200: best_fit = 0.0462665
Gen 3250: best_fit = 0.0462626
Gen 3300: best_fit = 0.0462337
Gen 3350: best_fit = 0.0462047
Gen 3400: best_fit = 0.0461822
Gen 3450: best_fit = 0.0461291
Gen 3500: best_fit = 0.0460239
Gen 3550: best_fit = 0.0460022
Gen 3600: best_fit = 0.0459718
Gen 3650: best_fit = 0.0459652
Gen 3700: best_fit = 0.045927
Gen 3750: best_fit = 0.0458935
Gen 3800: best_fit = 0.0458625
Gen 3850: best_fit = 0.0456994
Gen 3900: best_fit = 0.0456619
Gen 3950: best_fit = 0.0456236
Gen 4000: best_fit = 0.0456073
Gen 4050: best_fit = 0.0454803
Gen 4100: best_fit = 0.0454653
Gen 4150: best_fit = 0.0454504
Gen 4200: best_fit = 0.0454303
Gen 4250: best_fit = 0.0453986
Gen 4300: best_fit = 0.0453752
Gen 4350: best_fit = 0.0453528
Gen 4400: best_fit = 0.0453394
Gen 4450: best_fit = 0.0453056
Gen 4500: best_fit = 0.0452894
Gen 4550: best_fit = 0.04527
Gen 4600: best_fit = 0.0452547
Gen 4650: best_fit = 0.0452473
Gen 4700: best_fit = 0.0452188
Gen 4750: best_fit = 0.0452015
Gen 4800: best_fit = 0.0451791
Gen 4850: best_fit = 0.0451714
Gen 4900: best_fit = 0.0451544
Gen 4950: best_fit = 0.0451473
Gen 5000: best_fit = 0.0451282
Gen 5050: best_fit = 0.0450971
Gen 5100: best_fit = 0.0450251
Gen 5150: best_fit = 0.045015
Gen 5200: best_fit = 0.0450002
Gen 5250: best_fit = 0.0449903
Gen 5300: best_fit = 0.0449135
Gen 5350: best_fit = 0.0449112
Gen 5400: best_fit = 0.0447774
Gen 5450: best_fit = 0.0447634
Gen 5500: best_fit = 0.0447478
Gen 5550: best_fit = 0.0446166
Gen 5600: best_fit = 0.0446041
Gen 5650: best_fit = 0.0445208
Gen 5700: best_fit = 0.0445079
Gen 5750: best_fit = 0.0441756
Gen 5800: best_fit = 0.0441535
Gen 5850: best_fit = 0.0441451
Gen 5900: best_fit = 0.044128
Gen 5950: best_fit = 0.0441223
Gen 6000: best_fit = 0.0440973
Gen 6050: best_fit = 0.0440646
Gen 6100: best_fit = 0.0440484
Gen 6150: best_fit = 0.0440167
Gen 6200: best_fit = 0.0440014
Gen 6250: best_fit = 0.0439682
Gen 6300: best_fit = 0.0439439
Gen 6350: best_fit = 0.0439382
Gen 6400: best_fit = 0.0439072
Gen 6450: best_fit = 0.0438781
Gen 6500: best_fit = 0.0438598
Gen 6550: best_fit = 0.0438512
Gen 6600: best_fit = 0.0438263
Gen 6650: best_fit = 0.0438109
Gen 6700: best_fit = 0.0437933
Gen 6750: best_fit = 0.0437773
Gen 6800: best_fit = 0.0437702
Gen 6850: best_fit = 0.0437417
Gen 6900: best_fit = 0.0437384
Gen 6950: best_fit = 0.0437384
Gen 7000: best_fit = 0.0437159
Gen 7050: best_fit = 0.0437035
Gen 7100: best_fit = 0.0436802
Gen 7150: best_fit = 0.0436606
Gen 7200: best_fit = 0.0436482
Gen 7250: best_fit = 0.0436482
Gen 7300: best_fit = 0.0436363
Gen 7350: best_fit = 0.0436169
Gen 7400: best_fit = 0.0436152
Gen 7450: best_fit = 0.0436069
Gen 7500: best_fit = 0.0436037
Gen 7550: best_fit = 0.0435986
Gen 7600: best_fit = 0.0435891
Gen 7650: best_fit = 0.0435678
Gen 7700: best_fit = 0.0435623
Gen 7750: best_fit = 0.0435578
Gen 7800: best_fit = 0.0435334
Gen 7850: best_fit = 0.043527
Gen 7900: best_fit = 0.043522
Gen 7950: best_fit = 0.0435194
Gen 8000: best_fit = 0.043512
Gen 8050: best_fit = 0.0435114
Gen 8100: best_fit = 0.0434955
Gen 8150: best_fit = 0.043491
Gen 8200: best_fit = 0.0434607
Gen 8250: best_fit = 0.0434548
Gen 8300: best_fit = 0.0434393
Gen 8350: best_fit = 0.0434268
Gen 8400: best_fit = 0.0434159
Gen 8450: best_fit = 0.0432113
Gen 8500: best_fit = 0.0431846
Gen 8550: best_fit = 0.0431225
Gen 8600: best_fit = 0.0431063
Gen 8650: best_fit = 0.0430958
Gen 8700: best_fit = 0.0430917
Gen 8750: best_fit = 0.0430325
Gen 8800: best_fit = 0.0430317
Gen 8850: best_fit = 0.0430119
Gen 8900: best_fit = 0.042982
