Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '8' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3180.63
[Normalization] alpha = 0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0685631
Gen 50: best_fit = 0.0530966
Gen 100: best_fit = 0.0491791
Gen 150: best_fit = 0.0475449
Gen 200: best_fit = 0.0456587
Gen 250: best_fit = 0.0443509
Gen 300: best_fit = 0.0431731
Gen 350: best_fit = 0.0424517
Gen 400: best_fit = 0.0420461
Gen 450: best_fit = 0.0416896
Gen 500: best_fit = 0.0414799
Gen 550: best_fit = 0.0412489
Gen 600: best_fit = 0.0407042
Gen 650: best_fit = 0.0405778
Gen 700: best_fit = 0.0403982
Gen 750: best_fit = 0.0402874
Gen 800: best_fit = 0.0400698
Gen 850: best_fit = 0.03997
Gen 900: best_fit = 0.0398851
Gen 950: best_fit = 0.0398159
Gen 1000: best_fit = 0.0397109
Gen 1050: best_fit = 0.0396431
Gen 1100: best_fit = 0.0395908
Gen 1150: best_fit = 0.0395145
Gen 1200: best_fit = 0.0394728
Gen 1250: best_fit = 0.0393888
Gen 1300: best_fit = 0.0393017
Gen 1350: best_fit = 0.0392336
Gen 1400: best_fit = 0.0391851
Gen 1450: best_fit = 0.0391066
Gen 1500: best_fit = 0.03888
Gen 1550: best_fit = 0.0388356
Gen 1600: best_fit = 0.0387929
Gen 1650: best_fit = 0.0387493
Gen 1700: best_fit = 0.0387124
Gen 1750: best_fit = 0.0386858
Gen 1800: best_fit = 0.0386382
Gen 1850: best_fit = 0.0386143
Gen 1900: best_fit = 0.0385764
Gen 1950: best_fit = 0.0385514
Gen 2000: best_fit = 0.0385095
Gen 2050: best_fit = 0.03849
Gen 2100: best_fit = 0.0384503
Gen 2150: best_fit = 0.038423
Gen 2200: best_fit = 0.0383903
Gen 2250: best_fit = 0.0383416
Gen 2300: best_fit = 0.0383158
Gen 2350: best_fit = 0.0383025
Gen 2400: best_fit = 0.038267
Gen 2450: best_fit = 0.0382194
Gen 2500: best_fit = 0.0382027
Gen 2550: best_fit = 0.0381854
