Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '10' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3182.07
[Normalization] alpha = 0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.155426
Gen 50: best_fit = 0.0539137
Gen 100: best_fit = 0.0506731
Gen 150: best_fit = 0.0483764
Gen 200: best_fit = 0.0459168
Gen 250: best_fit = 0.0444334
Gen 300: best_fit = 0.0433167
Gen 350: best_fit = 0.0428818
Gen 400: best_fit = 0.0422142
Gen 450: best_fit = 0.0419059
Gen 500: best_fit = 0.0414355
Gen 550: best_fit = 0.0411091
Gen 600: best_fit = 0.0408466
Gen 650: best_fit = 0.0406272
Gen 700: best_fit = 0.0405472
Gen 750: best_fit = 0.0402768
Gen 800: best_fit = 0.0401277
Gen 850: best_fit = 0.0399654
Gen 900: best_fit = 0.0397666
Gen 950: best_fit = 0.0396594
Gen 1000: best_fit = 0.0395687
Gen 1050: best_fit = 0.0395025
Gen 1100: best_fit = 0.0394086
Gen 1150: best_fit = 0.0393507
Gen 1200: best_fit = 0.0393108
Gen 1250: best_fit = 0.0393108
Gen 1300: best_fit = 0.0393058
Gen 1350: best_fit = 0.0392679
Gen 1400: best_fit = 0.0392131
Gen 1450: best_fit = 0.0391859
Gen 1500: best_fit = 0.0391557
Gen 1550: best_fit = 0.0391204
Gen 1600: best_fit = 0.0390545
Gen 1650: best_fit = 0.0390129
Gen 1700: best_fit = 0.038937
Gen 1750: best_fit = 0.0388919
Gen 1800: best_fit = 0.0388573
Gen 1850: best_fit = 0.0388211
Gen 1900: best_fit = 0.0387526
Gen 1950: best_fit = 0.0386844
Gen 2000: best_fit = 0.0386366
Gen 2050: best_fit = 0.0386042
Gen 2100: best_fit = 0.0385859
Gen 2150: best_fit = 0.0385446
Gen 2200: best_fit = 0.0385005
Gen 2250: best_fit = 0.0384574
Gen 2300: best_fit = 0.0384285
Gen 2350: best_fit = 0.0383942
Gen 2400: best_fit = 0.0383504
Gen 2450: best_fit = 0.0383078
Gen 2500: best_fit = 0.0382603
Gen 2550: best_fit = 0.0382457
Gen 2600: best_fit = 0.0382149
Gen 2650: best_fit = 0.0382027
Gen 2700: best_fit = 0.0381941
