Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_qhh\Release\CED_Schedule.exe' --solver GA --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_100.txt --cnum 100 --enum 100 --dnum 300 --tnum 100 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/100/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_100.txt"
Gen 50: best_fit = 55.4022
Gen 100: best_fit = 55.3948
Gen 150: best_fit = 55.3831
Gen 200: best_fit = 55.3754
Gen 250: best_fit = 55.3754
Gen 300: best_fit = 55.371
Gen 350: best_fit = 55.371
Gen 400: best_fit = 55.3673
Gen 450: best_fit = 55.359
Gen 500: best_fit = 55.359
Gen 550: best_fit = 55.3446
Gen 600: best_fit = 55.3446
Gen 650: best_fit = 55.3338
Gen 700: best_fit = 55.3338
Gen 750: best_fit = 55.3338
Gen 800: best_fit = 55.3338
Gen 850: best_fit = 55.3338
Gen 900: best_fit = 55.3338
Gen 950: best_fit = 55.3338
Gen 1000: best_fit = 55.3338
Gen 1050: best_fit = 55.3338
Gen 1100: best_fit = 55.3338
Gen 1150: best_fit = 55.3338
Gen 1200: best_fit = 55.3298
Gen 1250: best_fit = 55.3298
Gen 1300: best_fit = 55.3298
Gen 1350: best_fit = 55.3264
Gen 1400: best_fit = 55.3264
Gen 1450: best_fit = 55.3264
Gen 1500: best_fit = 55.3264
Gen 1550: best_fit = 55.3264
Gen 1600: best_fit = 55.3264
Gen 1650: best_fit = 55.3184
Gen 1700: best_fit = 55.311
Gen 1750: best_fit = 55.311
Gen 1800: best_fit = 55.3011
Gen 1850: best_fit = 55.3011
Gen 1900: best_fit = 55.3011
Gen 1950: best_fit = 55.3011
Gen 2000: best_fit = 55.2937
Gen 2050: best_fit = 55.2891
Gen 2100: best_fit = 55.2857
Gen 2150: best_fit = 55.2817
Gen 2200: best_fit = 55.2786
Gen 2250: best_fit = 55.2786
Gen 2300: best_fit = 55.2719
Gen 2350: best_fit = 55.2719
Gen 2400: best_fit = 55.2719
Gen 2450: best_fit = 55.2675
Gen 2500: best_fit = 55.2595
Gen 2550: best_fit = 55.2555
Gen 2600: best_fit = 55.2555
Gen 2650: best_fit = 55.2555
Gen 2700: best_fit = 55.2555
Gen 2750: best_fit = 55.2555
Gen 2800: best_fit = 55.2521
Gen 2850: best_fit = 55.2484
Gen 2900: best_fit = 55.2417
Gen 2950: best_fit = 55.2417
Gen 3000: best_fit = 55.2417
Gen 3050: best_fit = 55.2417
Gen 3100: best_fit = 55.2417
Gen 3150: best_fit = 55.2374
Gen 3200: best_fit = 55.2343
Gen 3250: best_fit = 55.2343
Gen 3300: best_fit = 55.2343
Gen 3350: best_fit = 55.2343
Gen 3400: best_fit = 55.2306
Gen 3450: best_fit = 55.2266
Gen 3500: best_fit = 55.2186
Gen 3550: best_fit = 55.2152
Gen 3600: best_fit = 55.2152
Gen 3650: best_fit = 55.2152
Gen 3700: best_fit = 55.2115
Gen 3750: best_fit = 55.2115
Gen 3800: best_fit = 55.2115
Gen 3850: best_fit = 55.2115
Gen 3900: best_fit = 55.2115
Gen 3950: best_fit = 55.2072
Gen 4000: best_fit = 55.2072
Gen 4050: best_fit = 55.2041
Gen 4100: best_fit = 55.2041
Gen 4150: best_fit = 55.2041
Gen 4200: best_fit = 55.201
Gen 4250: best_fit = 55.201
Gen 4300: best_fit = 55.201
Gen 4350: best_fit = 55.201
Gen 4400: best_fit = 55.197
Gen 4450: best_fit = 55.197
Gen 4500: best_fit = 55.197
Gen 4550: best_fit = 55.197
Gen 4600: best_fit = 55.197
Gen 4650: best_fit = 55.193
Gen 4700: best_fit = 55.193
