gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-4.614497539384378e-05,-7.925172232755487e-05,-0.01427730093023794,0.002451785951306998,-0.05251709852571116,-0.001173008280002574,0.00372203169208817,0.05461809308552398
50,1,-1.689042640756928e-05,-1.890770590083117e-05,-0.00335430475786844,0.0009612370920885548,-0.01207240211745681,0.000458369485872782,0.002310668648730954,0.01278546694568077
50,2,-6.878768734799785e-06,-2.923181539070448e-06,-0.0003084298794712631,9.170856576914223e-05,0.0006771133736445253,0.0002245123398494369,0.000423576648428862,0.0008898880843358199
50,3,0,0,0,0,0,0,0,0
100,0,-5.081014384026279e-05,-8.980741242072882e-05,-0.01427684928744222,0.002408207048269253,-0.05239549272800314,-0.001556615221031416,0.002954244024624578,0.05446170031057901
100,1,-1.964929623488462e-05,-2.027414388976282e-05,-0.003354330045556515,0.0009583840002992028,-0.01205804901953769,0.000278152547901099,0.001950314354513664,0.0127062373722989
100,2,-8.203391216465863e-06,-3.216473427941228e-06,-0.000308749398198974,9.154357593678145e-05,0.000625193716935594,0.0001275159664825686,0.0002298134270228383,0.0007508167387292278
100,3,2.236376099131054e-07,4.623347961535077e-07,-9.322771570626034e-26,1.630797715837938e-06,0,1.929064004772887e-05,3.858128009545774e-05,4.316905414402183e-05
150,0,-5.099838966780284e-05,-9.016161329352488e-05,-0.01427683513812101,0.002408207877101973,-0.05238111682513672,-0.001564187376429228,0.002939091716319928,0.05444726401580548
150,1,-1.985694171507059e-05,-2.031340844566299e-05,-0.003354332496863098,0.0009583659950032293,-0.0120580884980903,0.0002692214569708791,0.001932455741391734,0.01270335319613275
150,2,-8.489159050522167e-06,-3.246954705313419e-06,-0.0003087594955786888,9.152107067197051e-05,0.0006192612310569194,0.0001150148228576082,0.0002048229449452924,0.0007365164367251787
150,3,2.235560295834797e-07,4.622920170266663e-07,-1.242575650685886e-25,1.630777822787875e-06,0,1.928729659159667e-05,3.857459318319334e-05,4.316158218341572e-05
200,0,-5.108524288954153e-05,-9.021231550143235e-05,-0.01427683490195594,0.002408204198305404,-0.05238091286197159,-0.001566717567792667,0.002934031330406566,0.05444686755251261
200,1,-1.98781910357866e-05,-2.031642780794081e-05,-0.003354332625506659,0.0009583653772214545,-0.01205814881291771,0.0002686201702632769,0.001931253682644607,0.01270321494093453
200,2,-8.532928884780273e-06,-3.250018105956151e-06,-0.0003087607313448774,9.151743664811393e-05,0.0006185340381532659,0.000113683816536788,0.0002021617015336017,0.0007349623963086981
200,3,2.234763137997094e-07,4.622444155256428e-07,-1.380665126149961e-25,1.630774782005868e-06,0,1.928478876794581e-05,3.856957752995276e-05,4.315597787810475e-05
250,0,-5.109445084111544e-05,-9.021561539371217e-05,-0.01427683489399212,0.00240820396942232,-0.05238090632139525,-0.001566930578124222,0.002933605281134183,0.05444684443456538
250,1,-1.988286385416178e-05,-2.031681531951278e-05,-0.003354332669902636,0.0009583652451516198,-0.01205816966312044,0.000268512197211442,0.001931037771029344,0.01270319963641215
250,2,-8.539205388145538e-06,-3.250319449021472e-06,-0.0003087608102775997,9.151711997454366e-05,0.0006184551426002683,0.0001135370716335969,0.0002018682842765173,0.000734792717749361
250,3,2.234763137997094e-07,4.622444155256428e-07,-1.380665126149961e-25,1.630774782005868e-06,0,1.928478876794581e-05,3.856957752995276e-05,4.315597787810475e-05
300,0,-5.109487173507812e-05,-9.021575673792954e-05,-0.0142768348922719,0.002408203978562434,-0.05238090426266448,-0.00156693863909182,0.002933589159196759,0.05444684181787127
300,1,-1.988363386170969e-05,-2.031686671562416e-05,-0.003354332674989776,0.000958365232297962,-0.01205817224741423,0.0002684972878454481,0.001931007956938798,0.0127031972439462
300,2,-8.539885051102138e-06,-3.250340648595268e-06,-0.0003087608168500599,9.151708036029154e-05,0.0006184482188873429,0.0001135242926618976,0.0002018427333638251,0.0007347779023975186
300,3,2.234763137997094e-07,4.622444155256428e-07,-1.380665126149961e-25,1.630774782005868e-06,0,1.928478876794581e-05,3.856957752995276e-05,4.315597787810475e-05
350,0,-5.109501733099664e-05,-9.02157930298769e-05,-0.01427683489197621,0.00240820397365379,-0.05238090411261703,-0.001566940983592954,0.002933584469988415,0.0544468414882386
350,1,-1.988366265155283e-05,-2.031686901839321e-05,-0.003354332675055758,0.0009583652312858931,-0.01205817228665301,0.0002684968516818533,0.001931007084484642,0.01270319713934217
350,2,-8.539959889470659e-06,-3.250342807816257e-06,-0.000308760817656515,9.151707790078365e-05,0.0006184476947724711,0.000113523104408843,0.000201840357490944,0.0007347766259393236
350,3,2.234763137997094e-07,4.622444155256428e-07,-1.380665126149961e-25,1.630774782005868e-06,0,1.928478876794581e-05,3.856957752995276e-05,4.315597787810475e-05
400,0,-5.109502417036552e-05,-9.021579432339889e-05,-0.01427683489197408,0.00240820397349743,-0.05238090410943436,-0.001566941077154864,0.002933584282855412,0.05444684147778774
400,1,-1.988366832917655e-05,-2.03168692927485e-05,-0.003354332675071336,0.0009583652311876628,-0.01205817230147221,0.0002684967735032872,0.001931006928143866,0.01270319712799725
