gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.275,0.485,0.24,0,0.315,0.4475,0.235,0.0025,0.255,0.52,0.2175,0.0075,0.196667,0.246667,0.173333,0.08,0.149167,0.0783333,0.0725,0.00333333
100,0.275,0.4875,0.2375,0,0.2525,0.5075,0.2325,0.0075,0.245,0.455,0.2875,0.0125,0.175833,0.244167,0.151667,0.0791667,0.169167,0.0775,0.0958333,0.00666667
150,0.245,0.495,0.26,0,0.255,0.5025,0.235,0.0075,0.2425,0.45,0.2925,0.015,0.166667,0.245833,0.15,0.0866667,0.1675,0.0783333,0.0975,0.0075
200,0.2675,0.48,0.25,0.0025,0.2075,0.535,0.2525,0.005,0.27,0.39,0.2825,0.0575,0.158333,0.25,0.13,0.0833333,0.178333,0.0841667,0.0941667,0.0216667
250,0.23,0.5375,0.2325,0,0.235,0.4625,0.2575,0.045,0.265,0.5025,0.2175,0.015,0.155,0.2675,0.1675,0.0775,0.154167,0.0858333,0.0725,0.02
300,0.26,0.4875,0.2525,0,0.225,0.475,0.275,0.025,0.2625,0.4975,0.24,0,0.161667,0.25,0.165833,0.0841667,0.158333,0.0916667,0.08,0.00833333
350,0.2575,0.4725,0.2675,0.0025,0.2375,0.415,0.2775,0.07,0.27,0.465,0.2375,0.0275,0.165,0.2475,0.155,0.0891667,0.138333,0.0925,0.0791667,0.0333333
400,0.25,0.435,0.2725,0.0425,0.275,0.3825,0.22,0.1225,0.265,0.4225,0.245,0.0675,0.175,0.233333,0.140833,0.0908333,0.1275,0.0733333,0.0816667,0.0775
450,0.26,0.47,0.24,0.03,0.24,0.3175,0.2725,0.17,0.2375,0.46,0.27,0.0325,0.166667,0.235833,0.153333,0.08,0.105833,0.0908333,0.09,0.0775
500,0.2975,0.4175,0.2,0.085,0.2525,0.24,0.295,0.2125,0.2475,0.3825,0.2575,0.1125,0.183333,0.221667,0.1275,0.0666667,0.08,0.0983333,0.0858333,0.136667
550,0.2375,0.5125,0.245,0.005,0.2325,0.295,0.275,0.1975,0.2775,0.4575,0.2525,0.0125,0.156667,0.263333,0.1525,0.0816667,0.0983333,0.0916667,0.0841667,0.0716667
600,0.2625,0.2925,0.275,0.17,0.2425,0.29,0.2525,0.215,0.235,0.3475,0.2175,0.2,0.168333,0.175833,0.115833,0.0916667,0.0966667,0.0841667,0.0725,0.195
650,0.28,0.4125,0.2475,0.06,0.215,0.3225,0.25,0.2125,0.265,0.4125,0.2475,0.075,0.165,0.225833,0.1375,0.0825,0.1075,0.0833333,0.0825,0.115833
700,0.24,0.3975,0.2775,0.085,0.235,0.33,0.28,0.155,0.245,0.39,0.2425,0.1225,0.158333,0.214167,0.13,0.0925,0.11,0.0933333,0.0808333,0.120833
750,0.245,0.41,0.2375,0.1075,0.2575,0.285,0.225,0.2325,0.275,0.3725,0.2325,0.12,0.1675,0.228333,0.124167,0.0791667,0.095,0.075,0.0775,0.153333
800,0.245,0.28,0.235,0.24,0.2425,0.245,0.2675,0.245,0.2525,0.3,0.2375,0.21,0.1625,0.1775,0.1,0.0783333,0.0816667,0.0891667,0.0791667,0.231667
850,0.2625,0.455,0.2525,0.03,0.24,0.3125,0.25,0.1975,0.2325,0.4175,0.2775,0.0725,0.1675,0.229167,0.139167,0.0841667,0.104167,0.0833333,0.0925,0.1
900,0.26,0.3625,0.2375,0.14,0.265,0.235,0.2725,0.2275,0.225,0.3975,0.26,0.1175,0.175,0.195833,0.1325,0.0791667,0.0783333,0.0908333,0.0866667,0.161667
950,0.2675,0.4225,0.2425,0.0675,0.25,0.315,0.2175,0.2175,0.21,0.44,0.22,0.13,0.1725,0.210833,0.146667,0.0808333,0.105,0.0725,0.0733333,0.138333
1000,0.22,0.41,0.2425,0.1275,0.245,0.2975,0.26,0.1975,0.2725,0.3425,0.26,0.125,0.155,0.2275,0.114167,0.0808333,0.0991667,0.0866667,0.0866667,0.15
1050,0.2625,0.4,0.2325,0.105,0.245,0.3525,0.24,0.1625,0.2425,0.43,0.23,0.0975,0.169167,0.214167,0.143333,0.0775,0.1175,0.08,0.0766667,0.121667
1100,0.2325,0.28,0.2825,0.205,0.2575,0.295,0.25,0.1975,0.255,0.24,0.28,0.225,0.163333,0.178333,0.08,0.0941667,0.0983333,0.0833333,0.0933333,0.209167
1150,0.215,0.3675,0.275,0.1425,0.2425,0.285,0.27,0.2025,0.2575,0.3175,0.255,0.17,0.1525,0.208333,0.105833,0.0916667,0.095,0.09,0.085,0.171667
1200,0.225,0.445,0.25,0.08,0.2175,0.345,0.265,0.1725,0.255,0.355,0.245,0.145,0.1475,0.233333,0.118333,0.0833333,0.115,0.0883333,0.0816667,0.1325
1250,0.2175,0.4125,0.235,0.135,0.22,0.315,0.2525,0.2125,0.2225,0.2625,0.225,0.29,0.145833,0.211667,0.0875,0.0783333,0.105,0.0841667,0.075,0.2125
1300,0.23,0.34,0.2525,0.1775,0.265,0.29,0.2325,0.2125,0.2875,0.3125,0.225,0.175,0.165,0.209167,0.104167,0.0841667,0.0966667,0.0775,0.075,0.188333
