gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.3789216433007712,0.3808186627850148,0.007475940614559531,0,0,286,286
100,0.3721205578359962,0.3731155314502874,0.003296539793309937,0,1,582,582
150,0.368015398141042,0.3685588382283551,0.002992990456932954,0,2,897,897
200,0.3648701514095846,0.3652656900136922,0.002087191050305375,0,5,1194,1194
250,0.3626643939615495,0.3628505898448944,0.001924381931464234,0,2,1509,1509
300,0.3610713469157464,0.3613702134341685,0.001240385135717453,0,1,1779,1779
350,0.3596825366706872,0.3597996324364472,0.002309420820806866,0,6,2060,2060
400,0.3590289789083064,0.3591406283593799,0.001353916674769534,0,0,2286,2286
450,0.3582528790654793,0.3584184810714158,0.0007551129665790071,0,0,2496,2496
500,0.3574972029027265,0.357549793878918,0.0008542272460089605,0,12,2705,2705
550,0.3567006793798249,0.3568257744202808,0.0006690354315570796,0,4,2877,2877
600,0.3558224611366257,0.3558488417233885,0.0007843582527003925,0,20,3089,3089
650,0.355373140174989,0.3554476866072604,0.0007411736946572846,0,7,3260,3260
700,0.3546174640122362,0.354712944716584,0.0006645386538004339,0,4,3452,3452
750,0.354147719370525,0.354224818762806,0.0009253424460072386,0,17,3632,3632
800,0.353535008968293,0.3536568702594036,0.001089870578939409,0,5,3794,3794
850,0.3526363670450195,0.3528247754937059,0.0007233384624986431,0,3,4000,4000
900,0.3520645040029363,0.3521516450379202,0.0003062602488473629,0,7,4158,4158
950,0.3513088278401836,0.3514517936007044,0.0003361952522105823,0,6,4345,4345
1000,0.3508390831984724,0.3508945675293413,0.0005325125702811246,0,7,4516,4516
1050,0.3507982358383236,0.3508064053103535,0.0006035636391330008,0,26,4619,4619
1100,0.3505531516774308,0.350553151677431,0.0002252310103830785,0,45,4669,4669
1150,0.3503489148766868,0.3504357155170031,0.0002577122550976393,0,6,4687,4687
1200,0.3501446780759429,0.3501446780759427,0.0002029392676499053,0,29,4781,4781
1250,0.3501446780759429,0.3501446780759427,0.000201401924940514,0,79,4781,4781
1300,0.3501242543958684,0.3501252755798723,0.0004057922577403355,0,32,4840,4840
1350,0.3499200175951244,0.3499506531152361,0.0002604027147199829,0,21,4902,4902
1400,0.3494911203135621,0.3495033745216068,0.0006315094179990808,0,28,5033,5033
1450,0.3494911203135621,0.3494911203135622,0.0002300066438822751,0,78,5033,5033
1500,0.3490417993519253,0.3490877526320924,0.0004091799679375649,0,21,5141,5141
1550,0.3490417993519253,0.349041799351925,0.0002197893932917325,0,71,5141,5141
1600,0.3490417993519253,0.349041799351925,0.0002228787395389014,0,121,5141,5141
1650,0.3490009519917765,0.3490029943597837,0.0002172535692114451,0,25,5196,5196
1700,0.3490009519917765,0.3490009519917763,0.0001927872621792442,0,75,5196,5196
1750,0.3489396809515533,0.3489774647596908,0.0002273261852847282,0,2,5198,5198
1800,0.3483065468692469,0.3484073036909476,0.0003810981529278133,0,8,5378,5378
1850,0.3483065468692469,0.3483065468692472,0.0004312798021323247,0,58,5419,5419
1900,0.3483065468692469,0.3483065468692472,0.0004053456682578137,0,108,5419,5419
1950,0.3483065468692469,0.3483065468692472,0.0004047828978483295,0,158,5419,5419
2000,0.3483065468692469,0.3483065468692472,0.0004146417091942457,0,208,5419,5419
2050,0.3483065468692469,0.3483065468692472,0.0003698468699871436,0,258,5419,5419
2100,0.3483065468692469,0.3483065468692472,0.0003891898665120613,0,308,5419,5419
