gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.3791258801015151,0.381175566594315,0.008264328647975041,0,2,298,298
100,0.3735297917611298,0.3740948469098547,0.003870293754797725,0,0,604,604
150,0.3675048061391821,0.3683917044464129,0.00309442243235844,0,1,888,888
200,0.3645637962084686,0.3647860739266116,0.001862106853961336,0,2,1180,1180
250,0.3617657520382759,0.3620629165833584,0.001407690106957247,0,7,1461,1461
300,0.3594987235500177,0.3601095617815762,0.001586593876358231,0,0,1725,1725
350,0.3578852528241401,0.3580403025953714,0.001132395557122917,0,3,1996,1996
400,0.3571500003414617,0.3572973912326652,0.0008070533507179464,0,8,2201,2201
450,0.3558020374565514,0.3558428848167004,0.0004894722046639494,0,11,2439,2439
500,0.355271021774617,0.3553019976893967,0.001505241049452472,0,2,2606,2606
550,0.354249837770897,0.3543529773552729,0.0006904283594283809,0,5,2836,2836
600,0.3539639062498555,0.3539639062498557,0.001022109111823519,0,32,3033,3033
650,0.3526976380852427,0.3528290304270547,0.001001547379110769,0,9,3260,3260
700,0.3516968777615972,0.3517911670846072,0.0007240190542311922,0,7,3468,3468
750,0.3511658620796628,0.3512851704107642,0.001157144884092231,0,17,3643,3643
800,0.3506756937578772,0.3507253913793913,0.0008384699798591537,0,10,3765,3765
850,0.3506348463977284,0.3506348463977283,0.0004497897990944289,0,42,3845,3845
900,0.3501651017560172,0.3501807599107409,0.0005641550885375438,0,5,3985,3985
950,0.3499608649552732,0.3499608649552731,0.000397055695535212,0,35,4085,4085
1000,0.3497362044744549,0.3497567983518634,0.0005447864565167883,0,22,4137,4137
1050,0.3493073071928924,0.3494329128253502,0.0005445875096551617,0,8,4196,4196
1100,0.3488784099113301,0.3488823244500112,0.0004314317398278096,0,26,4334,4334
1150,0.3486537494305117,0.3486537494305115,0.0003936416463758985,0,39,4402,4402
1200,0.3483473942293957,0.3483756469868322,0.0006258889557951002,0,14,4535,4535
1250,0.3483065468692469,0.3483065468692472,0.0004195898167193382,0,42,4605,4605
1300,0.3480410390282797,0.3480699725750518,0.0005644560993091694,0,2,4676,4676
1350,0.3480410390282797,0.3480410390282796,0.0004060802793281752,0,52,4730,4730
1400,0.3476325654267917,0.34774829961388,0.0007224028745847329,0,10,4789,4789
1450,0.3474283286260477,0.3474283286260478,0.0005589697964332343,0,39,4878,4878
1500,0.3474079049459733,0.3474079049459732,0.0004843653080303383,0,40,4921,4921
1550,0.3472036681452293,0.3472564293187551,0.0005854160130889242,0,9,4942,4942
1600,0.3469994313444854,0.3470094729871889,0.0003921995200512256,0,26,5033,5033
1650,0.3467951945437414,0.3468098315144613,0.0005786672634716604,0,12,5122,5122
1700,0.3463458735821046,0.3465244105854219,0.0006915728002550981,0,0,5234,5234
1750,0.3463458735821046,0.3463458735821044,0.0004269011874853752,0,50,5277,5277
1800,0.3463458735821046,0.3463458735821044,0.0004238056715354335,0,100,5277,5277
1850,0.3461212131012862,0.3461212131012861,0.0004086360823159399,0,40,5333,5333
1900,0.3461212131012862,0.3461212131012861,0.0004063544906142928,0,90,5333,5333
1950,0.3458761289403934,0.3459186782738816,0.0007477870809361118,0,17,5411,5411
2000,0.3458761289403934,0.3458761289403933,0.0004356959405942221,0,67,5411,5411
2050,0.3458761289403934,0.3458761289403933,0.000441523436614267,0,117,5411,5411
2100,0.3458761289403934,0.3458761289403933,0.0004312053730562413,0,167,5411,5411
2150,0.3458352815802446,0.3458672786790277,0.0004524498661958776,0,1,5413,5413
