gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.2525,0.4875,0.26,0,0.2525,0.49,0.2575,0,0.255,0.5,0.245,0,0.168333,0.2475,0.166667,0.0866667,0.163333,0.0858333,0.0816667,0
100,0.225,0.52,0.255,0,0.2275,0.5225,0.2475,0.0025,0.26,0.4925,0.235,0.0125,0.150833,0.26,0.164167,0.085,0.174167,0.0825,0.0783333,0.005
150,0.25,0.475,0.275,0,0.225,0.51,0.2525,0.0125,0.2375,0.5075,0.25,0.005,0.158333,0.2375,0.169167,0.0916667,0.17,0.0841667,0.0833333,0.00583333
200,0.2475,0.505,0.2475,0,0.24,0.5175,0.23,0.0125,0.2375,0.415,0.31,0.0375,0.1625,0.2475,0.138333,0.0825,0.1725,0.0766667,0.103333,0.0166667
250,0.245,0.5,0.255,0,0.2275,0.5375,0.2325,0.0025,0.265,0.445,0.27,0.02,0.1575,0.255,0.148333,0.085,0.179167,0.0775,0.09,0.0075
300,0.2575,0.4625,0.28,0,0.195,0.4675,0.2875,0.05,0.1975,0.4825,0.3075,0.0125,0.150833,0.22,0.160833,0.0933333,0.155833,0.0958333,0.1025,0.0208333
350,0.1975,0.53,0.255,0.0175,0.2425,0.4625,0.2375,0.0575,0.25,0.4725,0.245,0.0325,0.146667,0.26,0.1575,0.085,0.154167,0.0791667,0.0816667,0.0358333
400,0.2575,0.4375,0.2825,0.0225,0.2825,0.2625,0.255,0.2,0.2275,0.52,0.245,0.0075,0.18,0.221667,0.173333,0.0941667,0.0875,0.085,0.0816667,0.0766667
450,0.275,0.4325,0.27,0.0225,0.265,0.405,0.2475,0.0825,0.2275,0.4725,0.2525,0.0475,0.18,0.22,0.1575,0.09,0.135,0.0825,0.0841667,0.0508333
500,0.2625,0.4425,0.225,0.07,0.2175,0.345,0.2925,0.145,0.24,0.425,0.26,0.075,0.16,0.2275,0.141667,0.075,0.115,0.0975,0.0866667,0.0966667
550,0.2425,0.4775,0.2675,0.0125,0.23,0.3625,0.26,0.1475,0.2675,0.47,0.21,0.0525,0.1575,0.248333,0.156667,0.0891667,0.120833,0.0866667,0.07,0.0708333
600,0.26,0.385,0.28,0.075,0.2175,0.4175,0.2525,0.1125,0.225,0.44,0.225,0.11,0.159167,0.203333,0.146667,0.0933333,0.139167,0.0841667,0.075,0.0991667
650,0.27,0.4625,0.25,0.0175,0.2625,0.3675,0.2475,0.1225,0.25,0.465,0.25,0.035,0.1775,0.2375,0.155,0.0833333,0.1225,0.0825,0.0833333,0.0583333
700,0.2525,0.455,0.28,0.0125,0.24,0.3875,0.2575,0.115,0.2825,0.43,0.255,0.0325,0.164167,0.245833,0.143333,0.0933333,0.129167,0.0858333,0.085,0.0533333
750,0.26,0.42,0.2725,0.0475,0.235,0.3625,0.2525,0.15,0.2475,0.4,0.2725,0.08,0.165,0.2225,0.133333,0.0908333,0.120833,0.0841667,0.0908333,0.0925
800,0.2675,0.4225,0.25,0.06,0.2775,0.2425,0.2425,0.2375,0.235,0.3825,0.28,0.1025,0.181667,0.219167,0.1275,0.0833333,0.0808333,0.0808333,0.0933333,0.133333
850,0.2425,0.3275,0.2625,0.1675,0.2325,0.275,0.2375,0.255,0.205,0.3675,0.28,0.1475,0.158333,0.1775,0.1225,0.0875,0.0916667,0.0791667,0.0933333,0.19
900,0.28,0.38,0.24,0.1,0.2875,0.2725,0.25,0.19,0.2375,0.4525,0.2075,0.1025,0.189167,0.205833,0.150833,0.08,0.0908333,0.0833333,0.0691667,0.130833
