Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '6' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run5.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run5.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run5.csv
CCHIHH global stats: results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run5.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
Gen 6500: best_fit = 0.0279896
Gen 6550: best_fit = 0.0279406
Gen 6600: best_fit = 0.0279251
Gen 6650: best_fit = 0.0278959
Gen 6700: best_fit = 0.027859
Gen 6750: best_fit = 0.0278268
Gen 6800: best_fit = 0.0278144
Gen 6850: best_fit = 0.0277898
Gen 6900: best_fit = 0.0277767
Gen 6950: best_fit = 0.027749
Gen 7000: best_fit = 0.0277312
Gen 7050: best_fit = 0.0277176
Gen 7100: best_fit = 0.0277052
Gen 7150: best_fit = 0.0276968
Gen 7200: best_fit = 0.0276742
Gen 7250: best_fit = 0.0276488
Gen 7300: best_fit = 0.0276292
Gen 7350: best_fit = 0.0276165
Gen 7400: best_fit = 0.0276008
Gen 7450: best_fit = 0.0275848
Gen 7500: best_fit = 0.0275741
Gen 7550: best_fit = 0.0275652
Gen 7600: best_fit = 0.0275539
Gen 7650: best_fit = 0.0275415
Gen 7700: best_fit = 0.0275196
Gen 7750: best_fit = 0.0275095
Gen 7800: best_fit = 0.0274924
Gen 7850: best_fit = 0.027477
Gen 7900: best_fit = 0.0274651
Gen 7950: best_fit = 0.0274533
Gen 8000: best_fit = 0.0274311
Gen 8050: best_fit = 0.0274081
Gen 8100: best_fit = 0.0273913
Gen 8150: best_fit = 0.0273766
Gen 8200: best_fit = 0.02737
Gen 8250: best_fit = 0.0273618
Gen 8300: best_fit = 0.0273553
Gen 8350: best_fit = 0.0273426
Gen 8400: best_fit = 0.0273365
Gen 8450: best_fit = 0.0273237
Gen 8500: best_fit = 0.0273083
Gen 8550: best_fit = 0.0273013
Gen 8600: best_fit = 0.0272773
Gen 8650: best_fit = 0.0272624
Gen 8700: best_fit = 0.0272552
Gen 8750: best_fit = 0.0272486
Gen 8800: best_fit = 0.0272284
Gen 8850: best_fit = 0.0272229
Gen 8900: best_fit = 0.0272091
Gen 8950: best_fit = 0.0272035
Gen 9000: best_fit = 0.0271925
Gen 9050: best_fit = 0.0271699
Gen 9100: best_fit = 0.0271565
Gen 9150: best_fit = 0.027148
Gen 9200: best_fit = 0.0271437
Gen 9250: best_fit = 0.0271308
Gen 9300: best_fit = 0.0271244
Gen 9350: best_fit = 0.0271181
Gen 9400: best_fit = 0.0270952
Gen 9450: best_fit = 0.0270911
Gen 9500: best_fit = 0.0270858
Gen 9550: best_fit = 0.0270738
Gen 9600: best_fit = 0.0270544
Gen 9650: best_fit = 0.0270377
Gen 9700: best_fit = 0.0270286
Gen 9750: best_fit = 0.0270286
Gen 9800: best_fit = 0.0270274
Gen 9850: best_fit = 0.0270132
Gen 9900: best_fit = 0.0270078
Gen 9950: best_fit = 0.0269938
Gen 10000: best_fit = 0.0269886

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0269886
CCHIHH gate_blocked_total = 473
CCHIHH gate_fallback_total = 473
Time = 300.423 s
