Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '8' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run7.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run7.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run7.csv
CCHIHH global stats: results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run7.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47474.5
[Normalization] f2_ref (energy) = 5813.88
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0665847
Gen 50: best_fit = 0.054478
Gen 100: best_fit = 0.0510396
Gen 150: best_fit = 0.0484592
Gen 200: best_fit = 0.0466895
Gen 250: best_fit = 0.045122
Gen 300: best_fit = 0.0437237
Gen 350: best_fit = 0.0425319
Gen 400: best_fit = 0.041405
Gen 450: best_fit = 0.0403767
Gen 500: best_fit = 0.039607
Gen 550: best_fit = 0.0389584
Gen 600: best_fit = 0.0382462
Gen 650: best_fit = 0.0375982
Gen 700: best_fit = 0.0369901
Gen 750: best_fit = 0.0366292
Gen 800: best_fit = 0.0361108
Gen 850: best_fit = 0.0357487
Gen 900: best_fit = 0.0355089
Gen 950: best_fit = 0.0351746
Gen 1000: best_fit = 0.0349288
Gen 1050: best_fit = 0.0347437
Gen 1100: best_fit = 0.0345036
Gen 1150: best_fit = 0.0342316
Gen 1200: best_fit = 0.0340681
Gen 1250: best_fit = 0.0337745
Gen 1300: best_fit = 0.0335129
Gen 1350: best_fit = 0.0333734
Gen 1400: best_fit = 0.0332065
Gen 1450: best_fit = 0.0329397
Gen 1500: best_fit = 0.0327086
Gen 1550: best_fit = 0.0325805
Gen 1600: best_fit = 0.0324719
Gen 1650: best_fit = 0.0323436
Gen 1700: best_fit = 0.0322392
Gen 1750: best_fit = 0.0321284
Gen 1800: best_fit = 0.0319751
Gen 1850: best_fit = 0.0317787
Gen 1900: best_fit = 0.031654
Gen 1950: best_fit = 0.0315068
Gen 2000: best_fit = 0.0314026
Gen 2050: best_fit = 0.0313006
Gen 2100: best_fit = 0.0311576
Gen 2150: best_fit = 0.0310432
Gen 2200: best_fit = 0.0309278
Gen 2250: best_fit = 0.0307883
Gen 2300: best_fit = 0.0306495
Gen 2350: best_fit = 0.0305388
Gen 2400: best_fit = 0.0304663
Gen 2450: best_fit = 0.0303651
Gen 2500: best_fit = 0.0302927
Gen 2550: best_fit = 0.0302413
Gen 2600: best_fit = 0.0301493
Gen 2650: best_fit = 0.0300529
Gen 2700: best_fit = 0.0299806
Gen 2750: best_fit = 0.0298746
Gen 2800: best_fit = 0.0298167
Gen 2850: best_fit = 0.0297486
Gen 2900: best_fit = 0.0296847
Gen 2950: best_fit = 0.02961
Gen 3000: best_fit = 0.0295151
Gen 3050: best_fit = 0.0294385
Gen 3100: best_fit = 0.0293869
Gen 3150: best_fit = 0.0292963
Gen 3200: best_fit = 0.029238
Gen 3250: best_fit = 0.0291813
Gen 3300: best_fit = 0.029119
Gen 3350: best_fit = 0.0290737
Gen 3400: best_fit = 0.0290326
Gen 3450: best_fit = 0.0289678
Gen 3500: best_fit = 0.0288807
Gen 3550: best_fit = 0.0288146
Gen 3600: best_fit = 0.0287587
Gen 3650: best_fit = 0.0286717
Gen 3700: best_fit = 0.0286201
Gen 3750: best_fit = 0.0285188
Gen 3800: best_fit = 0.0284473
Gen 3850: best_fit = 0.0283537
Gen 3900: best_fit = 0.0283147
Gen 3950: best_fit = 0.0282512
Gen 4000: best_fit = 0.0281799
Gen 4050: best_fit = 0.0281307
Gen 4100: best_fit = 0.0280553
Gen 4150: best_fit = 0.0280045
Gen 4200: best_fit = 0.027976
Gen 4250: best_fit = 0.0279084
Gen 4300: best_fit = 0.02786
Gen 4350: best_fit = 0.0278086
Gen 4400: best_fit = 0.0277362
Gen 4450: best_fit = 0.0276849
Gen 4500: best_fit = 0.0275758
Gen 4550: best_fit = 0.0275365
Gen 4600: best_fit = 0.0274841
Gen 4650: best_fit = 0.0274482
Gen 4700: best_fit = 0.0273629
Gen 4750: best_fit = 0.0273211
Gen 4800: best_fit = 0.0273028
Gen 4850: best_fit = 0.0272816
Gen 4900: best_fit = 0.027238
Gen 4950: best_fit = 0.027189
Gen 5000: best_fit = 0.0271646
Gen 5050: best_fit = 0.0271064
Gen 5100: best_fit = 0.0270888
Gen 5150: best_fit = 0.0270545
Gen 5200: best_fit = 0.0270248
Gen 5250: best_fit = 0.0269919
Gen 5300: best_fit = 0.0269549
Gen 5350: best_fit = 0.0269294
Gen 5400: best_fit = 0.0268928
Gen 5450: best_fit = 0.0268466
Gen 5500: best_fit = 0.0267911
Gen 5550: best_fit = 0.0267441
Gen 5600: best_fit = 0.0267152
Gen 5650: best_fit = 0.0266527
Gen 5700: best_fit = 0.0266175
Gen 5750: best_fit = 0.0265962
Gen 5800: best_fit = 0.0265602
Gen 5850: best_fit = 0.026519
Gen 5900: best_fit = 0.0264949
Gen 5950: best_fit = 0.0264301
Gen 6000: best_fit = 0.02641
Gen 6050: best_fit = 0.0263801
Gen 6100: best_fit = 0.02635
Gen 6150: best_fit = 0.0263347
Gen 6200: best_fit = 0.0263126
Gen 6250: best_fit = 0.0262603
Gen 6300: best_fit = 0.026241
Gen 6350: best_fit = 0.0262106
Gen 6400: best_fit = 0.0261512
Gen 6450: best_fit = 0.0261393
Gen 6500: best_fit = 0.026106
Gen 6550: best_fit = 0.0260871
Gen 6600: best_fit = 0.0260683
Gen 6650: best_fit = 0.0260561
Gen 6700: best_fit = 0.0260377
Gen 6750: best_fit = 0.0260254
Gen 6800: best_fit = 0.025994
Gen 6850: best_fit = 0.0259543
Gen 6900: best_fit = 0.0259069
Gen 6950: best_fit = 0.0258852
Gen 7000: best_fit = 0.0258722
Gen 7050: best_fit = 0.0258426
Gen 7100: best_fit = 0.025819
