gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05401042968569603,0.05558560943811994,0.03062690622508032,0,1,210,210
100,0.05189066002062173,0.05268596216918271,0.003792374696953205,0,0,299,299
150,0.0496937493350906,0.05047168265205756,0.002150648456116149,0,5,342,342
200,0.04811973170135046,0.04852997061188776,0.001635811534439777,0,3,342,342
250,0.04628897173264688,0.04667105697154186,0.001327246677755123,0,1,342,342
300,0.04477000359570205,0.04524929633808916,0.001713388750929812,0,2,342,342
350,0.04367872596071434,0.04391532157538305,0.001100765398876881,0,0,342,342
400,0.0425395685264473,0.04284641653630319,0.001010621739661711,0,1,342,342
450,0.04154764037442698,0.0418153130574995,0.001409182059881893,0,0,342,342
500,0.04086316213309255,0.04103525390602618,0.0007549796288073674,0,1,342,342
550,0.04008310009661588,0.04031786118408461,0.0006382357961806381,0,0,342,342
600,0.03959441840046993,0.03976935949057844,0.001093639253178092,0,1,342,342
650,0.03900984477147135,0.03916511192386469,0.001319568221390248,0,1,342,342
700,0.03852247101499874,0.03865030143598705,0.001417393099655429,0,1,342,342
750,0.03795066703832336,0.03808946785846144,0.001446657397264088,0,0,342,342
800,0.03743874969909822,0.03757473030264954,0.000604834444663639,0,1,342,342
850,0.03709625868813337,0.0372040694725838,0.0006132985439204211,0,5,342,342
900,0.03687951409737928,0.0369332129055852,0.0009076578845159602,0,1,342,342
950,0.03664577630075051,0.03670437992380153,0.0009179410048302991,0,2,342,342
1000,0.03649263350484853,0.03653398584092549,0.0008910893723482758,0,1,342,342
1050,0.03629611941682367,0.03633762719488056,0.001123357092424992,0,0,342,342
1100,0.03608069130345701,0.03611723651511716,0.0006072951218825065,0,6,342,342
1150,0.03579910317327712,0.03586652063275004,0.001034600720216252,0,0,342,342
1200,0.03556142678310908,0.03561331897270446,0.0009975793232298578,0,0,342,342
1250,0.03532026515843957,0.03538840705745439,0.0006425564369158751,0,3,342,342
1300,0.03510228117328584,0.03514808331692936,0.0004387731666164688,0,3,342,342
1350,0.03492733809646026,0.03495841256803164,0.0007384532600282085,0,0,342,342
1400,0.03481823882574231,0.034848340657079,0.0007198088549914424,0,4,342,342
1450,0.0346379216318097,0.03470455556916209,0.001019170283076744,0,1,342,342
1500,0.03450390642233579,0.03455709447407215,0.0003330910043237093,0,0,342,342
1550,0.03429981170910305,0.0343531867584601,0.0003459404329179535,0,1,342,342
1600,0.03413189344982206,0.03418093568859719,0.0008069126150213299,0,0,342,342
1650,0.03387033915013665,0.03392675291962523,0.0006905814196480658,0,3,342,342
1700,0.03375134416680586,0.03378863101352073,0.0009303875914792751,0,0,342,342
1750,0.03364923365265994,0.03368043209328388,0.001313628364319441,0,2,342,342
1800,0.03353419081382573,0.03356457602143729,0.0004965305708335483,0,3,342,342
1850,0.03339656982957512,0.03343299586228544,0.0004732428851252971,0,2,342,342
1900,0.03326989819261711,0.03331626912760944,0.000509925616180514,0,0,342,342
1950,0.03313850709913589,0.03319449414043677,0.0006683733440280166,0,0,342,342
2000,0.03306474979431034,0.03308857856707616,0.000199552456589554,0,0,342,342
2050,0.03294307310455276,0.03297497742434818,0.0004080966563660564,0,0,342,342
2100,0.03288503675295214,0.03289417952156231,0.0002318721812244391,0,5,342,342
2150,0.03283344926991616,0.03284642201773636,0.0005205795206843082,0,4,342,342
2200,0.03276507870932957,0.03277847897296306,0.0001913639847200859,0,3,342,342
2250,0.03270401548715816,0.03272169118563552,0.0002560592815161417,0,2,342,342
2300,0.03258079841656786,0.0326102552651673,0.0002718952872741937,0,1,342,342
2350,0.03252813783946334,0.03254145233288073,0.000487996305065568,0,3,342,342
2400,0.03241101709969763,0.03244886863646017,0.0007815881365612684,0,0,342,342
2450,0.0322457422930164,0.03228368457069489,0.0005072182362294322,0,1,342,342
2500,0.03210514640895443,0.03213340794299236,0.0006539280235136449,0,3,342,342
2550,0.03204700824004941,0.03206382184599768,0.0003927299345900237,0,0,342,342
2600,0.03198233905305922,0.03199186065426262,0.0002371449010689067,0,7,342,342
2650,0.03189038720855727,0.03192764619584706,0.0006675737733201518,0,1,342,342
2700,0.03180300509011362,0.0318270888524439,0.0007413122716551076,0,6,342,342
2750,0.03171474272741535,0.03174026698752434,0.0002651463947113139,0,1,342,342
2800,0.03164037076504382,0.03166794464157618,0.0007765264873867871,0,0,342,342
2850,0.03157685355170838,0.0315834833035913,0.0002968258806065536,0,8,342,342
2900,0.03148288464248088,0.03151420278280554,0.0005422928143827063,0,0,342,342
2950,0.03142390446433081,0.03143455939228362,0.0004094580241255973,0,2,342,342
3000,0.03131192607110023,0.03134251601132326,0.0003382489871028168,0,0,342,342
3050,0.03122803955085026,0.03124422341053472,0.0003610073493798699,0,2,342,342
3100,0.03117241566418342,0.03118392535832615,0.0003515182266034205,0,3,342,342
3150,0.03102689908210474,0.03106281097257074,0.0007447942443283834,0,1,342,342
3200,0.0309099468037751,0.03093900462476561,0.0004021941503894557,0,1,342,342
3250,0.03080728068846738,0.03084276355995648,0.000285187833657385,0,0,342,342
3300,0.03079263177668197,0.03079668783445215,0.0003010264814173822,0,3,342,342
3350,0.03073472291076779,0.03075763812570083,0.0002333350695297305,0,0,342,342
3400,0.03066133043264092,0.0306923721548546,0.0004360658741605233,0,2,342,342
3450,0.03062123407659816,0.03063316476568425,0.0005508129732428344,0,5,342,342
3500,0.03054869711962651,0.03056365640839688,0.0002640760112145436,0,4,342,342
3550,0.0304597276240417,0.03048215629581216,0.0007110392713851173,0,3,342,342
3600,0.03040388330947897,0.03042095860809351,0.0005917656437018303,0,0,342,342
3650,0.03035402912084354,0.0303651695632383,0.000263788085663027,0,1,342,342
3700,0.03029556781675821,0.03030824262036535,0.0003175017414690239,0,9,342,342
3750,0.0302252106554271,0.03025107463188174,0.0004684434350834977,0,4,342,342
3800,0.03017738966196726,0.03018793569901391,0.0002867635411266122,0,0,342,342
3850,0.03007420293315421,0.03011696859968915,0.0005747751362731734,0,7,342,342
3900,0.03003257150339135,0.03004899055146805,0.0004640248839620684,0,0,342,342
3950,0.0299909340388641,0.03000225927414787,0.000221832128855012,0,10,342,342
4000,0.02993625175522496,0.02994579388963678,0.0002534661043774676,0,14,342,342
4050,0.02991241858272527,0.0299179146529548,0.0002429890071311379,0,0,342,342
4100,0.02983828186472127,0.02985478823372699,0.0004484094032961695,0,8,342,342
4150,0.0297806930213699,0.02979745547300528,0.0002896932400871514,0,10,342,342
4200,0.02972602206109242,0.02974293121720495,0.0002527387849843328,0,17,342,342
4250,0.02963831355143642,0.02965283835447365,0.0002917235804625611,0,2,342,342
4300,0.02960925833969788,0.02961752570728557,0.0003374697490300938,0,6,342,342
4350,0.02957417534668284,0.02958582654512132,0.0003070950054802594,0,0,342,342
4400,0.02954340085991201,0.02954986539513324,0.0002555168894888341,0,4,342,342
4450,0.02950485321897525,0.02950940175405283,0.000152885197947748,0,11,342,342
4500,0.02947319262999188,0.02948081769502026,0.0004421591960484809,0,6,342,342
4550,0.02943078794114055,0.02944008476222735,0.0003084662370059678,0,4,342,342
4600,0.02939094891033163,0.02940863958034191,0.0004713161378897116,0,1,342,342
4650,0.02934726279393274,0.02936167487719303,0.0001437631412725512,0,1,342,342
4700,0.02932247937538112,0.02933009866711795,0.000190520318931131,0,0,342,342
4750,0.02929857286061051,0.02930343280618192,0.0003638152053465674,0,18,342,342
4800,0.02925675170427167,0.02926871350768491,0.0006721358156331409,0,0,342,342
4850,0.0292313290768148,0.02923642854602478,0.0001877147754203939,0,0,342,342
