gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05522405229905089,0.05667275209294518,0.03667676647667199,0,2,265,265
100,0.05054880290203666,0.05157172362453747,0.006010943482126837,0,0,449,449
150,0.04851536944502021,0.04877584309800914,0.0008092838610872323,0,0,605,605
200,0.04629579066419973,0.04691332749002877,0.001573516696280741,0,0,705,705
250,0.04457291607139496,0.04500389994374324,0.001297352519356022,0,0,805,805
300,0.04334715274283911,0.0436847986326846,0.001814977448062249,0,0,905,905
350,0.04220389696457166,0.04249166530690512,0.00102356102239576,0,0,1005,1005
400,0.0409511383461699,0.04128296785778666,0.001237412069064163,0,0,1105,1105
450,0.03997592182903704,0.04027534066645043,0.0009724551489591424,0,1,1205,1205
500,0.03928504530113826,0.03945579306945837,0.001105268628465406,0,1,1305,1305
550,0.0385562279689782,0.03868720376381205,0.0007088021637069421,0,0,1405,1405
600,0.03784858076287653,0.03797542914895238,0.001332955058138079,0,1,1505,1505
650,0.03729972337894197,0.03741713881065557,0.000855787231803508,0,0,1605,1605
700,0.0369441506115453,0.03702614434127858,0.001402920181954161,0,1,1705,1705
750,0.03642781940948027,0.03654384727905276,0.001246748851048744,0,0,1805,1805
800,0.03592945152241334,0.03605273672003773,0.001141705877834097,0,0,1905,1905
850,0.03557545053618206,0.03565319448552425,0.0007429245989465962,0,0,2005,2005
900,0.03530404311032054,0.03536079257033866,0.0006251394293603421,0,0,2105,2105
950,0.03500386446580521,0.03507135155832483,0.0006047481495328682,0,0,2205,2205
1000,0.03477459362184926,0.03483718348956955,0.0009092557776493366,0,1,2305,2305
1050,0.03448889811087347,0.03456229697445835,0.001277011462952727,0,0,2405,2405
1100,0.0343035941904422,0.03433835105119148,0.0005353588789462223,0,1,2505,2505
1150,0.03412469888802141,0.03415615067953683,0.001056219951752597,0,3,2602,2602
1200,0.03396977104341951,0.0340063171984718,0.00135323558117388,0,1,2652,2652
1250,0.03378476080325363,0.03383150607416818,0.001515672141016276,0,0,2702,2702
1300,0.03361254135064744,0.03365690023943447,0.0005172569385016904,0,0,2720,2720
1350,0.03341717568909513,0.03345346466137585,0.0009012990558056681,0,0,2720,2720
1400,0.03315814145308083,0.03323599662790071,0.0005186723908434408,0,2,2720,2720
1450,0.03308005869306272,0.03310673676524035,0.0004187228664082904,0,2,2720,2720
1500,0.03295055917673305,0.03298256825916521,0.0008888706988274065,0,2,2720,2720
1550,0.03255781896821188,0.03259653207746355,0.000577783072492737,0,0,2720,2720
1600,0.03247779057986699,0.03249854770588204,0.0005588584602852569,0,0,2720,2720
1650,0.03237659183300829,0.03238969530003264,0.0007035303548522478,0,11,2720,2720
1700,0.03227009543784466,0.03228511624587383,0.0005100565434426748,0,4,2720,2720
1750,0.03208873980054073,0.03214223002710306,0.0005197573974009492,0,0,2720,2720
1800,0.03200177363866082,0.03201581473633483,0.0005223310251088061,0,1,2720,2720
1850,0.03190295594736921,0.03191748837018578,0.0002552288842340754,0,1,2720,2720
1900,0.03180868756934405,0.03183756263447476,0.0004785033900385019,0,0,2720,2720
1950,0.03173802093411755,0.03174603339345459,0.000302392068082901,0,1,2720,2720
2000,0.03157594458310263,0.03162383846930453,0.0007761565039954571,0,2,2720,2720
2050,0.03147437795892626,0.03149524873401846,0.0003735062202814921,0,0,2720,2720
2100,0.03133807991486773,0.03139653901618177,0.0004409665590832445,0,0,2720,2720
