gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05532595131782148,0.05604544517162191,0.02306011821641538,0,1,175,175
100,0.05206405393114297,0.05280079254009152,0.002354660941740145,0,2,243,243
150,0.05038509683883795,0.05078169974325201,0.001475522712960962,0,2,293,293
200,0.04890634309435267,0.04928569676182157,0.001361095054706423,0,1,343,343
250,0.04797839183552065,0.04827237334984848,0.001314823746025296,0,0,393,393
300,0.04676797392622312,0.04718852223163203,0.001126797420700256,0,1,443,443
350,0.04499062299881156,0.04559725905283957,0.0009129119341385403,0,1,473,473
400,0.04398252198764335,0.04426527732798041,0.0009166407060924182,0,2,473,473
450,0.04282367765837413,0.04308443929222681,0.001202762537413556,0,0,473,473
500,0.04221717570627301,0.04239823658964951,0.0008956961838345085,0,0,473,473
550,0.04147636273462316,0.04166071284945121,0.001415133812904656,0,0,473,473
600,0.04078833350950103,0.04094036506670075,0.001253124617644286,0,2,473,473
650,0.04017957266877885,0.04027092566415504,0.001109507175589413,0,0,473,473
700,0.03978398664617865,0.03989098565945817,0.001048351530556767,0,0,473,473
750,0.0393639068652761,0.03944939381108777,0.001198727082793847,0,0,473,473
800,0.03889300712628559,0.0389386747564201,0.0005767227392376332,0,2,473,473
850,0.03849117317435066,0.03856219865814957,0.0007120514103259452,0,2,473,473
900,0.03815638605221149,0.03822975463955774,0.00110705817473183,0,0,473,473
950,0.03786946061612897,0.03795620514281269,0.0007965749596196822,0,1,473,473
1000,0.0374228098544561,0.03749101225464384,0.0004357220477498542,0,2,473,473
1050,0.0371351651658145,0.03722554813663642,0.000973028260382181,0,1,473,473
1100,0.03694748123432523,0.03698588381812355,0.0007740230333817123,0,0,473,473
1150,0.03663528762409256,0.03672445234419486,0.0004427470104633286,0,0,473,473
1200,0.03647032119814463,0.03650635064666635,0.0004839478016701241,0,0,473,473
1250,0.03624579926411672,0.03629665537696749,0.0007998644654261354,0,2,473,473
1300,0.03600347305939118,0.03606621207271414,0.000514612802853944,0,1,473,473
1350,0.03580790886317013,0.03585223637849428,0.001006504272460957,0,0,473,473
1400,0.03558970223016506,0.03566782137382888,0.0007598818753224071,0,0,473,473
1450,0.03534352813922305,0.03542429903612328,0.00083822378281016,0,3,473,473
1500,0.03495802898457963,0.03511725530980832,0.000539705508057245,0,0,473,473
1550,0.0347784370952284,0.03483087482253323,0.0009883873440705278,0,0,473,473
1600,0.03459663756179176,0.03464900619171737,0.0003292487462136542,0,4,473,473
1650,0.03449597898986138,0.03451996554374393,0.0003781023311379705,0,0,473,473
1700,0.03438418711481959,0.03440924709953744,0.000721442221575097,0,1,473,473
1750,0.03418088975395001,0.03423737903665349,0.0004427960424880197,0,2,473,473
1800,0.03399267269096719,0.03406253527612027,0.0002970852728021592,0,1,473,473
1850,0.03383327086134994,0.0338924914893823,0.0005196132367599186,0,5,473,473
1900,0.03363497343214934,0.03369964054139067,0.0009132646881702951,0,0,473,473
1950,0.03351156475218554,0.03355422732644744,0.0003882145846627118,0,5,473,473
2000,0.03335753815469134,0.03339730083727401,0.0006535468914841774,0,1,473,473
2050,0.03314419368899667,0.03320418215496771,0.0002759019204765179,0,1,473,473
2100,0.03304323261698115,0.03307050113926797,0.0004551692426965396,0,3,473,473
2150,0.03291360075096816,0.03295180457268497,0.0005953431510047631,0,0,473,473
2200,0.03283170111349953,0.03285763562197692,0.0005344563141070446,0,0,473,473
2250,0.03272704570607191,0.03275632376157194,0.0001295376986028626,0,3,473,473
2300,0.03252388227515793,0.03259156013389136,0.0005080987360032059,0,3,473,473
2350,0.0323953726726714,0.03243233550923428,0.000509471495962743,0,0,473,473
2400,0.03228468865830995,0.03231492236687566,0.0007670660050644591,0,0,473,473
2450,0.03214017680925908,0.03217430850364094,0.0002976970663068616,0,1,473,473
2500,0.03204336748851704,0.03206427494450338,0.0002805414346938282,0,1,473,473
2550,0.03192849078307679,0.03195931436703339,0.000216387776065699,0,3,473,473
2600,0.03184254665957115,0.03186331665608807,0.0001662132720345466,0,1,473,473
2650,0.03174645531763068,0.03178845624452697,0.0005068840341841124,0,0,473,473
2700,0.03166680263257767,0.03168739029727611,0.0004639157610396929,0,2,473,473
2750,0.03158957401098731,0.03160238306482571,0.0006415281509445742,0,0,473,473
2800,0.03148796056599523,0.03152375233115171,0.0007635380448236789,0,2,473,473
2850,0.03134562544297948,0.03137191838200164,0.0004333074635851827,0,1,473,473
2900,0.03125451275067204,0.03127855401816296,0.0002106182311443561,0,3,473,473
2950,0.03120197183521578,0.03121497825326323,0.0005163844071377118,0,1,473,473
3000,0.03111502211542522,0.03113701648862916,0.0006381428449684486,0,7,473,473
3050,0.0309917442253091,0.03103924494196944,0.0007557651994038678,0,0,473,473
3100,0.03092459197470341,0.0309375018559849,0.0002699483811661706,0,0,473,473
3150,0.03085175145952308,0.03086290875892551,0.0001673089267971758,0,0,473,473
3200,0.0307884216745054,0.03080534446340183,0.0002036218732283496,0,1,473,473
3250,0.03073661599407398,0.030752870274546,0.0003621719962638912,0,0,473,473
3300,0.03065831251065799,0.03068503742472728,0.0004006743479199322,0,0,473,473
3350,0.03062516779560046,0.03063437565767689,0.0001531937343978316,0,0,473,473
3400,0.0305626138044862,0.03057547364671396,0.0001516397934846167,0,2,473,473
3450,0.03045923032252453,0.03048407242247199,0.0003364717935205016,0,1,473,473
3500,0.03039199948268271,0.03041598539202464,0.0001995958323997533,0,3,473,473
3550,0.03032377149569076,0.030340145804013,0.0005133321317310452,0,9,473,473
3600,0.0302238563045999,0.0302488261562542,0.0003128443064534749,0,4,473,473
3650,0.03014584990172773,0.03018649145159984,0.0002069772830324139,0,0,473,473
3700,0.03012477730971671,0.03013573498009206,0.0002277890202834953,0,1,473,473
3750,0.03004420170123682,0.03006654975360494,0.0004664139171805593,0,3,473,473
3800,0.02998652805300913,0.0300049295850657,0.0002117790098334935,0,3,473,473
