Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '7' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run6.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run6.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run6.csv
CCHIHH global stats: results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run6.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
Gen 3000: best_fit = 0.0294665
Gen 3050: best_fit = 0.0293862
Gen 3100: best_fit = 0.0293165
Gen 3150: best_fit = 0.0292453
Gen 3200: best_fit = 0.0292059
Gen 3250: best_fit = 0.029089
Gen 3300: best_fit = 0.0290305
Gen 3350: best_fit = 0.0289404
Gen 3400: best_fit = 0.0288681
Gen 3450: best_fit = 0.0288281
Gen 3500: best_fit = 0.0287684
Gen 3550: best_fit = 0.0287056
Gen 3600: best_fit = 0.0286586
Gen 3650: best_fit = 0.0286067
Gen 3700: best_fit = 0.0285496
Gen 3750: best_fit = 0.02851
Gen 3800: best_fit = 0.0284365
Gen 3850: best_fit = 0.0283888
Gen 3900: best_fit = 0.0283523
Gen 3950: best_fit = 0.0282993
Gen 4000: best_fit = 0.0282712
Gen 4050: best_fit = 0.0282129
Gen 4100: best_fit = 0.0281699
Gen 4150: best_fit = 0.0281301
Gen 4200: best_fit = 0.0280735
Gen 4250: best_fit = 0.0280432
Gen 4300: best_fit = 0.0279769
Gen 4350: best_fit = 0.0279155
Gen 4400: best_fit = 0.0278953
Gen 4450: best_fit = 0.0278623
Gen 4500: best_fit = 0.0277903
Gen 4550: best_fit = 0.0277695
Gen 4600: best_fit = 0.0277399
Gen 4650: best_fit = 0.0276971
Gen 4700: best_fit = 0.0276521
Gen 4750: best_fit = 0.0276014
Gen 4800: best_fit = 0.0275841
Gen 4850: best_fit = 0.0275519
Gen 4900: best_fit = 0.0275225
Gen 4950: best_fit = 0.0274789
Gen 5000: best_fit = 0.0274551
Gen 5050: best_fit = 0.0274106
Gen 5100: best_fit = 0.0273971
Gen 5150: best_fit = 0.0273491
Gen 5200: best_fit = 0.027327
Gen 5250: best_fit = 0.0272989
Gen 5300: best_fit = 0.0272613
Gen 5350: best_fit = 0.0272372
Gen 5400: best_fit = 0.0272039
Gen 5450: best_fit = 0.0271791
Gen 5500: best_fit = 0.0271585
Gen 5550: best_fit = 0.0271372
Gen 5600: best_fit = 0.0270865
Gen 5650: best_fit = 0.0270489
Gen 5700: best_fit = 0.0270165
Gen 5750: best_fit = 0.0269829
Gen 5800: best_fit = 0.0269592
Gen 5850: best_fit = 0.0269182
Gen 5900: best_fit = 0.0269019
Gen 5950: best_fit = 0.0268777
Gen 6000: best_fit = 0.0268513
Gen 6050: best_fit = 0.0268124
Gen 6100: best_fit = 0.0268021
Gen 6150: best_fit = 0.0267881
Gen 6200: best_fit = 0.0267713
Gen 6250: best_fit = 0.0267429
Gen 6300: best_fit = 0.0267336
Gen 6350: best_fit = 0.0267102
Gen 6400: best_fit = 0.0266756
Gen 6450: best_fit = 0.0266635
Gen 6500: best_fit = 0.0266491
Gen 6550: best_fit = 0.0266288
Gen 6600: best_fit = 0.0266083
Gen 6650: best_fit = 0.0265744
Gen 6700: best_fit = 0.0265397
Gen 6750: best_fit = 0.0265119
Gen 6800: best_fit = 0.0264929
Gen 6850: best_fit = 0.0264737
Gen 6900: best_fit = 0.0264647
Gen 6950: best_fit = 0.0264522
Gen 7000: best_fit = 0.0264429
Gen 7050: best_fit = 0.0264372
Gen 7100: best_fit = 0.0264153
Gen 7150: best_fit = 0.0263928
Gen 7200: best_fit = 0.0263787
Gen 7250: best_fit = 0.0263753
Gen 7300: best_fit = 0.0263603
Gen 7350: best_fit = 0.026348
Gen 7400: best_fit = 0.0263324
Gen 7450: best_fit = 0.0263128
Gen 7500: best_fit = 0.0262979
Gen 7550: best_fit = 0.0262771
Gen 7600: best_fit = 0.026257
Gen 7650: best_fit = 0.0262436
Gen 7700: best_fit = 0.0262296
Gen 7750: best_fit = 0.0262144
Gen 7800: best_fit = 0.0261653
Gen 7850: best_fit = 0.0261485
Gen 7900: best_fit = 0.026135
Gen 7950: best_fit = 0.0261207
Gen 8000: best_fit = 0.0261084
Gen 8050: best_fit = 0.0260535
Gen 8100: best_fit = 0.0260406
Gen 8150: best_fit = 0.026017
Gen 8200: best_fit = 0.0260029
Gen 8250: best_fit = 0.0259858
Gen 8300: best_fit = 0.0259778
Gen 8350: best_fit = 0.0259561
Gen 8400: best_fit = 0.0259494
Gen 8450: best_fit = 0.0259361
Gen 8500: best_fit = 0.025921
Gen 8550: best_fit = 0.0259069
Gen 8600: best_fit = 0.0258794
Gen 8650: best_fit = 0.0258581
Gen 8700: best_fit = 0.0258549
Gen 8750: best_fit = 0.025822
Gen 8800: best_fit = 0.0258036
Gen 8850: best_fit = 0.0257725
Gen 8900: best_fit = 0.0257663
Gen 8950: best_fit = 0.0257298
Gen 9000: best_fit = 0.0257169
Gen 9050: best_fit = 0.0257147
Gen 9100: best_fit = 0.0257026
Gen 9150: best_fit = 0.02569
Gen 9200: best_fit = 0.025679
Gen 9250: best_fit = 0.0256362
Gen 9300: best_fit = 0.0256202
Gen 9350: best_fit = 0.0256118
Gen 9400: best_fit = 0.0255981
Gen 9450: best_fit = 0.0255904
Gen 9500: best_fit = 0.0255693
Gen 9550: best_fit = 0.0255599
Gen 9600: best_fit = 0.0255406
Gen 9650: best_fit = 0.0255153
Gen 9700: best_fit = 0.0254912
Gen 9750: best_fit = 0.025486
Gen 9800: best_fit = 0.0254789
Gen 9850: best_fit = 0.0254783
Gen 9900: best_fit = 0.0254679
Gen 9950: best_fit = 0.0254598
Gen 10000: best_fit = 0.0254466

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0254466
CCHIHH gate_blocked_total = 2972
CCHIHH gate_fallback_total = 2972
Time = 299.182 s
