Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '10' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run9.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run9.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run9.csv
CCHIHH global stats: results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run9.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47082.4
[Normalization] f2_ref (energy) = 5811.96
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0709894
Gen 50: best_fit = 0.0548942
Gen 100: best_fit = 0.050149
Gen 150: best_fit = 0.0475147
Gen 200: best_fit = 0.0453281
Gen 250: best_fit = 0.0436263
Gen 300: best_fit = 0.0426264
Gen 350: best_fit = 0.0418768
Gen 400: best_fit = 0.0412969
Gen 450: best_fit = 0.0404403
Gen 500: best_fit = 0.0398246
Gen 550: best_fit = 0.038995
Gen 600: best_fit = 0.0384036
Gen 650: best_fit = 0.0379565
Gen 700: best_fit = 0.0375736
Gen 750: best_fit = 0.0371979
Gen 800: best_fit = 0.0368288
Gen 850: best_fit = 0.0365357
Gen 900: best_fit = 0.0361967
Gen 950: best_fit = 0.0359891
Gen 1000: best_fit = 0.0356127
Gen 1050: best_fit = 0.0353327
Gen 1100: best_fit = 0.035054
Gen 1150: best_fit = 0.0347311
Gen 1200: best_fit = 0.034512
Gen 1250: best_fit = 0.0342389
Gen 1300: best_fit = 0.0339646
Gen 1350: best_fit = 0.0338032
Gen 1400: best_fit = 0.0336363
Gen 1450: best_fit = 0.0334151
Gen 1500: best_fit = 0.0332811
Gen 1550: best_fit = 0.033153
Gen 1600: best_fit = 0.0330707
Gen 1650: best_fit = 0.0329554
Gen 1700: best_fit = 0.0327915
Gen 1750: best_fit = 0.0326673
Gen 1800: best_fit = 0.0324815
Gen 1850: best_fit = 0.0323157
Gen 1900: best_fit = 0.0322358
Gen 1950: best_fit = 0.0321066
Gen 2000: best_fit = 0.0319431
Gen 2050: best_fit = 0.0316828
Gen 2100: best_fit = 0.0315444
Gen 2150: best_fit = 0.0314499
Gen 2200: best_fit = 0.0313525
Gen 2250: best_fit = 0.0311925
Gen 2300: best_fit = 0.0310894
Gen 2350: best_fit = 0.0309544
Gen 2400: best_fit = 0.0308511
Gen 2450: best_fit = 0.0307432
Gen 2500: best_fit = 0.0306238
Gen 2550: best_fit = 0.030517
Gen 2600: best_fit = 0.0303584
Gen 2650: best_fit = 0.0302948
Gen 2700: best_fit = 0.0300453
Gen 2750: best_fit = 0.0299896
Gen 2800: best_fit = 0.0299033
Gen 2850: best_fit = 0.0298458
Gen 2900: best_fit = 0.0297751
Gen 2950: best_fit = 0.0297015
Gen 3000: best_fit = 0.0296535
Gen 3050: best_fit = 0.0295606
Gen 3100: best_fit = 0.0294969
Gen 3150: best_fit = 0.0294347
Gen 3200: best_fit = 0.0293517
Gen 3250: best_fit = 0.0292919
Gen 3300: best_fit = 0.0292344
Gen 3350: best_fit = 0.0291811
Gen 3400: best_fit = 0.029133
Gen 3450: best_fit = 0.0290481
Gen 3500: best_fit = 0.0289737
Gen 3550: best_fit = 0.0289229
Gen 3600: best_fit = 0.0288458
Gen 3650: best_fit = 0.02878
Gen 3700: best_fit = 0.0287074
Gen 3750: best_fit = 0.0286719
Gen 3800: best_fit = 0.0286324
Gen 3850: best_fit = 0.0285745
Gen 3900: best_fit = 0.028502
Gen 3950: best_fit = 0.0284618
Gen 4000: best_fit = 0.0284177
Gen 4050: best_fit = 0.0283506
Gen 4100: best_fit = 0.028325
Gen 4150: best_fit = 0.0282949
Gen 4200: best_fit = 0.0282598
Gen 4250: best_fit = 0.0282207
Gen 4300: best_fit = 0.0281812
Gen 4350: best_fit = 0.0281525
Gen 4400: best_fit = 0.02813
