gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05300421396825926,0.05470328431221925,0.03214138985638548,0,5,229,229
100,0.04895987100975227,0.05000264554769429,0.003151832986668871,0,0,341,341
150,0.04609011281821964,0.04705086096313246,0.001312261993162093,0,0,441,441
200,0.04483608553441252,0.04519107374590641,0.001270428381936327,0,0,541,541
250,0.04329051005053976,0.0436127994970608,0.001718782576684457,0,0,641,641
300,0.04170982269966301,0.04203365673710684,0.001080406933315246,0,0,741,741
350,0.04091127501602096,0.04107638261728055,0.001025886104576907,0,1,841,841
400,0.04017109674129946,0.04036833221141669,0.001000852585374631,0,0,941,941
450,0.0395032960008957,0.03965826739321306,0.0009844379293520332,0,3,1041,1041
500,0.03887660214743288,0.03898118030145452,0.0009118681488118585,0,2,1141,1141
550,0.03842996081815017,0.03851894783540316,0.001151689668092665,0,2,1241,1241
600,0.03791069019787614,0.0380274737251833,0.001493741277848713,0,0,1341,1341
650,0.03729397633047716,0.03744655706238429,0.001194906193840883,0,0,1441,1441
700,0.03665581040740241,0.03679867796159395,0.0007653200550394214,0,1,1541,1541
750,0.03628884672297805,0.03638192341796198,0.0009036978033166264,0,2,1641,1641
800,0.0358573204882293,0.03592307203358395,0.0005990538787693376,0,0,1741,1741
850,0.0355931037645144,0.03566381877874633,0.001343759840022946,0,1,1835,1835
900,0.03531455484508357,0.03538687411711528,0.0007349357155061139,0,0,1885,1885
950,0.03506017508983812,0.03510957993782901,0.000678328038715831,0,0,1935,1935
1000,0.03475191587424148,0.03481551509060645,0.0008472983646497558,0,0,1985,1985
1050,0.03451873344347336,0.03456764893368989,0.0007527842769881783,0,0,2035,2035
1100,0.03434953194749353,0.03438292849087812,0.0004075792846302828,0,0,2085,2085
1150,0.03412084013901732,0.03418999105847394,0.0008711946604934583,0,0,2135,2135
1200,0.03393001891424366,0.03397839263472528,0.000751924598510683,0,0,2185,2185
1250,0.03366200632158451,0.03374682361680464,0.0007766850133824563,0,0,2235,2235
1300,0.03350345152984874,0.03354100772044943,0.0004269426831375591,0,2,2285,2285
1350,0.03334248099674273,0.03339593669331914,0.0006059145929412736,0,0,2335,2335
1400,0.03317973005743922,0.03320774579151319,0.001247901631262247,0,1,2385,2385
1450,0.03300652460456617,0.03302237450394287,0.0003961835309540642,0,2,2435,2435
1500,0.03259387208337702,0.03275916625431097,0.000870332225084272,0,0,2485,2485
1550,0.03247150223445189,0.03249726704978489,0.0007436587198921093,0,0,2535,2535
1600,0.03229422308309112,0.03234728940900994,0.0009970681094569895,0,0,2585,2585
1650,0.03219421628072957,0.03221275308722359,0.0005366380704699519,0,0,2635,2635
1700,0.03204103714775904,0.03208040467471537,0.000946190625785141,0,0,2685,2685
1750,0.03191669685445732,0.03193416878183897,0.0006221812458707495,0,3,2735,2735
1800,0.03179183021364912,0.03181631813810373,0.0005888992810991671,0,0,2785,2785
1850,0.0315955905005976,0.03165838500178946,0.000917740611139614,0,2,2835,2835
1900,0.03150568230788894,0.03153749397702298,0.0005276262419146747,0,1,2885,2885
1950,0.03142279728710394,0.03144035871814394,0.0007682192677606802,0,3,2935,2935
2000,0.03132940453094819,0.03135214657301066,0.0003940228941123108,0,0,2972,2972
2050,0.03117674912688232,0.03120342526288003,0.0006746708875331563,0,1,2972,2972
2100,0.0311292636562939,0.03113718237314983,0.0005363241584809548,0,1,2972,2972
2150,0.03105038254868989,0.0310635139684574,0.0002753497404336407,0,3,2972,2972
2200,0.03089979048057998,0.03095788646003893,0.000588263840166781,0,1,2972,2972
2250,0.03078592646394292,0.03080966571728732,0.0005864516902380825,0,2,2972,2972
2300,0.03063200532255896,0.0306691588947506,0.0003975176838776323,0,0,2972,2972
2350,0.03058004491067958,0.03059201375370318,0.0004045653014969917,0,2,2972,2972
2400,0.03047619000815223,0.03050317743083318,0.0003424641992923531,0,1,2972,2972
2450,0.03037776483273492,0.03041836391287574,0.0008400218158916589,0,1,2972,2972
2500,0.0303105811481632,0.0303310724927756,0.0001802122629849292,0,6,2972,2972
2550,0.03020240096501925,0.03023004432654447,0.0005204072662176749,0,1,2972,2972
2600,0.0301288812125734,0.03014460118733225,0.0008377882737850615,0,3,2972,2972
2650,0.03002887323087015,0.03004863615822221,0.0006667242335799101,0,0,2972,2972
2700,0.02994361782498648,0.02996664581485068,0.0005187302327098175,0,0,2972,2972
2750,0.02988425444477151,0.02989340521535618,0.000588417436627039,0,0,2972,2972
2800,0.02982878442249025,0.02983458468491641,0.0004172273288416803,0,3,2972,2972
2850,0.02970791361043264,0.02972997626910852,0.0003014408153823355,0,0,2972,2972
2900,0.02964059303932672,0.02966499282392589,0.0005631083086004114,0,1,2972,2972
2950,0.0295408846499269,0.02955117537878401,0.0003201373214226253,0,11,2972,2972
3000,0.0294665049117746,0.0294842756966398,0.0008603884064244716,0,3,2972,2972
3050,0.02938615471218271,0.02941398676807421,0.0004486788320586905,0,0,2972,2972
3100,0.02931645578629138,0.02934829449099133,0.0003935885576661222,0,1,2972,2972
3150,0.02924526287854218,0.02926916935235494,0.0004505624851289113,0,2,2972,2972
3200,0.02920588921443631,0.02921942943985353,0.0003821042947707041,0,7,2972,2972
3250,0.02908897383886502,0.0291274306869336,0.0003901670451445633,0,1,2972,2972
3300,0.02903045546372462,0.02903920692175893,0.000212071693362726,0,0,2972,2972
3350,0.02894044054506318,0.02896438309044631,0.000196874152861278,0,0,2972,2972
3400,0.02886807518078251,0.0288907618813065,0.0004250208199030787,0,0,2972,2972
3450,0.02882810750596876,0.02884014132722099,0.0004799127287016316,0,1,2972,2972
3500,0.02876837851269463,0.02877874158168468,0.0003844927104505518,0,0,2972,2972
3550,0.02870555803073611,0.02871350101699905,0.0001722701763270715,0,4,2972,2972
3600,0.02865858651414452,0.02866743830685801,0.0003266587829156766,0,2,2972,2972
3650,0.02860668709301248,0.02861866031771931,0.0001035747339130256,0,4,2972,2972
3700,0.02854957912779362,0.02856579525763528,0.0002616492419835923,0,0,2972,2972
3750,0.02851001666604618,0.02851627564846744,0.0002627365345839212,0,3,2972,2972
3800,0.02843646825794989,0.02845027778349341,0.0005019110142447679,0,4,2972,2972
3850,0.02838881030851546,0.02840118578235422,0.0007609050505511658,0,6,2972,2972
3900,0.02835234889060809,0.02836295770890807,0.00045095317636436,0,3,2972,2972
3950,0.02829931044030585,0.02831661156755587,0.0002802073456506955,0,0,2972,2972
4000,0.0282711860916643,0.02827605048690585,0.0005663982654709434,0,22,2972,2972
4050,0.02821289593373252,0.02822670848918132,0.0002646015551518566,0,0,2972,2972
4100,0.02816992911363314,0.02818127062955595,0.0004370397118998082,0,2,2972,2972
4150,0.02813005239659647,0.02814077101078188,0.0003006736226030625,0,3,2972,2972
4200,0.0280734672368322,0.0280880903021253,0.0004354801711784036,0,8,2972,2972
4250,0.02804319656724918,0.02805663245335577,0.0004389598903387411,0,2,2972,2972
4300,0.02797685113707494,0.02800811660459126,0.0003538415626639304,0,0,2972,2972
4350,0.02791553855316866,0.02793212976308014,0.0002569935061552197,0,4,2972,2972
4400,0.02789533791929558,0.02790227235159655,0.0002631849523733361,0,4,2972,2972
4450,0.02786225559270894,0.02786664110468737,0.000193482202980656,0,11,2972,2972
4500,0.02779028244457327,0.02782408278389932,0.0005187575930042574,0,0,2972,2972
4550,0.02776953011367276,0.02777330242752857,0.0003810381130374063,0,0,2972,2972
4600,0.02773990477167199,0.02774760838665659,0.0003884131907624673,0,5,2972,2972
