gen,CCHIHH_Full mean,CCHIHH_Full var,CGA mean,CGA var,IMOMA mean,IMOMA var,DSAC_DE mean,DSAC_DE var
50,0.0535331,1.3658665899999994e-06,0.057765330000000004,1.4625049060999994e-06,0.05838348,4.7129116795999966e-06,0.06088676,1.8728207323999983e-06
100,0.04971215,6.980886104999967e-07,0.05587773,1.7994070201000002e-06,0.05627107,2.814091204099997e-06,0.060219690000000006,2.8484652769e-06
150,0.04658173,1.4078697280999992e-06,0.05442146999999999,9.702142400999982e-07,0.055626260000000004,1.7870304923999987e-06,0.0601773,2.8767855800000037e-06
200,0.044570929999999995,6.947248761000009e-07,0.05408247000000001,9.469954441000009e-07,0.05392025,2.950742256500003e-06,0.06007712,3.317922051599999e-06
250,0.04337743,3.6083874809999865e-07,0.053353929999999994,6.840996701000016e-07,0.05372456,2.5419278683999987e-06,0.05981582,2.8063014075999994e-06
300,0.04261517,2.1946217410000027e-07,0.05264916000000001,1.5891955024e-06,0.05320887,3.116754392099999e-06,0.059536120000000005,3.883628981599995e-06
350,0.04204756,1.9524354439999983e-07,0.05215309,1.7202918168999967e-06,0.052978210000000005,2.982122628900003e-06,0.059523990000000006,3.8856762569e-06
400,0.04158556,1.4278533040000022e-07,0.05181469,1.6826867968999996e-06,0.0527094,3.4218944680000013e-06,0.0594619,3.945184447999997e-06
450,0.04123681,1.3956125290000038e-07,0.05157772000000001,1.7892044856000003e-06,0.05255542,3.103077331600001e-06,0.05942031,3.989722390899996e-06
500,0.04089039,1.6114259490000068e-07,0.05137649,1.6282699368999995e-06,0.052242239999999995,2.0893857684000006e-06,0.059352470000000004,4.024644636099995e-06
550,0.04059374,1.562260903999998e-07,0.05114552,1.387683703599998e-06,0.051869120000000005,2.389744207600001e-06,0.05895408,3.1358534275999997e-06
600,0.040347640000000004,1.0888815640000024e-07,0.05092243,1.6328007840999992e-06,0.051854529999999996,2.3225515320999994e-06,0.058845060000000005,3.2481850164000007e-06
650,0.04018455,1.0714702850000018e-07,0.05073529,1.6935444969000005e-06,0.051785979999999995,2.438522559600001e-06,0.05879848,3.2845431196000016e-06
700,0.03999183,1.2489116809999942e-07,0.050569739999999995,1.8653804903999964e-06,0.051695210000000005,2.4564507029000007e-06,0.05876964999999999,3.371889444499999e-06
750,0.03982039,1.0705297289999955e-07,0.05033482,1.984139395600002e-06,0.051553930000000005,2.4619836761000003e-06,0.058704889999999996,3.300637232900001e-06
800,0.03967817,9.083983810000049e-08,0.05019172000000001,1.993001429599998e-06,0.0514814,2.1420234200000007e-06,0.05830747000000001,3.515337252099999e-06
850,0.03956611,9.146553289999988e-08,0.05006385,1.998590004500001e-06,0.05145818,2.1217561156000008e-06,0.05827723,3.4240179720999966e-06
900,0.03944768,9.273933360000009e-08,0.04995213,2.0346996900999966e-06,0.05129721,2.407754344899999e-06,0.05826651000000001,3.4112408589000037e-06
950,0.03936157,9.156344210000025e-08,0.04980187,2.183901676100002e-06,0.05127998,2.424056967599997e-06,0.058060789999999994,3.087945878899997e-06
1000,0.039232840000000005,9.107300040000028e-08,0.04968873,2.250243126100003e-06,0.051172340000000004,2.301271734399999e-06,0.05803371,3.054019918900001e-06
1050,0.039152730000000004,9.373041610000027e-08,0.049499680000000004,2.410907745600001e-06,0.05111118,2.1113593595999965e-06,0.058010229999999996,3.0483108420999993e-06
1100,0.03908415,9.275829250000043e-08,0.04936269,2.526538122899999e-06,0.05105701,2.248995758899998e-06,0.05789514,2.7462868344000017e-06
