gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0325,0.625,0.3175,0.025,0.215,0.7375,0.035,0.0125,0.1375,0.8325,0.025,0.005,0.0825,0.254167,0.2775,0.105833,0.245833,0.0116667,0.00833333,0.0141667
100,0.005,0.54,0.4525,0.0025,0.5775,0.4075,0.0125,0.0025,0.44,0.5325,0.015,0.0125,0.194167,0.326667,0.1775,0.150833,0.135833,0.00416667,0.005,0.00583333
150,0.01,0.5825,0.4025,0.005,0.6375,0.3275,0.03,0.005,0.625,0.2825,0.09,0.0025,0.215833,0.4025,0.0941667,0.134167,0.109167,0.01,0.03,0.00416667
200,0.01,0.3425,0.6325,0.015,0.8025,0.1575,0.035,0.005,0.7675,0.1125,0.115,0.005,0.270833,0.37,0.0375,0.210833,0.0525,0.0116667,0.0383333,0.00833333
250,0.0025,0.4225,0.44,0.135,0.4225,0.405,0.17,0.0025,0.57,0.1775,0.2525,0,0.141667,0.330833,0.0591667,0.146667,0.135,0.0566667,0.0841667,0.0458333
300,0.005,0.595,0.3225,0.0775,0.24,0.5025,0.2575,0,0.4575,0.1925,0.35,0,0.0816667,0.350833,0.0641667,0.1075,0.1675,0.0858333,0.116667,0.0258333
350,0.0025,0.5525,0.325,0.12,0.0675,0.675,0.25,0.0075,0.3175,0.2125,0.47,0,0.0233333,0.29,0.0708333,0.108333,0.225,0.0833333,0.156667,0.0425
400,0.0075,0.545,0.2525,0.195,0.0075,0.8225,0.1675,0.0025,0.2225,0.2,0.5775,0,0.005,0.255833,0.0666667,0.0841667,0.274167,0.0558333,0.1925,0.0658333
450,0.005,0.7325,0.1425,0.12,0.0025,0.8075,0.19,0,0.22,0.2175,0.5625,0,0.0025,0.3175,0.0725,0.0475,0.269167,0.0633333,0.1875,0.04
500,0.0125,0.57,0.285,0.1325,0.0025,0.865,0.1325,0,0.2025,0.2025,0.595,0,0.005,0.2575,0.0675,0.095,0.288333,0.0441667,0.198333,0.0441667
550,0,0.5,0.2375,0.2625,0.01,0.6775,0.3075,0.005,0.285,0.18,0.5125,0.0225,0.00333333,0.261667,0.06,0.0791667,0.225833,0.1025,0.170833,0.0966667
600,0.005,0.48,0.21,0.305,0.0075,0.86,0.1275,0.005,0.2725,0.215,0.4975,0.015,0.00416667,0.250833,0.0716667,0.07,0.286667,0.0425,0.165833,0.108333
650,0.0025,0.5,0.17,0.3275,0.005,0.865,0.1275,0.0025,0.18,0.205,0.5975,0.0175,0.0025,0.226667,0.0683333,0.0566667,0.288333,0.0425,0.199167,0.115833
700,0.0075,0.49,0.225,0.2775,0.0125,0.86,0.125,0.0025,0.175,0.205,0.585,0.035,0.00666667,0.221667,0.0683333,0.075,0.286667,0.0416667,0.195,0.105
750,0.005,0.4625,0.16,0.3725,0.005,0.94,0.0525,0.0025,0.315,0.1725,0.4825,0.03,0.00333333,0.259167,0.0575,0.0533333,0.313333,0.0175,0.160833,0.135
800,0.005,0.485,0.1425,0.3675,0,0.925,0.0725,0.0025,0.33,0.205,0.4175,0.0475,0.00166667,0.271667,0.0683333,0.0475,0.308333,0.0241667,0.139167,0.139167
850,0.0075,0.535,0.13,0.3275,0,0.8675,0.13,0.0025,0.1775,0.2825,0.52,0.02,0.0025,0.2375,0.0941667,0.0433333,0.289167,0.0433333,0.173333,0.116667
900,0.005,0.5175,0.1725,0.305,0.005,0.8225,0.17,0.0025,0.1075,0.275,0.5975,0.02,0.00333333,0.208333,0.0916667,0.0575,0.274167,0.0566667,0.199167,0.109167
950,0.0025,0.4175,0.2075,0.3725,0.0025,0.84,0.1575,0,0.055,0.27,0.665,0.01,0.00166667,0.1575,0.09,0.0691667,0.28,0.0525,0.221667,0.1275
1000,0.005,0.495,0.13,0.37,0.0075,0.8575,0.13,0.005,0.1625,0.28,0.53,0.0275,0.00416667,0.219167,0.0933333,0.0433333,0.285833,0.0433333,0.176667,0.134167
1050,0.005,0.495,0.1275,0.3725,0.01,0.7825,0.2,0.0075,0.1525,0.265,0.525,0.0575,0.005,0.215833,0.0883333,0.0425,0.260833,0.0666667,0.175,0.145833
1100,0.005,0.4825,0.1375,0.375,0.0075,0.8275,0.1575,0.0075,0.14,0.2675,0.5225,0.07,0.00416667,0.2075,0.0891667,0.0458333,0.275833,0.0525,0.174167,0.150833
1150,0.0075,0.4725,0.145,0.375,0.005,0.7475,0.245,0.0025,0.14,0.33,0.5,0.03,0.00416667,0.204167,0.11,0.0483333,0.249167,0.0816667,0.166667,0.135833
1200,0,0.45,0.1875,0.3625,0.0075,0.5725,0.4125,0.0075,0.0975,0.3075,0.5725,0.0225,0.0025,0.1825,0.1025,0.0625,0.190833,0.1375,0.190833,0.130833
1250,0.005,0.4975,0.1275,0.37,0.01,0.495,0.4925,0.0025,0.04,0.3125,0.6325,0.015,0.005,0.179167,0.104167,0.0425,0.165,0.164167,0.210833,0.129167
1300,0.0075,0.4475,0.17,0.375,0,0.5,0.495,0.005,0.0075,0.305,0.62,0.0675,0.0025,0.151667,0.101667,0.0566667,0.166667,0.165,0.206667,0.149167
1350,0.0025,0.5225,0.1525,0.3225,0.0025,0.4975,0.4975,0.0025,0.0125,0.345,0.59,0.0525,0.00166667,0.178333,0.115,0.0508333,0.165833,0.165833,0.196667,0.125833
1400,0.0075,0.565,0.135,0.2925,0.0025,0.5025,0.4925,0.0025,0.0175,0.365,0.58,0.0375,0.00333333,0.194167,0.121667,0.045,0.1675,0.164167,0.193333,0.110833
1450,0.005,0.495,0.175,0.325,0.0075,0.4925,0.5,0,0.01,0.3675,0.5925,0.03,0.00416667,0.168333,0.1225,0.0583333,0.164167,0.166667,0.1975,0.118333
1500,0.0075,0.495,0.13,0.3675,0.0075,0.4775,0.5125,0.0025,0.005,0.3475,0.645,0.0025,0.005,0.166667,0.115833,0.0433333,0.159167,0.170833,0.215,0.124167
1550,0.0025,0.49,0.135,0.3725,0.005,0.4325,0.5575,0.005,0.0025,0.39,0.5975,0.01,0.0025,0.164167,0.13,0.045,0.144167,0.185833,0.199167,0.129167
1600,0.0125,0.4575,0.1675,0.3625,0.005,0.485,0.5025,0.0075,0.005,0.3325,0.59,0.0725,0.00583333,0.154167,0.110833,0.0558333,0.161667,0.1675,0.196667,0.1475
1650,0.0025,0.4675,0.1675,0.3625,0.0075,0.5225,0.465,0.005,0.01,0.2975,0.67,0.0225,0.00333333,0.159167,0.0991667,0.0558333,0.174167,0.155,0.223333,0.13
1700,0.015,0.475,0.145,0.365,0.0075,0.43,0.5575,0.005,0.0075,0.3225,0.6375,0.0325,0.0075,0.160833,0.1075,0.0483333,0.143333,0.185833,0.2125,0.134167
1750,0.0175,0.5,0.15,0.3325,0.0075,0.56,0.43,0.0025,0.01,0.38,0.5775,0.0325,0.00833333,0.17,0.126667,0.05,0.186667,0.143333,0.1925,0.1225
1800,0.005,0.49,0.1275,0.3775,0.005,0.6,0.39,0.005,0.01,0.38,0.6025,0.0075,0.00333333,0.166667,0.126667,0.0425,0.2,0.13,0.200833,0.13
1850,0.015,0.45,0.1675,0.3675,0.0025,0.605,0.3875,0.005,0.005,0.3475,0.645,0.0025,0.00583333,0.151667,0.115833,0.0558333,0.201667,0.129167,0.215,0.125
1900,0.0125,0.4375,0.195,0.355,0.0075,0.595,0.3925,0.005,0.0075,0.3775,0.59,0.025,0.00666667,0.148333,0.125833,0.065,0.198333,0.130833,0.196667,0.128333
1950,0.005,0.515,0.1325,0.3475,0.01,0.535,0.455,0,0.0075,0.445,0.545,0.0025,0.005,0.174167,0.148333,0.0441667,0.178333,0.151667,0.181667,0.116667
2000,0.0025,0.4975,0.1275,0.3725,0.0075,0.49,0.49,0.0125,0.005,0.395,0.5025,0.0975,0.00333333,0.1675,0.131667,0.0425,0.163333,0.163333,0.1675,0.160833
2050,0.0025,0.5475,0.125,0.325,0.0025,0.4625,0.525,0.01,0.005,0.3375,0.545,0.1125,0.00166667,0.184167,0.1125,0.0416667,0.154167,0.175,0.181667,0.149167
2100,0.0025,0.5425,0.1575,0.2975,0.0075,0.545,0.4475,0,0.0025,0.36,0.5675,0.07,0.00333333,0.181667,0.12,0.0525,0.181667,0.149167,0.189167,0.1225
2150,0,0.4925,0.1325,0.375,0.01,0.53,0.455,0.005,0.0025,0.385,0.59,0.0225,0.00333333,0.165,0.128333,0.0441667,0.176667,0.151667,0.196667,0.134167
2200,0.0025,0.49,0.1325,0.375,0.0075,0.5475,0.44,0.005,0.005,0.36,0.5475,0.0875,0.00333333,0.165,0.12,0.0441667,0.1825,0.146667,0.1825,0.155833
2250,0.005,0.37,0.2525,0.3725,0,0.545,0.45,0.005,0.0025,0.275,0.6475,0.075,0.00166667,0.124167,0.0916667,0.0841667,0.181667,0.15,0.215833,0.150833
2300,0.005,0.415,0.2125,0.3675,0.005,0.51,0.485,0,0.0025,0.36,0.61,0.0275,0.00333333,0.139167,0.12,0.0708333,0.17,0.161667,0.203333,0.131667
2350,0.0025,0.485,0.1375,0.375,0.015,0.435,0.5425,0.0075,0.0025,0.4125,0.5375,0.0475,0.00583333,0.1625,0.1375,0.0458333,0.145,0.180833,0.179167,0.143333
2400,0.0025,0.455,0.1725,0.37,0.0075,0.495,0.49,0.0075,0.0025,0.3575,0.615,0.025,0.00333333,0.1525,0.119167,0.0575,0.165,0.163333,0.205,0.134167
2450,0.0025,0.5025,0.1275,0.3675,0.0025,0.4475,0.55,0,0.0025,0.42,0.5625,0.015,0.00166667,0.168333,0.14,0.0425,0.149167,0.183333,0.1875,0.1275
2500,0.0075,0.59,0.13,0.2725,0,0.4175,0.575,0.0075,0.01,0.3925,0.5425,0.055,0.0025,0.2,0.130833,0.0433333,0.139167,0.191667,0.180833,0.111667
2550,0.005,0.495,0.1375,0.3625,0.0025,0.4125,0.585,0,0.0075,0.3725,0.51,0.11,0.0025,0.1675,0.124167,0.0458333,0.1375,0.195,0.17,0.1575
2600,0.0125,0.535,0.135,0.3175,0.01,0.5175,0.465,0.0075,0.0075,0.3575,0.5525,0.0825,0.0075,0.180833,0.119167,0.045,0.1725,0.155,0.184167,0.135833
2650,0.005,0.5425,0.1575,0.295,0,0.54,0.46,0,0.005,0.255,0.6725,0.0675,0.00166667,0.1825,0.085,0.0525,0.18,0.153333,0.224167,0.120833
2700,0.0075,0.5775,0.17,0.245,0.0025,0.535,0.4625,0,0.0125,0.265,0.68,0.0425,0.00333333,0.196667,0.0883333,0.0566667,0.178333,0.154167,0.226667,0.0958333
2750,0.0025,0.585,0.1575,0.255,0.0025,0.62,0.3775,0,0.0025,0.24,0.7475,0.01,0.00166667,0.195833,0.08,0.0525,0.206667,0.125833,0.249167,0.0883333
2800,0.0175,0.5325,0.1775,0.2725,0.0075,0.5575,0.4325,0.0025,0.005,0.2975,0.6825,0.015,0.00833333,0.179167,0.0991667,0.0591667,0.185833,0.144167,0.2275,0.0966667
2850,0.005,0.6075,0.1375,0.25,0.0125,0.4925,0.4875,0.0075,0.005,0.3725,0.6,0.0225,0.00583333,0.204167,0.124167,0.0458333,0.164167,0.1625,0.2,0.0933333
2900,0.0025,0.5925,0.155,0.25,0.01,0.5975,0.39,0.0025,0.0075,0.26,0.71,0.0225,0.00416667,0.2,0.0866667,0.0516667,0.199167,0.13,0.236667,0.0916667
2950,0.0075,0.595,0.145,0.2525,0.0075,0.62,0.365,0.0075,0.0025,0.3975,0.5725,0.0275,0.005,0.199167,0.1325,0.0483333,0.206667,0.121667,0.190833,0.0958333
3000,0.0075,0.6025,0.1425,0.2475,0.0075,0.615,0.37,0.0075,0.0025,0.3325,0.66,0.005,0.005,0.201667,0.110833,0.0475,0.205,0.123333,0.22,0.0866667
3050,0.005,0.6125,0.1325,0.25,0.005,0.64,0.35,0.005,0,0.3625,0.6025,0.035,0.00333333,0.204167,0.120833,0.0441667,0.213333,0.116667,0.200833,0.0966667
3100,0.0075,0.6125,0.1275,0.2525,0.01,0.5425,0.445,0.0025,0.01,0.29,0.665,0.035,0.00583333,0.2075,0.0966667,0.0425,0.180833,0.148333,0.221667,0.0966667
3150,0.005,0.6225,0.13,0.2425,0.0025,0.515,0.4725,0.01,0.005,0.3875,0.54,0.0675,0.0025,0.209167,0.129167,0.0433333,0.171667,0.1575,0.18,0.106667
3200,0.0025,0.615,0.1325,0.25,0.005,0.5875,0.4,0.0075,0.01,0.3075,0.62,0.0625,0.0025,0.208333,0.1025,0.0441667,0.195833,0.133333,0.206667,0.106667
3250,0.015,0.6175,0.125,0.2425,0.0075,0.655,0.3325,0.005,0.0075,0.3325,0.6175,0.0425,0.0075,0.208333,0.110833,0.0416667,0.218333,0.110833,0.205833,0.0966667
3300,0.005,0.62,0.1325,0.2425,0.005,0.56,0.4325,0.0025,0.0025,0.39,0.5625,0.045,0.00333333,0.2075,0.13,0.0441667,0.186667,0.144167,0.1875,0.0966667
3350,0,0.62,0.1225,0.2575,0.005,0.51,0.48,0.005,0.0025,0.3175,0.67,0.01,0.00166667,0.2075,0.105833,0.0408333,0.17,0.16,0.223333,0.0908333
3400,0.005,0.6175,0.1275,0.25,0.01,0.4975,0.4925,0,0.005,0.3675,0.595,0.0325,0.005,0.2075,0.1225,0.0425,0.165833,0.164167,0.198333,0.0941667
3450,0.005,0.6525,0.13,0.2125,0.0125,0.4325,0.545,0.01,0.0125,0.34,0.6025,0.045,0.00583333,0.221667,0.113333,0.0433333,0.144167,0.181667,0.200833,0.0891667
3500,0.0025,0.5725,0.1725,0.2525,0.0075,0.4575,0.5325,0.0025,0.005,0.29,0.6725,0.0325,0.00333333,0.1925,0.0966667,0.0575,0.1525,0.1775,0.224167,0.0958333
3550,0.005,0.6225,0.125,0.2475,0.005,0.4625,0.5275,0.005,0.005,0.4075,0.5425,0.045,0.00333333,0.209167,0.135833,0.0416667,0.154167,0.175833,0.180833,0.0991667
3600,0.0075,0.61,0.1325,0.25,0.005,0.525,0.465,0.005,0.0025,0.405,0.5425,0.05,0.00416667,0.204167,0.135,0.0441667,0.175,0.155,0.180833,0.101667
3650,0.0075,0.615,0.13,0.2475,0.0025,0.4775,0.5175,0.0025,0.0025,0.3775,0.5825,0.0375,0.00333333,0.205833,0.125833,0.0433333,0.159167,0.1725,0.194167,0.0958333
