gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.025,0.875,0.095,0.005,0.1525,0.8025,0.03,0.015,0.15,0.8025,0.0375,0.01,0.0591667,0.341667,0.2675,0.0316667,0.2675,0.01,0.0125,0.01
100,0.005,0.88,0.115,0,0.5225,0.46,0.015,0.0025,0.53,0.4475,0.015,0.0075,0.175833,0.47,0.149167,0.0383333,0.153333,0.005,0.005,0.00333333
150,0,0.81,0.17,0.02,0.735,0.2175,0.0375,0.01,0.825,0.1075,0.055,0.0125,0.245,0.545,0.0358333,0.0566667,0.0725,0.0125,0.0183333,0.0141667
200,0.01,0.7275,0.2625,0,0.7175,0.19,0.0825,0.01,0.685,0.09,0.225,0,0.2425,0.470833,0.03,0.0875,0.0633333,0.0275,0.075,0.00333333
250,0.015,0.8475,0.1375,0,0.3825,0.36,0.2575,0,0.54,0.22,0.235,0.005,0.1325,0.4625,0.0733333,0.0458333,0.12,0.0858333,0.0783333,0.00166667
300,0.005,0.8625,0.1325,0,0.19,0.5,0.31,0,0.41,0.24,0.35,0,0.065,0.424167,0.08,0.0441667,0.166667,0.103333,0.116667,0
350,0.005,0.8625,0.1325,0,0.0225,0.64,0.3325,0.005,0.24,0.3475,0.4125,0,0.00916667,0.3675,0.115833,0.0441667,0.213333,0.110833,0.1375,0.00166667
400,0.005,0.8625,0.1325,0,0.0025,0.815,0.18,0.0025,0.1475,0.4175,0.435,0,0.0025,0.336667,0.139167,0.0441667,0.271667,0.06,0.145,0.000833333
450,0,0.86,0.14,0,0.015,0.815,0.1625,0.0075,0.2425,0.385,0.3675,0.005,0.005,0.3675,0.128333,0.0466667,0.271667,0.0541667,0.1225,0.00416667
500,0.0025,0.865,0.1325,0,0.01,0.8375,0.1525,0,0.1725,0.425,0.4025,0,0.00416667,0.345833,0.141667,0.0441667,0.279167,0.0508333,0.134167,0
550,0.01,0.8625,0.1275,0,0.005,0.8225,0.1575,0.015,0.1375,0.43,0.43,0.0025,0.005,0.333333,0.143333,0.0425,0.274167,0.0525,0.143333,0.00583333
600,0,0.87,0.13,0,0.0075,0.4725,0.5,0.02,0.095,0.4575,0.4475,0,0.0025,0.321667,0.1525,0.0433333,0.1575,0.166667,0.149167,0.00666667
650,0.01,0.8525,0.135,0.0025,0.005,0.4025,0.59,0.0025,0.2825,0.3575,0.3575,0.0025,0.005,0.378333,0.119167,0.045,0.134167,0.196667,0.119167,0.0025
700,0.0075,0.84,0.1525,0,0.0075,0.54,0.415,0.0375,0.3025,0.3825,0.3125,0.0025,0.005,0.380833,0.1275,0.0508333,0.18,0.138333,0.104167,0.0133333
750,0.005,0.8575,0.135,0.0025,0.0075,0.4875,0.4925,0.0125,0.42,0.3175,0.2625,0,0.00416667,0.425833,0.105833,0.045,0.1625,0.164167,0.0875,0.005
800,0,0.84,0.16,0,0.0025,0.705,0.2525,0.04,0.2925,0.355,0.3525,0,0.000833333,0.3775,0.118333,0.0533333,0.235,0.0841667,0.1175,0.0133333
850,0.0025,0.85,0.1475,0,0.005,0.75,0.23,0.015,0.2275,0.385,0.3875,0,0.0025,0.359167,0.128333,0.0491667,0.25,0.0766667,0.129167,0.005
900,0.005,0.8425,0.1525,0,0.0025,0.745,0.2525,0,0.1775,0.4325,0.3875,0.0025,0.0025,0.34,0.144167,0.0508333,0.248333,0.0841667,0.129167,0.000833333
