gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0275,0.6275,0.325,0.02,0.0275,0.9125,0.0425,0.0175,0.1025,0.715,0.145,0.0375,0.0183333,0.243333,0.238333,0.108333,0.304167,0.0141667,0.0483333,0.025
100,0.01,0.51,0.465,0.015,0.0125,0.8625,0.1175,0.0075,0.0175,0.37,0.525,0.0875,0.0075,0.175833,0.123333,0.155,0.2875,0.0391667,0.175,0.0366667
150,0.0125,0.515,0.47,0.0025,0.015,0.8225,0.1575,0.005,0.01,0.22,0.7175,0.0525,0.00916667,0.175,0.0733333,0.156667,0.274167,0.0525,0.239167,0.02
200,0,0.5025,0.495,0.0025,0.005,0.8725,0.1225,0,0.005,0.265,0.73,0,0.00166667,0.169167,0.0883333,0.165,0.290833,0.0408333,0.243333,0.000833333
250,0,0.5025,0.44,0.0575,0.0025,0.9625,0.035,0,0,0.2625,0.7375,0,0.000833333,0.1675,0.0875,0.146667,0.320833,0.0116667,0.245833,0.0191667
300,0.0125,0.51,0.4025,0.075,0.005,0.8775,0.1175,0,0.0125,0.235,0.7125,0.04,0.00583333,0.174167,0.0783333,0.134167,0.2925,0.0391667,0.2375,0.0383333
350,0.0025,0.5,0.4525,0.045,0.005,0.865,0.125,0.005,0.0075,0.2675,0.725,0,0.0025,0.169167,0.0891667,0.150833,0.288333,0.0416667,0.241667,0.0166667
400,0.0125,0.4975,0.3675,0.1225,0.0075,0.86,0.1325,0,0.0025,0.17,0.8275,0,0.00666667,0.166667,0.0566667,0.1225,0.286667,0.0441667,0.275833,0.0408333
450,0.0025,0.4975,0.37,0.13,0.005,0.8675,0.125,0.0025,0.0025,0.225,0.7725,0,0.0025,0.166667,0.075,0.123333,0.289167,0.0416667,0.2575,0.0441667
500,0.0075,0.4975,0.375,0.12,0.0025,0.87,0.1275,0,0.0075,0.1525,0.7625,0.0775,0.00333333,0.168333,0.0508333,0.125,0.29,0.0425,0.254167,0.0658333
550,0.005,0.4975,0.375,0.1225,0.005,0.865,0.125,0.005,0.0125,0.1725,0.8125,0.0025,0.00333333,0.17,0.0575,0.125,0.288333,0.0416667,0.270833,0.0433333
600,0.005,0.495,0.375,0.125,0.01,0.8625,0.1275,0,0.0075,0.2125,0.7625,0.0175,0.005,0.1675,0.0708333,0.125,0.2875,0.0425,0.254167,0.0475
650,0.0025,0.4975,0.3725,0.1275,0.005,0.86,0.13,0.005,0.0025,0.19,0.785,0.0225,0.0025,0.166667,0.0633333,0.124167,0.286667,0.0433333,0.261667,0.0516667
700,0.0025,0.5,0.3725,0.125,0.0025,0.895,0.0975,0.005,0.0025,0.1675,0.825,0.005,0.00166667,0.1675,0.0558333,0.124167,0.298333,0.0325,0.275,0.045
750,0.0125,0.4975,0.365,0.125,0.005,0.8925,0.095,0.0075,0.0025,0.155,0.84,0.0025,0.00583333,0.166667,0.0516667,0.121667,0.2975,0.0316667,0.28,0.045
800,0.0025,0.4975,0.375,0.125,0.0075,0.8625,0.125,0.005,0.01,0.185,0.8025,0.0025,0.00333333,0.169167,0.0616667,0.125,0.2875,0.0416667,0.2675,0.0441667
850,0.005,0.4925,0.375,0.1275,0.005,0.9,0.0925,0.0025,0.0125,0.2,0.7775,0.01,0.00333333,0.168333,0.0666667,0.125,0.3,0.0308333,0.259167,0.0466667
900,0.005,0.495,0.375,0.125,0.0025,0.8725,0.125,0,0.0025,0.1625,0.835,0,0.0025,0.165833,0.0541667,0.125,0.290833,0.0416667,0.278333,0.0416667
950,0.005,0.52,0.3725,0.1025,0.0025,0.865,0.1275,0.005,0,0.2525,0.745,0.0025,0.0025,0.173333,0.0841667,0.124167,0.288333,0.0425,0.248333,0.0366667
1000,0,0.62,0.38,0,0,0.8575,0.1375,0.005,0.0075,0.185,0.8075,0,0,0.209167,0.0616667,0.126667,0.285833,0.0458333,0.269167,0.00166667
1050,0.0025,0.54,0.365,0.0925,0.0125,0.8075,0.18,0,0,0.195,0.805,0,0.005,0.18,0.065,0.121667,0.269167,0.06,0.268333,0.0308333
1100,0.005,0.495,0.3725,0.1275,0.0075,0.8975,0.0925,0.0025,0.015,0.2425,0.7425,0,0.00416667,0.17,0.0808333,0.124167,0.299167,0.0308333,0.2475,0.0433333
1150,0.005,0.4925,0.375,0.1275,0,0.9425,0.045,0.0125,0.005,0.29,0.7,0.005,0.00166667,0.165833,0.0966667,0.125,0.314167,0.015,0.233333,0.0483333
1200,0,0.495,0.38,0.125,0.0025,0.9475,0.0475,0.0025,0.0025,0.2075,0.7775,0.0125,0.000833333,0.165833,0.0691667,0.126667,0.315833,0.0158333,0.259167,0.0466667
1250,0.0125,0.4975,0.3725,0.1175,0.0025,0.9825,0.0125,0.0025,0.01,0.2525,0.7225,0.015,0.005,0.169167,0.0841667,0.124167,0.3275,0.00416667,0.240833,0.045
1300,0.005,0.49,0.385,0.12,0.0025,0.9925,0.0025,0.0025,0,0.2625,0.7375,0,0.0025,0.163333,0.0875,0.128333,0.330833,0.000833333,0.245833,0.0408333
1350,0,0.5,0.3725,0.1275,0.005,0.9875,0.0075,0,0,0.2175,0.765,0.0175,0.00166667,0.166667,0.0725,0.124167,0.329167,0.0025,0.255,0.0483333
