gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05239575547800369,0.05357023300738689,0.03151922206305314,0,0,305,305
100,0.04805264108387518,0.0487372150954356,0.001881298150886561,0,3,588,588
150,0.04501920918782695,0.04565084874784166,0.001610124660890034,0,1,867,867
200,0.04310080010054484,0.04348052251922974,0.0008701784486729552,0,1,1137,1137
250,0.04179903908668239,0.04207422579892564,0.001401022738015216,0,0,1423,1423
300,0.04056844029447801,0.04081969119541742,0.001409074875323093,0,0,1705,1705
350,0.03946637124102972,0.03961117153889127,0.0008647672694567105,0,1,2004,2004
400,0.03847728279676829,0.03864411140103288,0.0006331645939858674,0,0,2293,2293
450,0.03782376511001401,0.03790657950306706,0.0008333822964381462,0,1,2587,2587
500,0.03736222991775671,0.03744460162670667,0.0006978141267377835,0,1,2859,2859
550,0.03683060879468016,0.03690183308104967,0.0009142382103142572,0,2,3149,3149
600,0.03626974787928833,0.0363300110290361,0.0004977185158822437,0,0,3464,3464
650,0.03586535195677536,0.03591954892318203,0.001101172769074636,0,0,3772,3772
700,0.035533732098288,0.03556288099409867,0.0005584225777344503,0,1,4080,4080
750,0.03524230299895866,0.03526891624104669,0.0005894068594066841,0,1,4355,4355
800,0.0348917336582262,0.03492403277105088,0.0008932846621534739,0,1,4638,4638
850,0.03468048518601451,0.0347077010462908,0.0007092168379366097,0,0,4931,4931
900,0.03440506256911489,0.03443979379339415,0.0004360888213546864,0,1,5244,5244
950,0.03411796674349006,0.03415952799855748,0.000675850264208191,0,0,5554,5554
1000,0.03385476416368992,0.03387977121413262,0.0008543765877427039,0,0,5871,5871
1050,0.03365704533849749,0.03369600635550948,0.0006057053693814226,0,0,6160,6160
1100,0.03345350227809871,0.0334788055744506,0.0005057434682081697,0,0,6461,6461
1150,0.03326005930170711,0.03328899291940892,0.0006115326722417727,0,2,6779,6779
1200,0.03307009343749519,0.03308805877180898,0.0006339707512047173,0,0,7091,7091
1250,0.03292904028211385,0.03295103153698215,0.0004409093373892844,0,0,7372,7372
1300,0.03273645129446452,0.03276251766606349,0.0005574405364817367,0,0,7689,7689
