gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.2825,0.4775,0.2375,0.0025,0.2475,0.465,0.2875,0,0.2525,0.4775,0.2625,0.0075,0.176667,0.243333,0.159167,0.0791667,0.155,0.0958333,0.0875,0.00333333
100,0.22,0.5275,0.23,0.0225,0.255,0.4775,0.26,0.0075,0.2375,0.4625,0.27,0.03,0.158333,0.255,0.154167,0.0766667,0.159167,0.0866667,0.09,0.02
150,0.255,0.4775,0.2675,0,0.2275,0.5175,0.2525,0.0025,0.25,0.4275,0.23,0.0925,0.160833,0.2425,0.1425,0.0891667,0.1725,0.0841667,0.0766667,0.0316667
200,0.28,0.485,0.235,0,0.2375,0.465,0.2775,0.02,0.2575,0.495,0.2475,0,0.1725,0.2475,0.165,0.0783333,0.155,0.0925,0.0825,0.00666667
250,0.235,0.5125,0.2525,0,0.245,0.5125,0.2425,0,0.2125,0.5,0.2825,0.005,0.16,0.241667,0.166667,0.0841667,0.170833,0.0808333,0.0941667,0.00166667
300,0.2625,0.495,0.2425,0,0.265,0.5125,0.2225,0,0.2475,0.4725,0.275,0.005,0.175833,0.2475,0.1575,0.0808333,0.170833,0.0741667,0.0916667,0.00166667
350,0.285,0.4475,0.2675,0,0.2725,0.4825,0.245,0,0.2375,0.505,0.25,0.0075,0.185833,0.228333,0.168333,0.0891667,0.160833,0.0816667,0.0833333,0.0025
400,0.2875,0.495,0.2175,0,0.2225,0.5325,0.245,0,0.225,0.515,0.2575,0.0025,0.17,0.24,0.171667,0.0725,0.1775,0.0816667,0.0858333,0.000833333
450,0.2425,0.5125,0.245,0,0.22,0.53,0.2475,0.0025,0.225,0.54,0.235,0,0.154167,0.245833,0.18,0.0816667,0.176667,0.0825,0.0783333,0.000833333
500,0.2625,0.4875,0.25,0,0.235,0.51,0.255,0,0.25,0.4775,0.2575,0.015,0.165833,0.245833,0.159167,0.0833333,0.17,0.085,0.0858333,0.005
550,0.2575,0.45,0.2925,0,0.2125,0.5375,0.25,0,0.2375,0.49,0.2725,0,0.156667,0.229167,0.163333,0.0975,0.179167,0.0833333,0.0908333,0
600,0.255,0.495,0.25,0,0.24,0.5,0.26,0,0.26,0.4675,0.2725,0,0.165,0.251667,0.155833,0.0833333,0.166667,0.0866667,0.0908333,0
650,0.205,0.535,0.26,0,0.2375,0.52,0.2425,0,0.235,0.495,0.27,0,0.1475,0.256667,0.165,0.0866667,0.173333,0.0808333,0.09,0
700,0.225,0.5325,0.2425,0,0.2325,0.52,0.2475,0,0.27,0.45,0.28,0,0.1525,0.2675,0.15,0.0808333,0.173333,0.0825,0.0933333,0
750,0.2825,0.465,0.25,0.0025,0.2775,0.4625,0.26,0,0.2825,0.48,0.2375,0,0.186667,0.249167,0.16,0.0833333,0.154167,0.0866667,0.0791667,0.000833333
800,0.2675,0.4825,0.25,0,0.2525,0.475,0.27,0.0025,0.2525,0.5125,0.225,0.01,0.173333,0.245,0.170833,0.0833333,0.158333,0.09,0.075,0.00416667
850,0.225,0.5225,0.2525,0,0.2475,0.5,0.2425,0.01,0.245,0.4925,0.255,0.0075,0.1575,0.255833,0.164167,0.0841667,0.166667,0.0808333,0.085,0.00583333
900,0.275,0.4775,0.2475,0,0.2775,0.49,0.2275,0.005,0.2625,0.485,0.2525,0,0.184167,0.246667,0.161667,0.0825,0.163333,0.0758333,0.0841667,0.00166667
950,0.2375,0.485,0.2775,0,0.2525,0.465,0.2825,0,0.265,0.4825,0.2525,0,0.163333,0.25,0.160833,0.0925,0.155,0.0941667,0.0841667,0
1000,0.255,0.53,0.215,0,0.2225,0.5275,0.2375,0.0125,0.2525,0.4775,0.27,0,0.159167,0.260833,0.159167,0.0716667,0.175833,0.0791667,0.09,0.00416667
1050,0.26,0.485,0.255,0,0.2775,0.485,0.235,0.0025,0.2975,0.4775,0.225,0,0.179167,0.260833,0.159167,0.085,0.161667,0.0783333,0.075,0.000833333
1100,0.2475,0.4825,0.27,0,0.24,0.5325,0.2175,0.01,0.2325,0.5425,0.225,0,0.1625,0.238333,0.180833,0.09,0.1775,0.0725,0.075,0.00333333
