gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05267384487030702,0.05369232551274705,0.01516890571166847,0,0,236,236
100,0.04975579398070532,0.05006327448827033,0.001242332210372427,0,0,529,529
150,0.04766644621103484,0.0479547006089539,0.0007217923917682825,0,0,799,799
200,0.04637974678055214,0.04656360581557639,0.001586019730753674,0,0,1125,1125
250,0.04535631901434344,0.04557868592134049,0.001070093233376098,0,0,1423,1423
300,0.04417472483653731,0.04433899801477949,0.001383678089396358,0,0,1712,1712
350,0.04312285280971469,0.04327490649366555,0.0009085824841914516,0,0,1985,1985
400,0.04206903085586841,0.04219674835223084,0.001112044952535526,0,1,2288,2288
450,0.04121223001959675,0.04136014439036861,0.001676005595010827,0,3,2603,2603
500,0.04040811274499427,0.04052761080764403,0.001293176436013443,0,0,2910,2910
550,0.03950673562632792,0.03966005125467861,0.001484855920733767,0,1,3242,3242
600,0.03893714293128549,0.039004739653497,0.001412358306945282,0,1,3543,3543
650,0.03836847844174865,0.03844747779666249,0.001518638595456748,0,0,3862,3862
700,0.03774993864239831,0.03782000475407053,0.0007457736018169433,0,0,4151,4151
750,0.0374106720348694,0.03749294622997005,0.0007184421034433832,0,0,4417,4417
800,0.03700847839661953,0.03705668430146872,0.0008191779592476595,0,1,4724,4724
850,0.03654781092588803,0.03660627188567941,0.0009759544648266226,0,2,5058,5058
900,0.03620746320042926,0.03626220912772335,0.0009477902139656496,0,2,5371,5371
950,0.03584821418788166,0.03588928034426682,0.0007041225265763183,0,2,5657,5657
1000,0.03546329800605432,0.03551969782384849,0.0008433708431566843,0,1,5949,5949
1050,0.03517465465817766,0.03522244174479592,0.0005236340893843005,0,0,6258,6258
1100,0.03489845902276466,0.03491669423650832,0.0008043673383068503,0,1,6542,6542
1150,0.03432803829163139,0.03439155151749076,0.0007277994613754873,0,1,6861,6861
1200,0.03401514731682132,0.03406032965458487,0.0008683565529646631,0,0,7156,7156
1250,0.03379855609843815,0.0338390281267188,0.0005450461387271011,0,0,7441,7441
1300,0.03352774747361702,0.03358761183100856,0.0008395414672580874,0,1,7751,7751
1350,0.0332926543520887,0.03331824902768347,0.0003799039666622702,0,3,8045,8045
1400,0.03302504656429882,0.03303976832415644,0.0004554776328137314,0,0,8336,8336
1450,0.03283151228136051,0.03284838535117004,0.0007994988833667656,0,0,8634,8634
1500,0.03268443855358135,0.03270395719685266,0.0004353640033294196,0,1,8940,8940
1550,0.03248685706393277,0.03250084598713075,0.0008409814751331818,0,3,9231,9231
1600,0.03229644951830152,0.03232406820378536,0.0003783985442872124,0,3,9525,9525
1650,0.03207571070976552,0.0321096507287437,0.000708999865858972,0,1,9813,9813
1700,0.03195264140726914,0.03196694409471768,0.0004806028342497873,0,0,10112,10112
1750,0.03177415002498263,0.03181671193147641,0.0005915086625885366,0,0,10406,10406
1800,0.03163945959013595,0.03166077509293622,0.0004279854243848714,0,1,10700,10700
1850,0.03150471945842098,0.03152528247783257,0.0007309718382514351,0,2,11029,11029
1900,0.03132040139181646,0.03133696745385104,0.0004863991016296079,0,2,11311,11311
1950,0.03112154049153884,0.03113924787965973,0.0005974098235027797,0,1,11617,11617
2000,0.03090008172459178,0.03095163814742573,0.0003987642922204245,0,0,11885,11885
2050,0.03073712421516608,0.03075226414781354,0.0003483600936904704,0,0,12175,12175
2100,0.03065734307545614,0.03066460575594374,0.000457032896534373,0,0,12482,12482
2150,0.03054413122189538,0.03055651146065985,0.0008327323309815088,0,0,12774,12774
2200,0.0304263664585035,0.03044076487868001,0.0003647581539836801,0,1,13095,13095
2250,0.03031333920986248,0.03032696956090838,0.0002352027290208813,0,0,13365,13365
2300,0.03019728751025138,0.03021716352923289,0.000163518290623126,0,0,13667,13667
2350,0.03007382789524335,0.03008889755582371,0.0003879912225488466,0,1,13979,13979
2400,0.02997747562803334,0.02998481702216311,0.0006254132233624229,0,3,14275,14275
2450,0.02989820719746201,0.02990259771974494,0.0003487340612997753,0,0,14587,14587
2500,0.02981489801953262,0.02982717928041117,0.0004508378821168801,0,1,14860,14860
2550,0.02974799146507271,0.02975381636849816,0.0006279965001806761,0,1,15158,15158
2600,0.02967341552720443,0.02967848242049372,0.0003115307906025713,0,2,15446,15446
2650,0.02952570678868179,0.02954482882641192,0.0004938441317253259,0,2,15740,15740
2700,0.02944123042799475,0.02945038489227892,0.0003207760674909903,0,0,16022,16022
2750,0.02928945642692316,0.02930029674600101,0.0003074527203877382,0,2,16317,16317
2800,0.02917623040436022,0.02918587235005933,0.0002336454647608458,0,2,16636,16636
2850,0.02912023562852323,0.02912424134494361,0.0002524579338569212,0,9,16929,16929
2900,0.0289982653375879,0.02901274102478813,0.0002890525606025017,0,0,17208,17208
2950,0.02895077942259654,0.02895678333212155,0.0001552303254726934,0,3,17513,17513
3000,0.02884655047583796,0.02886164400171933,0.0003104749481757953,0,2,17795,17795
3050,0.02877214917801232,0.02877678185653028,0.0002665462585914949,0,4,18108,18108
3100,0.02867967277960779,0.02868435112839067,0.0004298178234200029,0,1,18420,18420
3150,0.02863318142579171,0.0286363720090015,0.0003366983575853633,0,3,18711,18711
3200,0.02858211434231268,0.02858790071977567,0.0001817924827151513,0,0,18962,18962
3250,0.02852148603708052,0.02852748138280368,0.0003437846132981591,0,3,19239,19239
3300,0.02847857457668523,0.02848498344701691,0.0003407482199386954,0,0,19483,19483
3350,0.02843905196012781,0.02844327259649441,0.0002636338669823773,0,3,19749,19749
3400,0.02837592221090338,0.02838645280877714,0.0003871795556169116,0,0,20059,20059
3450,0.02832731149277019,0.02833242578169816,0.0002357851885376673,0,4,20348,20348
3500,0.02827640584947243,0.02827947835195264,0.0001614327013252262,0,1,20633,20633
3550,0.02823406542267131,0.02823718418375401,0.0002452327405377321,0,0,20897,20897
3600,0.02818126346390839,0.02818847529739661,0.000175473607180437,0,1,21186,21186
3650,0.0281514902611594,0.02815365410250275,8.140439658985301e-05,0,8,21442,21442
3700,0.02807505473897248,0.02809323857262507,0.0002782734974434731,0,1,21712,21712
3750,0.02803266343747941,0.02803911033396232,0.0002000894289411541,0,7,21989,21989
3800,0.02799512195603596,0.02800126714137936,0.0003778168823356281,0,2,22255,22255
3850,0.02794054063761394,0.02794350959601553,0.0001747027492031007,0,0,22533,22533
3900,0.02788542479236244,0.02789541168563254,0.000115844412506239,0,7,22822,22822
3950,0.02784464853478008,0.0278472412259174,0.00019521059044512,0,7,23068,23068
4000,0.02779565233805647,0.02780432321445681,0.0003797446607908156,0,4,23308,23308
4050,0.0277579500134224,0.02777074234366924,0.0002489037658595894,0,1,23492,23492
4100,0.02771014640857798,0.02771442233346431,0.000232500779922492,0,2,23756,23756
4150,0.02765006234118172,0.02766314135227447,0.0002222844229383769,0,0,24063,24063
4200,0.02761588121926114,0.02761682289923987,0.000154370248519262,0,14,24336,24336
4250,0.02756151627470404,0.02756426454433062,0.0002063071522425467,0,0,24594,24594
4300,0.02752101255743573,0.02752605609085914,0.0002479454756745556,0,1,24870,24870
4350,0.02747317982280047,0.02747789091024504,0.0001683633058009206,0,0,25160,25160
4400,0.02745338866150746,0.02745556033370778,0.000210041249758573,0,5,25442,25442
4450,0.02740074053883238,0.0274028053229472,0.0001381248868115575,0,2,25728,25728
4500,0.02736438459052252,0.02736867400891154,0.0001569862898467858,0,2,26017,26017
4550,0.02734115686134314,0.02734400428003425,0.000170060037113843,0,1,26294,26294
4600,0.02728168757612968,0.02729064682934172,0.0002623688157706255,0,3,26576,26576
4650,0.02725504689406563,0.02725803573048777,0.000255033228900712,0,6,26817,26817
4700,0.0272361798504454,0.02723856397403426,0.0001616712374893355,0,0,27039,27039
4750,0.0272155458004593,0.02721974568581997,0.0002105236499923157,0,0,27224,27224
4800,0.02717494518468201,0.02718491415397092,0.0002646053451683791,0,0,27521,27521
4850,0.02714600610683202,0.027149278084102,0.0001121293530828235,0,1,27792,27792
4900,0.02710947060526789,0.02711195940057213,0.0001054947399838861,0,15,28037,28037
4950,0.02707988622035233,0.02708217808941332,0.000146065127521478,0,5,28271,28271
5000,0.02706133090797012,0.02706420176859821,0.0002751944646498218,0,1,28522,28522
5050,0.02703044393001058,0.02703336300717179,7.417905044693117e-05,0,0,28827,28827
5100,0.02700094235327929,0.02700499025490351,0.00019316829082402,0,3,29100,29100
5150,0.02697970100544146,0.02698003516025654,0.0001646668247692489,0,12,29373,29373
5200,0.02696467930595251,0.02696666909406443,0.0002720550548288173,0,17,29593,29593
5250,0.02695427715472837,0.02695488141273202,0.0001689989402776967,0,9,29742,29742
5300,0.02693239729929021,0.02693419394215757,0.000132104428731035,0,3,29974,29974
5350,0.02692422704765432,0.02692467852417248,0.0001042110669010555,0,9,30191,30191
5400,0.02689813474970965,0.02690082499513545,0.0004436837643460853,0,2,30430,30430
5450,0.02687218691391168,0.0268773328847253,0.0001256101513372209,0,3,30650,30650
