Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '5' '--alpha' '0.8' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.8
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47593.2
[Normalization] f2_ref (energy) = 9758.91
[Normalization] alpha = 0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0521155
Gen 50: best_fit = 0.0357357
Gen 100: best_fit = 0.0320748
Gen 150: best_fit = 0.0305513
Gen 200: best_fit = 0.0289201
Gen 250: best_fit = 0.0276184
Gen 300: best_fit = 0.0271904
Gen 350: best_fit = 0.026834
Gen 400: best_fit = 0.02643
Gen 450: best_fit = 0.0261957
Gen 500: best_fit = 0.0257662
Gen 550: best_fit = 0.0255271
Gen 600: best_fit = 0.0251208
Gen 650: best_fit = 0.0247565
Gen 700: best_fit = 0.0245554
Gen 750: best_fit = 0.024332
Gen 800: best_fit = 0.024168
Gen 850: best_fit = 0.0238736
Gen 900: best_fit = 0.0237648
Gen 950: best_fit = 0.0236767
Gen 1000: best_fit = 0.0235673
Gen 1050: best_fit = 0.0234862
Gen 1100: best_fit = 0.0233891
Gen 1150: best_fit = 0.0233023
Gen 1200: best_fit = 0.0231823
Gen 1250: best_fit = 0.0230958
Gen 1300: best_fit = 0.0230371
Gen 1350: best_fit = 0.0229856
Gen 1400: best_fit = 0.0229266
Gen 1450: best_fit = 0.0228692
Gen 1500: best_fit = 0.0227993
Gen 1550: best_fit = 0.0227683
Gen 1600: best_fit = 0.0227205
Gen 1650: best_fit = 0.0226769
Gen 1700: best_fit = 0.0226246
Gen 1750: best_fit = 0.0225619
Gen 1800: best_fit = 0.0225142
Gen 1850: best_fit = 0.0224673
Gen 1900: best_fit = 0.0224086
Gen 1950: best_fit = 0.0223651
Gen 2000: best_fit = 0.0223209
Gen 2050: best_fit = 0.0222772
Gen 2100: best_fit = 0.0222278
Gen 2150: best_fit = 0.0221918
Gen 2200: best_fit = 0.0221617
Gen 2250: best_fit = 0.0221502
Gen 2300: best_fit = 0.0221325
Gen 2350: best_fit = 0.0221325
Gen 2400: best_fit = 0.022127
Gen 2450: best_fit = 0.0221206
Gen 2500: best_fit = 0.0221152
Gen 2550: best_fit = 0.0221002
Gen 2600: best_fit = 0.0220792
Gen 2650: best_fit = 0.0220566
Gen 2700: best_fit = 0.0220283
Gen 2750: best_fit = 0.0219947
Gen 2800: best_fit = 0.0219709
Gen 2850: best_fit = 0.0219468
Gen 2900: best_fit = 0.0219256
Gen 2950: best_fit = 0.0219016
Gen 3000: best_fit = 0.0218836
Gen 3050: best_fit = 0.0218562
Gen 3100: best_fit = 0.0218363
Gen 3150: best_fit = 0.021803
Gen 3200: best_fit = 0.0217823
Gen 3250: best_fit = 0.0217638
Gen 3300: best_fit = 0.0217304
Gen 3350: best_fit = 0.0217106
Gen 3400: best_fit = 0.0216751
Gen 3450: best_fit = 0.0216661
Gen 3500: best_fit = 0.0216494
Gen 3550: best_fit = 0.0216311
Gen 3600: best_fit = 0.0216074
Gen 3650: best_fit = 0.0215815
Gen 3700: best_fit = 0.0215621
Gen 3750: best_fit = 0.0215438
Gen 3800: best_fit = 0.0215243
Gen 3850: best_fit = 0.0215157
Gen 3900: best_fit = 0.0214906
Gen 3950: best_fit = 0.0214818
Gen 4000: best_fit = 0.0214724
Gen 4050: best_fit = 0.021454
Gen 4100: best_fit = 0.0214337
Gen 4150: best_fit = 0.0214244
Gen 4200: best_fit = 0.0214092
Gen 4250: best_fit = 0.0214038
Gen 4300: best_fit = 0.0213873
Gen 4350: best_fit = 0.0213808
Gen 4400: best_fit = 0.0213808
Gen 4450: best_fit = 0.0213801
Gen 4500: best_fit = 0.0213771
Gen 4550: best_fit = 0.0213771
Gen 4600: best_fit = 0.0213568
Gen 4650: best_fit = 0.0213367
Gen 4700: best_fit = 0.0213273
Gen 4750: best_fit = 0.0213028
Gen 4800: best_fit = 0.0212921
Gen 4850: best_fit = 0.0212782
Gen 4900: best_fit = 0.0212667
Gen 4950: best_fit = 0.0212557
Gen 5000: best_fit = 0.0212449
Gen 5050: best_fit = 0.0212402
Gen 5100: best_fit = 0.0212345
Gen 5150: best_fit = 0.0212255
Gen 5200: best_fit = 0.0212214
Gen 5250: best_fit = 0.0212214
Gen 5300: best_fit = 0.0211785
Gen 5350: best_fit = 0.021169
Gen 5400: best_fit = 0.0211597
Gen 5450: best_fit = 0.0211597
Gen 5500: best_fit = 0.0211497
Gen 5550: best_fit = 0.0211476
Gen 5600: best_fit = 0.0211395
Gen 5650: best_fit = 0.0211231
Gen 5700: best_fit = 0.0211079
Gen 5750: best_fit = 0.0210958
Gen 5800: best_fit = 0.0210914
Gen 5850: best_fit = 0.021081
Gen 5900: best_fit = 0.0210748
Gen 5950: best_fit = 0.0210682
Gen 6000: best_fit = 0.0210526
Gen 6050: best_fit = 0.0210483
Gen 6100: best_fit = 0.0210468
Gen 6150: best_fit = 0.0210468
Gen 6200: best_fit = 0.0210445
Gen 6250: best_fit = 0.0210356
Gen 6300: best_fit = 0.0210312
Gen 6350: best_fit = 0.0210285
Gen 6400: best_fit = 0.0210269
Gen 6450: best_fit = 0.0210209
Gen 6500: best_fit = 0.0210199
Gen 6550: best_fit = 0.021014
Gen 6600: best_fit = 0.0210118
Gen 6650: best_fit = 0.0210083
Gen 6700: best_fit = 0.0210037
Gen 6750: best_fit = 0.0209988
Gen 6800: best_fit = 0.0209908
Gen 6850: best_fit = 0.0209859
Gen 6900: best_fit = 0.0209824
Gen 6950: best_fit = 0.0209779
Gen 7000: best_fit = 0.0209748
Gen 7050: best_fit = 0.0209713
Gen 7100: best_fit = 0.02097
Gen 7150: best_fit = 0.0209671
Gen 7200: best_fit = 0.0209646
Gen 7250: best_fit = 0.0209613
Gen 7300: best_fit = 0.0209577
Gen 7350: best_fit = 0.0209499
Gen 7400: best_fit = 0.0209442
Gen 7450: best_fit = 0.0209414
Gen 7500: best_fit = 0.0209379
Gen 7550: best_fit = 0.0209324
Gen 7600: best_fit = 0.0209307
Gen 7650: best_fit = 0.0209261
Gen 7700: best_fit = 0.020926
Gen 7750: best_fit = 0.020925
Gen 7800: best_fit = 0.0209239
Gen 7850: best_fit = 0.0209222
Gen 7900: best_fit = 0.0209222
Gen 7950: best_fit = 0.0209188
Gen 8000: best_fit = 0.0209184
Gen 8050: best_fit = 0.0209153
Gen 8100: best_fit = 0.0209142
Gen 8150: best_fit = 0.020912
Gen 8200: best_fit = 0.0209117
Gen 8250: best_fit = 0.0209111
Gen 8300: best_fit = 0.0209027
Gen 8350: best_fit = 0.0209017
Gen 8400: best_fit = 0.0209
Gen 8450: best_fit = 0.020898
Gen 8500: best_fit = 0.0208955
Gen 8550: best_fit = 0.0208955
Gen 8600: best_fit = 0.0208921
Gen 8650: best_fit = 0.0208876
Gen 8700: best_fit = 0.0208847
Gen 8750: best_fit = 0.0208812
Gen 8800: best_fit = 0.0208755
Gen 8850: best_fit = 0.0208749
Gen 8900: best_fit = 0.020871
Gen 8950: best_fit = 0.0208677
Gen 9000: best_fit = 0.0208653
Gen 9050: best_fit = 0.020861
Gen 9100: best_fit = 0.0208591
Gen 9150: best_fit = 0.020857
Gen 9200: best_fit = 0.0208546
