Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_qhh\Release\CED_Schedule.exe' --solver GDE --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
Gen 50: best_fit = 1569.01
Gen 100: best_fit = 1521.5
Gen 150: best_fit = 1442.89
Gen 200: best_fit = 1384.99
Gen 250: best_fit = 1363.82
Gen 300: best_fit = 1349.38
Gen 350: best_fit = 1335.43
Gen 400: best_fit = 1313.06
Gen 450: best_fit = 1303.27
Gen 500: best_fit = 1298.48
Gen 550: best_fit = 1260.55
Gen 600: best_fit = 1257.39
Gen 650: best_fit = 1253.36
Gen 700: best_fit = 1236.95
Gen 750: best_fit = 1229.43
Gen 800: best_fit = 1221.79
Gen 850: best_fit = 1213.99
Gen 900: best_fit = 1211.35
Gen 950: best_fit = 1209.6
Gen 1000: best_fit = 1208.15
Gen 1050: best_fit = 1207.26
Gen 1100: best_fit = 1196.15
Gen 1150: best_fit = 1189.82
Gen 1200: best_fit = 1188.37
Gen 1250: best_fit = 1186.93
Gen 1300: best_fit = 1184.39
Gen 1350: best_fit = 1180.32
Gen 1400: best_fit = 1179.95
Gen 1450: best_fit = 1171.14
Gen 1500: best_fit = 1166.42
Gen 1550: best_fit = 1162.89
Gen 1600: best_fit = 1160.94
Gen 1650: best_fit = 1159.79
Gen 1700: best_fit = 1158.9
Gen 1750: best_fit = 1155.13
Gen 1800: best_fit = 1152.17
Gen 1850: best_fit = 1150.9
Gen 1900: best_fit = 1147.92
Gen 1950: best_fit = 1144.09
Gen 2000: best_fit = 1139.49
Gen 2050: best_fit = 1139.26
Gen 2100: best_fit = 1138.81
Gen 2150: best_fit = 1138.5
Gen 2200: best_fit = 1138.28
Gen 2250: best_fit = 1138
Gen 2300: best_fit = 1134.87
Gen 2350: best_fit = 1134.61
Gen 2400: best_fit = 1134.32
Gen 2450: best_fit = 1133.12
Gen 2500: best_fit = 1132.6
Gen 2550: best_fit = 1129.49
Gen 2600: best_fit = 1124.39
Gen 2650: best_fit = 1120.56
Gen 2700: best_fit = 1120.49
Gen 2750: best_fit = 1120.42
Gen 2800: best_fit = 1120.17
Gen 2850: best_fit = 1120.16
Gen 2900: best_fit = 1120.09
Gen 2950: best_fit = 1120.06
Gen 3000: best_fit = 1120
Gen 3050: best_fit = 1119.95
Gen 3100: best_fit = 1119.45
Gen 3150: best_fit = 1117.83
Gen 3200: best_fit = 1113.22
Gen 3250: best_fit = 1105.04
Gen 3300: best_fit = 1091.95
Gen 3350: best_fit = 1088.84
Gen 3400: best_fit = 1088.26
Gen 3450: best_fit = 1088.24
Gen 3500: best_fit = 1088
Gen 3550: best_fit = 1087.9
Gen 3600: best_fit = 1085.15
Gen 3650: best_fit = 1084.91
Gen 3700: best_fit = 1084.87
Gen 3750: best_fit = 1083.2
Gen 3800: best_fit = 1083.18
Gen 3850: best_fit = 1083.13
Gen 3900: best_fit = 1083.07
Gen 3950: best_fit = 1083.05
Gen 4000: best_fit = 1083.03
Gen 4050: best_fit = 1083.03
Gen 4100: best_fit = 1082.98
Gen 4150: best_fit = 1082.97
Gen 4200: best_fit = 1078.64
Gen 4250: best_fit = 1078.6
Gen 4300: best_fit = 1078.35
Gen 4350: best_fit = 1077.42
Gen 4400: best_fit = 1077.38
Gen 4450: best_fit = 1077.08
Gen 4500: best_fit = 1076.96
Gen 4550: best_fit = 1076.93
Gen 4600: best_fit = 1076.87
Gen 4650: best_fit = 1076.84
Gen 4700: best_fit = 1076.83
Gen 4750: best_fit = 1076.81
Gen 4800: best_fit = 1076.78
Gen 4850: best_fit = 1076.78
Gen 4900: best_fit = 1076.74
Gen 4950: best_fit = 1076.74
Gen 5000: best_fit = 1076.72
Gen 5050: best_fit = 1076.72
Gen 5100: best_fit = 1076.68
Gen 5150: best_fit = 1076.65
Gen 5200: best_fit = 1076.62
Gen 5250: best_fit = 1076.59
Gen 5300: best_fit = 1076.57
Gen 5350: best_fit = 1076.57
Gen 5400: best_fit = 1076.54
Gen 5450: best_fit = 1076.53
Gen 5500: best_fit = 1076.49
Gen 5550: best_fit = 1076.43
Gen 5600: best_fit = 1076.41
Gen 5650: best_fit = 1073.32
Gen 5700: best_fit = 1073.29
Gen 5750: best_fit = 1073.27
Gen 5800: best_fit = 1073.26
Gen 5850: best_fit = 1073.25
Gen 5900: best_fit = 1073.22
Gen 5950: best_fit = 1073.19
Gen 6000: best_fit = 1073.17
Gen 6050: best_fit = 1073.15
Gen 6100: best_fit = 1073.15
Gen 6150: best_fit = 1073.1
Gen 6200: best_fit = 1073.1
Gen 6250: best_fit = 1072.78
Gen 6300: best_fit = 1072.78
Gen 6350: best_fit = 1072.75
Gen 6400: best_fit = 1072.67
Gen 6450: best_fit = 1072.66
Gen 6500: best_fit = 1072.65
Gen 6550: best_fit = 1072.03
Gen 6600: best_fit = 1072.03
Gen 6650: best_fit = 1071.81
Gen 6700: best_fit = 1071.8
Gen 6750: best_fit = 1071.75
Gen 6800: best_fit = 1071.75
Gen 6850: best_fit = 1071.11
Gen 6900: best_fit = 1070.56
Gen 6950: best_fit = 1070.29
Gen 7000: best_fit = 1070.28
Gen 7050: best_fit = 1070.25
Gen 7100: best_fit = 1067.82
Gen 7150: best_fit = 1066.19
Gen 7200: best_fit = 1066.19
Gen 7250: best_fit = 1066.19
Gen 7300: best_fit = 1066.18
Gen 7350: best_fit = 1066.16
Gen 7400: best_fit = 1066.16
Gen 7450: best_fit = 1065.83
Gen 7500: best_fit = 1065.62
Gen 7550: best_fit = 1065.56
Gen 7600: best_fit = 1064.49
Gen 7650: best_fit = 1063.69
Gen 7700: best_fit = 1063.45
