gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.3821077373923774,0.3834293196905252,0.01843763364572228,0.1225252788368832,4,0,0
100,0.3769609700136288,0.3783669701894172,0.009505370701927548,0.07431533820440915,2,0,0
150,0.3717529315946571,0.3728777657747548,0.003857256134696339,0.04507453110788775,0,0,0
200,0.3670963325376941,0.3676174767742591,0.001620678668735317,0.02733908508910477,1,0,0
250,0.3630728675630375,0.3635169124073216,0.001176890301477044,0.02,2,0,0
300,0.3601727049924728,0.3605127592657113,0.000690371709715382,0.02,6,0,0
350,0.3584571158662233,0.358606549125434,0.0003474952656831703,0.02,3,0,0
400,0.3575380502628753,0.3576496997139486,0.0002408497521537924,0.02,12,0,0
450,0.356598560979453,0.3566645975450268,0.0001554060623236363,0.02,3,0,0
500,0.356394324178709,0.3563943241787088,7.763682147688348e-05,0.02,48,0,0
550,0.356394324178709,0.3563943241787088,7.911886507258915e-05,0.02,98,0,0
600,0.356394324178709,0.3563943241787088,8.142326895850813e-05,0.02,148,0,0
650,0.356394324178709,0.3563943241787088,7.969569162949092e-05,0.02,198,0,0
700,0.356394324178709,0.3563943241787088,7.832096095092279e-05,0.02,248,0,0
750,0.356394324178709,0.3563943241787088,7.901894597099059e-05,0.02,298,0,0
800,0.356394324178709,0.3563943241787088,8.18435818771381e-05,0.02,348,0,0
850,0.356394324178709,0.3563943241787088,7.851975232438516e-05,0.02,398,0,0
900,0.356394324178709,0.3563943241787088,7.989676680889209e-05,0.02,448,0,0
950,0.356394324178709,0.3563943241787088,7.796558636738912e-05,0.02,498,0,0
1000,0.356394324178709,0.3563943241787088,7.797667351704467e-05,0.02,548,0,0
1050,0.356394324178709,0.3563943241787088,7.863179758594748e-05,0.02,598,0,0
1100,0.356394324178709,0.3563943241787088,7.978771555770615e-05,0.02,648,0,0
1150,0.356394324178709,0.3563943241787088,8.18435818771381e-05,0.02,698,0,0
1200,0.356394324178709,0.3563943241787088,7.911886507258913e-05,0.02,748,0,0
1250,0.356394324178709,0.3563943241787088,7.887266370063959e-05,0.02,798,0,0
1300,0.356394324178709,0.3563943241787088,7.805080376054982e-05,0.02,848,0,0
1350,0.356394324178709,0.3563943241787088,7.937378832680635e-05,0.02,898,0,0
1400,0.356394324178709,0.3563943241787088,7.866440097648837e-05,0.02,948,0,0
1450,0.356394324178709,0.3563943241787088,7.940882422986667e-05,0.02,998,0,0
1500,0.356394324178709,0.3563943241787088,7.796558636738911e-05,0.02,1048,0,0
1550,0.356394324178709,0.3563943241787088,7.889065045228646e-05,0.02,1098,0,0
1600,0.356394324178709,0.3563943241787088,7.969950662930754e-05,0.02,1148,0,0
1650,0.356394324178709,0.3563943241787088,7.911886507258915e-05,0.02,1198,0,0
1700,0.356394324178709,0.3563943241787088,7.851879800005901e-05,0.02,1248,0,0
1750,0.356394324178709,0.3563943241787088,7.762217161788322e-05,0.02,1298,0,0
1800,0.356394324178709,0.3563943241787088,8.044014433771072e-05,0.02,1348,0,0
1850,0.356394324178709,0.3563943241787088,7.783926573980249e-05,0.02,1398,0,0
1900,0.356394324178709,0.3563943241787088,8.052286875015104e-05,0.02,1448,0,0
1950,0.356394324178709,0.3563943241787088,7.89944438527416e-05,0.02,1498,0,0
2000,0.356394324178709,0.3563943241787088,7.914085226093667e-05,0.02,1548,0,0
2050,0.356394324178709,0.3563943241787088,7.933071519589204e-05,0.02,1598,0,0
2100,0.356394324178709,0.3563943241787088,7.885207669399557e-05,0.02,1648,0,0
2150,0.356394324178709,0.3563943241787088,7.871560137854048e-05,0.02,1698,0,0
2200,0.356394324178709,0.3563943241787088,7.987568000318601e-05,0.02,1748,0,0
2250,0.356394324178709,0.3563943241787088,7.913378957999233e-05,0.02,1798,0,0
2300,0.356394324178709,0.3563943241787088,8.028087693094298e-05,0.02,1848,0,0
2350,0.356190087377965,0.3561900873779647,8.157386097956144e-05,0.02,27,0,0
