time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.4184629587,53.9712890267,1.8353281038
0.0105101000,1,0.3909931090,53.9712890267,1.4210084832
0.0199485000,2,0.3887260805,53.9712890267,1.3868155629
0.0300014000,3,0.3887260805,53.9712890267,1.3868155629
0.0396790000,4,0.3883380306,53.9712890267,1.3809627206
0.0491772000,5,0.3883380306,53.9712890267,1.3809627206
0.0581050000,6,0.3883380306,53.9712890267,1.3809627206
0.0671964000,7,0.3883380306,53.9712890267,1.3809627206
0.0751726000,8,0.3883380306,53.9712890267,1.3809627206
0.0830658000,9,0.3883380306,53.9712890267,1.3809627206
0.0910355000,10,0.3883380306,53.9712890267,1.3809627206
0.0988577000,11,0.3883380306,53.9712890267,1.3809627206
0.1071976000,12,0.3883380306,53.9712890267,1.3809627206
0.1159645000,13,0.3883380306,53.9712890267,1.3809627206
0.1244031000,14,0.3883380306,53.9712890267,1.3809627206
0.1326782000,15,0.3883380306,53.9712890267,1.3809627206
0.1406136000,16,0.3883380306,53.9712890267,1.3809627206
0.1493614000,17,0.3883380306,53.9712890267,1.3809627206
0.1578128000,18,0.3883380306,53.9712890267,1.3809627206
0.1658158000,19,0.3883380306,53.9712890267,1.3809627206
0.1737800000,20,0.3883380306,53.9712890267,1.3809627206
0.1817156000,21,0.3883380306,53.9712890267,1.3809627206
0.1899866000,22,0.3883380306,53.9712890267,1.3809627206
0.1984814000,23,0.3883380306,53.9712890267,1.3809627206
0.2069430000,24,0.3883380306,53.9712890267,1.3809627206
0.2153354000,25,0.3883380306,53.9712890267,1.3809627206
0.2233755000,26,0.3883380306,53.9712890267,1.3809627206
0.2312986000,27,0.3883380306,53.9712890267,1.3809627206
0.2398180000,28,0.3883380306,53.9712890267,1.3809627206
0.2485100000,29,0.3883380306,53.9712890267,1.3809627206
0.2566726000,30,0.3881133701,53.9712890267,1.3775742330
0.2647600000,31,0.3881133701,53.9712890267,1.3775742330
0.2728887000,32,0.3881133701,53.9712890267,1.3775742330
0.2817885000,33,0.3881133701,53.9712890267,1.3775742330
0.2903064000,34,0.3878478622,53.9712890267,1.3735696568
0.2991004000,35,0.3878478622,53.9712890267,1.3735696568
0.3073775000,36,0.3878478622,53.9712890267,1.3735696568
0.3155023000,37,0.3878478622,53.9712890267,1.3735696568
0.3235262000,38,0.3878478622,53.9712890267,1.3735696568
0.3314814000,39,0.3878478622,53.9712890267,1.3735696568
0.3395408000,40,0.3878478622,53.9712890267,1.3735696568
0.3476769000,41,0.3878478622,53.9712890267,1.3735696568
0.3559548000,42,0.3878478622,53.9712890267,1.3735696568
0.3639585000,43,0.3878478622,53.9712890267,1.3735696568
0.3719319000,44,0.3878478622,53.9712890267,1.3735696568
0.3798545000,45,0.3878478622,53.9712890267,1.3735696568
0.3878264000,46,0.3878478622,53.9712890267,1.3735696568
0.3957608000,47,0.3878478622,53.9712890267,1.3735696568
0.4039536000,48,0.3878478622,53.9712890267,1.3735696568
0.4122440000,49,0.3878478622,53.9712890267,1.3735696568
0.4203700000,50,0.3878478622,53.9712890267,1.3735696568
0.4289314000,51,0.3878478622,53.9712890267,1.3735696568
0.4373625000,52,0.3878478622,53.9712890267,1.3735696568
0.4457877000,53,0.3878478622,53.9712890267,1.3735696568
0.4541255000,54,0.3878478622,53.9712890267,1.3735696568
0.4621993000,55,0.3878478622,53.9712890267,1.3735696568
0.4703010000,56,0.3878478622,53.9712890267,1.3735696568
0.4783002000,57,0.3878478622,53.9712890267,1.3735696568
0.4868296000,58,0.3878478622,53.9712890267,1.3735696568
0.4955337000,59,0.3878478622,53.9712890267,1.3735696568
0.5040345000,60,0.3878478622,53.9712890267,1.3735696568
0.5129032000,61,0.3878478622,53.9712890267,1.3735696568
0.5215774000,62,0.3878478622,53.9712890267,1.3735696568
0.5297937000,63,0.3878478622,53.9712890267,1.3735696568
0.5385954000,64,0.3878478622,53.9712890267,1.3735696568
0.5472174000,65,0.3878478622,53.9712890267,1.3735696568
0.5556693000,66,0.3878478622,53.9712890267,1.3735696568
0.5642708000,67,0.3878478622,53.9712890267,1.3735696568
0.5728291000,68,0.3878478622,53.9712890267,1.3735696568
0.5813582000,69,0.3878478622,53.9712890267,1.3735696568
0.5902949000,70,0.3878478622,53.9712890267,1.3735696568
0.5984843000,71,0.3878478622,53.9712890267,1.3735696568
0.6067316000,72,0.3878478622,53.9712890267,1.3735696568
0.6152244000,73,0.3878478622,53.9712890267,1.3735696568
0.6236456000,74,0.3878478622,53.9712890267,1.3735696568
0.6320547000,75,0.3878478622,53.9712890267,1.3735696568
0.6404023000,76,0.3878478622,53.9712890267,1.3735696568
0.6489058000,77,0.3878478622,53.9712890267,1.3735696568
0.6573473000,78,0.3878478622,53.9712890267,1.3735696568
0.6657776000,79,0.3878478622,53.9712890267,1.3735696568
0.6748311000,80,0.3878478622,53.9712890267,1.3735696568
0.6832480000,81,0.3878478622,53.9712890267,1.3735696568
0.6918599000,82,0.3878478622,53.9712890267,1.3735696568
0.7003077000,83,0.3878478622,53.9712890267,1.3735696568
0.7087704000,84,0.3878478622,53.9712890267,1.3735696568
0.7174076000,85,0.3878478622,53.9712890267,1.3735696568
0.7258224000,86,0.3878478622,53.9712890267,1.3735696568
0.7345913000,87,0.3878478622,53.9712890267,1.3735696568
0.7432315000,88,0.3878478622,53.9712890267,1.3735696568
0.7516077000,89,0.3878478622,53.9712890267,1.3735696568
0.7604702000,90,0.3878478622,53.9712890267,1.3735696568
0.7688519000,91,0.3878478622,53.9712890267,1.3735696568
0.7776448000,92,0.3878478622,53.9712890267,1.3735696568
0.7862206000,93,0.3878478622,53.9712890267,1.3735696568
0.7948607000,94,0.3878478622,53.9712890267,1.3735696568
0.8034646000,95,0.3878478622,53.9712890267,1.3735696568
0.8120789000,96,0.3878478622,53.9712890267,1.3735696568
0.8209929000,97,0.3878478622,53.9712890267,1.3735696568
0.8303387000,98,0.3878478622,53.9712890267,1.3735696568
0.8389076000,99,0.3878478622,53.9712890267,1.3735696568
0.8475024000,100,0.3878478622,53.9712890267,1.3735696568
0.8560778000,101,0.3878478622,53.9712890267,1.3735696568
0.8643891000,102,0.3866632888,53.9712890267,1.3557030858
0.8727932000,103,0.3866632888,53.9712890267,1.3557030858
0.8813355000,104,0.3866632888,53.9712890267,1.3557030858
0.8897485000,105,0.3866632888,53.9712890267,1.3557030858
0.8980997000,106,0.3866632888,53.9712890267,1.3557030858
0.9062004000,107,0.3866632888,53.9712890267,1.3557030858
0.9151911000,108,0.3866632888,53.9712890267,1.3557030858
0.9241808000,109,0.3866632888,53.9712890267,1.3557030858
0.9326545000,110,0.3866632888,53.9712890267,1.3557030858
0.9410036000,111,0.3866632888,53.9712890267,1.3557030858
0.9495529000,112,0.3866632888,53.9712890267,1.3557030858
0.9582774000,113,0.3866632888,53.9712890267,1.3557030858
0.9667543000,114,0.3866632888,53.9712890267,1.3557030858
0.9751384000,115,0.3866632888,53.9712890267,1.3557030858
0.9837092000,116,0.3866632888,53.9712890267,1.3557030858
0.9920726000,117,0.3866632888,53.9712890267,1.3557030858
1.0007895000,118,0.3866632888,53.9712890267,1.3557030858
1.0094118000,119,0.3866632888,53.9712890267,1.3557030858
1.0178069000,120,0.3866632888,53.9712890267,1.3557030858
1.0267541000,121,0.3866632888,53.9712890267,1.3557030858
1.0353554000,122,0.3864590520,53.9712890267,1.3526226425
1.0437769000,123,0.3864590520,53.9712890267,1.3526226425
1.0523984000,124,0.3864590520,53.9712890267,1.3526226425
1.0608275000,125,0.3864590520,53.9712890267,1.3526226425
1.0694751000,126,0.3864590520,53.9712890267,1.3526226425
1.0778259000,127,0.3864590520,53.9712890267,1.3526226425
1.0861454000,128,0.3864590520,53.9712890267,1.3526226425
1.0946308000,129,0.3864590520,53.9712890267,1.3526226425
1.1035043000,130,0.3864590520,53.9712890267,1.3526226425
1.1121353000,131,0.3864590520,53.9712890267,1.3526226425
1.1209125000,132,0.3864590520,53.9712890267,1.3526226425
1.1293584000,133,0.3864590520,53.9712890267,1.3526226425
1.1376910000,134,0.3864590520,53.9712890267,1.3526226425
1.1463874000,135,0.3864590520,53.9712890267,1.3526226425
1.1548634000,136,0.3864590520,53.9712890267,1.3526226425
1.1636147000,137,0.3864590520,53.9712890267,1.3526226425
1.1721663000,138,0.3864590520,53.9712890267,1.3526226425
1.1806645000,139,0.3864590520,53.9712890267,1.3526226425
1.1889594000,140,0.3864590520,53.9712890267,1.3526226425
1.1980531000,141,0.3864590520,53.9712890267,1.3526226425
1.2066537000,142,0.3864590520,53.9712890267,1.3526226425
1.2151288000,143,0.3864590520,53.9712890267,1.3526226425
1.2232809000,144,0.3864590520,53.9712890267,1.3526226425
1.2316859000,145,0.3864590520,53.9712890267,1.3526226425
1.2406966000,146,0.3864590520,53.9712890267,1.3526226425
1.2500954000,147,0.3864590520,53.9712890267,1.3526226425
1.2585437000,148,0.3864590520,53.9712890267,1.3526226425
1.2674753000,149,0.3864590520,53.9712890267,1.3526226425
1.2757774000,150,0.3864590520,53.9712890267,1.3526226425
1.2842291000,151,0.3864590520,53.9712890267,1.3526226425
1.2925756000,152,0.3864590520,53.9712890267,1.3526226425
1.3011402000,153,0.3864590520,53.9712890267,1.3526226425
1.3099553000,154,0.3864590520,53.9712890267,1.3526226425
1.3181201000,155,0.3864590520,53.9712890267,1.3526226425
1.3265167000,156,0.3864590520,53.9712890267,1.3526226425
1.3349934000,157,0.3864590520,53.9712890267,1.3526226425
1.3437836000,158,0.3864590520,53.9712890267,1.3526226425
1.3522075000,159,0.3864590520,53.9712890267,1.3526226425
1.3604440000,160,0.3864590520,53.9712890267,1.3526226425
1.3697673000,161,0.3864590520,53.9712890267,1.3526226425
1.3779807000,162,0.3864590520,53.9712890267,1.3526226425
1.3861542000,163,0.3864590520,53.9712890267,1.3526226425
1.3956128000,164,0.3864590520,53.9712890267,1.3526226425
1.4039124000,165,0.3864590520,53.9712890267,1.3526226425
1.4122090000,166,0.3864590520,53.9712890267,1.3526226425
1.4205842000,167,0.3864590520,53.9712890267,1.3526226425
1.4294150000,168,0.3864590520,53.9712890267,1.3526226425
1.4403317000,169,0.3864590520,53.9712890267,1.3526226425
1.4488723000,170,0.3864590520,53.9712890267,1.3526226425
1.4573012000,171,0.3864590520,53.9712890267,1.3526226425
1.4657696000,172,0.3864590520,53.9712890267,1.3526226425
1.4743507000,173,0.3864590520,53.9712890267,1.3526226425
1.4830243000,174,0.3864590520,53.9712890267,1.3526226425
1.4917994000,175,0.3864590520,53.9712890267,1.3526226425
1.5002510000,176,0.3864590520,53.9712890267,1.3526226425
1.5110177000,177,0.3863365099,53.9712890267,1.3507743765
1.5198999000,178,0.3863365099,53.9712890267,1.3507743765
1.5284920000,179,0.3863365099,53.9712890267,1.3507743765
1.5380588000,180,0.3863365099,53.9712890267,1.3507743765
1.5466830000,181,0.3863365099,53.9712890267,1.3507743765
1.5553597000,182,0.3863365099,53.9712890267,1.3507743765
1.5637126000,183,0.3863365099,53.9712890267,1.3507743765
1.5723575000,184,0.3863365099,53.9712890267,1.3507743765
1.5812589000,185,0.3863365099,53.9712890267,1.3507743765
1.5900911000,186,0.3863365099,53.9712890267,1.3507743765
1.5984200000,187,0.3863365099,53.9712890267,1.3507743765
1.6068762000,188,0.3863365099,53.9712890267,1.3507743765
1.6155386000,189,0.3863365099,53.9712890267,1.3507743765
1.6239013000,190,0.3863365099,53.9712890267,1.3507743765
1.6324366000,191,0.3863365099,53.9712890267,1.3507743765
1.6407798000,192,0.3863365099,53.9712890267,1.3507743765
1.6493922000,193,0.3863365099,53.9712890267,1.3507743765
1.6578864000,194,0.3863365099,53.9712890267,1.3507743765
1.6665475000,195,0.3863365099,53.9712890267,1.3507743765
1.6752350000,196,0.3863365099,53.9712890267,1.3507743765
1.6839131000,197,0.3863365099,53.9712890267,1.3507743765
1.6924875000,198,0.3863365099,53.9712890267,1.3507743765
1.7009954000,199,0.3860301547,53.9712890267,1.3461537116
1.7096989000,200,0.3860301547,53.9712890267,1.3461537116
1.7184014000,201,0.3860301547,53.9712890267,1.3461537116
1.7268304000,202,0.3858054942,53.9712890267,1.3427652240
1.7352286000,203,0.3858054942,53.9712890267,1.3427652240
1.7435071000,204,0.3858054942,53.9712890267,1.3427652240
1.7525903000,205,0.3858054942,53.9712890267,1.3427652240
1.7612959000,206,0.3858054942,53.9712890267,1.3427652240
1.7697465000,207,0.3858054942,53.9712890267,1.3427652240
1.7783064000,208,0.3858054942,53.9712890267,1.3427652240
1.7870263000,209,0.3858054942,53.9712890267,1.3427652240
1.7954596000,210,0.3858054942,53.9712890267,1.3427652240
1.8041174000,211,0.3858054942,53.9712890267,1.3427652240
1.8126625000,212,0.3858054942,53.9712890267,1.3427652240
1.8210012000,213,0.3858054942,53.9712890267,1.3427652240
1.8293657000,214,0.3858054942,53.9712890267,1.3427652240
1.8377054000,215,0.3858054942,53.9712890267,1.3427652240
1.8459942000,216,0.3858054942,53.9712890267,1.3427652240
1.8545141000,217,0.3858054942,53.9712890267,1.3427652240
1.8628688000,218,0.3858054942,53.9712890267,1.3427652240
1.8715669000,219,0.3858054942,53.9712890267,1.3427652240
1.8800101000,220,0.3858054942,53.9712890267,1.3427652240
1.8881605000,221,0.3858054942,53.9712890267,1.3427652240
1.8965553000,222,0.3858054942,53.9712890267,1.3427652240
1.9054767000,223,0.3858054942,53.9712890267,1.3427652240
1.9138889000,224,0.3858054942,53.9712890267,1.3427652240
1.9222486000,225,0.3858054942,53.9712890267,1.3427652240
1.9307798000,226,0.3858054942,53.9712890267,1.3427652240
