gen,full_mean,full_var,full_ci95,nocc_mean,nocc_var,nocc_ci95
5300,0.3429086,7.864840399999926e-07,0.0005496687264220124,0.357491,2.386635079999995e-05,0.0030279526620024927
5350,0.3429086,7.864840399999926e-07,0.0005496687264220124,0.357491,2.386635079999995e-05,0.0030279526620024927
5400,0.3428616,7.844062399999923e-07,0.0005489421655861362,0.3573931,2.3973020889999917e-05,0.0030347117993480646
5450,0.3428616,7.844062399999923e-07,0.0005489421655861362,0.3573134,2.367661623999994e-05,0.003015892719371559
5500,0.3428616,7.844062399999923e-07,0.0005489421655861362,0.3573052,2.3777997159999953e-05,0.0030223426987993243
5550,0.3428616,7.844062399999923e-07,0.0005489421655861362,0.3572725,2.396697764999994e-05,0.0030343292725121276
5600,0.3428616,7.844062399999923e-07,0.0005489421655861362,0.3571806,2.3466238039999907e-05,0.0030024639890340672
5650,0.3428616,7.844062399999923e-07,0.0005489421655861362,0.3569887,2.4420993409999938e-05,0.003062934675827347
5700,0.3428595,7.903116499999902e-07,0.0005510046492217613,0.35694170000000003,2.4832593809999983e-05,0.00308863873543825
5750,0.3428595,7.903116499999902e-07,0.0005510046492217613,0.3569376,2.481378423999998e-05,0.003087468761564786
5800,0.3428575,7.931496499999852e-07,0.0005519930883117961,0.3569376,2.481378423999998e-05,0.003087468761564786
5850,0.3428575,7.931496499999852e-07,0.0005519930883117961,0.3568866,2.5531984840000004e-05,0.003131831300714392
5900,0.3428514,7.765936399999911e-07,0.0005462016227936315,0.3567171,2.6194035490000025e-05,0.003172176015582743
5950,0.3428494,7.822592399999968e-07,0.0005481903954269892,0.3566701,2.674892028999999e-05,0.00320559904208346
6000,0.3428494,7.822592399999968e-07,0.0005481903954269892,0.3566293,2.733958221000003e-05,0.003240798343278028
6050,0.3428494,7.822592399999968e-07,0.0005481903954269892,0.35662720000000003,2.7331857360000028e-05,0.003240340464120647
6100,0.3428494,7.822592399999968e-07,0.0005481903954269892,0.3565823,2.7799125809999994e-05,0.0032679216898771606
6150,0.3428494,7.822592399999968e-07,0.0005481903954269892,0.35648420000000003,2.829100596e-05,0.0032967063638719178
6200,0.3428289,7.540368899999958e-07,0.0005382107502293115,0.3564352,2.8582836360000023e-05,0.0033136660085255434
6250,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3564087,2.8912838209999975e-05,0.00333274000287355
6300,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3562902,3.0435623759999973e-05,0.0034193784849942525
6350,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3562882,3.047380456000001e-05,0.003421522579169923
6400,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3562882,3.047380456000001e-05,0.003421522579169923
6450,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3562882,3.047380456000001e-05,0.003421522579169923
6500,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3562596,3.102766644000003e-05,0.003452475682693567
6550,0.342788,8.463339999999905e-07,0.0005701996750612862,0.3562596,3.102766644000003e-05,0.003452475682693567
6600,0.342786,8.463539999999904e-07,0.0005702064123104863,0.35607160000000004,3.0959513039999975e-05,0.0034486818539039505
6650,0.3427655,9.143422499999934e-07,0.0005926666168766361,0.35607160000000004,3.0959513039999975e-05,0.0034486818539039505
6700,0.3427655,9.143422499999934e-07,0.0005926666168766361,0.3560512,3.125092296000003e-05,0.0034648743937282355
6750,0.3427655,9.143422499999934e-07,0.0005926666168766361,0.35603890000000005,3.1313674690000025e-05,0.003468351376217584
6800,0.3427655,9.143422499999934e-07,0.0005926666168766361,0.35603280000000004,3.1253118159999994e-05,0.003464996085473344
6850,0.3427655,9.143422499999934e-07,0.0005926666168766361,0.3560021,3.1369483890000074e-05,0.003471440757262383
6900,0.3427635,9.213802500000003e-07,0.0005949432215262227,0.3558939,3.109879169e-05,0.00345643050206863
6950,0.3427635,9.213802500000003e-07,0.0005949432215262227,0.35584699999999997,3.1263184400000005e-05,0.0034655540565837377
7000,0.3427635,9.213802500000003e-07,0.0005949432215262227,0.35570599999999997,3.0806912600000055e-05,0.003440172022503529
