gen,full_mean,full_var,full_ci95,nocc_mean,nocc_var,nocc_ci95
1900,0.031193969999999998,1.7084645009999987e-07,0.00025618815794336777,0.04691369,2.7824300788999986e-06,0.0010338753982517541
1950,0.031075399999999996,1.6156936199999944e-07,0.0002491354774132335,0.04690243,2.841368522100001e-06,0.0010447679797208262
2000,0.03097783,1.455678621000002e-07,0.00023647695427744345,0.04684217,2.8909859501000007e-06,0.0010538506358068094
2050,0.030868529999999998,1.3485535009999944e-07,0.0002276093831422944,0.04678814,2.8480533424000022e-06,0.0010459962581273342
2100,0.03076016,1.4453575439999987e-07,0.00023563712655331705,0.046777,2.8090069740000006e-06,0.0010388012895312753
2150,0.03066043,1.515455880999998e-07,0.00024128355336511422,0.046777,2.8090069740000006e-06,0.0010388012895312753
2200,0.03052786,1.635575403999997e-07,0.000250663648581249,0.04670027,3.0318592841e-06,0.001079221507652556
2250,0.030408599999999997,1.5597964200000005e-07,0.00024478794756016895,0.046626139999999996,3.2959978664000007e-06,0.0011252513231968333
2300,0.03031036,1.5302438239999992e-07,0.00024245792777878797,0.04655935,3.5991302925e-06,0.0011758579391945268
2350,0.030215749999999996,1.6325743849999978e-07,0.00025043357916653254,0.04644407,2.870632166099999e-06,0.0010501343023294571
2400,0.030118689999999997,1.6406967890000036e-07,0.00025105578632292894,0.04641336,2.7169141824000005e-06,0.0010216309276401062
2450,0.03002374,1.7918035040000018e-07,0.0002623621988962283,0.04635688,2.5122442176000018e-06,0.0009823969353745037
2500,0.029923490000000004,1.8461821490000006e-07,0.0002663135997953991,0.04631974,2.4089511924000017e-06,0.0009619889240902852
2550,0.029834640000000003,1.9580321440000028e-07,0.0002742622154871212,0.046268960000000005,2.307904070400001e-06,0.0009415967436673006
2600,0.029764230000000003,2.062535300999999e-07,0.00028148597855526654,0.04607912,2.4893211936e-06,0.0009779047140357675
2650,0.02968364,2.0727431839999992e-07,0.00028218168288629927,0.04598397,2.9625202221000006e-06,0.0010668091528112872
2700,0.02958848,2.0963777760000002e-07,0.00028378592044500027,0.04585459,3.867398766900004e-06,0.0012188929035367732
2750,0.02950098,2.1974239960000066e-07,0.00029054473017133914,0.04585459,3.867398766900004e-06,0.0012188929035367732
2800,0.029422379999999998,2.2683457559999973e-07,0.00029519615607676177,0.04585459,3.867398766900004e-06,0.0012188929035367732
2850,0.02932476,2.5183042639999925e-07,0.00031103565166363764,0.04585459,3.867398766900004e-06,0.0012188929035367732
2900,0.029249340000000002,2.655593184e-07,0.0003194014210308777,0.04585459,3.867398766900004e-06,0.0012188929035367732
2950,0.029162630000000002,2.6860218409999964e-07,0.00032122611202057633,0.0456878,3.664997434000004e-06,0.0011865687566447389
3000,0.029069119999999997,2.7689013760000035e-07,0.00032614431661523116,0.04562695,3.7158223965000035e-06,0.001194767898731566
3050,0.02899008,2.7238804959999985e-07,0.0003234819827043478,0.04562695,3.7158223965000035e-06,0.001194767898731566
3100,0.02891745,2.907702904999997e-07,0.00033421896235623713,0.04562695,3.7158223965000035e-06,0.001194767898731566
3150,0.028847489999999996,2.972488709000003e-07,0.0003379217753340914,0.04562695,3.7158223965000035e-06,0.001194767898731566
3200,0.028782429999999998,3.0149851409999987e-07,0.0003403287663078982,0.04562695,3.7158223965000035e-06,0.001194767898731566
3250,0.028714339999999998,3.0240280240000036e-07,0.00034083876036915777,0.04562695,3.7158223965000035e-06,0.001194767898731566
3300,0.028671629999999997,3.1803974610000006e-07,0.00034953991025600496,0.04562695,3.7158223965000035e-06,0.001194767898731566
3350,0.028644350000000002,3.3188125249999997e-07,0.0003570651228563215,0.04562695,3.7158223965000035e-06,0.001194767898731566
3400,0.02858599,3.306390728999997e-07,0.0003563962769800828,0.04562695,3.7158223965000035e-06,0.001194767898731566
3450,0.02853102,3.317302176e-07,0.0003569838657323549,0.04549085,3.5577014165000034e-06,0.0011690708174283719
3500,0.02849565,3.2996918650000016e-07,0.00035603505822578773,0.04533365,3.156825696500002e-06,0.0011012384662585305
3550,0.02843834,3.3883161039999965e-07,0.0003607846330586488,0.04533365,3.156825696500002e-06,0.0011012384662585305
3600,0.02841163,3.349486481e-07,0.0003587114058042983,0.04533365,3.156825696500002e-06,0.0011012384662585305
3650,0.028384029999999998,3.402885581000005e-07,0.00036155947294974335,0.04533365,3.156825696500002e-06,0.0011012384662585305
3700,0.028330070000000002,3.5189595009999986e-07,0.00036767424194579626,0.04533365,3.156825696500002e-06,0.0011012384662585305
3750,0.02828144,3.549899804e-07,0.00036928708462450184,0.04533365,3.156825696500002e-06,0.0011012384662585305
3800,0.02823853,3.6664979410000014e-07,0.0003753027909587884,0.04533365,3.156825696500002e-06,0.0011012384662585305
3850,0.028189380000000003,3.8506842159999953e-07,0.00038461394259940165,0.04533365,3.156825696500002e-06,0.0011012384662585305
3900,0.02815432,3.937026556e-07,0.0003889020598753573,0.04533365,3.156825696500002e-06,0.0011012384662585305
3950,0.02810502,4.23977017600001e-07,0.00040357776336316696,0.04533365,3.156825696500002e-06,0.0011012384662585305
4000,0.0280657,4.3639291600000116e-07,0.0004094443828049915,0.04533365,3.156825696500002e-06,0.0011012384662585305
4050,0.028032099999999997,4.415078999999996e-07,0.0004118369517952461,0.04533365,3.156825696500002e-06,0.0011012384662585305
4100,0.0279825,4.5837379599999995e-07,0.00041962945257853387,0.04533365,3.156825696500002e-06,0.0011012384662585305
4150,0.027944010000000002,4.739619989000004e-07,0.00042670509898221765,0.04533365,3.156825696500002e-06,0.0011012384662585305
4200,0.02791495,4.7449144649999986e-07,0.0004269433616856455,0.04533365,3.156825696500002e-06,0.0011012384662585305
4250,0.02788727,4.523568361000006e-07,0.00041686616815972996,0.04533365,3.156825696500002e-06,0.0011012384662585305
4300,0.0278415,4.572852900000005e-07,0.0004191309067658936,0.04533365,3.156825696500002e-06,0.0011012384662585305
4350,0.02780377,4.7411664810000026e-07,0.00042677470817059453,0.04533365,3.156825696500002e-06,0.0011012384662585305
4400,0.02777648,4.773608575999995e-07,0.0004282323517152993,0.04533365,3.156825696500002e-06,0.0011012384662585305
4450,0.02775631,4.799520469e-07,0.0004293930348027364,0.04529832,3.135093153600002e-06,0.0010974412904055399
4500,0.027741710000000003,4.881028788999999e-07,0.0004330237891366062,0.04522759,3.1590996229000026e-06,0.001101635017205456
4550,0.02772213,4.991826041000004e-07,0.00043791093751019297,0.04515107,3.1994149501000024e-06,0.0011086420735433131
4600,0.02770034,5.149181643999998e-07,0.000444759442885594,0.04515107,3.1994149501000024e-06,0.0011086420735433131
4650,0.02767772,5.305913235999995e-07,0.000451477533077977,0.04515107,3.1994149501000024e-06,0.0011086420735433131
4700,0.02764875,5.584364244999998e-07,0.00046317268576193034,0.04502237,2.4149421181000046e-06,0.000963184387378293
4750,0.027625860000000002,5.767191664000003e-07,0.00047069356800813,0.044982640000000004,2.232998980400003e-06,0.000926190524843817
4800,0.02759569,6.070775709000003e-07,0.00048292330616459597,0.044982640000000004,2.232998980400003e-06,0.000926190524843817
4850,0.02757983,6.229243600999993e-07,0.0004891856724966664,0.044982640000000004,2.232998980400003e-06,0.000926190524843817
4900,0.027557530000000004,6.328364560999995e-07,0.0004930623215937067,0.044982640000000004,2.232998980400003e-06,0.000926190524843817
4950,0.02752761,6.396923288999995e-07,0.0004957259374596248,0.044982640000000004,2.232998980400003e-06,0.000926190524843817
5000,0.027491179999999997,6.379636655999995e-07,0.0004950556754314566,0.044982640000000004,2.232998980400003e-06,0.000926190524843817
5050,0.02746623,6.393436101000006e-07,0.0004955908002132567,0.04492011,1.9966011889000015e-06,0.0008757935331616833
5100,0.027452880000000002,6.494154896000003e-07,0.000499479183234633,0.04478053,1.7228066441000011e-06,0.0008135314378666976
5150,0.027426440000000003,6.688470844000013e-07,0.0005068967310440111,0.04478053,1.7228066441000011e-06,0.0008135314378666976
5200,0.027415279999999997,6.585844136000002e-07,0.000502992831289449,0.04478053,1.7228066441000011e-06,0.0008135314378666976
5250,0.02740757,6.560727780999996e-07,0.0005020327862150996,0.04472157,1.6219319801000018e-06,0.0007893550465254635
5300,0.02739059,6.675450969000004e-07,0.0005064031244227312,0.04459838,1.6131177356000012e-06,0.0007872072848418621
5350,0.02737229,6.630837769000002e-07,0.0005047080975513511,0.044535780000000004,1.713312791600001e-06,0.0008112867816136637
5400,0.0273502,6.737710459999999e-07,0.0005087591621104822,0.044535780000000004,1.713312791600001e-06,0.0008112867816136637
5450,0.02732777,6.852214200999992e-07,0.0005130639928367764,0.044535780000000004,1.713312791600001e-06,0.0008112867816136637
5500,0.02730978,6.982332196000005e-07,0.0005179124188910093,0.044520910000000004,1.7092412369000013e-06,0.0008103222282323893
5550,0.027296090000000002,6.933174189000002e-07,0.000516086058370718,0.04450258,1.7096993036000011e-06,0.0008104308017782742
5600,0.027273730000000003,7.020332820999996e-07,0.000519319849082948,0.04448931,1.7138049089000013e-06,0.0008114032867834741
5650,0.027256930000000002,7.055620901000005e-07,0.000520623407592106,0.04447255,1.723520010500001e-06,0.0008136998508256471
5700,0.02723711,7.191018069000008e-07,0.0005255950438680946,0.0444247,1.779081038000001e-06,0.0008267114197578744
5750,0.0272137,7.349871200000007e-07,0.0005313686592368806,0.044392169999999995,1.8403861001000009e-06,0.0008408345403314592
5800,0.02718178,7.387538596000001e-07,0.0005327285262719991,0.04437726,1.874851012400001e-06,0.0008486711759707551
5850,0.02716608,7.382384496000001e-07,0.000532542658195882,0.04436102,1.9169431436000006e-06,0.0008581450215700003
5900,0.02714901,7.388335288999992e-07,0.0005327572509710437,0.04436102,1.9169431436000006e-06,0.0008581450215700003
5950,0.02713101,7.525407308999991e-07,0.0005376765265310953,0.04436102,1.9169431436000006e-06,0.0008581450215700003
6000,0.02711865,7.584295125000001e-07,0.0005397761401933213,0.04436102,1.9169431436000006e-06,0.0008581450215700003
6050,0.027111049999999998,7.618233304999998e-07,0.0005409824864493119,0.04436102,1.9169431436000006e-06,0.0008581450215700003
6100,0.02708995,7.541784125000001e-07,0.0005382612552896596,0.04436102,1.9169431436000006e-06,0.0008581450215700003
6150,0.02707616,7.50517508400001e-07,0.0005369532624232246,0.04436102,1.9169431436000006e-06,0.0008581450215700003
6200,0.02706215,7.588965965000007e-07,0.0005399423270233963,0.04428814,1.852193636400001e-06,0.0008435275379970854
6250,0.027054089999999996,7.583291129000002e-07,0.0005397404116903459,0.04416596,1.9581359144000007e-06,0.0008673162588559632
6300,0.02703766,7.764099403999994e-07,0.0005461370182509731,0.04416348,1.9630687336000007e-06,0.0008684080174087387
6350,0.027020489999999998,7.911066708999997e-07,0.0005512817235252262,0.04416348,1.9630687336000007e-06,0.0008684080174087387
6400,0.026999659999999998,8.007350084e-07,0.000554626325400214,0.04416348,1.9630687336000007e-06,0.0008684080174087387
6450,0.026966570000000002,7.577491381000003e-07,0.0005395339738074852,0.04416348,1.9630687336000007e-06,0.0008684080174087387
6500,0.026947660000000002,7.646771224e-07,0.0005419948001052999,0.04416348,1.9630687336000007e-06,0.0008684080174087387
6550,0.026932679999999997,7.622817295999993e-07,0.0005411452201055976,0.04416348,1.9630687336000007e-06,0.0008684080174087387
6600,0.02691613,7.492054480999995e-07,0.0005364837042651862,0.04415774,1.9484892484000003e-06,0.000865177224425923
6650,0.026898830000000002,7.477874760999999e-07,0.000535975780067137,0.04401388,1.7767808296000005e-06,0.0008261768112814206
6700,0.02688218,7.611244375999992e-07,0.0005407342822019108,0.04397226,1.7965811284000007e-06,0.0008307674802772099
6750,0.02686892,7.763747795999998e-07,0.0005461246518251451,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
6800,0.02684956,7.926178444000001e-07,0.0005518080020303294,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
6850,0.0268401,7.993581519999995e-07,0.0005541492828402107,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
6900,0.026820709999999998,8.094640548999998e-07,0.0005576412030422285,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
6950,0.026806029999999998,8.240030280999998e-07,0.0005626268774906652,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7000,0.02679198,8.235411435999997e-07,0.0005624691686887165,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7050,0.02677662,8.161375055999999e-07,0.0005599351606671043,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7100,0.02675214,8.243895823999999e-07,0.0005627588310944432,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7150,0.0267277,8.397259199999998e-07,0.0005679692856371724,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7200,0.02670524,8.225803004000003e-07,0.0005621409504756472,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7250,0.026689360000000002,8.208766863999998e-07,0.0005615585346581636,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7300,0.02667088,8.211935536000009e-07,0.0005616669080077411,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7350,0.026658349999999997,8.224934104999996e-07,0.0005621112599634345,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7400,0.02664281,8.279180749000004e-07,0.00056396188492981,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7450,0.02662926,8.320048563999996e-07,0.0005653520899710408,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7500,0.0266105,8.267085879999997e-07,0.0005635497947529391,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7550,0.026598339999999998,8.208595043999994e-07,0.0005615526575578676,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7600,0.02658763,8.135644321e-07,0.0005590517974530946,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7650,0.02658085,8.08636892500001e-07,0.0005573562134064717,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7700,0.02657288,8.079394976000002e-07,0.0005571158204520997,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7750,0.026562679999999998,8.055140915999994e-07,0.0005562789708671862,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7800,0.026558019999999998,8.043334535999997e-07,0.0005558711537172764,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7850,0.02654683,8.095331101000009e-07,0.0005576649886589764,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7900,0.02653548,8.108738035999999e-07,0.0005581265809751189,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
7950,0.02652386,8.072130064000001e-07,0.0005568652876043039,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8000,0.02650768,7.975783375999997e-07,0.000553532017296575,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8050,0.02648871,7.919398428999997e-07,0.0005515719445806358,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8100,0.026477030000000002,7.831478061000017e-07,0.0005485016510379679,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8150,0.026465289999999995,7.690674628999997e-07,0.0005435484859216001,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8200,0.026450400000000002,7.565814980000006e-07,0.0005391181208897362,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8250,0.026438,7.558359699999999e-07,0.0005388524345636753,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8300,0.02642763,7.575164341000003e-07,0.0005394511222750919,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8350,0.02641515,7.669259324999995e-07,0.0005427911810532664,0.043930000000000004,1.8485888199999999e-06,0.0008427062839988794
8400,0.02641105,7.681168184999997e-07,0.0005432124418631811,0.043898570000000005,1.8383322681000003e-06,0.0008403652325705152
8450,0.02639407,7.53771488099999e-07,0.0005381160236124692,0.04381,1.9050848200000006e-06,0.000855486636044772
8500,0.026382830000000003,7.54884078099999e-07,0.0005385130151100302,0.04381,1.9050848200000006e-06,0.000855486636044772
8550,0.02637373,7.539300320999995e-07,0.000538172612766142,0.04381,1.9050848200000006e-06,0.000855486636044772
8600,0.02636085,7.559911564999996e-07,0.000538907749694732,0.04381,1.9050848200000006e-06,0.000855486636044772
8650,0.026353130000000002,7.564685640999994e-07,0.0005390778826706358,0.04381,1.9050848200000006e-06,0.000855486636044772
8700,0.02634363,7.520391040999996e-07,0.0005374972950918504,0.04381,1.9050848200000006e-06,0.000855486636044772
8750,0.026327109999999997,7.494256649e-07,0.0005365625438175721,0.04381,1.9050848200000006e-06,0.000855486636044772
8800,0.0263129,7.445346079999998e-07,0.0005348087648957147,0.04381,1.9050848200000006e-06,0.000855486636044772
8850,0.026299319999999998,7.473523755999991e-07,0.0005358198284969451,0.04381,1.9050848200000006e-06,0.000855486636044772
8900,0.02628682,7.517666555999998e-07,0.0005373999240931244,0.04381,1.9050848200000006e-06,0.000855486636044772
8950,0.02627212,7.579281536000002e-07,0.000539597701521213,0.04381,1.9050848200000006e-06,0.000855486636044772
9000,0.0262536,7.691633819999997e-07,0.0005435823809038699,0.043807830000000006,1.9084924361000004e-06,0.0008562513966424674
9050,0.02624182,7.731134695999989e-07,0.0005449763944259747,0.04370369,2.1716667129e-06,0.0009133824414929728
9100,0.02623361,7.69974790899999e-07,0.0005438690243727285,0.0436249,2.5004959900000005e-06,0.0009800972092187592
9150,0.02622452,7.638893915999998e-07,0.000541715560674655,0.04357166,2.7859560924000016e-06,0.0010345302762396007
9200,0.02621941,7.677206128999997e-07,0.0005430723254334213,0.043524280000000005,3.0829026616e-06,0.001088268297103364
9250,0.02621055,7.667572404999995e-07,0.0005427314819599834,0.04346193,3.535246300099999e-06,0.0011653755697827268
9300,0.026200650000000002,7.638868604999994e-07,0.0005417146632034984,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9350,0.026192860000000002,7.642677043999991e-07,0.0005418496851732071,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9400,0.02618279,7.629582908999993e-07,0.0005413853129076773,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9450,0.02616963,7.641251740999999e-07,0.0005417991573288538,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9500,0.026160689999999997,7.649511089e-07,0.0005420918907298134,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9550,0.02615075,7.744280824999988e-07,0.0005454395403463152,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9600,0.02613853,7.801698980999992e-07,0.0005474578230823774,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9650,0.02613083,7.796325220999995e-07,0.0005472692478935171,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9700,0.026122069999999997,7.783516340999994e-07,0.0005468194983318131,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9750,0.02610633,7.744223920999995e-07,0.0005454375364321159,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9800,0.02609076,7.806057483999983e-07,0.0005476107233293951,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9850,0.02607868,7.831631616000001e-07,0.0005485070283599437,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9900,0.026070080000000002,7.850767115999999e-07,0.0005491767197617321,0.04344519,3.6686091929000024e-06,0.0011871532788753376
9950,0.02605575,7.916883324999996e-07,0.0005514843513765371,0.04344519,3.6686091929000024e-06,0.0011871532788753376
10000,0.02604341,7.890809649000004e-07,0.0005505754657410591,0.04344519,3.6686091929000024e-06,0.0011871532788753376
