generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.0001772461237723669,3.411732469906188e-06,-0.001407267880828485,0.004968230550405718
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,-0.0006961227693998568,8.035903967241955e-08,-0.001072796930785035,-0.0003342626071319202
2,1,0.0002209726734973443,9.580787336948323e-08,-2.227590399999924e-05,0.0008038279489609785
2,2,-0.000296464443533205,1.428610426813475e-06,-0.001992111686397098,0.001687461211917568
3,0,-0.00085818115668394,1.520314294035819e-07,-0.00177188674943883,-0.0004481301055058202
3,1,0.0005355556033317801,2.41948912434809e-07,-1.246784000000084e-05,0.001332777523848241
3,2,0.0002391797265810907,1.852357644780642e-06,-0.001769884254512668,0.002441880377979527
4,0,-0.0007433767722148749,8.019549025506387e-08,-0.001284148368948323,-0.0003774672047973417
4,1,0.000429301010585653,5.08509516096047e-07,-2.852499199999803e-05,0.002145155348467004
4,2,0.0003564155423443654,1.918231532513459e-06,-0.001976425769568488,0.0019873229166856
5,0,-0.0004976283464659779,6.830457543260151e-08,-0.000932416976743444,-0.0001293108802673172
5,1,0.000157398747019204,6.172426019033285e-08,-1.020569599999854e-05,0.0007280393816576381
5,2,0.0001484970801557869,1.461330380724377e-06,-0.001563961744345939,0.002378073671865719
6,0,-0.0003553296098178361,2.363110804099658e-08,-0.0005598078998635358,-0.0001333198699107498
6,1,5.897982566215007e-05,8.915877896817695e-09,-4.980095999998491e-06,0.0002922743371294896
6,2,-1.35965709555547e-06,1.477917494989978e-06,-0.001508080710778699,0.001957727037482182
7,0,-0.0004897134092776646,2.555232742276929e-08,-0.0007832114608043819,-0.000249133853580248
7,1,0.0005707722759467531,5.90240649029307e-07,-1.167782400000039e-05,0.001995814519765385
7,2,0.0001715053436727849,6.456793263163355e-07,-0.001156438002450707,0.001850889477619313
8,0,-0.0003544818619846279,2.256855135561594e-08,-0.0006414367925813045,-0.0001310867653013721
8,1,0.001202717165634357,6.03195348669663e-06,0,0.007600918211340528
8,2,0.0004261631777828317,7.86178488469668e-07,-0.0003758079995576126,0.002360303907581358
9,0,-0.0003085515055916138,4.496432983906603e-08,-0.0007333441068931274,-1.42671066453878e-05
9,1,2.206737563534556e-05,2.026952542580443e-09,-2.201484800000015e-05,0.0001240490737073429
9,2,-0.0001778220186958895,2.796580214728624e-07,-0.001404593381028589,0.0004999244682182115
10,0,-0.0001400598069197178,3.453795087032413e-09,-0.0002151861420160361,-4.821898479946229e-05
10,1,0.000188015183145329,1.266025761350557e-07,-8.243199999993789e-07,0.0010439180537782
10,2,-0.00014564181297853,1.484807638137118e-07,-0.00116513450382824,0
11,0,-0.0001436055466843163,1.103467776855849e-08,-0.0003384087579277824,0
11,1,1.901119999999853e-07,4.872286527795194e-11,-8.02400000000092e-06,1.664479999999996e-05
11,2,0.0001530762283741768,8.778763050002049e-08,0,0.0008768092455612771
12,0,0.002461731815880304,2.226995311341966e-05,-0.0002396130503971786,0.01327408747951946
12,1,4.26285532365518e-05,1.4396644555882e-08,-7.569407999999389e-06,0.0003599750498924122
12,2,-3.702576019085211e-05,4.078748723182858e-08,-0.0005311161814189066,0.0002349100998920897
13,0,0.001757054307606911,9.708119731317225e-06,-0.0001709065622018925,0.007158107836111307
13,1,0.0001634614327672382,1.244974501006476e-07,-2.360703999999964e-05,0.001072006333268809
13,2,0.0002083064159536431,4.091097384627961e-07,-0.000223060376385599,0.001889511704014744
14,0,-3.334521434134629e-05,1.686677562047994e-09,-0.0001268444797771583,1.819703506019793e-05
14,1,2.263666997006479e-05,4.78932158185397e-09,-1.030534400000005e-05,0.0002054042717605212
14,2,3.942155839510504e-05,1.036679539258039e-07,-0.000463873219299114,0.0007914846490915656
15,0,-2.639883511021917e-05,7.204949363579901e-10,-7.321661174279071e-05,0
15,1,5.140268596969412e-05,1.332592419397762e-08,0,0.0003561203037575539
15,2,-5.622332272967592e-05,1.156054845226235e-07,-0.0005581492354107154,0.0006805902596446951
16,0,-8.260390523525785e-06,1.495356370879969e-10,-3.049403506752759e-05,3.474910945481689e-06
16,1,-0.0007394517270273109,1.88607512500754e-06,-0.004234284736000001,3.627008000001153e-06
16,2,0.0002513496627699028,2.964727121449183e-07,-9.719955878163406e-05,0.001622294912889641
17,0,0.001658034746892043,1.947068431042342e-05,-2.518735532407407e-05,0.01333254875404704
17,1,-6.704142179743294e-05,6.703098397344013e-07,-0.001916397119999996,0.001311951872
17,2,7.255791322051329e-05,5.083487202373065e-07,-0.001166988666992058,0.001647998337758639
18,0,0.0001469339620475216,1.233722184238755e-08,-7.560251911505564e-05,0.0002158374771599857
18,1,-0.0003350270856178948,4.879058550216577e-07,-0.002094631424000001,2.831257600000095e-05
18,2,-4.561136669321918e-05,1.926051735031366e-07,-0.0007813973863535523,0.0009067297502955646
