gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-5.901072243653967e-07,2.647615529660573e-07,-1.498641131593167e-06,2.441816928519018e-05,-0.0002223920560366936,0.0004184052168948127,0.0008460300064044838,0.0009699932139409491
50,1,-4.163836526191589e-05,-0.0001399632466093254,-0.01344983864584301,0.001868390781373043,-0.04603196443133826,-0.0005442153628599358,0.006312076816127225,0.04840961268877132
50,2,1.632657089522696e-06,2.996818291774707e-06,-5.595012120440523e-07,0.0001035246281812216,4.88523002531017e-05,0.0004920878209592948,0.000989242739481148,0.00111079587529094
50,3,3.162132101244526e-09,1.20888778942942e-08,-6.139764670838095e-26,6.412013787762249e-08,0,1.021795722779558e-06,2.044802133143477e-06,2.286820892621092e-06
100,0,-8.066050799108227e-07,6.487144069727752e-07,-1.501613118479589e-06,2.605245260920054e-05,-0.0002354308442417243,0.0004196931164027476,0.0008487931461370481,0.0009760644732170609
100,1,-4.96619266851992e-05,-0.0001525765782020399,-0.01344837703366018,0.001847608403588443,-0.04580478918531203,-0.001194619801122826,0.005011062438990821,0.04805116880076118
100,2,-6.873959342561371e-07,2.287169534154234e-06,-1.845734234826268e-06,0.0001016050904997488,0.0001388252734190248,0.0003796456307271735,0.0007662897439627382,0.0008723164207903892
100,3,3.003451158820118e-09,1.181788288727324e-08,-6.139764670838095e-26,6.397985430522912e-08,0,1.010011941897686e-06,2.021234573859605e-06,2.260476814783349e-06
150,0,-1.219701546321629e-06,6.172884056669819e-07,-1.523267174235226e-06,2.603536031792217e-05,-0.0002416941451233484,0.0004031645222626524,0.0008157708626905886,0.0009418714462492916
150,1,-4.964275746716091e-05,-0.0001527180024754316,-0.01344834194168468,0.001847629471858455,-0.04579090596912966,-0.001191291738055178,0.005017648025782175,0.0480385309936396
150,2,-1.062860819241727e-06,2.270344052850911e-06,-1.872632342014157e-06,0.0001015761689734021,0.0001269828480930709,0.0003638269218395919,0.0007346887995624854,0.0008358168543156491
150,3,3.003451158820118e-09,1.181788288727324e-08,-6.139764670838095e-26,6.397985430522912e-08,0,1.010011941897686e-06,2.021234573859605e-06,2.260476814783349e-06
200,0,-1.286815723061203e-06,6.115077921798368e-07,-1.524905437776317e-06,2.60329043993127e-05,-0.0002422550962316268,0.0004012404885564496,0.0008119242370624044,0.0009378616610786068
200,1,-4.96373671624984e-05,-0.0001527266731092587,-0.01344833894621297,0.001847632924416791,-0.04578943040413645,-0.001191001251716846,0.005018226001681832,0.04803717695765767
200,2,-1.144584133850323e-06,2.266169037748444e-06,-1.875585570003112e-06,0.0001015708719591877,0.0001252682438934417,0.0003613583682138088,0.0007297541822516736,0.0008301444303052508
200,3,3.003451158820118e-09,1.181788288727324e-08,-6.139764670838095e-26,6.397985430522912e-08,0,1.010011941897686e-06,2.021234573859605e-06,2.260476814783349e-06
250,0,-1.301194939531024e-06,6.105596506272043e-07,-1.52502398852458e-06,2.603247149798979e-05,-0.0002423458618621058,0.0004009051392261063,0.0008112536697912008,0.0009371611629442921
250,1,-4.964928393257842e-05,-0.000152729827193539,-0.01344833891745099,0.001847632678961006,-0.0457893905206107,-0.001191274845627615,0.005017678752598541,0.04803708856370875
