generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.008854705261543002,0.0002665193791671147,-0.001617701510049997,0.03857393733267987
1,1,0.03918109813405438,3.212392421820359e-06,0.03575850142325509,0.04155034744574582
1,2,0.003002554934916656,4.127850046810836e-05,-0.001576916238564869,0.0191425044226828
2,0,-0.0005895041423098057,6.478386782210554e-07,-0.001639394035047442,0.001106427634666194
2,1,0.0004955323205550056,9.735759907166259e-07,-2.162918399999936e-05,0.002945360868836339
2,2,0.0004549163931878517,9.948098216690913e-06,-0.002471175413834541,0.007692361897128243
3,0,-0.0003897532381761339,1.954776549847697e-07,-0.0009144346877869614,0.0005529073973463934
3,1,0.001935305012577526,1.488696411885326e-06,-2.369228800000178e-05,0.0045309330317994
3,2,-0.00089628732058699,1.001552830035852e-06,-0.002472288956025273,0.0006372672804300992
4,0,-0.0004197307742269704,3.032363328983412e-07,-0.001460129706152431,0.0005833618856145789
4,1,0.0003444915813982284,1.308689190002198e-07,0,0.0009253441936046497
4,2,-0.0009119069903411214,1.356129704490943e-06,-0.002338952210923452,0.001315757616554464
5,0,-0.0003667025257038624,8.266362799513258e-08,-0.0007914974954724007,0
5,1,0.0002980175744054025,1.199924242674015e-07,0,0.0009885741295890089
5,2,0.0002320842328880384,9.589024484324597e-07,-0.001116891433867642,0.002231984051758472
6,0,0.0003119555847790775,2.644701526215969e-06,-0.001093919248663642,0.004498006465159379
6,1,0.0001686709460235706,1.872724666246407e-07,0,0.001313573968188562
6,2,0.0006871343271814965,1.787052281907885e-06,-0.001073136147014818,0.002656223026098492
7,0,0.002617449839747927,3.255643896521383e-05,-0.0009960845595820347,0.01694422623883801
7,1,0.0009567643935860225,1.042466159435854e-06,-1.375385600000112e-05,0.002431064043365678
7,2,0.0006100634194858754,6.247627963659247e-07,-0.0003094881319483288,0.001946501714190813
8,0,-3.790952318911655e-06,3.644923805686214e-07,-0.0005619613076780731,0.001525746703712193
8,1,0.0004560455894087391,1.292303750978943e-07,-6.168064000000584e-06,0.0009818649084207013
8,2,0.0008113910684138041,1.486558516760531e-06,-0.0002551395960683732,0.003661506781940447
