generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.05449299074142094,0.003827122344758055,-0.0003821291196093382,0.2
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,0.1158059422799163,0.003093795617447474,0.02925849320857943,0.2
2,1,0.008906033260410673,6.824743548796422e-05,-2.358248959999365e-06,0.02408183992859932
2,2,0.0228202389738747,0.0008415429580251042,-3.351859358808746e-05,0.0943272687006919
3,0,0.001474001382758479,2.970671151761145e-05,-0.001104338613414146,0.01587719043737826
3,1,0.02301406382935268,0.0004046013309720002,1.173657087999436e-06,0.06171956905961559
3,2,0.01130475868895352,0.0001387137856680872,-0.0004926387585014735,0.03221738674248205
4,0,0.007303769341206873,0.0001492317902915147,-0.0005407826807568038,0.03565830891947224
4,1,0.006973294087861773,0.0003387793290798363,-5.956726271999502e-06,0.05567080964629284
4,2,0.0161822893063863,0.0003548517298052628,-0.0004553818612404712,0.05497116374518574
5,0,0.0008694320981102218,8.113546474337151e-06,-0.0006202931909910615,0.008379023355034744
5,1,0.003198438029153791,1.133091751484551e-05,-1.934325759997413e-07,0.008204403344926444
5,2,0.007548340166696995,0.0001889218767145419,-0.0004084657982009084,0.04121832158541455
6,0,-0.0002281897739041771,9.078923568780626e-08,-0.0006664269715055626,0.0002751396625633971
6,1,7.202016000015107e-08,8.159965205624127e-12,-4.121681920002396e-06,5.499621888001294e-06
6,2,0.002275542140877474,2.499496463413494e-05,-0.000370040497256241,0.01490575593149539
7,0,0.0005290867251892099,1.821708147736595e-06,-0.0007350742748186354,0.003468800364553433
7,1,0.001753855145860253,6.742153449888779e-06,-2.026753024000905e-06,0.007612117049246857
7,2,-0.0001495414060525889,1.359477511651072e-07,-0.001122988850802134,0
8,0,-0.0002491756434409356,6.990255516294503e-08,-0.0006694431295925021,8.396147343335965e-05
8,1,7.849534082861713e-05,4.359088917393902e-08,-3.180067839998746e-06,0.0006308794139889338
8,2,2.224825821527613e-05,2.207000296697308e-08,-0.0002339006616253699,0.0003502236345989368
9,0,0.002535569943337681,4.740298882167906e-05,-0.0006132620093072375,0.02073759155048294
9,1,3.191571010058929e-05,7.666112442743266e-09,-6.834788351998966e-06,0.0002634934437487132
9,2,0.001937790247570432,2.756055323852124e-05,-0.0001737363484492952,0.01582630455944379
10,0,-5.202548444934197e-05,1.027933334371937e-07,-0.0008380779517123537,0.0002538512024646812
10,1,2.815482240001166e-07,5.202346466430574e-13,-9.604843519986362e-07,1.430905343999256e-06
10,2,5.238430144933635e-05,1.28819898382683e-08,-4.98752286120445e-05,0.0003137352076204275
11,0,-0.0004636866397740524,2.840616827565976e-07,-0.001529880646772306,0
11,1,7.957904806289809e-05,4.371372886947775e-08,-6.422650879994718e-07,0.0006327406422951824
11,2,0.004509309169141207,0.0001423370842803067,0,0.03607447335312965
12,0,-0.0003464758359167517,3.506918718114403e-07,-0.001097095953356081,0.0008881067841765717
12,1,0.003492789091481578,1.773987090749336e-05,0,0.01040889774753146
12,2,7.791567509390953e-05,3.007189528532868e-08,0,0.0005315608395826996
13,0,-0.0003742599238408095,8.154719262888273e-08,-0.0008221588384980793,2.691814003536255e-05
13,1,0.0002089446110082011,3.060199429144772e-07,-9.924720640014373e-07,0.00167254936012961
13,2,0,0,0,0
14,0,-0.0002300277393472812,7.465940443879876e-08,-0.0006542628265088793,0.0001178738115296285
14,1,0.000437164007080312,6.541703700106432e-07,0,0.002474293569929969
14,2,0.002855168603203029,3.176428655469255e-05,-0.0002497852033358908,0.01695652676040438
15,0,0.002515851747595522,4.284162280896382e-05,-0.0007378295579313882,0.01971154591295933
15,1,0.001009531578056878,3.738299477158717e-06,0,0.005689452390350436
15,2,-8.249484812298978e-05,1.516588619454402e-08,-0.0003108403157125406,0
16,0,-0.0002134504397449139,4.350862578437976e-08,-0.0006485597392098218,0
16,1,0.0004487673786247957,1.214321848516491e-06,0,0.003357305563453602
16,2,-2.997831067566804e-05,6.29089377676811e-09,-0.0002398264854053443,0
17,0,0.0009498545383525639,4.638445406987329e-06,-0.0002771909889497111,0.0064693273281783
17,1,2.934290552642491e-05,2.587296304641087e-09,0,0.0001353707681301153
17,2,0.002252819439516265,3.552636798943665e-05,0,0.01802255551613012
18,0,0.003431547653309039,7.838716831885153e-05,-0.00065192895737551,0.02681447528014525
18,1,0.0119473044349638,0.0001621158554570519,-0.00108259944012724,0.02688908722784823
18,2,0.004094465017455516,0.0001176718474142295,-3.895034837166634e-05,0.03279467048801579
19,0,0.0003072679716906484,2.271930982888972e-06,-0.0008701175304132947,0.004216416263513847
19,1,0.003031805282637428,4.267355006263619e-05,-0.003912915720192023,0.01537175381967073
19,2,0.004887855825617643,0.0001165981741289731,-0.0001827234581854909,0.03292603904743677
20,0,0.001859941173167989,3.170738935595066e-05,-0.00113659646568839,0.01672437182854274
20,1,0.001516617064955884,2.598923216210711e-05,-0.002673328396287996,0.01480432998943541
20,2,0.0003150948213499216,2.478715071949585e-06,-0.001371813607434912,0.004313601075301741
21,0,-6.444958367114202e-05,2.460829466622018e-08,-0.0002659228462969107,0.0002192443462247656
