generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.002667181953492865,4.285722223408968e-05,-0.002032021957886852,0.01845919304184511
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,0.02450359938958327,0.004400036999531119,-0.001051570532956105,0.2
2,1,0.003616106632676881,6.805298379083909e-05,-3.105597440000718e-06,0.02520135011119921
2,2,0.001235244275671787,1.556231281074394e-05,-0.001543857585173869,0.01120409358218355
3,0,0.002202123758364009,4.91487175295002e-05,-0.001069246881282832,0.02073090075939678
3,1,6.188542069049819e-05,2.600852616496571e-08,0,0.0004885583637959829
3,2,0.008245231182467134,0.0002088672442055055,-0.002107504212989911,0.03667115292423535
4,0,0.008514555333713125,0.0005429176721264353,-0.001088503123726191,0.07015298540459049
4,1,-7.706289279990274e-07,2.040054815698167e-12,-2.699130880000345e-06,2.047322624000591e-06
4,2,0.003506086201562219,2.275315370610488e-05,-0.0008055333932678086,0.01175735419093566
5,0,0.002476842366611689,5.162132217965546e-05,-0.0006950672854509233,0.02147282182383676
5,1,0.007398883643182096,0.0002245053367553005,-5.147566080000721e-06,0.04650127611410167
5,2,0.01536525022720336,0.0001980004801930726,-0.000842487838994386,0.03576361865235999
6,0,-1.540830009766185e-05,5.046556805231877e-07,-0.0006456022357559842,0.001797973766331234
6,1,0.01060472162032535,0.0002874926021128658,-3.136717824001045e-06,0.04391805246684843
6,2,0.006527613597837188,0.0001139255485595908,-0.0009362005677693311,0.03147699787101152
7,0,-0.0002654657286338435,1.804822480412552e-07,-0.0008520025583446497,0.0004229824762906128
7,1,3.344743306471272e-06,7.80201279862051e-11,-1.383309312000258e-06,2.661038344377128e-05
7,2,0.001724814667865499,1.742098865030623e-05,-0.00149586975428434,0.01224878258617918
8,0,-0.0003571925519987177,5.754939893138819e-08,-0.0008197686847188309,0
8,1,0.004644550576747444,9.42653089305864e-05,-1.884622848000173e-06,0.02944932861995835
8,2,0.0007190898923860847,4.019341868641331e-06,-0.0002805553374736841,0.006017162185427753
9,0,0.001470907603673551,2.149634600607221e-05,-0.0006540797584050257,0.01372896035210155
9,1,0.00195237146175456,2.666880076060699e-05,0,0.01561551897902848
9,2,0.002239988215135927,1.573048101457785e-05,-0.0002264413044808185,0.00986149078289107
10,0,0.001916829271894336,3.609455984049795e-05,-0.001273821860458819,0.01778044270802472
10,1,-2.968620799979893e-08,1.656474902779619e-14,-3.521413119975114e-07,1.243786240001654e-07
10,2,0.002159353744007985,2.098548957813028e-05,-0.0004176105267582581,0.01391659229394847
11,0,-0.0001297710832020618,6.380858266856409e-08,-0.0007825486458658799,0
11,1,0.001373764932100123,5.577787800709512e-06,-2.304037887999877e-06,0.006671576830693168
11,2,0.001099895109395106,9.942105769394925e-06,-0.0005963374499157556,0.00942649658944001
12,0,-0.000308805711725898,1.185053272749994e-07,-0.0008833613953901879,0.0002350548318870514
12,1,0.0003133675095904197,4.032025209051959e-07,-4.917121023997884e-06,0.001911047570198023
12,2,0.002608153117758273,2.256276611280475e-05,-0.000387744738296212,0.01253175471085007
13,0,5.104024012917418e-05,2.505676865030988e-07,-0.0004662515053827154,0.001245752683979234
13,1,0.0003048652600692796,3.783174260809693e-07,0,0.001850737992714096
13,2,0.0007139054596410139,7.338968725765661e-06,-0.0006774161509920149,0.007843768758183333
14,0,0.001688290781299815,2.652920987980642e-05,-0.0009488614347928838,0.01528571540701219
14,1,0.006159149335093264,0.0001282080929230311,0,0.0348592137189371
14,2,0.00197192932114473,2.72195367331322e-05,0,0.01577543456915784
15,0,0.004374594899689736,5.35171675744374e-05,-7.211610519949133e-05,0.02239596843724273
15,1,0.001303669876987552,1.189490941516304e-05,0,0.01042860086166042
15,2,0,0,0,0
16,0,0.004367461332759509,0.000112310304816064,-0.001521384287947721,0.03198012829140114
16,1,0.001412360005568866,1.39491967316047e-05,-1.598332416001547e-06,0.01129387639962293
16,2,0.005645414771666734,4.627001620026967e-05,-0.0002592558418207325,0.01698904033669401
17,0,0.0005228461222453888,2.909430420103623e-06,-0.0007812869739751629,0.004985131331657345
17,1,0.01664253477060602,0.0001646460419053258,0,0.0376668329478038
17,2,0.002520068046396124,4.59018166951615e-05,-0.0002826402961274059,0.0204435952597732
18,0,-2.565187241916609e-05,3.121101838981721e-09,-0.0001245486613714788,2.476496433051409e-05
18,1,-6.724113280001318e-07,3.164958958160307e-12,-5.379290624001055e-06,0
18,2,0.003131087740574299,4.127315457925845e-05,-0.0001580740831039256,0.0193427448823659
19,0,0.00261824613179507,2.328774112508663e-05,-0.0004815233073049645,0.01107655955402556
19,1,0.0001112385803193371,8.50775587885087e-08,0,0.0008829384086986947
19,2,0.007253938132400896,0.0001328438211095896,-1.317116775501059e-06,0.03632716586311665
20,0,0.005314743394593746,0.000121277089121655,-0.0001185547983509432,0.03335500881961158
20,1,0.0004489066980650111,1.410620564973417e-06,0,0.003591253584520089
20,2,6.525936486305451e-08,2.981149291630492e-14,0,5.220749189044361e-07
21,0,0.000839802498022563,4.94815377545843e-06,-0.0002157880554499472,0.006718195454690157
21,1,0,0,0,0
21,2,0,0,0,0
22,0,-1.401727072129289e-05,1.375387149318104e-09,-0.0001121381657703431,0
22,1,0,0,0,0
22,2,0,0,0,0
23,0,9.253356931574484e-06,8.58050244466075e-10,-1.202436997941973e-05,8.60512254320156e-05
23,1,0,0,0,0
23,2,0,0,0,0
24,0,8.414351302036626e-06,1.026426910674784e-08,-0.0001668605758633333,0.0002341753862796264
24,1,0,0,0,0
24,2,0,0,0,0
25,0,0.002365808693665034,2.320612397904899e-05,0,0.01452879363977495
25,1,7.586148830404404e-06,4.028475785393229e-10,0,6.068919064323524e-05
25,2,0,0,0,0
26,0,0.002294336710696128,3.810206445570782e-05,-0.0005108369963047667,0.01861700356202806
26,1,0.001710557204783356,2.047117854665479e-05,0,0.01368128158809085
26,2,0.002283251938346104,3.650543581356748e-05,-1.06593639365854e-06,0.01826880946149428
27,0,0.0004414115897758334,1.840089408048542e-06,-0.0004071854583540327,0.004013482667942316
27,1,8.614720000028887e-09,5.194938047522841e-16,0,6.891776000023109e-08
27,2,5.022148094675536e-05,1.765538003939717e-08,0,0.0004017718475740429
28,0,0.0005439389406625855,2.415400122022929e-06,-0.0001536765897447251,0.004652404578723049
28,1,7.170007059528436e-05,3.572826933256856e-08,0,0.0005717955031302741
28,2,1.15459252665942e-07,2.738083632097434e-13,-5.052531529325943e-07,1.428927174260131e-06
29,0,-2.621731706541897e-05,4.811433998760961e-09,-0.0002097385365233517,0
29,1,0.000204127946562575,2.915358090692023e-07,0,0.0016326763612366
29,2,0,0,0,0
30,0,0.0006023867376342997,2.899351724578031e-06,-0.0002817296086777381,0.005100823509752135
30,1,0.0004470473010464581,1.398959025610457e-06,0,0.003576378408371664
30,2,0,0,0,0
31,0,-1.827141121403851e-05,3.716123428342954e-09,-0.0001459974826042879,7.435926202058082e-05
31,1,-4.471683839998332e-07,1.399716945543156e-12,-3.577347071998666e-06,0
31,2,-3.637569846682773e-07,9.262340072647011e-13,-2.910055877346218e-06,0
32,0,0.0001196818769003794,8.359717382379487e-08,0,0.0008818449537563681
32,1,5.176209977259031e-05,2.290953482531848e-07,-0.0007332864419839915,0.001147383240164714
32,2,0.001219082061652753,4.65249399670629e-06,0,0.005757261337318158
33,0,1.932766730475494e-05,2.614911064103052e-09,0,0.0001546213384380396
33,1,0,0,0,0
33,2,0,0,0,0
34,0,0.001190649344241092,5.805352119137499e-06,-0.0003406337539628733,0.007054313133545266
34,1,-0.0003670950475540726,9.433114175710877e-07,-0.00293676038043258,0
34,2,0,0,0,0
35,0,0.00826791630472553,0.0001070562080933563,-0.0007008611839826484,0.02894268859607672
35,1,0.001417311628542708,1.810224211419929e-05,-0.000733862190079996,0.01264888684011178
35,2,0,0,0,0
36,0,0.0008272075876062436,1.337325839085817e-05,-0.001155785106852658,0.01042749297807475
36,1,0.001068585808434492,2.280890138410773e-05,-0.003973749585407995,0.01324010862581192
36,2,4.172768517227491e-07,1.218839796885544e-12,0,3.338214813781993e-06
37,0,0.0004497389162924138,1.308480598969596e-06,-0.001402442090425016,0.002933359812686805
37,1,1.116491424333556e-05,4.432438719163163e-10,0,6.130724454400005e-05
37,2,-1.951041885186328e-07,2.664595106425992e-13,-1.560833508149062e-06,0
38,0,0.00220780357067346,1.682885048006059e-05,-0.001942433031152827,0.01004652825041878
38,1,0.002197521252233198,2.129666644014086e-05,-0.004700420717056001,0.00797423216099671
38,2,0,0,0,0
39,0,-9.050086177129506e-06,2.53252980213663e-07,-0.0008190823663837039,0.001116349180229461
39,1,0.001004266885648877,6.630291439020828e-06,-6.130724454400003e-05,0.007812963556379253
39,2,0.0007046967281458162,3.476182350615929e-06,0,0.00563757382516653
40,0,0,0,0,0
40,1,0.0006468714436976535,3.078899212449305e-06,-0.000122614489088,0.005288062973837227
40,2,0.002625258231217877,4.824386546404052e-05,0,0.02100206584974302
41,0,-0.0002552611085674458,3.978930047425445e-07,-0.001917814030627407,4.270467921173651e-05
41,1,0.01571620480711871,0.000249880187142601,-8.110281064173639e-08,0.0337527719624697
41,2,0.001221096165326945,1.043753091483318e-05,0,0.009768769322615558
42,0,-8.277368498135903e-05,4.106253890149804e-08,-0.0006011049535719656,9.32088199592257e-05
42,1,2.860760923206031e-05,5.672745431936814e-09,-3.452409856000019e-06,0.0002277758106884829
42,2,0.002981023336450571,4.894363890795137e-05,0,0.02136530905365743
43,0,0.001253917086453322,1.198752898714411e-05,-0.000582654462254198,0.01036903852556212
43,1,-0.0001060527859948438,7.061249108653732e-06,-0.004673826225152001,0.00253315839967268
43,2,0.003786806631258442,4.301439612224777e-05,0,0.01557193236191078
44,0,0.0004281800328942748,7.010540447458251e-07,-0.0002689908550501064,0.002072970246409402
44,1,0.0003918706534642516,8.453530448516364e-07,-5.335522469424471e-10,0.002811718726339191
44,2,0.004618685816446142,7.65399245650323e-05,-2.347473262432143e-05,0.02553903274121786
45,0,1.288531170568165e-05,1.532437906888445e-09,-1.397176055602765e-05,0.0001156625695721378
45,1,0.0001323154730832138,1.225516909206427e-07,0,0.00105852378466571
45,2,0,0,0,0
46,0,8.598043236002929e-05,5.123257840516186e-08,-6.248631828360938e-08,0.0006848300813991624
46,1,0.000186108931973936,2.691538882730252e-07,-6.403811430399998e-05,0.001557626480687488
46,2,0,0,0,0
47,0,0.000441551970594056,4.523567661371755e-07,-0.0006008511713470974,0.001635462219735767
47,1,-6.271194713150322e-06,3.149406990347902e-09,-0.000141219475456,6.395202764799986e-05
47,2,0.0005663746452132662,2.245898997178993e-06,-3.860419445168845e-07,0.004531383203650647
48,0,-3.446403003244241e-06,2.707207488621345e-08,-0.0003629175420599236,0.0002872337701929369
48,1,-5.213068252130803e-06,2.673809285060857e-10,-4.811783272784409e-05,6.413286710797671e-06
48,2,-2.454485822681821e-07,7.895373267411669e-13,-2.055692561443029e-06,1.179221222886648e-06
49,0,0.0001864436411994403,1.041314423036628e-07,0,0.0008392358755515966
49,1,0.0003151653095973279,1.729848975726533e-07,-2.750516019200001e-05,0.000885703037966515
49,2,-2.408976426316288e-07,4.062217195783317e-13,-1.927181141053031e-06,0
50,0,-7.752751959689451e-05,1.232197815359707e-08,-0.0002949612780673915,3.992381148952401e-07
50,1,6.357031973593318e-05,2.754172246074468e-08,-2.865276350843567e-10,0.0005026210895351005
50,2,0.0006946432682157974,3.380783225028569e-06,-3.530257538519183e-06,0.005559360111379305
51,0,0.0002790395378048931,3.041329453603108e-07,-0.0005889861828262397,0.001099863498068024
51,1,0.001422876316326678,2.056760768961712e-06,0,0.004886543830497479
51,2,0.0005956570048527778,1.128501051016691e-06,0,0.002894590249952013
52,0,0.0003697138253595193,4.513650479301931e-07,-1.327803356805017e-05,0.001866849690297525
52,1,0.0001134131633803654,5.99778352196375e-08,-0.0001318773889095953,0.0005939812551266549
52,2,5.535264872682883e-08,8.306242853765076e-14,-3.221726328487428e-07,7.649938226633735e-07
53,0,0.002173298695876805,7.53912936602027e-06,0,0.006843622268634069
53,1,0.001850880562372853,4.608876142381433e-06,-5.158797424281205e-36,0.005202955478824793
53,2,0.000943141397581417,3.651534982502042e-06,-1.462530479934903e-06,0.005763538493188286
54,0,0.000330070031512599,4.057879812522239e-07,-0.0006291972603934035,0.001164754112063464
54,1,0.0004354959008748856,2.059183947008637e-07,0,0.001013376479724144
54,2,0.002832954915886245,6.403129049949101e-06,-7.163419439612627e-08,0.007493245630058737
55,0,0.0007265635236490793,2.024120849883516e-06,-3.013794652257935e-06,0.004230074496969495
55,1,-4.368872548134164e-05,5.353672536618014e-09,-0.000157421436928,6.513730239846919e-05
55,2,0.001560670423747739,7.15977548291045e-06,0,0.007625085740956285
56,0,0.0007799988704403798,1.561531877857876e-06,-1.070152313257902e-08,0.003787422096917947
56,1,0.007691572499955313,7.423681113258329e-06,0.002011674369878039,0.01254395648852002
56,2,0.001063274439670876,3.245520305140234e-06,0,0.004382335205959704
57,0,0.002505417789374789,3.069536460353765e-06,0.0004169005609889528,0.006308497235187371
57,1,0.001233943837190576,2.792196894411305e-06,0,0.003977006296853071
57,2,0.003171710399056833,3.707029501812331e-05,-1.022352592803375e-07,0.01899634507707402
58,0,0.01044211607855606,7.011924715764274e-07,0.009138688225562071,0.01133808746795944
58,1,0.00733025256579347,3.524434737443913e-05,0,0.0136853936522477
58,2,-1.227798638014275e-07,1.552942816405854e-13,-1.03854319597866e-06,3.435115089586038e-07
59,0,5.043288513620911e-05,2.592576063456312e-08,-3.368630195668091e-05,0.0004751117641782834
59,1,0.001443032347070335,1.470914332491757e-05,-3.070345482959531e-05,0.01159011765760467
59,2,0.001814883849642854,1.036381355550352e-05,-7.337667424706961e-07,0.009687532937971605
60,0,2.237503683421107e-05,3.353073713842802e-09,-7.440514181214534e-07,0.0001755318464894275
60,1,0.001057217185637351,7.890861032665456e-06,-3.4730893312e-05,0.008489248322346803
60,2,0.0008723788992943586,2.808416560959586e-06,-2.824497712142454e-07,0.004939743098696106
61,0,5.828954445990009e-05,1.538945658597276e-08,0,0.0003773309021107988
61,1,0.0009993541214036021,1.462284282221834e-07,0,0.001294935978677196
61,2,0.000988996115470758,1.716717720194177e-06,-5.071758969566661e-05,0.003070752845859186
62,0,0.001092222216145142,3.908767440558821e-06,-4.862972687293281e-05,0.005425644582470171
62,1,0.003962640392864352,6.895700115268381e-06,0,0.009824650398409566
62,2,0.0003919209042266048,4.174768273469234e-07,-1.199866755833606e-06,0.001838434306321044
63,0,0.005908533913301792,6.059363652487917e-06,0.002911255520489073,0.01199462017850748
63,1,0.001244973789853949,1.400629482639985e-06,0,0.004227141175812807
63,2,0.003169491415992327,1.960520712229469e-05,-1.281455900185695e-06,0.01188594332121036
64,0,0.001913377080779946,1.641637534637409e-06,0.001006927046370561,0.005180688137027521
64,1,0.0003416552012836364,9.415159878187087e-07,-6.3225179136e-05,0.002908132080266686
64,2,0.0002966482545919998,4.481086099571633e-07,-3.73448556176174e-07,0.002044750040549521
65,0,0.001217824299209328,5.46298586471317e-07,-2.609477545506315e-05,0.002151973639005288
65,1,-4.629340159999994e-07,1.500155322189214e-12,-3.703472127999995e-06,0
65,2,0.0003257750702581806,3.86128149465232e-07,-4.538772034784494e-07,0.001823263617281819
66,0,0.0001899456029978569,2.537985088713382e-07,-5.064579352929829e-06,0.00152282044183807
66,1,-4.338622336000001e-06,1.317655064210668e-10,-3.470897868800001e-05,0
66,2,0.00163607401156387,1.260047431063127e-05,-5.85025752891297e-09,0.01081993936935361
67,0,0.0006041953165652762,1.121358470446247e-06,-2.734114162737031e-05,0.00247024745312898
67,1,0.0002082621932408431,1.344148986177397e-07,-2.614074368e-05,0.0009638100589286133
67,2,0.0008840242597107693,2.344448889904692e-06,-6.442881281769868e-08,0.003561472543588806
68,0,4.853167485789841e-06,8.67659520146516e-10,-1.900715009272116e-05,8.066942843109566e-05
68,1,-1.1887966592e-05,2.825319161486588e-10,-3.7201552384e-05,4.110962688000006e-06
68,2,0.001677800964582348,7.432400492786445e-06,0,0.00737816157400653
69,0,8.210601935457906e-05,4.607504614018593e-08,-9.249140280123676e-06,0.000649751157434588
69,1,-3.95404031999999e-07,3.051173475697187e-11,-1.2543860736e-05,9.38062848000001e-06
69,2,0.002533662477093089,3.364708632232967e-05,-1.164016386953828e-06,0.0177209773801845
70,0,0.00160643113061678,8.860737778998299e-07,0.0003026958362138058,0.002996279280861104
70,1,0.001815001288997641,1.862405233152464e-07,0.001419528536677555,0.002837714123206722
70,2,5.987346898522759e-08,2.072728602073971e-14,-3.389476181838824e-08,4.322591387109521e-07
71,0,0.0001763509473293839,9.603632643179239e-08,-1.72809173070616e-07,0.0008092332569661685
71,1,-9.316280703999999e-06,4.069478737426203e-10,-6.1478227968e-05,1.424708180993324e-36
71,2,0.001196262667813943,1.002272842408199e-05,-2.500893211375877e-06,0.009572365222798324
72,0,-2.273234275318636e-06,1.221452386729973e-10,-2.468722244746059e-05,1.006210899703536e-05
72,1,1.974626560000007e-07,5.434821913591758e-11,-9.945597952000001e-06,1.630947123200001e-05
72,2,-1.942807002461436e-07,1.298645755263935e-13,-9.779548882768314e-07,1.917259424157912e-07
73,0,0.0001818702219166002,2.514419313018622e-07,-1.765501229854722e-05,0.001508454975583975
73,1,5.788061708111426e-05,2.987750279974412e-08,-2.890630144000001e-05,0.0005144847236569141
73,2,0,0,0,0
74,0,0.000327868824426105,4.309861346008702e-09,0.000239769337813002,0.0004074651471286822
74,1,0.0002123711119170065,3.354402669727201e-07,-2.9669804032e-05,0.001744506408808052
74,2,0.00177289142800832,9.755097784826474e-06,0,0.0082368366621641
75,0,0.001694048763440584,1.594287724606184e-06,0.0004209935713431845,0.004062826665847434
75,1,0.001423013848705868,3.380726929884822e-06,-5.80967014400001e-06,0.003818539307188555
75,2,6.286952026657448e-08,2.766803604984453e-14,0,5.029561621325958e-07
76,0,0.0006942689204443539,5.039825192171339e-09,0.0006257864899040888,0.0007910160335399622
76,1,0.0003455375758341904,8.507927687988333e-07,-2.156493823999999e-05,0.002785865544913523
76,2,0,0,0,0
77,0,-3.587364805866051e-06,8.914578698497703e-11,-2.352077925179803e-05,9.810479473852541e-06
77,1,-4.299781887999999e-06,6.982606384821061e-11,-2.477849190399999e-05,0
77,2,0.0002587470019915544,4.686500772773222e-07,0,0.002069976015932435
78,0,0.0001172157186791194,9.610198042119321e-08,-1.071200936751674e-05,0.0009372291883019497
78,1,2.683076091670873e-05,5.773987115308942e-09,-1.2915351552e-05,0.0002275614388856699
78,2,-3.119434853831292e-07,6.811611665108219e-13,-2.495547883065034e-06,0
79,0,0.0006529711934252586,6.69236509446895e-07,0.0001645106492707296,0.002799187659497124
79,1,3.195063383267129e-05,1.032849614603854e-09,0,6.905583586706498e-05
79,2,1.384521475455177e-05,1.337233746167268e-09,-4.311039115896943e-07,0.0001105931475370589
80,0,0.0006143911949122133,5.21004225812814e-07,0,0.00206442547987613
80,1,0,0,0,0
80,2,-6.960168615350139e-08,2.124866230826514e-14,-3.701303784732325e-07,7.146540321375508e-08
81,0,0.0003408588512557034,3.151087709256523e-07,-1.898496680772643e-11,0.001648418175722421
81,1,7.359380064126039e-05,1.306794706189906e-08,0,0.0003457660365593057
81,2,-9.155900560336442e-08,3.634396851753655e-13,-1.542679018142725e-06,7.576437608215544e-07
82,0,8.716014846379147e-05,2.525332669838641e-08,-3.549587833996797e-05,0.0003742530872991503
82,1,0.00021717958810556,2.697403319448596e-08,0,0.0003968538323278093
82,2,0.0005037462628180678,1.77736360859978e-06,-1.024591486772625e-06,0.004031003621600479
83,0,0.0002069406290473477,1.284256894976093e-07,0,0.0008319801414473022
83,1,0.001236710103825286,2.961869349270669e-06,0,0.005692229463370131
83,2,-6.287971118287481e-08,2.767700654909226e-14,-5.030376894629985e-07,0
84,0,-2.42823438673708e-06,2.30055746074562e-11,-1.433189179295451e-05,0
84,1,0.0001616104973171621,1.978007084089777e-07,-5.675360972799999e-05,0.001337150851105806
84,2,0.0001841194722357503,2.380725695219025e-07,-1.920524172022515e-06,0.001475051410140126
85,0,-1.724996208391742e-06,2.082928343276121e-11,-1.379996966713393e-05,0
85,1,2.054938313854948e-05,4.754792538157695e-09,-4.4745510912e-05,0.0001980841546443959
85,2,6.798307986439806e-05,3.249043280517164e-08,-7.900786707337718e-07,0.0005448819869921166
86,0,5.37860139378963e-05,2.024981929592319e-08,0,0.0004302813459635842
86,1,0.000464668441370546,2.14534400628249e-07,0,0.001597348371698603
86,2,8.771767095303822e-09,1.620881623251694e-14,-2.674114200179107e-07,1.987528302474989e-07
87,0,-7.0652712907922e-06,1.401025237210494e-10,-3.595992686299826e-05,0
87,1,9.801572834902354e-05,2.938555801270261e-08,-9.471827968000003e-06,0.0004128368571233816
87,2,5.584216847238011e-05,2.182843445788379e-08,0,0.0004467373477790409
88,0,0.0002079764774364985,3.181696877495462e-07,-3.621169115577996e-05,0.001700023510647768
88,1,0.00117110272333243,4.748026951997205e-07,-5.579486208000056e-06,0.00169995555203672
88,2,0.0002472554208631955,4.277571310204377e-07,-4.783937642030267e-07,0.001977659757928683
89,0,0.0003332777845739238,7.53005158422017e-07,0,0.002628924262709102
89,1,9.4190807361319e-05,3.623141843657393e-09,0,0.0001761104945558902
89,2,0.0007664694287816345,1.920771831251491e-06,-2.408179012935804e-07,0.003863436916414133
90,0,6.089045669244893e-05,3.242549106185579e-08,-3.96166394326056e-05,0.0005361356872038136
90,1,0.0003014387455920262,3.044681732918399e-07,-3.506418688000001e-05,0.001513610936528879
90,2,0.001021303195055524,2.113225192203702e-06,0,0.003613125057121897
91,0,0.0001558597424008796,1.702264820720362e-07,-5.793127191413141e-07,0.001247457251926178
91,1,6.656963050233143e-05,2.922715970044734e-08,0,0.0005187274284026514
91,2,0.0008221886308245324,2.10947299931299e-06,-5.066155135108748e-07,0.003858477702786866
92,0,0.002896954976200624,3.169685477176591e-06,0.001039811765126583,0.00647386155877647
92,1,0.005675499010926469,4.640493323588892e-06,0,0.006887664132411033
92,2,0.0003832128818395165,6.976946391590331e-07,-5.527053234040009e-07,0.002546881925409783
93,0,0.000171510657938514,2.059113405055136e-07,0,0.001372085263508112
93,1,0.0002786385535862751,5.546692696060273e-07,-1.328801792e-05,0.00224905508964501
93,2,0.0009191860389519612,3.126818907257791e-06,0,0.005216144845064779
94,0,0.0001946323157379502,2.672460115182688e-07,-5.122131767025681e-06,0.00156236862718627
94,1,-2.467479541139208e-06,7.807271385619195e-11,-2.143909916403803e-05,1.1150374912e-05
94,2,0.0004326927983270517,1.006071200897007e-06,-1.492680547022495e-06,0.003063809107133718
95,0,0.0002574119823694445,3.203095189300823e-07,-2.66106242403472e-05,0.001720113977500476
95,1,0.0007704695448819554,1.501418874755408e-06,0,0.003994801922852126
95,2,0.0001957518799292742,2.68371457113658e-07,-3.875153549709568e-07,0.001566372207933651
96,0,0.0005455200792931116,2.059144474035771e-06,-9.705785452623204e-06,0.004341969540202525
96,1,0.003513202727627902,1.766820646352958e-06,0,0.004090299459052231
