generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.04535261632059126,0.003852064335531765,-0.004034278103548701,0.1605465978499042
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,0.08841374203435449,0.004652789846089109,-0.001178762115034283,0.2
2,1,0.01600535147162378,0.0003205030259758087,-6.421824000001076e-06,0.05841740588138244
2,2,0.05173226893469731,0.000660343369408399,0.002304069481357405,0.08492332879897962
3,0,0.001378952415305018,1.175836926341749e-05,-0.001220510854579196,0.009757346125039855
3,1,0.02481003044231237,0.0005495074677138203,-1.258000799999881e-05,0.07188669354539057
3,2,0.004787274803686972,0.0001498438402744031,-0.000266767983345026,0.03713642652392622
4,0,0.00276161031702163,6.53675669564681e-05,-0.0009274609776624033,0.02413831961887683
4,1,0.004680222974382069,0.0001532748812621761,-4.409103999999942e-06,0.03743574261463713
4,2,0.00884698059167976,0.0001642013579403668,-0.001251467318600073,0.03455691856547308
5,0,0.0142282689102857,0.001216461420321926,-0.00061365167028134,0.1062052557082741
5,1,0.008470380912985784,0.0002250227060678476,-3.357448000002039e-06,0.0456018048208021
5,2,0.0003977885186708951,4.271284422387144e-06,-0.001166772080119571,0.005754205132296949
6,0,-0.0002457638037241976,1.867470700655175e-07,-0.001349016564015754,0
6,1,8.495139301088685e-05,2.06673167351785e-08,-7.945199999997987e-07,0.0003444375726472381
6,2,0.0005157382878005076,4.419477315542105e-06,-0.0007798076708241723,0.006024685655400683
7,0,0.009292089350984674,0.0002942767607141173,-0.0008048553421730186,0.04757002892477497
7,1,0.01970010063044541,0.000533718042999781,-2.600128000000701e-06,0.07000377889637074
7,2,0.01628621489963537,0.0002979312465904159,-0.0005820860571726608,0.03987061835451729
8,0,2.805576937130174e-05,1.801228745895091e-08,-9.122339129258098e-05,0.0003741020434712396
8,1,0.004799493542194561,0.0001612290907432778,0,0.03839419004155649
8,2,0.009004737227345443,0.0002103696017111807,-0.0007593460246535359,0.04195142596321606
9,0,-0.0002376898595347878,3.920203457005723e-08,-0.0006614741329394235,0
9,1,1.42063000000206e-07,6.99845079749983e-13,-1.030871999997685e-06,2.167375999999333e-06
9,2,0.004043076819447964,0.0001067983725146016,-0.0006990805437662132,0.03126590233924188
10,0,0.001338465992832575,1.388650222243839e-05,-0.0004989264515531888,0.01118597507594383
10,1,2.178449999999319e-07,6.592577487147699e-12,-4.208071999999008e-06,5.950831999998463e-06
10,2,0.005015076410910362,4.67479819774361e-05,-0.0005222828727486945,0.01556100909785477
11,0,-5.329956962851542e-05,2.819351261645252e-08,-0.0003888992433141579,0.0001595042178231199
11,1,-8.386820000001044e-07,6.879328706893797e-12,-7.008056000001872e-06,2.547663999999394e-06
11,2,0.0005720517175425315,6.570603820015963e-06,-0.001229839040171974,0.007242861958763648
12,0,0.002020310619162056,3.569257891058865e-05,-0.0007330046605807453,0.01781120333309057
12,1,0,0,0,0
12,2,0.002180019717747844,2.956288093926255e-05,-0.0002084257492341368,0.0165399368527199
13,0,0.01480746049800075,0.001397839070228264,-0.0009233902298958548,0.1135442052239534
13,1,0.005478660774261417,9.029700644615153e-05,-6.162360000000478e-06,0.02277964333689335
13,2,0.01273408777436489,0.0001330453565351084,-0.001263234785535854,0.02893040993849762
14,0,0.002675447154201732,3.234884293395638e-05,-0.0004133785149375832,0.0169758560428818
14,1,0.004208002204953579,3.58664218107806e-05,-1.629599999997122e-07,0.01524028873559607
14,2,0.002395583780752193,3.687708221617443e-05,-0.0010228707605225,0.01834503380854766
15,0,0.005022966630702969,0.0001896075704986162,-0.0007692272138129883,0.0414485280755658
15,1,0.0001502257303771094,6.980097179178773e-08,0,0.000692503392899798
15,2,0.002101285073109988,1.481782587441814e-05,-0.0007974131103737382,0.00924694219308601
16,0,0.003032144127804011,3.256073233994304e-05,-0.0002172897204244989,0.01586226910268319
16,1,0.0001667821237655432,1.903441779247446e-07,0,0.001321025574124344
16,2,0.000423077485659424,1.709439292908819e-06,-0.0004097835318522654,0.003864534881327585
17,0,-0.0001298482335678187,5.558267139534121e-08,-0.0006752667931237931,3.287296948746923e-05
17,1,-3.978459999999692e-06,1.768951938076567e-11,-1.028116799999951e-05,0
17,2,-4.022438900101776e-05,3.088551811555237e-08,-0.000316079622393934,0.0002800781981066619
18,0,-0.00026419542310257,1.242501244786821e-07,-0.001018055681398912,0.000105008456732901
18,1,-3.711470000000716e-07,7.572771122708637e-13,-2.657663999999782e-06,0
18,2,0.0001023974550068196,7.404761953488303e-08,-3.114901357653688e-06,0.0008223456474976452
19,0,-0.0002313773529300407,1.228806273365981e-07,-0.0008959801390939562,0
19,1,-7.763625399999919e-05,4.219171554606673e-08,-0.0006210900319999935,0
19,2,0.005836174801839899,0.0001122359325340685,0,0.02995639435587201
20,0,0.005201890156710634,0.0001116279269488112,-0.0004069193981975083,0.03123867677356505
20,1,0.004309664798912617,2.278183845743341e-05,-5.367216000001784e-06,0.01212558055590194
20,2,-1.04459129311469e-07,9.886216257131607e-14,-9.321400598422126e-07,9.64670253504607e-08
21,0,0.0003126119209817293,1.904434395942381e-06,-0.0006983969169429054,0.003918680064304269
21,1,0.0007183084950652609,2.869039141476757e-06,0,0.005174266142086818
21,2,0.0007195343224740929,3.973155877984669e-06,-0.0002353257107216095,0.005989298846012773
22,0,0.0007725037415707157,3.438468099514411e-06,-8.177666340190779e-05,0.005665422988403003
22,1,0.0001317339878334222,1.005807191536199e-07,0,0.0009687850197889052
22,2,0.002127651394842063,2.910359003037766e-05,-5.0043210100853e-06,0.01639027325872366
23,0,0.002580825034899673,3.898039249000301e-05,0,0.01906021004164984
23,1,0.00985937995109744,0.0001124973951746478,0,0.02767440444683412
