generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.01559971020368344,0.000975653026807807,-0.002226967119081786,0.09270929917353705
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,0.02092383376752548,0.0001709628546838991,0.0001168270022816241,0.04108478414392541
2,1,0.005102732949603205,0.0002395313427641175,-0.002030153226437825,0.04596550599504932
2,2,0.006862461155365714,5.704137546696568e-05,-0.0007393921795763024,0.01723161166096571
3,0,0.01746697291288598,0.0006136133221477514,-0.002745447955269407,0.07544208414849941
3,1,0.02708611274095351,0.0004436607680744362,-0.001357085329111837,0.06508842593781487
3,2,0.02708036176215541,0.0001954411188213227,0.0005285673476111144,0.03914691607297122
4,0,0.003709192410994239,0.0001176660044256637,-0.002502433877536479,0.03232813103386251
4,1,0.006566100310710074,7.513388235602338e-05,-0.0008619787174734272,0.02133035810495342
4,2,0.0003404158250274761,3.369622500824176e-06,-0.0009614298731432741,0.005133702594512668
5,0,0.004770578444574103,0.0001255602440918716,-0.00202167204639508,0.03377758330552232
5,1,0.004734644137393203,8.354037817849639e-05,-6.070506326707428e-05,0.02717233399796628
5,2,0.004891800286790145,6.349063721463145e-05,-0.0005091893775139959,0.0224317150015832
6,0,0.007163843720611192,0.0001858080541250618,-6.059737918828161e-06,0.0422941093892061
6,1,2.119754556043414e-05,4.248028558955332e-08,-0.0003557497379944964,0.0004636284029481785
6,2,0.003415721441124998,1.667596987111932e-05,-0.001149737311958551,0.009231526860679911
7,0,0.007406381327763114,0.0001881345460268439,-0.000925587363213781,0.03778342124500413
7,1,0.00194923344964639,2.318848100785739e-05,-7.266409161956617e-07,0.01466820367346719
7,2,0.006185301648169708,7.996849441926432e-05,-0.0003665570733486279,0.02632554516964362
8,0,0.01455924883297562,0.000817044251229481,-5.017648905952834e-05,0.08530272731157869
8,1,0.02611402035488679,0.000612750053968588,-0.0007124667500696375,0.06300168275266493
8,2,0.03711435431004269,0.000496306682330562,-0.0003021398592141803,0.06056239766765751
9,0,0.005181462045365338,6.881287943164864e-05,-9.15563073499999e-05,0.02188067817051447
9,1,0.007392769631800083,0.0001600684581535208,0,0.02960682467869972
9,2,0.003935534854336026,0.0001424237074262912,-0.001224093857863209,0.03549644294407632
10,0,0.01650138850791132,0.000466069938051129,-0.0009894721333668919,0.06306117919203416
10,1,4.048087538096241e-05,1.343024504757575e-07,-0.0007257187795197906,0.0006142674569240726
10,2,0.002010180659739752,1.854508668002083e-05,-0.000893527162254379,0.01154168968987124
11,0,-7.631742516379403e-05,1.461677314487577e-08,-0.0002959100240324411,8.191126729626651e-05
11,1,0.006802272888332275,0.0001966281537110569,-0.002060171997382539,0.03969086242750942
11,2,-0.0001906250419318459,7.300977026251316e-08,-0.0006815270595277603,0
12,0,0.001172237909535372,1.116089170383251e-05,-0.0007729404659580254,0.009982689228389402
12,1,-0.0005946516262675893,1.811156592069931e-06,-0.002340896309257166,0.001258978272681445
12,2,0.001374814388771966,1.3247013057931e-05,-0.0003970066279621029,0.01099278662882179
13,0,3.215378181574006e-05,4.128119727797169e-09,0,0.0001926939122899728
13,1,0.0005555756649230476,2.152996547887147e-06,0,0.004437709380401565
13,2,0.001750792498281371,2.476814174203741e-05,-0.000509686505570503,0.01490817782005598
14,0,0.002385776647107262,3.84520462338769e-05,-0.001783150330731131,0.01816727670201254
14,1,0.006034588462042772,0.0001131040429274218,0,0.02811257297505595
14,2,0.002667431678325657,5.648077602715155e-05,-0.0007046464477735867,0.02254206745777692
15,0,0.0009482318882236808,2.077134536237464e-05,-0.003217507792131138,0.01270247358984932
15,1,0.004579248127230014,2.80434002587572e-05,0,0.01310620457002939
15,2,0.001278031259542845,1.19891487486899e-05,-0.0002447980768739102,0.01043223373618614
16,0,0.003703034552732344,9.631377509841777e-05,-5.450472887435082e-05,0.02966828093388909
16,1,5.452583052941757e-05,4.349773266347339e-08,-0.0001655258402092651,0.0005866341512606055
16,2,-0.0001065077941571918,5.352400255504914e-08,-0.0006077830161871613,0.0001807210157080977
17,0,5.344156868773887e-05,1.829427399062076e-08,0,0.000411009983894764
17,1,0.003174415710875206,3.428561156666061e-05,-6.996728827840526e-08,0.01761062491407865
17,2,0.002231930750399871,3.617233941547144e-05,-0.0001765701262053082,0.01814335535171693
18,0,5.771788542626882e-05,2.31475058598299e-07,-0.0008379556567492809,0.0006003098737760727
18,1,-0.0001239295647503141,4.113291578105703e-07,-0.001561572253177619,0.0007647761747845761
18,2,-7.521149921081481e-05,3.611876704884444e-08,-0.000577601905240744,0
19,0,0,0,0,0
19,1,-0.000896563572015495,1.385620127677699e-06,-0.002564961850480261,0.000561156222379202
19,2,-7.264171032576872e-08,3.693772655337026e-14,-5.811336826061497e-07,0
20,0,-0.0002941737765657244,1.325451920302167e-07,-0.0009843539270853203,0.0002589853717853646
20,1,0.0007695441556194816,2.414390677474708e-06,0,0.004811646674657992
20,2,0.00200354231256884,1.912582871940796e-05,-0.001379532459538636,0.01261961031655771
21,0,0.0003305939131169165,4.742737933969046e-06,-0.001533760444242456,0.005847660082407779
21,1,0.0001698225331424273,1.568852151921808e-07,0,0.001214238636418773
21,2,-0.0001991762705675211,1.310452708281177e-07,-0.0008664846725239859,0.0002828104209640525
22,0,-0.000219968342736269,1.723409290553896e-07,-0.001270575092566907,0
22,1,1.095433435369335e-06,4.585467634005562e-11,-1.219129530371094e-05,1.470060748800004e-05
22,2,-6.36059147868971e-05,2.752978625762795e-08,-0.0005025578895148951,0
23,0,-9.599374595417804e-05,7.376561771055822e-07,-0.001117429738088709,0.001811770049454064
23,1,-0.000704540224689924,1.232460912619066e-06,-0.002464602401360322,0.0004889199480067257
23,2,0,0,0,0
24,0,0.00194156935823608,2.940942226863089e-05,-0.000717998058826155,0.01627626273212318
24,1,0.01373742729983877,2.937747116044822e-05,0,0.01744978681964155
24,2,0.002566328716228422,4.822355900240092e-05,-0.0002405625858948192,0.02093779335065051
25,0,0.0007337864584576031,3.500889035227842e-06,0,0.005681460699522682
25,1,0.008011652976564816,3.181049459612323e-05,0.003185657469863641,0.01966457938528441
25,2,-4.723193191951652e-06,3.344276673110356e-08,-0.0004177059664020294,0.0002926066054423504
26,0,0.00823775986107813,0.00013217005235965,-0.0004447032780825142,0.03142451172282183
26,1,0.009624562909285138,2.307904005690753e-05,0.0006781646805541084,0.01930096454138034
26,2,0.002931099892338462,3.467476995593846e-05,-0.0004157147165460784,0.0175289867647909
27,0,0.003373985132277952,4.171522938217407e-05,0,0.01945128747216955
27,1,0.000575733557470015,2.248942248688324e-06,0,0.004543402500612603
27,2,-0.000165362230309413,4.168648888134672e-08,-0.0005208013300248741,9.586169800498979e-07
28,0,0.002507114155908939,2.469718855130681e-05,-0.0003923928482992563,0.01523468422546202
28,1,0.008418932207258902,3.540559305316721e-05,7.849791488000017e-06,0.02117592817953445
28,2,0.009039907767561001,0.0001280550414706684,-0.0006611610530931206,0.03508364234478527
29,0,0.0003707506043240826,9.753708132982444e-07,-0.0002442104823410904,0.002952903388046134
29,1,0.001686586581791133,4.790146733724834e-06,4.576890880000039e-07,0.006353620212739536
29,2,0.004044476583966761,6.1422124104143e-05,-6.467782205771267e-06,0.02447024446294335
30,0,0,0,0,0
30,1,0.0001049328064857668,3.067376169760065e-08,-6.97855080385168e-07,0.0004756931651430772
30,2,0.0009541655382805619,2.792829561761031e-06,-8.270964173412443e-07,0.00432199938150938
31,0,1.138848384567021e-05,3.354200195338654e-09,-6.335166598711792e-05,0.0001544595367524796
31,1,-7.989426600901605e-06,2.83462968242045e-09,-0.0001389007011840001,6.172336942786114e-05
31,2,0.002006382852546932,1.467189741671428e-05,-0.0004787267390477329,0.01078585421414989
32,0,6.108730053858616e-05,2.612160800964084e-08,0,0.0004886984043086893
32,1,0.0007101372562779483,2.508684490853301e-06,0,0.004841587903164636
32,2,0.001570593506555983,1.784879202444409e-05,-0.0001779932918247754,0.01274726400028922
33,0,0.01151156724967237,0.0002036968949261919,-2.257079250201841e-06,0.03375785729365933
33,1,0.009259573259915494,1.444386749676498e-05,0.004627315857407494,0.01826971393738272
33,2,0.003670069738029253,4.180756367928047e-05,0,0.01705312218908309
