generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.00471934604111798,4.487162967918061e-05,-0.001929359477864468,0.02029888846602115
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,0.009012770919196509,4.558968249821136e-05,-5.571663474388742e-05,0.02131463732670498
2,1,-0.0008592050533930683,2.414283239299845e-06,-0.004138673667829467,0.0009793718959593999
2,2,0.0007405872659929513,7.767889753779211e-06,-0.001686135054437438,0.007353521521388836
3,0,-0.001072495640622172,2.6687855647877e-06,-0.004683782564594243,0
3,1,-0.0004111147687582044,9.112081342481891e-07,-0.002567024938007512,0.0005594730035131256
3,2,-2.082449332150871e-06,2.56041097774473e-06,-0.001329984954030578,0.003637636175822409
4,0,0.003092208732744006,5.896745815073213e-05,-0.001007485085953766,0.02336733529152256
4,1,2.299392789109855e-05,1.564566254643927e-06,-0.002388850348012776,0.002533752718817177
4,2,0.000587339985101304,3.066931318441202e-06,-0.0008067226562500016,0.003703942203377533
5,0,-0.0006355454783443538,1.14695717752517e-06,-0.002626402579561408,6.617350823326229e-07
5,1,-9.519800105161334e-05,7.579629992674614e-07,-0.002129891039134332,0.001261817888815181
5,2,0.001398950363841748,2.311122472240596e-06,-0.0002549765625000034,0.004000048494578695
6,0,-7.44642070645182e-05,2.589285830754558e-08,-0.0004964719732030226,7.998489326329907e-07
6,1,0.0003966707731282448,9.99472237042839e-07,-0.001389318970795354,0.002093984302820752
6,2,0.0007266588305570709,3.88538573869688e-06,-0.001160632912019107,0.004640509771228216
7,0,6.589640936027064e-05,1.083978154679108e-07,-0.000354057642027517,0.0008812289169096821
7,1,0.0002082371436605255,9.021094394010148e-07,-0.001879770610729331,0.001410070294315871
7,2,0.001188636249954481,3.395157470978094e-06,-0.0004717648958548287,0.004639623626304193
8,0,-0.000390477273919586,1.992178588087675e-06,-0.003245992558392838,0.0004222956873717433
8,1,-0.0003405319138964716,5.83871416368338e-07,-0.002342451575522055,0
8,2,0.0007420324509087466,2.751137315513962e-06,-0.000621170059640077,0.003659434546461056
9,0,0.001576406097733967,1.665830232859525e-10,0.001543319930727072,0.00158516760250873
9,1,0.0004974967981835642,8.648674202535104e-07,0,0.002689582011596764
9,2,0.0009758833345273326,3.551422521800019e-06,-0.0002600432128906219,0.005539048607896523
10,0,0.0006869353785847098,8.854182657651649e-13,0.0006849732701058652,0.0006886833589216663
10,1,-0.0002121632845640422,6.744465394655936e-07,-0.002317539466757575,0.0006202331902452377
10,2,-7.701336921455814e-05,3.705261315799861e-08,-0.0005295313301837079,0.0001861231415358308
11,0,0.0005807193304188684,3.212393419343075e-12,0.0005761019975091981,0.0005816703742452375
11,1,1.139211954147301e-05,4.84293101955009e-10,0,6.505713527851788e-05
11,2,-0.0002268603182686914,6.18895541609252e-07,-0.001456011318327429,0.001286370526424225
12,0,5.265515600871891e-05,1.035879498728144e-11,4.822746647837292e-05,5.775489010162423e-05
12,1,1.766903385050339e-05,9.368363316642233e-10,0,7.168024701636605e-05
12,2,0.0003630932815158634,1.318535032146912e-06,-0.0004871940276624312,0.003341767574284214
13,0,0.0004752963522441494,1.088403145798213e-12,0.0004728163741466157,0.0004762143059317837
13,1,0.0002212254527934145,3.165737979226605e-07,0,0.001708920488223412
13,2,0.0001497816748835409,1.322365810344079e-06,-0.0007172459946537112,0.003101206867929936
14,0,-1.403217014784357e-10,1.378312593406226e-19,-1.122573611827486e-09,0
14,1,0.0006030177878028932,4.016949200338778e-07,0,0.001974491153686778
14,2,9.140272433356955e-06,3.291884412590396e-07,-0.0007334139956129395,0.001095692978386613
15,0,0.001481363446600666,1.910648335378188e-12,0.001478372428862818,0.001482261701494292
15,1,-0.000241092048315634,2.035407057884628e-07,-0.001249193732963765,9.481314044709928e-05
15,2,-7.240590886451763e-05,1.568779754759785e-08,-0.0002943595493495224,0
16,0,7.960447743768562e-38,4.435810979688897e-74,0,6.368358195014849e-37
16,1,2.939266110147453e-05,4.135783529048726e-09,0,0.0001961581230311937
16,2,-0.0001357203693093428,3.392888559958249e-08,-0.0004347013580769513,0
17,0,0,0,0,0
17,1,-0.001081130654270216,3.223244665816439e-06,-0.00540328666809775,0.0001608609645731734
17,2,0.0008933295456622305,2.964675548780244e-06,-0.0001159197972731965,0.004955300964771199
18,0,9.164746360500287e-05,1.204278094222675e-09,0,0.0001083208950816412
18,1,8.562573741480765e-05,1.511083899890281e-07,-0.0005949301623412419,0.0008572940487648995
18,2,0.0001710706538030234,2.652316788974716e-07,-0.0001179717018691948,0.001529767490921198
19,0,0.0007550922734699707,1.255532866303009e-09,0.0007379740000756698,0.0008487571835567996
19,1,-5.258534194407922e-05,5.512340675514538e-08,-0.000643581070418188,0.0002211546173808765
19,2,0.0003113538151724798,9.104060565989036e-07,-0.0003316633144528528,0.002818049504608158
20,0,-1.34687719525581e-07,1.418661192577598e-13,-1.130487791538306e-06,4.450414759730065e-08
20,1,-0.0001148911987088602,7.007823441461759e-07,-0.002086209332715554,0.001166013780926609
20,2,0.0004238367181296333,1.669204913426124e-06,-0.0003453312728917644,0.003822872621197282
21,0,0.001485780316158977,1.24064175987669e-12,0.001484098002423914,0.001488378869118432
21,1,0.0003009934886237908,3.407040199797421e-07,-1.536902200413581e-06,0.001811667895430396
21,2,0.0002503448317592158,4.420874160774405e-07,-0.0001090704935778689,0.00200361496422436
22,0,-2.737675052348425e-07,5.247223368712243e-13,-2.190289443892954e-06,1.494020142145489e-10
22,1,0.0001296194411639662,2.35979001985343e-08,-1.272659200000012e-05,0.0004197224896026995
22,2,0.0001017886543689768,1.211670624100953e-07,-0.0001931262232490128,0.001007435458200827
23,0,0.001008306249096028,9.478839735890198e-13,0.001006743652477555,0.001009668680551672
23,1,-0.0001773456294259653,1.108768395731963e-06,-0.002572701490670468,0.001232139954627747
23,2,-3.795048652109767e-05,5.075760452311277e-09,-0.0002067580074697276,0
24,0,-5.731412254357474e-08,2.094274113974292e-14,-4.398557799254585e-07,0
24,1,4.546994873912548e-06,1.379626729879812e-06,-0.002705948928000003,0.001798708370963912
24,2,8.464231993000943e-05,7.69160283555306e-08,-0.0001322727803643536,0.0008094113398044291
25,0,0.0007977721569488069,2.346034866239253e-14,0.0007974798121154069,0.0007979124803086254
25,1,-0.0002561843744043435,7.917200338040136e-07,-0.002573227476779933,0.0004865727506109441
25,2,0.0004226638412688212,1.168732782411265e-06,-5.429346889025688e-06,0.003281448498246886
26,0,2.94135633644296e-08,1.710398888273292e-14,-1.715764173624035e-07,3.283892337304235e-07
26,1,0.0006307067136123165,4.629766384129923e-07,-8.673617379884036e-20,0.001642762634562149
26,2,0.0003699798468674423,5.11514691666761e-07,-0.0001771315704479734,0.00191165507439614
27,0,0.001224681754531808,3.203750485267107e-12,0.001223278249476185,0.001229203999876671
27,1,-0.0002426968584827634,7.602748984630862e-07,-0.002506761600000002,0.0005180330681378942
27,2,0.0005881767623253742,2.422699739343409e-06,-8.808739550197897e-07,0.004706294972558013
28,0,-2.907286411435233e-08,5.731293814794687e-15,-2.273867084395131e-07,1.854411258742546e-08
28,1,-8.13947199999996e-06,3.318418218647292e-09,-0.0001465091839999999,7.460812799999998e-05
28,2,0.0002203716785596785,4.253509022817724e-07,-0.0006349512564201098,0.001702985211733736
29,0,0,0,0,0
29,1,-5.076901171854543e-05,9.754882935008362e-09,-0.000293018368,0
29,2,-1.621855400652907e-05,1.699117197409686e-09,-0.0001252479982327998,0
30,0,0,0,0,0
30,1,0.0002030321220386914,2.039106012243398e-07,0,0.001389040436785944
30,2,-5.334617398269139e-05,7.291574251552767e-08,-0.000604152632058555,0.0004249140526833721
31,0,0,0,0,0
31,1,-0.0002590296589857582,4.696745496399472e-07,-0.002072237271886066,0
31,2,-0.0001303178729663289,5.151407316708963e-08,-0.0005884421418146783,0
32,0,0,0,0,0
32,1,0.0001785553029238039,7.914944645068028e-08,0,0.0007133610515416128
32,2,-8.999921219172458e-06,8.378895545468302e-08,-0.0004050193986793984,0.0006386650268295744
33,0,0.0002129411102570225,5.392958880751535e-12,0.0002091022807613937,0.0002171665257593999
33,1,0.0005668381488314649,4.532618955885807e-07,-0.0001681127461890175,0.001838373705863773
33,2,1.435568201027198e-05,1.787460941734438e-08,-0.0002053041461031781,0.0003201496021853539
34,0,0.001164672587883681,1.937828684927491e-07,0,0.001332831695359635
34,1,0.0001464780746336122,6.509474885533161e-08,0,0.000809461017676685
34,2,-0.0001895252828380633,1.308034119497865e-07,-0.001115633107600756,0
35,0,0.0001663131181154411,1.936208998012182e-07,-7.513275542213102e-08,0.00133050652512984
35,1,0.0002590212566024782,9.675481947445738e-08,0,0.0007432095732994471
35,2,0.0004800475016335102,2.242692622866972e-06,-0.001064533883103932,0.003897297309915681
36,0,0.000854359716222355,9.244416112298435e-13,0.0008532298754606415,0.0008566989188204069
36,1,0.002569440997448496,1.683470333919985e-06,0.0008929589110356014,0.005253118788234839
36,2,0.001429589768158285,2.485602753005404e-06,-7.764124230505084e-05,0.00399822364498223
