generation,block_id,reward_mean,reward_variance,reward_min,reward_max
1,0,0.01099361225074896,0.000443871936415337,-0.006050748319829329,0.0562991382461004
1,1,0.2,7.703719777548943e-34,0.2,0.2
1,2,0.2,7.703719777548943e-34,0.2,0.2
2,0,0.03170638392633136,0.000579993617387746,0,0.08110800165764596
2,1,0.009529361828891034,0.000143779213807038,-0.002262898082630242,0.02924729441099025
2,2,0.03744424152561612,0.0003844508127490719,0.0140773401893586,0.07863988765606145
3,0,0.03423747641710941,0.0007794041450266303,0,0.08091966462756463
3,1,0.02565493661120742,0.0003696761462385432,-0.0004865700417635968,0.04897087871422277
3,2,0.0279480654427342,0.0001232738113236813,0.01798123019270728,0.04602829302668103
4,0,0.009402834801484992,0.0001786426519239915,-0.0004384895084804212,0.04073572477099054
4,1,0.03452484441622194,0.0003839729882195182,0.0005985636048576323,0.05797964067123205
4,2,0.01501497774378914,0.0001692573805607059,-0.0006143330618570364,0.03618559031720584
5,0,0.02027658681282318,0.000448605227890669,-0.0009179933947371336,0.05551731752651833
5,1,0.01408353297064119,0.0001183217465245417,0.00269928118416453,0.04027794764721896
5,2,0.01703407872708745,0.000117765761427731,-0.001106452026395131,0.03512851050203081
6,0,0.00915604755866261,0.0001862438782340812,-0.0007535120968351704,0.03577977309626049
6,1,0.004956383695739149,0.0001559405215985877,-0.0003539772377201616,0.03794166573172744
6,2,0.004988230964551227,6.211794286221875e-05,-0.0006283098029918208,0.02436599096294973
7,0,0.005353877246043985,0.0002152258082941683,-0.0007770139234779761,0.04415905615337162
7,1,0.001992412401628541,3.159659135513051e-05,-0.002007491902834959,0.01667311011098188
7,2,0.0005853920225168789,3.575709959311771e-06,-0.0005043218841566888,0.005563404863568663
8,0,0.0012062042732151,8.650179429262979e-06,-9.886385476015822e-05,0.008975710772691062
8,1,0.001999361371912313,1.221603741137332e-05,-0.001499722880689074,0.008034735623710038
8,2,0.0006695823499035988,2.094119136622984e-06,-0.001102059321146427,0.003554003890616868
9,0,0.002038090466342849,2.966063299804583e-05,-0.0004795598225988721,0.0164326110197978
9,1,0.0004844795224330294,1.627875296608733e-06,0,0.00386013240643571
9,2,0.0009032511271672482,6.748816793210206e-06,-0.0004718793140720365,0.0077631162491147
10,0,0.0009319253335836978,6.621067407143671e-06,-0.0005079095255575435,0.007712298969772343
10,1,0.0008383162038970906,1.060896902409727e-05,-0.001505227203442188,0.00932659257152991
10,2,-0.0001433346134256935,3.111507049076442e-08,-0.0004549834615357136,0
11,0,0.004658492123171719,4.191524230578405e-05,-0.001178591393355513,0.02031864653662564
11,1,-0.0004801414648470744,5.627044138495675e-07,-0.002191361305538235,3.334958541295331e-06
11,2,0.002440252968978282,4.158466903064219e-05,-0.0002304439129745178,0.01949390493079583
12,0,-0.0008810620832050373,8.343066578306335e-07,-0.002818220990660614,1.008047755164231e-05
12,1,-4.702437907422882e-05,1.32274946795654e-06,-0.001935004488590286,0.001667718465054958
12,2,-7.823078544167955e-05,2.772120954488604e-08,-0.0005064280995576723,0
13,0,0.0005363116707279709,1.753271918474369e-06,0,0.004032447036872519
13,1,0.0002786037649365251,2.424645448884912e-07,0,0.001449537579858428
13,2,0.001189052763279361,5.154532467521398e-06,-0.0005608860717073318,0.005854215510679202
14,0,0,0,0,0
14,1,0,0,0,0
14,2,2.918171382935873e-05,6.718845199405364e-09,-1.23332536760043e-05,0.0002457869643108742
15,0,0.001092927083706213,8.194652961033201e-06,0,0.008666441914518706
15,1,0.0003334522048110425,8.916035201277981e-06,-0.004625606809260416,0.007126986113047366
15,2,4.788699524000198e-06,1.605215019181181e-10,0,3.830959619200159e-05
16,0,-0.000112674227466577,6.92369877845116e-08,-0.0008036872393595777,0
