gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.1925,0.7075,0.08,0.02,0.0275,0.9,0.03,0.0425,0.14,0.67,0.175,0.015,0.0733333,0.2825,0.223333,0.0266667,0.3,0.01,0.0583333,0.0258333
100,0.5475,0.2725,0.18,0,0.0925,0.7275,0.17,0.01,0.255,0.3875,0.2825,0.075,0.213333,0.175833,0.129167,0.06,0.2425,0.0566667,0.0941667,0.0283333
150,0.4925,0.37,0.1375,0,0.1025,0.685,0.2075,0.005,0.39,0.355,0.2375,0.0175,0.198333,0.253333,0.118333,0.0458333,0.228333,0.0691667,0.0791667,0.0075
200,0.545,0.4175,0.0375,0,0.0775,0.7625,0.16,0,0.2775,0.3575,0.34,0.025,0.2075,0.231667,0.119167,0.0125,0.254167,0.0533333,0.113333,0.00833333
250,0.6,0.3225,0.075,0.0025,0.0875,0.7425,0.17,0,0.3175,0.4975,0.1825,0.0025,0.229167,0.213333,0.165833,0.025,0.2475,0.0566667,0.0608333,0.00166667
300,0.4725,0.4,0.1275,0,0.2075,0.645,0.1475,0,0.1825,0.6625,0.155,0,0.226667,0.194167,0.220833,0.0425,0.215,0.0491667,0.0516667,0
350,0.4775,0.445,0.0775,0,0.1275,0.615,0.2525,0.005,0.2525,0.62,0.1275,0,0.201667,0.2325,0.206667,0.0258333,0.205,0.0841667,0.0425,0.00166667
400,0.315,0.66,0.025,0,0.1425,0.705,0.1525,0,0.375,0.5375,0.0875,0,0.1525,0.345,0.179167,0.00833333,0.235,0.0508333,0.0291667,0
450,0.3,0.67,0.03,0,0.1475,0.7025,0.15,0,0.465,0.5075,0.0275,0,0.149167,0.378333,0.169167,0.01,0.234167,0.05,0.00916667,0
500,0.33,0.59,0.08,0,0.1325,0.62,0.2475,0,0.4675,0.4875,0.045,0,0.154167,0.3525,0.1625,0.0266667,0.206667,0.0825,0.015,0
550,0.475,0.4775,0.0475,0,0.1375,0.52,0.3425,0,0.3375,0.5825,0.08,0,0.204167,0.271667,0.194167,0.0158333,0.173333,0.114167,0.0266667,0
600,0.2725,0.58,0.1475,0,0.1875,0.405,0.4075,0,0.3175,0.5525,0.13,0,0.153333,0.299167,0.184167,0.0491667,0.135,0.135833,0.0433333,0
650,0.1525,0.81,0.0375,0,0.365,0.3,0.335,0,0.4375,0.5475,0.015,0,0.1725,0.415833,0.1825,0.0125,0.1,0.111667,0.005,0
700,0.32,0.6725,0.0075,0,0.3575,0.2575,0.3825,0.0025,0.4575,0.5225,0.02,0,0.225833,0.376667,0.174167,0.0025,0.0858333,0.1275,0.00666667,0.000833333
750,0.3275,0.67,0.0025,0,0.4075,0.24,0.3525,0,0.485,0.5075,0.0075,0,0.245,0.385,0.169167,0.000833333,0.08,0.1175,0.0025,0
800,0.2,0.7825,0.0175,0,0.2975,0.3925,0.31,0,0.485,0.5025,0.0125,0,0.165833,0.4225,0.1675,0.00583333,0.130833,0.103333,0.00416667,0
850,0.375,0.565,0.06,0,0.315,0.3275,0.3575,0,0.53,0.4425,0.0275,0,0.23,0.365,0.1475,0.02,0.109167,0.119167,0.00916667,0
900,0.305,0.5775,0.1175,0,0.3225,0.4025,0.275,0,0.53,0.4,0.07,0,0.209167,0.369167,0.133333,0.0391667,0.134167,0.0916667,0.0233333,0
950,0.355,0.5225,0.1225,0,0.265,0.4675,0.2675,0,0.51,0.4,0.09,0,0.206667,0.344167,0.133333,0.0408333,0.155833,0.0891667,0.03,0
1000,0.3375,0.535,0.1275,0,0.245,0.3375,0.4175,0,0.42,0.4525,0.1275,0,0.194167,0.318333,0.150833,0.0425,0.1125,0.139167,0.0425,0
1050,0.345,0.4925,0.1625,0,0.2475,0.3925,0.36,0,0.515,0.405,0.08,0,0.1975,0.335833,0.135,0.0541667,0.130833,0.12,0.0266667,0
1100,0.3775,0.465,0.1575,0,0.185,0.335,0.48,0,0.5,0.37,0.13,0,0.1875,0.321667,0.123333,0.0525,0.111667,0.16,0.0433333,0
1150,0.395,0.435,0.17,0,0.31,0.17,0.52,0,0.4225,0.415,0.1625,0,0.235,0.285833,0.138333,0.0566667,0.0566667,0.173333,0.0541667,0
1200,0.4225,0.5,0.0775,0,0.295,0.32,0.38,0.005,0.58,0.3375,0.0825,0,0.239167,0.36,0.1125,0.0258333,0.106667,0.126667,0.0275,0.00166667
1250,0.24,0.63,0.13,0,0.2525,0.3825,0.365,0,0.4925,0.335,0.1725,0,0.164167,0.374167,0.111667,0.0433333,0.1275,0.121667,0.0575,0
1300,0.4075,0.3975,0.195,0,0.2175,0.425,0.3575,0,0.4525,0.435,0.1125,0,0.208333,0.283333,0.145,0.065,0.141667,0.119167,0.0375,0
1350,0.475,0.38,0.145,0,0.215,0.36,0.425,0,0.45,0.41,0.14,0,0.23,0.276667,0.136667,0.0483333,0.12,0.141667,0.0466667,0
1400,0.39,0.4375,0.1725,0,0.18,0.4575,0.3625,0,0.4875,0.4175,0.095,0,0.19,0.308333,0.139167,0.0575,0.1525,0.120833,0.0316667,0
1450,0.295,0.5375,0.1675,0,0.185,0.4825,0.3325,0,0.5025,0.3675,0.13,0,0.16,0.346667,0.1225,0.0558333,0.160833,0.110833,0.0433333,0
1500,0.59,0.3275,0.0825,0,0.3325,0.3525,0.315,0,0.47,0.3775,0.1525,0,0.3075,0.265833,0.125833,0.0275,0.1175,0.105,0.0508333,0
1550,0.29,0.5475,0.1625,0,0.2325,0.44,0.3275,0,0.4875,0.4225,0.09,0,0.174167,0.345,0.140833,0.0541667,0.146667,0.109167,0.03,0
1600,0.425,0.44,0.135,0,0.19,0.36,0.45,0,0.4725,0.4075,0.12,0,0.205,0.304167,0.135833,0.045,0.12,0.15,0.04,0
1650,0.3225,0.4575,0.2175,0.0025,0.245,0.3875,0.3675,0,0.45,0.4325,0.1175,0,0.189167,0.3025,0.144167,0.0725,0.129167,0.1225,0.0391667,0.000833333
1700,0.315,0.5325,0.1525,0,0.275,0.355,0.3675,0.0025,0.4975,0.335,0.1675,0,0.196667,0.343333,0.111667,0.0508333,0.118333,0.1225,0.0558333,0.000833333
1750,0.5575,0.3975,0.045,0,0.285,0.16,0.555,0,0.5475,0.355,0.0975,0,0.280833,0.315,0.118333,0.015,0.0533333,0.185,0.0325,0
1800,0.525,0.44,0.035,0,0.415,0.26,0.325,0,0.5975,0.3075,0.095,0,0.313333,0.345833,0.1025,0.0116667,0.0866667,0.108333,0.0316667,0
1850,0.4575,0.48,0.0625,0,0.37,0.3375,0.2925,0,0.43,0.4025,0.1675,0,0.275833,0.303333,0.134167,0.0208333,0.1125,0.0975,0.0558333,0
1900,0.47,0.435,0.095,0,0.3825,0.2575,0.36,0,0.4875,0.3125,0.17,0.03,0.284167,0.3075,0.104167,0.0316667,0.0858333,0.12,0.0566667,0.01
1950,0.3075,0.605,0.0875,0,0.3525,0.305,0.3425,0,0.52,0.26,0.1775,0.0425,0.22,0.375,0.0866667,0.0291667,0.101667,0.114167,0.0591667,0.0141667
2000,0.29,0.5575,0.1525,0,0.3175,0.4125,0.2675,0.0025,0.49,0.335,0.1725,0.0025,0.2025,0.349167,0.111667,0.0508333,0.1375,0.0891667,0.0575,0.00166667
2050,0.2425,0.705,0.0525,0,0.3375,0.44,0.22,0.0025,0.545,0.39,0.065,0,0.193333,0.416667,0.13,0.0175,0.146667,0.0733333,0.0216667,0.000833333
2100,0.2325,0.66,0.1075,0,0.3025,0.415,0.2775,0.005,0.5225,0.37,0.1075,0,0.178333,0.394167,0.123333,0.0358333,0.138333,0.0925,0.0358333,0.00166667
2150,0.4475,0.5125,0.04,0,0.2775,0.375,0.345,0.0025,0.5325,0.36,0.1075,0,0.241667,0.348333,0.12,0.0133333,0.125,0.115,0.0358333,0.000833333
2200,0.4775,0.4675,0.055,0,0.325,0.5175,0.1575,0,0.475,0.3825,0.1325,0.01,0.2675,0.314167,0.1275,0.0183333,0.1725,0.0525,0.0441667,0.00333333
2250,0.65,0.2975,0.0525,0,0.395,0.4875,0.1175,0,0.5525,0.3725,0.065,0.01,0.348333,0.283333,0.124167,0.0175,0.1625,0.0391667,0.0216667,0.00333333
2300,0.5675,0.3,0.1325,0,0.35,0.445,0.205,0,0.5,0.405,0.095,0,0.305833,0.266667,0.135,0.0441667,0.148333,0.0683333,0.0316667,0
2350,0.745,0.185,0.07,0,0.2825,0.5525,0.16,0.005,0.565,0.405,0.015,0.015,0.3425,0.25,0.135,0.0233333,0.184167,0.0533333,0.005,0.00666667
2400,0.5875,0.3,0.1125,0,0.3175,0.47,0.21,0.0025,0.56,0.315,0.1,0.025,0.301667,0.286667,0.105,0.0375,0.156667,0.07,0.0333333,0.00916667
2450,0.59,0.3225,0.0875,0,0.29,0.3975,0.3125,0,0.49,0.4075,0.0975,0.005,0.293333,0.270833,0.135833,0.0291667,0.1325,0.104167,0.0325,0.00166667
2500,0.585,0.345,0.07,0,0.3375,0.52,0.1425,0,0.62,0.3675,0.0125,0,0.3075,0.321667,0.1225,0.0233333,0.173333,0.0475,0.00416667,0
2550,0.4175,0.45,0.1325,0,0.245,0.4975,0.2575,0,0.5625,0.325,0.1125,0,0.220833,0.3375,0.108333,0.0441667,0.165833,0.0858333,0.0375,0
2600,0.5075,0.3625,0.13,0,0.28,0.37,0.3475,0.0025,0.535,0.3925,0.0675,0.005,0.2625,0.299167,0.130833,0.0433333,0.123333,0.115833,0.0225,0.0025
2650,0.725,0.2075,0.0625,0.005,0.39,0.4525,0.155,0.0025,0.5375,0.345,0.0775,0.04,0.371667,0.248333,0.115,0.0208333,0.150833,0.0516667,0.0258333,0.0158333
2700,0.805,0.1625,0.0275,0.005,0.495,0.2775,0.225,0.0025,0.5175,0.42,0.0425,0.02,0.433333,0.226667,0.14,0.00916667,0.0925,0.075,0.0141667,0.00916667
2750,0.7175,0.2225,0.0575,0.0025,0.4425,0.3275,0.2275,0.0025,0.5525,0.355,0.075,0.0175,0.386667,0.258333,0.118333,0.0191667,0.109167,0.0758333,0.025,0.0075
2800,0.7925,0.1725,0.0325,0.0025,0.5,0.3175,0.1825,0,0.5675,0.305,0.105,0.0225,0.430833,0.246667,0.101667,0.0108333,0.105833,0.0608333,0.035,0.00833333
