gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.12,0.775,0.0875,0.0175,0.2625,0.6675,0.055,0.015,0.4475,0.475,0.045,0.0325,0.1275,0.4075,0.158333,0.0291667,0.2225,0.0183333,0.015,0.0216667
100,0.23,0.7225,0.0475,0,0.4075,0.5075,0.0825,0.0025,0.495,0.4275,0.07,0.0075,0.2125,0.405833,0.1425,0.0158333,0.169167,0.0275,0.0233333,0.00333333
150,0.3575,0.5325,0.1075,0.0025,0.4,0.4475,0.15,0.0025,0.3575,0.545,0.0975,0,0.2525,0.296667,0.181667,0.0358333,0.149167,0.05,0.0325,0.00166667
200,0.5325,0.4075,0.06,0,0.4175,0.415,0.165,0.0025,0.2625,0.61,0.125,0.0025,0.316667,0.223333,0.203333,0.02,0.138333,0.055,0.0416667,0.00166667
250,0.43,0.525,0.045,0,0.4,0.4325,0.1675,0,0.305,0.67,0.025,0,0.276667,0.276667,0.223333,0.015,0.144167,0.0558333,0.00833333,0
300,0.64,0.3225,0.0375,0,0.4225,0.365,0.2125,0,0.4475,0.51,0.0425,0,0.354167,0.256667,0.17,0.0125,0.121667,0.0708333,0.0141667,0
350,0.565,0.39,0.045,0,0.3575,0.4,0.2425,0,0.4225,0.535,0.0425,0,0.3075,0.270833,0.178333,0.015,0.133333,0.0808333,0.0141667,0
400,0.8225,0.1375,0.0375,0.0025,0.3375,0.4675,0.1925,0.0025,0.47,0.4775,0.0525,0,0.386667,0.2025,0.159167,0.0125,0.155833,0.0641667,0.0175,0.00166667
450,0.3875,0.5575,0.055,0,0.2075,0.5325,0.2575,0.0025,0.5025,0.3775,0.12,0,0.198333,0.353333,0.125833,0.0183333,0.1775,0.0858333,0.04,0.000833333
500,0.62,0.2675,0.1125,0,0.16,0.475,0.365,0,0.25,0.6725,0.0775,0,0.26,0.1725,0.224167,0.0375,0.158333,0.121667,0.0258333,0
550,0.73,0.1775,0.0925,0,0.1925,0.48,0.3275,0,0.5275,0.405,0.0675,0,0.3075,0.235,0.135,0.0308333,0.16,0.109167,0.0225,0
600,0.55,0.3225,0.1275,0,0.1775,0.52,0.3025,0,0.4325,0.5225,0.045,0,0.2425,0.251667,0.174167,0.0425,0.173333,0.100833,0.015,0
650,0.505,0.4775,0.0175,0,0.2725,0.4475,0.28,0,0.395,0.54,0.065,0,0.259167,0.290833,0.18,0.00583333,0.149167,0.0933333,0.0216667,0
700,0.6175,0.34,0.0425,0,0.255,0.5,0.245,0,0.4175,0.5,0.0825,0,0.290833,0.2525,0.166667,0.0141667,0.166667,0.0816667,0.0275,0
750,0.6675,0.305,0.0275,0,0.1925,0.465,0.3425,0,0.39,0.545,0.065,0,0.286667,0.231667,0.181667,0.00916667,0.155,0.114167,0.0216667,0
800,0.785,0.205,0.01,0,0.2075,0.4,0.3925,0,0.4775,0.4775,0.045,0,0.330833,0.2275,0.159167,0.00333333,0.133333,0.130833,0.015,0
850,0.725,0.2225,0.0525,0,0.32,0.3,0.38,0,0.51,0.39,0.1,0,0.348333,0.244167,0.13,0.0175,0.1,0.126667,0.0333333,0
900,0.62,0.21,0.17,0,0.2125,0.3225,0.465,0,0.515,0.4,0.085,0,0.2775,0.241667,0.133333,0.0566667,0.1075,0.155,0.0283333,0
