gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0325,0.9175,0.03,0.02,0.1925,0.765,0.035,0.0075,0.46,0.465,0.045,0.03,0.075,0.459167,0.155,0.01,0.255,0.0116667,0.015,0.0191667
100,0.0425,0.93,0.0225,0.005,0.275,0.7075,0.01,0.0075,0.625,0.225,0.1425,0.0075,0.105833,0.518333,0.075,0.0075,0.235833,0.00333333,0.0475,0.00666667
150,0.145,0.74,0.1125,0.0025,0.4075,0.5275,0.0625,0.0025,0.435,0.345,0.215,0.005,0.184167,0.391667,0.115,0.0375,0.175833,0.0208333,0.0716667,0.00333333
200,0.2875,0.63,0.0825,0,0.525,0.38,0.0925,0.0025,0.41,0.365,0.22,0.005,0.270833,0.346667,0.121667,0.0275,0.126667,0.0308333,0.0733333,0.0025
250,0.3175,0.6075,0.075,0,0.5725,0.2375,0.1875,0.0025,0.44,0.395,0.1625,0.0025,0.296667,0.349167,0.131667,0.025,0.0791667,0.0625,0.0541667,0.00166667
300,0.3725,0.61,0.015,0.0025,0.5975,0.1825,0.22,0,0.4325,0.4,0.165,0.0025,0.323333,0.3475,0.133333,0.005,0.0608333,0.0733333,0.055,0.00166667
350,0.4225,0.5725,0.005,0,0.3375,0.26,0.4025,0,0.4575,0.375,0.1675,0,0.253333,0.343333,0.125,0.00166667,0.0866667,0.134167,0.0558333,0
400,0.375,0.5775,0.0475,0,0.55,0.1575,0.2925,0,0.435,0.365,0.2,0,0.308333,0.3375,0.121667,0.0158333,0.0525,0.0975,0.0666667,0
450,0.3475,0.585,0.0275,0.04,0.2925,0.32,0.3875,0,0.455,0.39,0.155,0,0.213333,0.346667,0.13,0.00916667,0.106667,0.129167,0.0516667,0.0133333
500,0.345,0.605,0.0375,0.0125,0.4,0.3125,0.2875,0,0.35,0.47,0.18,0,0.248333,0.318333,0.156667,0.0125,0.104167,0.0958333,0.06,0.00416667
550,0.295,0.67,0.035,0,0.36,0.32,0.32,0,0.4375,0.3525,0.21,0,0.218333,0.369167,0.1175,0.0116667,0.106667,0.106667,0.07,0
600,0.3175,0.5575,0.125,0,0.3575,0.275,0.3675,0,0.4225,0.165,0.4125,0,0.225,0.326667,0.055,0.0416667,0.0916667,0.1225,0.1375,0
650,0.3175,0.56,0.1225,0,0.3975,0.25,0.3525,0,0.475,0.305,0.215,0.005,0.238333,0.345,0.101667,0.0408333,0.0833333,0.1175,0.0716667,0.00166667
700,0.4025,0.5075,0.09,0,0.3875,0.3225,0.29,0,0.505,0.2375,0.2575,0,0.263333,0.3375,0.0791667,0.03,0.1075,0.0966667,0.0858333,0
750,0.335,0.5525,0.1125,0,0.245,0.385,0.37,0,0.355,0.26,0.385,0,0.193333,0.3025,0.0866667,0.0375,0.128333,0.123333,0.128333,0
800,0.4075,0.515,0.0775,0,0.255,0.3325,0.4125,0,0.455,0.2025,0.3425,0,0.220833,0.323333,0.0675,0.0258333,0.110833,0.1375,0.114167,0
850,0.455,0.46,0.085,0,0.275,0.3125,0.4125,0,0.47,0.2175,0.3125,0,0.243333,0.31,0.0725,0.0283333,0.104167,0.1375,0.104167,0
900,0.4075,0.4875,0.105,0,0.3375,0.305,0.3575,0,0.3725,0.2425,0.385,0,0.248333,0.286667,0.0808333,0.035,0.101667,0.119167,0.128333,0
950,0.3675,0.51,0.1225,0,0.39,0.2975,0.3125,0,0.3425,0.245,0.4125,0,0.2525,0.284167,0.0816667,0.0408333,0.0991667,0.104167,0.1375,0
