gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.02,0.96,0.02,0,0.2175,0.735,0.0375,0.01,0.405,0.5375,0.035,0.0225,0.0791667,0.455,0.179167,0.00666667,0.245,0.0125,0.0116667,0.0108333
100,0.0025,0.935,0.045,0.0175,0.39,0.4575,0.1325,0.02,0.52,0.3425,0.125,0.0125,0.130833,0.485,0.114167,0.015,0.1525,0.0441667,0.0416667,0.0166667
150,0.01,0.47,0.5075,0.0125,0.59,0.135,0.235,0.04,0.46,0.43,0.11,0,0.2,0.31,0.143333,0.169167,0.045,0.0783333,0.0366667,0.0175
200,0.1,0.5325,0.295,0.0725,0.4375,0.245,0.3175,0,0.375,0.48,0.145,0,0.179167,0.3025,0.16,0.0983333,0.0816667,0.105833,0.0483333,0.0241667
250,0.2675,0.575,0.135,0.0225,0.4675,0.29,0.23,0.0125,0.49,0.3775,0.1325,0,0.245,0.355,0.125833,0.045,0.0966667,0.0766667,0.0441667,0.0116667
300,0.3475,0.5475,0.105,0,0.3,0.385,0.2975,0.0175,0.56,0.3275,0.1075,0.005,0.215833,0.369167,0.109167,0.035,0.128333,0.0991667,0.0358333,0.0075
350,0.4325,0.3525,0.2125,0.0025,0.1975,0.4275,0.375,0,0.435,0.3625,0.2,0.0025,0.21,0.2625,0.120833,0.0708333,0.1425,0.125,0.0666667,0.00166667
400,0.355,0.3425,0.29,0.0125,0.2725,0.4725,0.2475,0.0075,0.49,0.315,0.19,0.005,0.209167,0.2775,0.105,0.0966667,0.1575,0.0825,0.0633333,0.00833333
450,0.4975,0.3225,0.18,0,0.38,0.2925,0.3275,0,0.43,0.4025,0.1675,0,0.2925,0.250833,0.134167,0.06,0.0975,0.109167,0.0558333,0
500,0.53,0.3925,0.0775,0,0.175,0.465,0.355,0.005,0.48,0.3125,0.2075,0,0.235,0.290833,0.104167,0.0258333,0.155,0.118333,0.0691667,0.00166667
550,0.5425,0.3625,0.095,0,0.245,0.4525,0.3,0.0025,0.2725,0.3925,0.335,0,0.2625,0.211667,0.130833,0.0316667,0.150833,0.1,0.111667,0.000833333
600,0.485,0.395,0.12,0,0.2475,0.425,0.3175,0.01,0.5175,0.3575,0.125,0,0.244167,0.304167,0.119167,0.04,0.141667,0.105833,0.0416667,0.00333333
650,0.525,0.345,0.13,0,0.2225,0.44,0.3325,0.005,0.435,0.3675,0.1975,0,0.249167,0.26,0.1225,0.0433333,0.146667,0.110833,0.0658333,0.00166667
700,0.4575,0.37,0.1725,0,0.21,0.5425,0.2475,0,0.4075,0.4325,0.16,0,0.2225,0.259167,0.144167,0.0575,0.180833,0.0825,0.0533333,0
750,0.385,0.4525,0.1625,0,0.3275,0.38,0.2775,0.015,0.36,0.405,0.235,0,0.2375,0.270833,0.135,0.0541667,0.126667,0.0925,0.0783333,0.005
800,0.4,0.4225,0.1775,0,0.2075,0.47,0.3125,0.01,0.4225,0.29,0.2875,0,0.2025,0.281667,0.0966667,0.0591667,0.156667,0.104167,0.0958333,0.00333333
850,0.39,0.4225,0.1875,0,0.305,0.415,0.2625,0.0175,0.435,0.355,0.21,0,0.231667,0.285833,0.118333,0.0625,0.138333,0.0875,0.07,0.00583333
