Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 9 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 1976.62
Gen 100: best_fit = 1871.68
Gen 150: best_fit = 1811.76
Gen 200: best_fit = 1784.44
Gen 250: best_fit = 1758.59
Gen 300: best_fit = 1736.9
Gen 350: best_fit = 1718.66
Gen 400: best_fit = 1689.03
Gen 450: best_fit = 1664.43
Gen 500: best_fit = 1654.01
Gen 550: best_fit = 1641.13
Gen 600: best_fit = 1581.64
Gen 650: best_fit = 1573.21
Gen 700: best_fit = 1563.12
Gen 750: best_fit = 1557.92
Gen 800: best_fit = 1547.8
Gen 850: best_fit = 1542.56
Gen 900: best_fit = 1533.19
Gen 950: best_fit = 1527.14
Gen 1000: best_fit = 1520.68
Gen 1050: best_fit = 1515.35
Gen 1100: best_fit = 1511.57
Gen 1150: best_fit = 1507.35
Gen 1200: best_fit = 1502.94
Gen 1250: best_fit = 1493.94
Gen 1300: best_fit = 1491.43
Gen 1350: best_fit = 1488.89
Gen 1400: best_fit = 1485.45
Gen 1450: best_fit = 1482.59
Gen 1500: best_fit = 1473.26
Gen 1550: best_fit = 1467.11
Gen 1600: best_fit = 1464.58
Gen 1650: best_fit = 1462.67
Gen 1700: best_fit = 1460.6
Gen 1750: best_fit = 1458.2
Gen 1800: best_fit = 1455.52
Gen 1850: best_fit = 1449.64
Gen 1900: best_fit = 1442.53
Gen 1950: best_fit = 1439.99
Gen 2000: best_fit = 1438.94
Gen 2050: best_fit = 1437.08
Gen 2100: best_fit = 1435.24
Gen 2150: best_fit = 1433.29
Gen 2200: best_fit = 1431.67
Gen 2250: best_fit = 1429.97
Gen 2300: best_fit = 1423.74
Gen 2350: best_fit = 1421.61
Gen 2400: best_fit = 1419.28
Gen 2450: best_fit = 1417.48
Gen 2500: best_fit = 1415.96
Gen 2550: best_fit = 1412.83
Gen 2600: best_fit = 1411.48
Gen 2650: best_fit = 1410.44
Gen 2700: best_fit = 1409
Gen 2750: best_fit = 1408.52
Gen 2800: best_fit = 1407.6
Gen 2850: best_fit = 1407.15
Gen 2900: best_fit = 1406.21
Gen 2950: best_fit = 1404.79
Gen 3000: best_fit = 1404.19
Gen 3050: best_fit = 1403.34
Gen 3100: best_fit = 1402.71
Gen 3150: best_fit = 1402.46
Gen 3200: best_fit = 1401.51
Gen 3250: best_fit = 1401.11
Gen 3300: best_fit = 1398.62
Gen 3350: best_fit = 1398.19
Gen 3400: best_fit = 1397.62
Gen 3450: best_fit = 1397.17
Gen 3500: best_fit = 1396.63
Gen 3550: best_fit = 1396.11
Gen 3600: best_fit = 1395.67
Gen 3650: best_fit = 1395.43
Gen 3700: best_fit = 1394.87
Gen 3750: best_fit = 1394.44
Gen 3800: best_fit = 1393.97
Gen 3850: best_fit = 1393.76
Gen 3900: best_fit = 1393.34
Gen 3950: best_fit = 1393.06
Gen 4000: best_fit = 1392.89
Gen 4050: best_fit = 1392.73
Gen 4100: best_fit = 1392.39
Gen 4150: best_fit = 1391.61
Gen 4200: best_fit = 1391.44
Gen 4250: best_fit = 1391.29
Gen 4300: best_fit = 1391.11
Gen 4350: best_fit = 1390.97
Gen 4400: best_fit = 1390.66
Gen 4450: best_fit = 1390.53
Gen 4500: best_fit = 1390.38
Gen 4550: best_fit = 1390.29
Gen 4600: best_fit = 1390.07
Gen 4650: best_fit = 1389.49
Gen 4700: best_fit = 1389.22
Gen 4750: best_fit = 1389.12
Gen 4800: best_fit = 1388.78
Gen 4850: best_fit = 1388.62
Gen 4900: best_fit = 1387.97
Gen 4950: best_fit = 1387.85
Gen 5000: best_fit = 1387.66
Gen 5050: best_fit = 1387.53
Gen 5100: best_fit = 1387.32
Gen 5150: best_fit = 1387.21
Gen 5200: best_fit = 1387.02
Gen 5250: best_fit = 1386.91
Gen 5300: best_fit = 1386.7
Gen 5350: best_fit = 1386.57
Gen 5400: best_fit = 1386.38
Gen 5450: best_fit = 1386.31
Gen 5500: best_fit = 1386.17
Gen 5550: best_fit = 1386.13
Gen 5600: best_fit = 1385.99
Gen 5650: best_fit = 1385.88
Gen 5700: best_fit = 1385.56
Gen 5750: best_fit = 1377.98
Gen 5800: best_fit = 1377.64
Gen 5850: best_fit = 1377.62
Gen 5900: best_fit = 1377.46
Gen 5950: best_fit = 1377.4
Gen 6000: best_fit = 1376.83
Gen 6050: best_fit = 1375.84
Gen 6100: best_fit = 1375.55
Gen 6150: best_fit = 1375.44
Gen 6200: best_fit = 1373.78
Gen 6250: best_fit = 1373.49
Gen 6300: best_fit = 1370.91
Gen 6350: best_fit = 1370.72
Gen 6400: best_fit = 1369.45
Gen 6450: best_fit = 1367.27
Gen 6500: best_fit = 1365.42
Gen 6550: best_fit = 1364.61
Gen 6600: best_fit = 1364.53
Gen 6650: best_fit = 1361.77
Gen 6700: best_fit = 1361.44
Gen 6750: best_fit = 1361.39
Gen 6800: best_fit = 1361.38
Gen 6850: best_fit = 1361.25
Gen 6900: best_fit = 1361.19
Gen 6950: best_fit = 1360.98
Gen 7000: best_fit = 1360.89
Gen 7050: best_fit = 1360.86
Gen 7100: best_fit = 1360.79
Gen 7150: best_fit = 1360.47
Gen 7200: best_fit = 1360.44
Gen 7250: best_fit = 1360.16
Gen 7300: best_fit = 1359.44
Gen 7350: best_fit = 1358.23
Gen 7400: best_fit = 1356.52
Gen 7450: best_fit = 1356.36
Gen 7500: best_fit = 1356.31
Gen 7550: best_fit = 1356.27
Gen 7600: best_fit = 1355.7
Gen 7650: best_fit = 1354.63
Gen 7700: best_fit = 1354.41
Gen 7750: best_fit = 1354.26
Gen 7800: best_fit = 1354.13
Gen 7850: best_fit = 1354.11
Gen 7900: best_fit = 1354.08
Gen 7950: best_fit = 1353.54
Gen 8000: best_fit = 1353.52
Gen 8050: best_fit = 1353.47
Gen 8100: best_fit = 1353.44
Gen 8150: best_fit = 1353.27
Gen 8200: best_fit = 1353.25
Gen 8250: best_fit = 1352.61
Gen 8300: best_fit = 1352.58
Gen 8350: best_fit = 1352.51
Gen 8400: best_fit = 1352.43
Gen 8450: best_fit = 1352.42
Gen 8500: best_fit = 1352.39
Gen 8550: best_fit = 1352.27
Gen 8600: best_fit = 1350.75
Gen 8650: best_fit = 1349.26
Gen 8700: best_fit = 1347.3
Gen 8750: best_fit = 1346.84
Gen 8800: best_fit = 1346.8
Gen 8850: best_fit = 1345.82
Gen 8900: best_fit = 1345.76
Gen 8950: best_fit = 1345.41
Gen 9000: best_fit = 1345.38
Gen 9050: best_fit = 1344.27
Gen 9100: best_fit = 1344.02
Gen 9150: best_fit = 1342.6
Gen 9200: best_fit = 1340.73
Gen 9250: best_fit = 1339.86
Gen 9300: best_fit = 1339.82
Gen 9350: best_fit = 1339.43
Gen 9400: best_fit = 1339.4
Gen 9450: best_fit = 1339.37
Gen 9500: best_fit = 1339.31
Gen 9550: best_fit = 1339.3
Gen 9600: best_fit = 1339.23
Gen 9650: best_fit = 1339.2
Gen 9700: best_fit = 1339.18
Gen 9750: best_fit = 1339
Gen 9800: best_fit = 1338.99
Gen 9850: best_fit = 1338.97
Gen 9900: best_fit = 1338.13
Gen 9950: best_fit = 1338.09
Gen 10000: best_fit = 1337.13

=== Final Results ===
Solver: GDE
Generation = 10000
The best solution = 1337.13
Time = 1622.52 s

exit code 0
