Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 1 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2029.32
Gen 100: best_fit = 1991.46
Gen 150: best_fit = 1929.19
Gen 200: best_fit = 1898.85
Gen 250: best_fit = 1815.5
Gen 300: best_fit = 1746.27
Gen 350: best_fit = 1721.58
Gen 400: best_fit = 1699.89
Gen 450: best_fit = 1677.46
Gen 500: best_fit = 1662.28
Gen 550: best_fit = 1647.5
Gen 600: best_fit = 1632.4
Gen 650: best_fit = 1624.92
Gen 700: best_fit = 1618.51
Gen 750: best_fit = 1599.2
Gen 800: best_fit = 1590.76
Gen 850: best_fit = 1581.91
Gen 900: best_fit = 1573.92
Gen 950: best_fit = 1565.81
Gen 1000: best_fit = 1560.21
Gen 1050: best_fit = 1552.57
Gen 1100: best_fit = 1540.96
Gen 1150: best_fit = 1534.91
Gen 1200: best_fit = 1529.53
Gen 1250: best_fit = 1518.14
Gen 1300: best_fit = 1513.45
Gen 1350: best_fit = 1510.4
Gen 1400: best_fit = 1507.35
Gen 1450: best_fit = 1504.35
Gen 1500: best_fit = 1499.03
Gen 1550: best_fit = 1492.65
Gen 1600: best_fit = 1488.92
Gen 1650: best_fit = 1485.72
Gen 1700: best_fit = 1483.65
Gen 1750: best_fit = 1481.34
Gen 1800: best_fit = 1478.59
Gen 1850: best_fit = 1476.1
Gen 1900: best_fit = 1473.24
Gen 1950: best_fit = 1469.27
Gen 2000: best_fit = 1464
Gen 2050: best_fit = 1460.67
Gen 2100: best_fit = 1457.81
Gen 2150: best_fit = 1456.12
Gen 2200: best_fit = 1450.77
Gen 2250: best_fit = 1449.24
Gen 2300: best_fit = 1447.68
Gen 2350: best_fit = 1445.8
Gen 2400: best_fit = 1444.3
Gen 2450: best_fit = 1441.56
Gen 2500: best_fit = 1440.78
Gen 2550: best_fit = 1439.43
Gen 2600: best_fit = 1435.99
Gen 2650: best_fit = 1434.86
Gen 2700: best_fit = 1433.83
Gen 2750: best_fit = 1422.02
Gen 2800: best_fit = 1420.33
Gen 2850: best_fit = 1416.35
Gen 2900: best_fit = 1413.47
Gen 2950: best_fit = 1412.33
Gen 3000: best_fit = 1410.18
Gen 3050: best_fit = 1409.31
Gen 3100: best_fit = 1408.36
Gen 3150: best_fit = 1407.72
Gen 3200: best_fit = 1406.97
Gen 3250: best_fit = 1406.8
Gen 3300: best_fit = 1406.07
Gen 3350: best_fit = 1405.65
Gen 3400: best_fit = 1405.33
Gen 3450: best_fit = 1404.91
Gen 3500: best_fit = 1404.38
Gen 3550: best_fit = 1403.9
Gen 3600: best_fit = 1403.28
Gen 3650: best_fit = 1402.94
Gen 3700: best_fit = 1402.49
Gen 3750: best_fit = 1401.96
Gen 3800: best_fit = 1401.59
Gen 3850: best_fit = 1401.4
Gen 3900: best_fit = 1401.16
Gen 3950: best_fit = 1401.06
Gen 4000: best_fit = 1400.75
Gen 4050: best_fit = 1400.23
Gen 4100: best_fit = 1399.9
Gen 4150: best_fit = 1399.68
Gen 4200: best_fit = 1399.58
Gen 4250: best_fit = 1399.19
Gen 4300: best_fit = 1399
Gen 4350: best_fit = 1398.19
Gen 4400: best_fit = 1397.96
Gen 4450: best_fit = 1395.74
Gen 4500: best_fit = 1395.48
Gen 4550: best_fit = 1395.32
Gen 4600: best_fit = 1395.25
Gen 4650: best_fit = 1395.08
Gen 4700: best_fit = 1395.01
Gen 4750: best_fit = 1394.68
Gen 4800: best_fit = 1394.55
Gen 4850: best_fit = 1394.42
Gen 4900: best_fit = 1394.26
Gen 4950: best_fit = 1394.12
Gen 5000: best_fit = 1393.92
Gen 5050: best_fit = 1393.65
Gen 5100: best_fit = 1393.43
Gen 5150: best_fit = 1393.28
Gen 5200: best_fit = 1393.14
Gen 5250: best_fit = 1392.98
Gen 5300: best_fit = 1392.88
Gen 5350: best_fit = 1392.82
Gen 5400: best_fit = 1392.72
Gen 5450: best_fit = 1392.51
Gen 5500: best_fit = 1392.39
Gen 5550: best_fit = 1392.28
Gen 5600: best_fit = 1391.89
Gen 5650: best_fit = 1391.84
Gen 5700: best_fit = 1391.71
Gen 5750: best_fit = 1391.67
Gen 5800: best_fit = 1391.59
Gen 5850: best_fit = 1391.36
Gen 5900: best_fit = 1389.64
Gen 5950: best_fit = 1387.51
Gen 6000: best_fit = 1384.38
Gen 6050: best_fit = 1384.28
Gen 6100: best_fit = 1384.22
Gen 6150: best_fit = 1383.61
Gen 6200: best_fit = 1383.46
Gen 6250: best_fit = 1383.41
Gen 6300: best_fit = 1383.34
Gen 6350: best_fit = 1383.29
Gen 6400: best_fit = 1383.15
Gen 6450: best_fit = 1381.51
Gen 6500: best_fit = 1381.09
Gen 6550: best_fit = 1381.06
Gen 6600: best_fit = 1380.98
Gen 6650: best_fit = 1380.87
Gen 6700: best_fit = 1380.07
Gen 6750: best_fit = 1379.36
Gen 6800: best_fit = 1378.46
Gen 6850: best_fit = 1378.34
Gen 6900: best_fit = 1376.93
Gen 6950: best_fit = 1376.75
Gen 7000: best_fit = 1376.71
Gen 7050: best_fit = 1374.49
Gen 7100: best_fit = 1374.42
Gen 7150: best_fit = 1374.21
Gen 7200: best_fit = 1373.22
Gen 7250: best_fit = 1372.93
Gen 7300: best_fit = 1371.98
Gen 7350: best_fit = 1371.81
Gen 7400: best_fit = 1370.06
Gen 7450: best_fit = 1369.36
Gen 7500: best_fit = 1368.41
Gen 7550: best_fit = 1365.86
Gen 7600: best_fit = 1365.78
Gen 7650: best_fit = 1365.69
Gen 7700: best_fit = 1365.49
Gen 7750: best_fit = 1365.47
Gen 7800: best_fit = 1365.42
Gen 7850: best_fit = 1365.36
Gen 7900: best_fit = 1363.41
Gen 7950: best_fit = 1363.19
Gen 8000: best_fit = 1363.18
Gen 8050: best_fit = 1362.35
Gen 8100: best_fit = 1360.54
Gen 8150: best_fit = 1360.44
Gen 8200: best_fit = 1359.8
Gen 8250: best_fit = 1359.75
Gen 8300: best_fit = 1359.71
Gen 8350: best_fit = 1357.9
Gen 8400: best_fit = 1357.68
Gen 8450: best_fit = 1356.07
Gen 8500: best_fit = 1354.22
Gen 8550: best_fit = 1353.12
Gen 8600: best_fit = 1353.11
Gen 8650: best_fit = 1353.1
Gen 8700: best_fit = 1353.08
Gen 8750: best_fit = 1353.03
Gen 8800: best_fit = 1353.02
Gen 8850: best_fit = 1353
Gen 8900: best_fit = 1352.24
Gen 8950: best_fit = 1350.03
Gen 9000: best_fit = 1349.98
Gen 9050: best_fit = 1349.94
Gen 9100: best_fit = 1349.87
Gen 9150: best_fit = 1349.81
Gen 9200: best_fit = 1349.79
Gen 9250: best_fit = 1349.4
Gen 9300: best_fit = 1347.94
Gen 9350: best_fit = 1347.9
Gen 9400: best_fit = 1347.87
Gen 9450: best_fit = 1345.31
Gen 9500: best_fit = 1344.84
Gen 9550: best_fit = 1343.57
Gen 9600: best_fit = 1343.08
Gen 9650: best_fit = 1342.66
Gen 9700: best_fit = 1342.61
Gen 9750: best_fit = 1342.59
Gen 9800: best_fit = 1342.06
Gen 9850: best_fit = 1342.01
Gen 9900: best_fit = 1341.69
Gen 9950: best_fit = 1341.68
Gen 10000: best_fit = 1341.63

=== Final Results ===
Solver: GDE
Generation = 10000
The best solution = 1341.63
Time = 1638.43 s

exit code 0
