Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2094.87
Gen 100: best_fit = 2091.19
Gen 150: best_fit = 2091.19
Gen 200: best_fit = 2085.9
Gen 250: best_fit = 2084.78
Gen 300: best_fit = 2083.52
Gen 350: best_fit = 2083.05
Gen 400: best_fit = 2082.5
Gen 450: best_fit = 2082.5
Gen 500: best_fit = 2073.92
Gen 550: best_fit = 2073.7
Gen 600: best_fit = 2073.7
Gen 650: best_fit = 2072.71
Gen 700: best_fit = 2071.67
Gen 750: best_fit = 2071.67
Gen 800: best_fit = 2070.8
Gen 850: best_fit = 2067.51
Gen 900: best_fit = 2066.33
Gen 950: best_fit = 2066.29
Gen 1000: best_fit = 2065.47
Gen 1050: best_fit = 2065.15
Gen 1100: best_fit = 2040.62
Gen 1150: best_fit = 2040.61
Gen 1200: best_fit = 2031.78
Gen 1250: best_fit = 2030.37
Gen 1300: best_fit = 2026.71
Gen 1350: best_fit = 2024.32
Gen 1400: best_fit = 2023.12
Gen 1450: best_fit = 2022.43
Gen 1500: best_fit = 2018
Gen 1550: best_fit = 2018
Gen 1600: best_fit = 2012.09
Gen 1650: best_fit = 2011.95
Gen 1700: best_fit = 2011.92
Gen 1750: best_fit = 2011.28
Gen 1800: best_fit = 2011.26
Gen 1850: best_fit = 2009.62
Gen 1900: best_fit = 2009.62
Gen 1950: best_fit = 2009.62
Gen 2000: best_fit = 1996.94
Gen 2050: best_fit = 1994.32
Gen 2100: best_fit = 1991.67
Gen 2150: best_fit = 1991.38
Gen 2200: best_fit = 1991.38
Gen 2250: best_fit = 1990.9
Gen 2300: best_fit = 1990.27
Gen 2350: best_fit = 1989.77
Gen 2400: best_fit = 1989.65
Gen 2450: best_fit = 1989.55
Gen 2500: best_fit = 1982.58
Gen 2550: best_fit = 1982.58
Gen 2600: best_fit = 1976.31
Gen 2650: best_fit = 1976.31
Gen 2700: best_fit = 1975.14
Gen 2750: best_fit = 1974.81
Gen 2800: best_fit = 1973.13
Gen 2850: best_fit = 1972.84
Gen 2900: best_fit = 1971.44
Gen 2950: best_fit = 1971.43
Gen 3000: best_fit = 1970.11
Gen 3050: best_fit = 1967.6
Gen 3100: best_fit = 1967.6
Gen 3150: best_fit = 1966.63
Gen 3200: best_fit = 1965.92
Gen 3250: best_fit = 1965.91
Gen 3300: best_fit = 1965.87
Gen 3350: best_fit = 1964.36
Gen 3400: best_fit = 1961.89
Gen 3450: best_fit = 1956.74
Gen 3500: best_fit = 1956.74
Gen 3550: best_fit = 1956.74
Gen 3600: best_fit = 1955.78
Gen 3650: best_fit = 1955.69
Gen 3700: best_fit = 1955.08
Gen 3750: best_fit = 1951.7
Gen 3800: best_fit = 1951.7
Gen 3850: best_fit = 1944.57
Gen 3900: best_fit = 1943.99
Gen 3950: best_fit = 1940.51
Gen 4000: best_fit = 1939.37
Gen 4050: best_fit = 1927.59
Gen 4100: best_fit = 1927.59
Gen 4150: best_fit = 1927.29
Gen 4200: best_fit = 1920.06
Gen 4250: best_fit = 1919.95
Gen 4300: best_fit = 1919.57
Gen 4350: best_fit = 1912.26
Gen 4400: best_fit = 1912.26
Gen 4450: best_fit = 1912.16
Gen 4500: best_fit = 1911.04
Gen 4550: best_fit = 1908.87
Gen 4600: best_fit = 1908.41
Gen 4650: best_fit = 1908.41
Gen 4700: best_fit = 1908.41
Gen 4750: best_fit = 1907.92
Gen 4800: best_fit = 1907.87
Gen 4850: best_fit = 1907.87
Gen 4900: best_fit = 1905.06
Gen 4950: best_fit = 1905
Gen 5000: best_fit = 1904.7
Gen 5050: best_fit = 1903.76
Gen 5100: best_fit = 1901.34
Gen 5150: best_fit = 1900.76
Gen 5200: best_fit = 1900.75
Gen 5250: best_fit = 1900.29
Gen 5300: best_fit = 1900.25
Gen 5350: best_fit = 1899.69
Gen 5400: best_fit = 1897.03
Gen 5450: best_fit = 1896.92
Gen 5500: best_fit = 1896.82
Gen 5550: best_fit = 1896.82
Gen 5600: best_fit = 1896.68
Gen 5650: best_fit = 1895.42
Gen 5700: best_fit = 1894.68
Gen 5750: best_fit = 1894.68
Gen 5800: best_fit = 1894.51
Gen 5850: best_fit = 1894.51
Gen 5900: best_fit = 1892.22
Gen 5950: best_fit = 1892.17
Gen 6000: best_fit = 1892.16
Gen 6050: best_fit = 1891
Gen 6100: best_fit = 1890.76
Gen 6150: best_fit = 1888.76
Gen 6200: best_fit = 1888.69
Gen 6250: best_fit = 1886.8
Gen 6300: best_fit = 1886.8
Gen 6350: best_fit = 1886.64
Gen 6400: best_fit = 1885.26
Gen 6450: best_fit = 1883.27
Gen 6500: best_fit = 1883.2
Gen 6550: best_fit = 1883.09
Gen 6600: best_fit = 1882.71
Gen 6650: best_fit = 1882.68
Gen 6700: best_fit = 1882.68
Gen 6750: best_fit = 1882.68
Gen 6800: best_fit = 1880.92
Gen 6850: best_fit = 1879.55
Gen 6900: best_fit = 1878.63
Gen 6950: best_fit = 1878.6
Gen 7000: best_fit = 1878.58
Gen 7050: best_fit = 1877.08
Gen 7100: best_fit = 1877.06
Gen 7150: best_fit = 1876.92
Gen 7200: best_fit = 1876.21
Gen 7250: best_fit = 1875.63
Gen 7300: best_fit = 1875.3
Gen 7350: best_fit = 1875.3
Gen 7400: best_fit = 1875.3
Gen 7450: best_fit = 1875.3
Gen 7500: best_fit = 1875.3
Gen 7550: best_fit = 1874.69
Gen 7600: best_fit = 1874.29
Gen 7650: best_fit = 1873.94
Gen 7700: best_fit = 1873.18
Gen 7750: best_fit = 1869.88
Gen 7800: best_fit = 1868.37
Gen 7850: best_fit = 1867.35
Gen 7900: best_fit = 1867.35
Gen 7950: best_fit = 1867.12
Gen 8000: best_fit = 1866.43
Gen 8050: best_fit = 1866.29
Gen 8100: best_fit = 1865.87
Gen 8150: best_fit = 1865.87
Gen 8200: best_fit = 1864.93
Gen 8250: best_fit = 1864.56
Gen 8300: best_fit = 1863.26
Gen 8350: best_fit = 1863.26
Gen 8400: best_fit = 1863.24
Gen 8450: best_fit = 1862.74
Gen 8500: best_fit = 1862.22
Gen 8550: best_fit = 1860.1
Gen 8600: best_fit = 1860.05
Gen 8650: best_fit = 1859.11
Gen 8700: best_fit = 1858.53
Gen 8750: best_fit = 1858.44
Gen 8800: best_fit = 1858.44
Gen 8850: best_fit = 1858.44
Gen 8900: best_fit = 1851.78
Gen 8950: best_fit = 1851.78
Gen 9000: best_fit = 1851.77
Gen 9050: best_fit = 1851.77
Gen 9100: best_fit = 1851.45
Gen 9150: best_fit = 1848.45
Gen 9200: best_fit = 1848.36
Gen 9250: best_fit = 1848.36
Gen 9300: best_fit = 1844.07
Gen 9350: best_fit = 1842.99
Gen 9400: best_fit = 1842.99
Gen 9450: best_fit = 1842.94
Gen 9500: best_fit = 1842.94
Gen 9550: best_fit = 1842.31
Gen 9600: best_fit = 1842.22
Gen 9650: best_fit = 1842.22
Gen 9700: best_fit = 1841.98
Gen 9750: best_fit = 1841.73
Gen 9800: best_fit = 1841.73
Gen 9850: best_fit = 1841.47
Gen 9900: best_fit = 1840.96
Gen 9950: best_fit = 1840.57
Gen 10000: best_fit = 1840.57

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 1840.57
Time = 300.462 s

exit code 0
