Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2055.8
Gen 100: best_fit = 1890.41
Gen 150: best_fit = 1836.99
Gen 200: best_fit = 1801.57
Gen 250: best_fit = 1778.55
Gen 300: best_fit = 1762.6
Gen 350: best_fit = 1744.89
Gen 400: best_fit = 1723.58
Gen 450: best_fit = 1710.27
Gen 500: best_fit = 1695.14
Gen 550: best_fit = 1673.25
Gen 600: best_fit = 1638.95
Gen 650: best_fit = 1624.37
Gen 700: best_fit = 1615.03
Gen 750: best_fit = 1607
Gen 800: best_fit = 1583.76
Gen 850: best_fit = 1576.49
Gen 900: best_fit = 1573.14
Gen 950: best_fit = 1566.79
Gen 1000: best_fit = 1562.36
Gen 1050: best_fit = 1555.65
Gen 1100: best_fit = 1539.21
Gen 1150: best_fit = 1535.2
Gen 1200: best_fit = 1531.26
Gen 1250: best_fit = 1519.18
Gen 1300: best_fit = 1516.12
Gen 1350: best_fit = 1509.68
Gen 1400: best_fit = 1503.69
Gen 1450: best_fit = 1500.56
