Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2090.76
Gen 100: best_fit = 2088.18
Gen 150: best_fit = 2087.84
Gen 200: best_fit = 2087.84
Gen 250: best_fit = 2087.29
Gen 300: best_fit = 2087.29
Gen 350: best_fit = 2087.29
Gen 400: best_fit = 2087.15
Gen 450: best_fit = 2085.47
Gen 500: best_fit = 2083.42
Gen 550: best_fit = 2082.08
Gen 600: best_fit = 2074.53
Gen 650: best_fit = 2074.4
Gen 700: best_fit = 2074.4
Gen 750: best_fit = 2073.85
Gen 800: best_fit = 2031.17
Gen 850: best_fit = 2031.17
Gen 900: best_fit = 2029.1
Gen 950: best_fit = 2028.29
Gen 1000: best_fit = 2027.72
Gen 1050: best_fit = 2027.18
Gen 1100: best_fit = 2026.95
Gen 1150: best_fit = 1981.72
Gen 1200: best_fit = 1981
Gen 1250: best_fit = 1980.77
Gen 1300: best_fit = 1980.4
Gen 1350: best_fit = 1979.57
Gen 1400: best_fit = 1978.99
Gen 1450: best_fit = 1978.99
Gen 1500: best_fit = 1978.8
Gen 1550: best_fit = 1976.94
Gen 1600: best_fit = 1976.12
Gen 1650: best_fit = 1974.87
Gen 1700: best_fit = 1972.51
Gen 1750: best_fit = 1968.56
Gen 1800: best_fit = 1968.55
Gen 1850: best_fit = 1958.41
Gen 1900: best_fit = 1950.16
Gen 1950: best_fit = 1947.71
Gen 2000: best_fit = 1947
Gen 2050: best_fit = 1946.94
Gen 2100: best_fit = 1946.48
Gen 2150: best_fit = 1946.47
Gen 2200: best_fit = 1942.94
Gen 2250: best_fit = 1942.94
Gen 2300: best_fit = 1941.66
Gen 2350: best_fit = 1941.66
Gen 2400: best_fit = 1941.5
Gen 2450: best_fit = 1941.5
Gen 2500: best_fit = 1941.48
Gen 2550: best_fit = 1941.47
Gen 2600: best_fit = 1941.47
Gen 2650: best_fit = 1941.43
Gen 2700: best_fit = 1941.19
Gen 2750: best_fit = 1941.19
Gen 2800: best_fit = 1934.79
Gen 2850: best_fit = 1934.51
Gen 2900: best_fit = 1934.45
